partition,date_utc,signal_ts,method,structural_outcome,wick_filled,wick_exit_reason,wick_net,close_filled,close_exit_reason,close_net
development,2022-03-23,2022-03-23 15:05:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.3232511808557006,True,TP_RANGE_EDGE,1.3232511808557006
development,2022-03-23,2022-03-23 15:05:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,0.9776513289727177,True,TP_RANGE_EDGE,0.9776513289727177
development,2022-03-25,2022-03-25 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.08376381625003793,True,TP_RANGE_EDGE,0.08376381625003793
development,2022-03-25,2022-03-25 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-25,2022-03-25 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-25,2022-03-25 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-25,2022-03-25 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-25,2022-03-25 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-25,2022-03-25 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-25,2022-03-25 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-28,2022-03-28 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.0824016764126464,True,TP_RANGE_EDGE,-0.0824016764126464
development,2022-03-28,2022-03-28 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-28,2022-03-28 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-28,2022-03-28 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-28,2022-03-28 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-28,2022-03-28 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-28,2022-03-28 13:35:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-03-28,2022-03-28 13:35:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-04,2022-04-04 14:15:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.562307237410734,True,CLOSE_INVALID,-5.707131268101118
development,2022-04-04,2022-04-04 14:15:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.115620247664585,True,CLOSE_INVALID,-4.263784488377098
development,2022-04-04,2022-04-04 14:15:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.385560742590376,True,CLOSE_INVALID,-4.533101726196909
development,2022-04-04,2022-04-04 14:15:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.6552083333333147,True,CLOSE_INVALID,-4.8021267361110676
development,2022-04-04,2022-04-04 14:15:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.9245634963669835,True,CLOSE_INVALID,-5.070859993493093
development,2022-04-04,2022-04-04 14:15:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.193626707132014,True,CLOSE_INVALID,-5.339301972685884
development,2022-04-04,2022-04-04 14:15:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.462398440038973,True,CLOSE_INVALID,-5.607453147004604
development,2022-04-04,2022-04-04 14:15:00+00:00,F80,OPPOSITE_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-18,2022-04-18 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.3011769121335609,True,TP_RANGE_EDGE,0.3011769121335609
development,2022-04-18,2022-04-18 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-18,2022-04-18 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-18,2022-04-18 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-18,2022-04-18 13:35:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,2.761883598342019,True,TP_RANGE_EDGE,2.761883598342019
development,2022-04-18,2022-04-18 13:35:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,2.3077397820058914,True,TP_RANGE_EDGE,2.3077397820058914
development,2022-04-18,2022-04-18 13:35:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.854415028585588,True,TP_RANGE_EDGE,1.854415028585588
development,2022-04-18,2022-04-18 13:35:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.4019071242680874,True,TP_RANGE_EDGE,1.4019071242680874
development,2022-04-27,2022-04-27 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.08880221760494444,True,TP_RANGE_EDGE,0.08880221760494444
development,2022-04-27,2022-04-27 13:35:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-27,2022-04-27 13:35:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-27,2022-04-27 13:35:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-27,2022-04-27 13:35:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-27,2022-04-27 13:35:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-04-27,2022-04-27 13:35:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.5243396001827896,True,TP_RANGE_EDGE,1.5243396001827896
development,2022-04-27,2022-04-27 13:35:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.138287605044264,True,TP_RANGE_EDGE,1.138287605044264
development,2022-05-10,2022-05-10 13:35:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-9.741536373234094,True,CLOSE_INVALID,-13.705326529586214
development,2022-05-10,2022-05-10 13:35:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-9.100891326166193,True,CLOSE_INVALID,-13.069856941049107
development,2022-05-10,2022-05-10 13:35:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-9.954354179301673,True,CLOSE_INVALID,-13.916425084510008
development,2022-05-10,2022-05-10 13:35:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-10.804856979462473,True,CLOSE_INVALID,-14.760057087818955
development,2022-05-10,2022-05-10 13:35:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-11.652415099453739,True,CLOSE_INVALID,-15.600768199591652
development,2022-05-10,2022-05-10 13:35:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-12.497043805814888,True,CLOSE_INVALID,-16.438573563036673
development,2022-05-10,2022-05-10 13:35:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-13.338758259735895,True,CLOSE_INVALID,-17.27348821686396
development,2022-05-10,2022-05-10 13:35:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-14.177573517964271,True,CLOSE_INVALID,-18.105527096185167
development,2022-05-13,2022-05-13 13:55:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.013918403763457321,True,TP_RANGE_EDGE,-0.013918403763457321
development,2022-05-13,2022-05-13 13:55:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-05-13,2022-05-13 13:55:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-05-13,2022-05-13 13:55:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-05-13,2022-05-13 13:55:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,3.5206790888347554,True,TP_RANGE_EDGE,3.5206790888347554
development,2022-05-13,2022-05-13 13:55:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,2.9568217844368587,True,TP_RANGE_EDGE,2.9568217844368587
development,2022-05-13,2022-05-13 13:55:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,2.394224915341981,True,TP_RANGE_EDGE,2.394224915341981
development,2022-05-13,2022-05-13 13:55:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.8328842599407262,True,TP_RANGE_EDGE,1.8328842599407262
development,2022-05-19,2022-05-19 13:40:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.6885463356766767,True,TP_RANGE_EDGE,0.6885463356766767
development,2022-05-19,2022-05-19 13:40:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-05-19,2022-05-19 13:40:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-05-19,2022-05-19 13:40:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,5.716174640477312,True,TP_RANGE_EDGE,5.716174640477312
development,2022-05-19,2022-05-19 13:40:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,4.943482392542342,True,TP_RANGE_EDGE,4.943482392542342
development,2022-05-19,2022-05-19 13:40:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,4.173145900864994,True,TP_RANGE_EDGE,4.173145900864994
development,2022-05-19,2022-05-19 13:40:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,3.4051544086254997,True,TP_RANGE_EDGE,3.4051544086254997
development,2022-05-19,2022-05-19 13:40:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,2.639497224395005,True,TP_RANGE_EDGE,2.639497224395005
development,2022-05-25,2022-05-25 18:05:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,1.6131348247182102,True,TP_RANGE_EDGE,1.6131348247182102
development,2022-05-25,2022-05-25 18:05:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,4.822742547132952,True,TP_RANGE_EDGE,4.822742547132952
development,2022-05-25,2022-05-25 18:05:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,4.295563548514081,True,TP_RANGE_EDGE,4.295563548514081
development,2022-05-25,2022-05-25 18:05:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,3.7694835819849897,True,TP_RANGE_EDGE,3.7694835819849897
development,2022-05-25,2022-05-25 18:05:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,3.2444992143273015,True,TP_RANGE_EDGE,3.2444992143273015
development,2022-05-25,2022-05-25 18:05:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,2.720607026607103,True,TP_RANGE_EDGE,2.720607026607103
development,2022-05-25,2022-05-25 18:05:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,2.197803614102001,True,TP_RANGE_EDGE,2.197803614102001
development,2022-05-25,2022-05-25 18:05:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.676085586225962,True,TP_RANGE_EDGE,1.676085586225962
development,2022-05-26,2022-05-26 16:20:00+00:00,NEXT_OPEN,NO_BREAK,True,TP_RANGE_EDGE,0.9456998313658985,True,TP_RANGE_EDGE,0.9456998313658985
development,2022-05-26,2022-05-26 16:20:00+00:00,F50,NO_BREAK,False,NO_FILL,,False,,
development,2022-05-26,2022-05-26 16:20:00+00:00,F55,NO_BREAK,False,NO_FILL,,False,,
development,2022-05-26,2022-05-26 16:20:00+00:00,F60,NO_BREAK,False,NO_FILL,,False,,
development,2022-05-26,2022-05-26 16:20:00+00:00,F65,NO_BREAK,False,NO_FILL,,False,,
development,2022-05-26,2022-05-26 16:20:00+00:00,F70,NO_BREAK,False,NO_FILL,,False,,
development,2022-05-26,2022-05-26 16:20:00+00:00,F75,NO_BREAK,False,NO_FILL,,False,,
development,2022-05-26,2022-05-26 16:20:00+00:00,F80,NO_BREAK,True,TIME_EXIT_SESSION_END,-0.3908082790851527,True,TIME_EXIT_SESSION_END,-0.3908082790851527
development,2022-06-01,2022-06-01 13:35:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,TP_RANGE_EDGE,1.0602353370657407,True,TP_RANGE_EDGE,1.0602353370657407
development,2022-06-01,2022-06-01 13:35:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.883632457027319,True,CLOSE_INVALID,-4.058998988877615
development,2022-06-01,2022-06-01 13:35:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.229327708671115,True,CLOSE_INVALID,-4.4045721430815306
development,2022-06-01,2022-06-01 13:35:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.574541920541675,True,CLOSE_INVALID,-4.74966442741247
development,2022-06-01,2022-06-01 13:35:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.919276096001335,True,CLOSE_INVALID,-5.094276844878387
development,2022-06-01,2022-06-01 13:35:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.263531235623664,True,CLOSE_INVALID,-5.438410395699522
development,2022-06-01,2022-06-01 13:35:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.607308337203731,True,CLOSE_INVALID,-5.782066077318449
development,2022-06-01,2022-06-01 13:35:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-5.950608395767154,True,CLOSE_INVALID,-6.125244884409509
development,2022-06-15,2022-06-15 13:55:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,1.6730759264058208,True,TP_RANGE_EDGE,1.6730759264058208
development,2022-06-15,2022-06-15 13:55:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,18.73627207525326,True,TP_RANGE_EDGE,18.73627207525326
development,2022-06-15,2022-06-15 13:55:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,16.756980737451535,True,TP_RANGE_EDGE,16.756980737451535
development,2022-06-15,2022-06-15 13:55:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,14.792724813960723,True,TP_RANGE_EDGE,14.792724813960723
development,2022-06-15,2022-06-15 13:55:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,12.843333631345555,True,TP_RANGE_EDGE,12.843333631345555
development,2022-06-15,2022-06-15 13:55:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,10.9086390896161,True,TP_RANGE_EDGE,10.9086390896161
development,2022-06-15,2022-06-15 13:55:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,8.988475613906987,True,TP_RANGE_EDGE,8.988475613906987
development,2022-06-15,2022-06-15 13:55:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,7.08268010724018,True,TP_RANGE_EDGE,7.08268010724018
development,2022-06-20,2022-06-20 15:10:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-20.40575705238916,True,CLOSE_INVALID,-21.39644981769333
development,2022-06-20,2022-06-20 15:10:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-13.06439357038479,True,CLOSE_INVALID,-14.07023867510958
development,2022-06-20,2022-06-20 15:10:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-14.295636964337765,True,CLOSE_INVALID,-15.298940822077546
development,2022-06-20,2022-06-20 15:10:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-15.520674614713558,True,CLOSE_INVALID,-16.521450033924566
development,2022-06-20,2022-06-20 15:10:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-16.739553321086717,True,CLOSE_INVALID,-17.737813013632408
development,2022-06-20,2022-06-20 15:10:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-17.952319413636772,True,CLOSE_INVALID,-18.948075995756582
development,2022-06-20,2022-06-20 15:10:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-19.15901875901875,True,CLOSE_INVALID,-20.152284752284743
development,2022-06-20,2022-06-20 15:10:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-20.359696766145284,True,CLOSE_INVALID,-21.350484598407036
development,2022-06-29,2022-06-29 19:55:00+00:00,NEXT_OPEN,NO_BREAK,True,TP_RANGE_EDGE,0.8037449843959047,True,TP_RANGE_EDGE,0.8037449843959047
development,2022-06-29,2022-06-29 19:55:00+00:00,F50,NO_BREAK,False,NO_FILL,,False,,
development,2022-06-29,2022-06-29 19:55:00+00:00,F55,NO_BREAK,False,NO_FILL,,False,,
development,2022-06-29,2022-06-29 19:55:00+00:00,F60,NO_BREAK,False,NO_FILL,,False,,
development,2022-06-29,2022-06-29 19:55:00+00:00,F65,NO_BREAK,False,NO_FILL,,False,,
development,2022-06-29,2022-06-29 19:55:00+00:00,F70,NO_BREAK,False,NO_FILL,,False,,
development,2022-06-29,2022-06-29 19:55:00+00:00,F75,NO_BREAK,False,NO_FILL,,False,,
development,2022-06-29,2022-06-29 19:55:00+00:00,F80,NO_BREAK,False,NO_FILL,,False,,
development,2022-07-06,2022-07-06 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.07951878512961719,True,TP_RANGE_EDGE,-0.07951878512961719
development,2022-07-06,2022-07-06 13:35:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,3.8862467387253523,True,TP_RANGE_EDGE,3.8862467387253523
development,2022-07-06,2022-07-06 13:35:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,3.4543179533012673,True,TP_RANGE_EDGE,3.4543179533012673
development,2022-07-06,2022-07-06 13:35:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,3.023128441732426,True,TP_RANGE_EDGE,3.023128441732426
development,2022-07-06,2022-07-06 13:35:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,2.5926763076694175,True,TP_RANGE_EDGE,2.5926763076694175
development,2022-07-06,2022-07-06 13:35:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,2.162959661243647,True,TP_RANGE_EDGE,2.162959661243647
development,2022-07-06,2022-07-06 13:35:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,1.7339766190388022,True,TP_RANGE_EDGE,1.7339766190388022
development,2022-07-06,2022-07-06 13:35:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.3057253040640986,True,TP_RANGE_EDGE,1.3057253040640986
development,2022-07-08,2022-07-08 14:50:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.18674420311131057,True,TP_RANGE_EDGE,-0.18674420311131057
development,2022-07-08,2022-07-08 14:50:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-08,2022-07-08 14:50:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-08,2022-07-08 14:50:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-08,2022-07-08 14:50:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-08,2022-07-08 14:50:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-08,2022-07-08 14:50:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-08,2022-07-08 14:50:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,2.546096894263284,True,TP_RANGE_EDGE,2.546096894263284
development,2022-07-11,2022-07-11 13:35:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.716564238346255,True,CLOSE_INVALID,-5.901979741054708
development,2022-07-11,2022-07-11 13:35:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.0711641011143427,True,CLOSE_INVALID,-4.260514540296567
development,2022-07-11,2022-07-11 13:35:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.33671162349296,True,CLOSE_INVALID,-4.525427011900829
development,2022-07-11,2022-07-11 13:35:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.6019757202984555,True,CLOSE_INVALID,-4.790056735737669
development,2022-07-11,2022-07-11 13:35:00+00:00,F65,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-3.8669568450497733,True,CLOSE_INVALID,-5.054404164241455
development,2022-07-11,2022-07-11 13:35:00+00:00,F70,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.1316554502986875,True,CLOSE_INVALID,-5.318469748881716
development,2022-07-11,2022-07-11 13:35:00+00:00,F75,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.396071987632633,True,CLOSE_INVALID,-5.5822539401659155
development,2022-07-11,2022-07-11 13:35:00+00:00,F80,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-4.660206907676756,True,CLOSE_INVALID,-5.845757187641509
development,2022-07-12,2022-07-12 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,2.9084193219757863,True,TP_RANGE_EDGE,2.9084193219757863
development,2022-07-12,2022-07-12 13:35:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,4.750360145576793,True,TP_RANGE_EDGE,4.750360145576793
development,2022-07-12,2022-07-12 13:35:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,4.230554326528035,True,TP_RANGE_EDGE,4.230554326528035
development,2022-07-12,2022-07-12 13:35:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,3.7118171807279503,True,TP_RANGE_EDGE,3.7118171807279503
development,2022-07-12,2022-07-12 13:35:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,3.194145415919181,True,TP_RANGE_EDGE,3.194145415919181
development,2022-07-12,2022-07-12 13:35:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,2.6775357533534554,True,TP_RANGE_EDGE,2.6775357533534554
development,2022-07-12,2022-07-12 13:35:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,2.1619849277230823,True,TP_RANGE_EDGE,2.1619849277230823
development,2022-07-12,2022-07-12 13:35:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,1.6474896870913418,True,TP_RANGE_EDGE,1.6474896870913418
development,2022-07-14,2022-07-14 15:10:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,-0.24032414199175423,True,TP_RANGE_EDGE,-0.24032414199175423
development,2022-07-14,2022-07-14 15:10:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-14,2022-07-14 15:10:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-14,2022-07-14 15:10:00+00:00,F60,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-14,2022-07-14 15:10:00+00:00,F65,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-14,2022-07-14 15:10:00+00:00,F70,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-14,2022-07-14 15:10:00+00:00,F75,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-14,2022-07-14 15:10:00+00:00,F80,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-19,2022-07-19 13:35:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.6050678700620485,True,TP_RANGE_EDGE,0.6050678700620485
development,2022-07-19,2022-07-19 13:35:00+00:00,F50,TARGET_BREAK,True,TP_RANGE_EDGE,7.490078968866287,True,TP_RANGE_EDGE,7.490078968866287
development,2022-07-19,2022-07-19 13:35:00+00:00,F55,TARGET_BREAK,True,TP_RANGE_EDGE,6.68988312443326,True,TP_RANGE_EDGE,6.68988312443326
development,2022-07-19,2022-07-19 13:35:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,5.892204778058141,True,TP_RANGE_EDGE,5.892204778058141
development,2022-07-19,2022-07-19 13:35:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,5.097032067940166,True,TP_RANGE_EDGE,5.097032067940166
development,2022-07-19,2022-07-19 13:35:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,4.304353206681277,True,TP_RANGE_EDGE,4.304353206681277
development,2022-07-19,2022-07-19 13:35:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,3.514156480703923,True,TP_RANGE_EDGE,3.514156480703923
development,2022-07-19,2022-07-19 13:35:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,2.7264302496738506,True,TP_RANGE_EDGE,2.7264302496738506
development,2022-07-20,2022-07-20 13:40:00+00:00,NEXT_OPEN,TARGET_BREAK,True,TP_RANGE_EDGE,0.7475368716765688,True,TP_RANGE_EDGE,0.7475368716765688
development,2022-07-20,2022-07-20 13:40:00+00:00,F50,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-20,2022-07-20 13:40:00+00:00,F55,TARGET_BREAK,False,RANGE_BROKE_BEFORE_FILL,,False,,
development,2022-07-20,2022-07-20 13:40:00+00:00,F60,TARGET_BREAK,True,TP_RANGE_EDGE,5.313605924871023,True,TP_RANGE_EDGE,5.313605924871023
development,2022-07-20,2022-07-20 13:40:00+00:00,F65,TARGET_BREAK,True,TP_RANGE_EDGE,4.592274212382463,True,TP_RANGE_EDGE,4.592274212382463
development,2022-07-20,2022-07-20 13:40:00+00:00,F70,TARGET_BREAK,True,TP_RANGE_EDGE,3.8729973322160887,True,TP_RANGE_EDGE,3.8729973322160887
development,2022-07-20,2022-07-20 13:40:00+00:00,F75,TARGET_BREAK,True,TP_RANGE_EDGE,3.1557665165669717,True,TP_RANGE_EDGE,3.1557665165669717
development,2022-07-20,2022-07-20 13:40:00+00:00,F80,TARGET_BREAK,True,TP_RANGE_EDGE,2.4405730474415637,True,TP_RANGE_EDGE,2.4405730474415637
development,2022-07-22,2022-07-22 13:55:00+00:00,NEXT_OPEN,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-11.044438408257461,True,CLOSE_INVALID,-11.823247996740438
development,2022-07-22,2022-07-22 13:55:00+00:00,F50,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-7.137967914438481,True,CLOSE_INVALID,-7.9229946524064125
development,2022-07-22,2022-07-22 13:55:00+00:00,F55,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-7.801790101040307,True,CLOSE_INVALID,-8.585760365710394
development,2022-07-22,2022-07-22 13:55:00+00:00,F60,OPPOSITE_BREAK,True,SL_RANGE_EDGE,-8.463827971669934,True,CLOSE_INVALID,-9.246744602781842
