side,partition,date_utc,signal_ts,regime_at_signal,regime_bar_start,regime_available_ts,alignment,target_break,clean_window,filled,h2,accepted_after_h2,e20_after_h2,entry_ts,regime_at_entry,entry_regime_available_ts,state_changed_signal_to_entry
SHORT,development,2024-05-28,2024-05-28 14:05:00+00:00,BEAR,2024-05-28 08:00:00+00:00,2024-05-28 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2024-05-28 14:40:00+00:00,BEAR,2024-05-28 12:00:00+00:00,False
SHORT,development,2024-05-29,2024-05-29 14:35:00+00:00,BEAR,2024-05-29 08:00:00+00:00,2024-05-29 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2024-05-29 14:45:00+00:00,BEAR,2024-05-29 12:00:00+00:00,False
SHORT,development,2024-05-31,2024-05-31 14:05:00+00:00,BULL,2024-05-31 08:00:00+00:00,2024-05-31 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2024-06-05,2024-06-05 13:55:00+00:00,BULL,2024-06-05 08:00:00+00:00,2024-06-05 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2024-06-11,2024-06-11 13:50:00+00:00,BEAR,2024-06-11 08:00:00+00:00,2024-06-11 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2024-06-13,2024-06-13 14:30:00+00:00,BEAR,2024-06-13 08:00:00+00:00,2024-06-13 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2024-06-13 14:35:00+00:00,BEAR,2024-06-13 12:00:00+00:00,False
SHORT,development,2024-06-19,2024-06-19 14:05:00+00:00,BEAR,2024-06-19 08:00:00+00:00,2024-06-19 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2024-06-21,2024-06-21 13:35:00+00:00,BEAR,2024-06-21 08:00:00+00:00,2024-06-21 12:00:00+00:00,ALIGNED,True,True,True,True,True,False,2024-06-21 13:45:00+00:00,BEAR,2024-06-21 12:00:00+00:00,False
SHORT,development,2024-07-01,2024-07-01 13:55:00+00:00,BULL,2024-07-01 08:00:00+00:00,2024-07-01 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2024-07-01 14:00:00+00:00,BULL,2024-07-01 12:00:00+00:00,False
SHORT,development,2024-07-04,2024-07-04 13:35:00+00:00,BEAR,2024-07-04 08:00:00+00:00,2024-07-04 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,development,2024-07-09,2024-07-09 13:55:00+00:00,SIDEWAYS,2024-07-09 08:00:00+00:00,2024-07-09 12:00:00+00:00,SIDEWAYS,False,True,True,True,False,False,2024-07-09 14:00:00+00:00,SIDEWAYS,2024-07-09 12:00:00+00:00,False
SHORT,development,2024-07-10,2024-07-10 13:40:00+00:00,BULL,2024-07-10 08:00:00+00:00,2024-07-10 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2024-07-17,2024-07-17 13:35:00+00:00,BULL,2024-07-17 08:00:00+00:00,2024-07-17 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2024-07-17 13:40:00+00:00,BULL,2024-07-17 12:00:00+00:00,False
SHORT,development,2024-07-23,2024-07-23 13:35:00+00:00,SIDEWAYS,2024-07-23 08:00:00+00:00,2024-07-23 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,development,2024-07-25,2024-07-25 14:00:00+00:00,BEAR,2024-07-25 08:00:00+00:00,2024-07-25 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2024-07-30,2024-07-30 14:05:00+00:00,BEAR,2024-07-30 08:00:00+00:00,2024-07-30 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2024-08-07,2024-08-07 13:55:00+00:00,BEAR,2024-08-07 08:00:00+00:00,2024-08-07 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2024-08-08,2024-08-08 13:50:00+00:00,SIDEWAYS,2024-08-08 08:00:00+00:00,2024-08-08 12:00:00+00:00,SIDEWAYS,False,True,True,False,False,False,2024-08-08 14:00:00+00:00,SIDEWAYS,2024-08-08 12:00:00+00:00,False
SHORT,development,2024-08-12,2024-08-12 14:00:00+00:00,SIDEWAYS,2024-08-12 08:00:00+00:00,2024-08-12 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,development,2024-08-20,2024-08-20 13:40:00+00:00,BULL,2024-08-20 08:00:00+00:00,2024-08-20 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2024-08-22,2024-08-22 13:35:00+00:00,BULL,2024-08-22 08:00:00+00:00,2024-08-22 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2024-08-26,2024-08-26 15:20:00+00:00,BULL,2024-08-26 08:00:00+00:00,2024-08-26 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2024-08-26 17:45:00+00:00,BULL,2024-08-26 16:00:00+00:00,False
SHORT,development,2024-08-28,2024-08-28 15:25:00+00:00,BEAR,2024-08-28 08:00:00+00:00,2024-08-28 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2024-09-04,2024-09-04 13:35:00+00:00,BEAR,2024-09-04 08:00:00+00:00,2024-09-04 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2024-09-12,2024-09-12 13:35:00+00:00,BULL,2024-09-12 08:00:00+00:00,2024-09-12 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2024-09-12 13:40:00+00:00,BULL,2024-09-12 12:00:00+00:00,False
SHORT,development,2024-09-18,2024-09-18 14:00:00+00:00,BULL,2024-09-18 08:00:00+00:00,2024-09-18 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,development,2024-09-20,2024-09-20 13:40:00+00:00,BULL,2024-09-20 08:00:00+00:00,2024-09-20 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2024-09-23,2024-09-23 13:50:00+00:00,BULL,2024-09-23 08:00:00+00:00,2024-09-23 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2024-09-25,2024-09-25 13:45:00+00:00,BULL,2024-09-25 08:00:00+00:00,2024-09-25 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,development,2024-10-04,2024-10-04 14:15:00+00:00,BEAR,2024-10-04 08:00:00+00:00,2024-10-04 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,development,2024-10-09,2024-10-09 13:40:00+00:00,BEAR,2024-10-09 08:00:00+00:00,2024-10-09 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2024-10-09 13:50:00+00:00,BEAR,2024-10-09 12:00:00+00:00,False
SHORT,development,2024-10-10,2024-10-10 13:50:00+00:00,BEAR,2024-10-10 08:00:00+00:00,2024-10-10 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2024-10-10 14:20:00+00:00,BEAR,2024-10-10 12:00:00+00:00,False
SHORT,development,2024-10-17,2024-10-17 13:40:00+00:00,BULL,2024-10-17 08:00:00+00:00,2024-10-17 12:00:00+00:00,COUNTER,False,True,True,True,False,True,2024-10-17 14:00:00+00:00,BULL,2024-10-17 12:00:00+00:00,False
SHORT,development,2024-10-22,2024-10-22 13:55:00+00:00,BEAR,2024-10-22 08:00:00+00:00,2024-10-22 12:00:00+00:00,ALIGNED,False,True,True,False,False,False,2024-10-22 14:00:00+00:00,BEAR,2024-10-22 12:00:00+00:00,False
SHORT,development,2024-10-23,2024-10-23 15:30:00+00:00,BEAR,2024-10-23 08:00:00+00:00,2024-10-23 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,development,2024-11-12,2024-11-12 13:40:00+00:00,BULL,2024-11-12 08:00:00+00:00,2024-11-12 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,development,2024-11-18,2024-11-18 14:00:00+00:00,BULL,2024-11-18 08:00:00+00:00,2024-11-18 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2024-11-18 14:10:00+00:00,BULL,2024-11-18 12:00:00+00:00,False
SHORT,development,2024-11-22,2024-11-22 13:45:00+00:00,BULL,2024-11-22 08:00:00+00:00,2024-11-22 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2024-11-22 13:55:00+00:00,BULL,2024-11-22 12:00:00+00:00,False
SHORT,development,2024-12-04,2024-12-04 13:35:00+00:00,SIDEWAYS,2024-12-04 08:00:00+00:00,2024-12-04 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,development,2024-12-23,2024-12-23 13:45:00+00:00,BEAR,2024-12-23 08:00:00+00:00,2024-12-23 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,external,2020-01-02,2020-01-02 13:55:00+00:00,SIDEWAYS,2020-01-02 08:00:00+00:00,2020-01-02 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2020-01-02 15:35:00+00:00,SIDEWAYS,2020-01-02 12:00:00+00:00,False
SHORT,external,2020-01-17,2020-01-17 14:25:00+00:00,BULL,2020-01-17 08:00:00+00:00,2020-01-17 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,external,2020-01-22,2020-01-22 16:40:00+00:00,SIDEWAYS,2020-01-22 12:00:00+00:00,2020-01-22 16:00:00+00:00,SIDEWAYS,False,True,True,False,False,False,2020-01-22 18:40:00+00:00,SIDEWAYS,2020-01-22 16:00:00+00:00,False
SHORT,external,2020-01-23,2020-01-23 13:40:00+00:00,SIDEWAYS,2020-01-23 08:00:00+00:00,2020-01-23 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,external,2020-02-03,2020-02-03 15:30:00+00:00,SIDEWAYS,2020-02-03 08:00:00+00:00,2020-02-03 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2020-02-03 15:40:00+00:00,SIDEWAYS,2020-02-03 12:00:00+00:00,False
SHORT,external,2020-02-24,2020-02-24 15:50:00+00:00,BULL,2020-02-24 08:00:00+00:00,2020-02-24 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2020-02-24 16:10:00+00:00,SIDEWAYS,2020-02-24 16:00:00+00:00,True
SHORT,external,2020-02-26,2020-02-26 14:05:00+00:00,SIDEWAYS,2020-02-26 08:00:00+00:00,2020-02-26 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2020-02-26 14:15:00+00:00,SIDEWAYS,2020-02-26 12:00:00+00:00,False
SHORT,external,2020-03-03,2020-03-03 14:10:00+00:00,BULL,2020-03-03 08:00:00+00:00,2020-03-03 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2020-03-03 14:15:00+00:00,BULL,2020-03-03 12:00:00+00:00,False
SHORT,external,2020-03-09,2020-03-09 13:40:00+00:00,SIDEWAYS,2020-03-09 08:00:00+00:00,2020-03-09 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,external,2020-03-11,2020-03-11 15:40:00+00:00,SIDEWAYS,2020-03-11 08:00:00+00:00,2020-03-11 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,external,2020-03-24,2020-03-24 15:10:00+00:00,BULL,2020-03-24 08:00:00+00:00,2020-03-24 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2020-03-27,2020-03-27 13:50:00+00:00,BULL,2020-03-27 08:00:00+00:00,2020-03-27 12:00:00+00:00,COUNTER,False,True,True,True,False,False,2020-03-27 13:55:00+00:00,BULL,2020-03-27 12:00:00+00:00,False
SHORT,external,2020-04-01,2020-04-01 13:40:00+00:00,SIDEWAYS,2020-04-01 08:00:00+00:00,2020-04-01 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2020-04-01 13:50:00+00:00,SIDEWAYS,2020-04-01 12:00:00+00:00,False
SHORT,external,2020-04-03,2020-04-03 14:00:00+00:00,BULL,2020-04-03 08:00:00+00:00,2020-04-03 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2020-04-08,2020-04-08 14:00:00+00:00,BULL,2020-04-08 08:00:00+00:00,2020-04-08 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2020-04-08 14:05:00+00:00,BULL,2020-04-08 12:00:00+00:00,False
SHORT,external,2020-04-17,2020-04-17 13:35:00+00:00,BULL,2020-04-17 08:00:00+00:00,2020-04-17 12:00:00+00:00,COUNTER,False,True,True,True,False,False,2020-04-17 13:45:00+00:00,BULL,2020-04-17 12:00:00+00:00,False
SHORT,external,2020-04-27,2020-04-27 13:35:00+00:00,BULL,2020-04-27 08:00:00+00:00,2020-04-27 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2020-04-27 14:25:00+00:00,BULL,2020-04-27 12:00:00+00:00,False
SHORT,external,2020-04-28,2020-04-28 15:00:00+00:00,BULL,2020-04-28 08:00:00+00:00,2020-04-28 12:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,external,2020-05-01,2020-05-01 14:05:00+00:00,BULL,2020-05-01 08:00:00+00:00,2020-05-01 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2020-05-11,2020-05-11 16:40:00+00:00,SIDEWAYS,2020-05-11 12:00:00+00:00,2020-05-11 16:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2020-05-11 17:05:00+00:00,SIDEWAYS,2020-05-11 16:00:00+00:00,False
SHORT,external,2020-05-15,2020-05-15 15:10:00+00:00,BULL,2020-05-15 08:00:00+00:00,2020-05-15 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2020-05-15 15:15:00+00:00,BULL,2020-05-15 12:00:00+00:00,False
SHORT,external,2020-05-21,2020-05-21 14:10:00+00:00,SIDEWAYS,2020-05-21 08:00:00+00:00,2020-05-21 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,external,2020-05-29,2020-05-29 15:20:00+00:00,BULL,2020-05-29 08:00:00+00:00,2020-05-29 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2020-05-29 15:30:00+00:00,BULL,2020-05-29 12:00:00+00:00,False
SHORT,external,2020-06-03,2020-06-03 14:15:00+00:00,SIDEWAYS,2020-06-03 08:00:00+00:00,2020-06-03 12:00:00+00:00,SIDEWAYS,False,True,True,False,False,False,2020-06-03 19:30:00+00:00,SIDEWAYS,2020-06-03 16:00:00+00:00,False
SHORT,external,2020-06-17,2020-06-17 13:35:00+00:00,BULL,2020-06-17 08:00:00+00:00,2020-06-17 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2020-06-17 13:40:00+00:00,BULL,2020-06-17 12:00:00+00:00,False
SHORT,external,2020-06-18,2020-06-18 16:20:00+00:00,SIDEWAYS,2020-06-18 12:00:00+00:00,2020-06-18 16:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2020-06-18 16:40:00+00:00,SIDEWAYS,2020-06-18 16:00:00+00:00,False
SHORT,external,2020-06-19,2020-06-19 18:35:00+00:00,SIDEWAYS,2020-06-19 12:00:00+00:00,2020-06-19 16:00:00+00:00,SIDEWAYS,False,True,True,False,False,False,2020-06-19 18:40:00+00:00,SIDEWAYS,2020-06-19 16:00:00+00:00,False
SHORT,external,2020-06-24,2020-06-24 15:45:00+00:00,SIDEWAYS,2020-06-24 08:00:00+00:00,2020-06-24 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,external,2020-06-29,2020-06-29 13:35:00+00:00,BEAR,2020-06-29 08:00:00+00:00,2020-06-29 12:00:00+00:00,ALIGNED,False,True,True,True,False,False,2020-06-29 13:40:00+00:00,BEAR,2020-06-29 12:00:00+00:00,False
SHORT,external,2020-07-09,2020-07-09 14:25:00+00:00,BULL,2020-07-09 08:00:00+00:00,2020-07-09 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2020-07-09 14:40:00+00:00,BULL,2020-07-09 12:00:00+00:00,False
SHORT,external,2020-07-15,2020-07-15 16:55:00+00:00,BEAR,2020-07-15 12:00:00+00:00,2020-07-15 16:00:00+00:00,ALIGNED,True,True,True,True,True,True,2020-07-15 18:45:00+00:00,BEAR,2020-07-15 16:00:00+00:00,False
SHORT,external,2020-08-11,2020-08-11 13:35:00+00:00,SIDEWAYS,2020-08-11 08:00:00+00:00,2020-08-11 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2020-08-11 14:05:00+00:00,SIDEWAYS,2020-08-11 12:00:00+00:00,False
SHORT,external,2020-08-19,2020-08-19 15:00:00+00:00,SIDEWAYS,2020-08-19 08:00:00+00:00,2020-08-19 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,external,2020-08-21,2020-08-21 17:05:00+00:00,SIDEWAYS,2020-08-21 12:00:00+00:00,2020-08-21 16:00:00+00:00,SIDEWAYS,True,True,True,True,True,False,2020-08-21 18:10:00+00:00,SIDEWAYS,2020-08-21 16:00:00+00:00,False
SHORT,external,2020-08-25,2020-08-25 13:40:00+00:00,SIDEWAYS,2020-08-25 08:00:00+00:00,2020-08-25 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,external,2020-08-26,2020-08-26 13:35:00+00:00,BEAR,2020-08-26 08:00:00+00:00,2020-08-26 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,external,2020-08-27,2020-08-27 14:10:00+00:00,SIDEWAYS,2020-08-27 08:00:00+00:00,2020-08-27 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2020-08-27 14:25:00+00:00,SIDEWAYS,2020-08-27 12:00:00+00:00,False
SHORT,external,2020-09-03,2020-09-03 15:40:00+00:00,SIDEWAYS,2020-09-03 08:00:00+00:00,2020-09-03 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,False,2020-09-03 16:10:00+00:00,SIDEWAYS,2020-09-03 16:00:00+00:00,False
SHORT,external,2020-09-04,2020-09-04 14:20:00+00:00,BEAR,2020-09-04 08:00:00+00:00,2020-09-04 12:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,external,2020-10-13,2020-10-13 13:35:00+00:00,BULL,2020-10-13 08:00:00+00:00,2020-10-13 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2020-11-10,2020-11-10 15:00:00+00:00,BULL,2020-11-10 08:00:00+00:00,2020-11-10 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2020-11-10 15:10:00+00:00,BULL,2020-11-10 12:00:00+00:00,False
SHORT,external,2020-11-18,2020-11-18 13:50:00+00:00,BULL,2020-11-18 08:00:00+00:00,2020-11-18 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2020-11-26,2020-11-26 17:30:00+00:00,SIDEWAYS,2020-11-26 12:00:00+00:00,2020-11-26 16:00:00+00:00,SIDEWAYS,False,True,True,True,False,False,2020-11-26 17:35:00+00:00,SIDEWAYS,2020-11-26 16:00:00+00:00,False
SHORT,external,2020-12-02,2020-12-02 15:05:00+00:00,BULL,2020-12-02 08:00:00+00:00,2020-12-02 12:00:00+00:00,COUNTER,True,True,True,True,True,False,2020-12-02 15:10:00+00:00,BULL,2020-12-02 12:00:00+00:00,False
SHORT,external,2020-12-07,2020-12-07 14:20:00+00:00,SIDEWAYS,2020-12-07 08:00:00+00:00,2020-12-07 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2020-12-07 17:40:00+00:00,BULL,2020-12-07 16:00:00+00:00,True
SHORT,external,2020-12-10,2020-12-10 13:40:00+00:00,SIDEWAYS,2020-12-10 08:00:00+00:00,2020-12-10 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,external,2020-12-18,2020-12-18 13:50:00+00:00,BULL,2020-12-18 08:00:00+00:00,2020-12-18 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2020-12-29,2020-12-29 16:10:00+00:00,BULL,2020-12-29 12:00:00+00:00,2020-12-29 16:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-01-01,2021-01-01 18:45:00+00:00,BULL,2021-01-01 12:00:00+00:00,2021-01-01 16:00:00+00:00,COUNTER,False,True,True,False,False,False,2021-01-01 19:00:00+00:00,BULL,2021-01-01 16:00:00+00:00,False
SHORT,external,2021-01-15,2021-01-15 14:25:00+00:00,BULL,2021-01-15 08:00:00+00:00,2021-01-15 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-01-21,2021-01-21 14:40:00+00:00,SIDEWAYS,2021-01-21 08:00:00+00:00,2021-01-21 12:00:00+00:00,SIDEWAYS,True,False,False,False,False,False,,,,False
SHORT,external,2021-02-04,2021-02-04 14:55:00+00:00,BULL,2021-02-04 08:00:00+00:00,2021-02-04 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,external,2021-02-10,2021-02-10 15:15:00+00:00,BULL,2021-02-10 08:00:00+00:00,2021-02-10 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2021-02-10 15:20:00+00:00,BULL,2021-02-10 12:00:00+00:00,False
SHORT,external,2021-02-17,2021-02-17 13:35:00+00:00,BULL,2021-02-17 08:00:00+00:00,2021-02-17 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2021-02-17 14:40:00+00:00,BULL,2021-02-17 12:00:00+00:00,False
SHORT,external,2021-03-18,2021-03-18 14:15:00+00:00,BULL,2021-03-18 08:00:00+00:00,2021-03-18 12:00:00+00:00,COUNTER,False,True,True,False,False,False,2021-03-18 14:25:00+00:00,BULL,2021-03-18 12:00:00+00:00,False
SHORT,external,2021-04-06,2021-04-06 14:05:00+00:00,BULL,2021-04-06 08:00:00+00:00,2021-04-06 12:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-05-04,2021-05-04 13:55:00+00:00,BEAR,2021-05-04 08:00:00+00:00,2021-05-04 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,external,2021-05-06,2021-05-06 15:55:00+00:00,BULL,2021-05-06 08:00:00+00:00,2021-05-06 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2021-05-06 16:05:00+00:00,BULL,2021-05-06 16:00:00+00:00,False
SHORT,external,2021-05-10,2021-05-10 14:05:00+00:00,BULL,2021-05-10 08:00:00+00:00,2021-05-10 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,external,2021-05-12,2021-05-12 13:35:00+00:00,BEAR,2021-05-12 08:00:00+00:00,2021-05-12 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2021-05-12 14:55:00+00:00,BEAR,2021-05-12 12:00:00+00:00,False
SHORT,external,2021-05-13,2021-05-13 16:55:00+00:00,BEAR,2021-05-13 12:00:00+00:00,2021-05-13 16:00:00+00:00,ALIGNED,True,True,False,False,False,False,,,,False
SHORT,external,2021-06-07,2021-06-07 14:55:00+00:00,BEAR,2021-06-07 08:00:00+00:00,2021-06-07 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2021-06-07 15:00:00+00:00,BEAR,2021-06-07 12:00:00+00:00,False
SHORT,external,2021-06-10,2021-06-10 17:30:00+00:00,BULL,2021-06-10 12:00:00+00:00,2021-06-10 16:00:00+00:00,COUNTER,False,True,False,False,False,False,,,,False
SHORT,external,2021-06-11,2021-06-11 15:05:00+00:00,BULL,2021-06-11 08:00:00+00:00,2021-06-11 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,external,2021-06-18,2021-06-18 13:45:00+00:00,BEAR,2021-06-18 08:00:00+00:00,2021-06-18 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2021-06-18 13:50:00+00:00,BEAR,2021-06-18 12:00:00+00:00,False
SHORT,external,2021-06-25,2021-06-25 14:50:00+00:00,SIDEWAYS,2021-06-25 08:00:00+00:00,2021-06-25 12:00:00+00:00,SIDEWAYS,True,True,False,False,False,False,,,,False
SHORT,external,2021-07-07,2021-07-07 16:15:00+00:00,BULL,2021-07-07 12:00:00+00:00,2021-07-07 16:00:00+00:00,COUNTER,False,True,True,False,False,False,2021-07-07 16:20:00+00:00,BULL,2021-07-07 16:00:00+00:00,False
SHORT,external,2021-07-12,2021-07-12 13:35:00+00:00,SIDEWAYS,2021-07-12 08:00:00+00:00,2021-07-12 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2021-07-12 13:50:00+00:00,SIDEWAYS,2021-07-12 12:00:00+00:00,False
SHORT,external,2021-07-13,2021-07-13 19:30:00+00:00,BEAR,2021-07-13 12:00:00+00:00,2021-07-13 16:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,external,2021-07-19,2021-07-19 13:45:00+00:00,BEAR,2021-07-19 08:00:00+00:00,2021-07-19 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,external,2021-07-20,2021-07-20 14:20:00+00:00,BEAR,2021-07-20 08:00:00+00:00,2021-07-20 12:00:00+00:00,ALIGNED,False,True,False,False,False,False,,,,False
SHORT,external,2021-07-28,2021-07-28 14:55:00+00:00,BULL,2021-07-28 08:00:00+00:00,2021-07-28 12:00:00+00:00,COUNTER,True,True,True,True,True,True,2021-07-28 15:10:00+00:00,BULL,2021-07-28 12:00:00+00:00,False
SHORT,external,2021-07-29,2021-07-29 18:35:00+00:00,BULL,2021-07-29 12:00:00+00:00,2021-07-29 16:00:00+00:00,COUNTER,False,True,True,False,False,False,2021-07-29 19:10:00+00:00,BULL,2021-07-29 16:00:00+00:00,False
SHORT,external,2021-08-03,2021-08-03 18:10:00+00:00,BEAR,2021-08-03 12:00:00+00:00,2021-08-03 16:00:00+00:00,ALIGNED,False,True,True,False,False,False,2021-08-03 18:15:00+00:00,BEAR,2021-08-03 16:00:00+00:00,False
SHORT,external,2021-08-12,2021-08-12 14:10:00+00:00,SIDEWAYS,2021-08-12 08:00:00+00:00,2021-08-12 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2021-08-12 14:15:00+00:00,SIDEWAYS,2021-08-12 12:00:00+00:00,False
SHORT,external,2021-08-17,2021-08-17 14:30:00+00:00,SIDEWAYS,2021-08-17 08:00:00+00:00,2021-08-17 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2021-08-17 14:45:00+00:00,SIDEWAYS,2021-08-17 12:00:00+00:00,False
SHORT,external,2021-09-07,2021-09-07 14:05:00+00:00,SIDEWAYS,2021-09-07 08:00:00+00:00,2021-09-07 12:00:00+00:00,SIDEWAYS,True,True,True,True,True,True,2021-09-07 14:10:00+00:00,SIDEWAYS,2021-09-07 12:00:00+00:00,False
SHORT,external,2021-09-10,2021-09-10 14:10:00+00:00,BEAR,2021-09-10 08:00:00+00:00,2021-09-10 12:00:00+00:00,ALIGNED,True,True,True,True,True,True,2021-09-10 14:15:00+00:00,BEAR,2021-09-10 12:00:00+00:00,False
SHORT,external,2021-09-17,2021-09-17 18:10:00+00:00,BULL,2021-09-17 12:00:00+00:00,2021-09-17 16:00:00+00:00,COUNTER,True,False,False,False,False,False,,,,False
SHORT,external,2021-09-27,2021-09-27 14:45:00+00:00,BULL,2021-09-27 08:00:00+00:00,2021-09-27 12:00:00+00:00,COUNTER,True,True,False,False,False,False,,,,False
SHORT,external,2021-09-28,2021-09-28 14:15:00+00:00,BEAR,2021-09-28 08:00:00+00:00,2021-09-28 12:00:00+00:00,ALIGNED,True,False,False,False,False,False,,,,False
SHORT,external,2021-10-07,2021-10-07 14:40:00+00:00,BULL,2021-10-07 08:00:00+00:00,2021-10-07 12:00:00+00:00,COUNTER,False,True,True,True,False,False,2021-10-07 14:50:00+00:00,BULL,2021-10-07 12:00:00+00:00,False
