partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,eligible,terminal_type,terminal_ts,minutes_to_terminal,max_high_ext_r4,max_close_ext_r4,final_close_above_L,close_ext_05,close_ext_10,close_ext_15,close_ext_25,close_ext_50
development,BEAR,12-16,2022-11-28 12:00:00+00:00,2022-11-28 16:00:00+00:00,2022-11-28 13:00:00+00:00,16262.7,16170.0,92.70000000000073,True,REBREAK_LOW,2022-11-28 13:20:00+00:00,20.0,0.13376483279395404,0.0744336569579243,False,True,False,False,False,False
development,BULL,08-12,2022-12-03 08:00:00+00:00,2022-12-03 12:00:00+00:00,2022-12-03 11:15:00+00:00,17024.7,16915.7,109.0,True,NO_BOUNDARY_BY_BLOCK_END,2022-12-03 12:00:00+00:00,45.0,0.3467889908256814,0.3073394495412844,True,True,True,True,True,False
development,BULL,04-08,2022-12-07 04:00:00+00:00,2022-12-07 08:00:00+00:00,2022-12-07 04:50:00+00:00,17130.0,17011.0,119.0,True,REBREAK_LOW,2022-12-07 05:25:00+00:00,35.0,0.21512605042015584,0.17310924369746677,False,True,True,True,False,False
development,BULL,08-12,2022-12-11 08:00:00+00:00,2022-12-11 12:00:00+00:00,2022-12-11 10:35:00+00:00,17189.0,17144.7,44.29999999999927,True,REBREAK_LOW,2022-12-11 11:05:00+00:00,30.0,0.4221218961625516,0.3386004514672742,True,True,True,True,True,False
development,BULL,20-00,2022-12-11 20:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-11 20:50:00+00:00,17265.0,17124.9,140.09999999999854,True,REBREAK_LOW,2022-12-11 20:55:00+00:00,5.0,0.014275517487509071,0.0,False,False,False,False,False,False
development,BULL,00-04,2022-12-15 00:00:00+00:00,2022-12-15 04:00:00+00:00,2022-12-15 02:20:00+00:00,17944.4,17659.4,285.0,True,REBREAK_LOW,2022-12-15 02:25:00+00:00,5.0,0.06701754385964402,0.0,True,False,False,False,False,False
development,SIDEWAYS,20-00,2022-12-15 20:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 22:45:00+00:00,17467.7,17310.0,157.70000000000073,True,REBREAK_LOW,2022-12-15 23:25:00+00:00,40.0,0.32593532022828925,0.2986683576410801,True,True,True,True,True,False
development,BEAR,12-16,2022-12-17 12:00:00+00:00,2022-12-17 16:00:00+00:00,2022-12-17 14:00:00+00:00,16750.0,16652.3,97.70000000000073,True,REBREAK_LOW,2022-12-17 15:00:00+00:00,60.0,0.5281473899693122,0.4964176049129953,True,True,True,True,True,False
development,BULL,12-16,2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,2022-12-22 13:35:00+00:00,16861.9,16794.2,67.70000000000073,True,REBREAK_LOW,2022-12-22 13:40:00+00:00,5.0,0.002954209748902887,0.0,False,False,False,False,False,False
development,BULL,08-12,2022-12-27 08:00:00+00:00,2022-12-27 12:00:00+00:00,2022-12-27 08:20:00+00:00,16888.0,16843.0,45.0,True,REBREAK_LOW,2022-12-27 09:00:00+00:00,40.0,0.47555555555558787,0.4311111111111435,False,True,True,True,True,False
development,SIDEWAYS,12-16,2022-12-27 12:00:00+00:00,2022-12-27 16:00:00+00:00,2022-12-27 15:20:00+00:00,16874.8,16800.6,74.20000000000073,True,REBREAK_LOW,2022-12-27 15:55:00+00:00,35.0,0.44204851752025054,0.2574123989218598,False,True,True,True,True,False
development,BEAR,08-12,2022-12-29 08:00:00+00:00,2022-12-29 12:00:00+00:00,2022-12-29 08:30:00+00:00,16575.3,16529.5,45.79999999999927,True,REBREAK_LOW,2022-12-29 08:35:00+00:00,5.0,0.07641921397380035,0.0,True,False,False,False,False,False
development,BEAR,12-16,2022-12-30 12:00:00+00:00,2022-12-30 16:00:00+00:00,2022-12-30 14:10:00+00:00,16524.9,16453.0,71.90000000000146,True,REBREAK_LOW,2022-12-30 14:50:00+00:00,40.0,0.6091794158553322,0.5312934631432539,True,True,True,True,True,True
development,SIDEWAYS,00-04,2023-01-02 00:00:00+00:00,2023-01-02 04:00:00+00:00,2023-01-02 00:45:00+00:00,16618.8,16579.1,39.70000000000073,True,REBREAK_LOW,2023-01-02 00:55:00+00:00,10.0,0.1360201511335354,0.1360201511335354,True,True,True,False,False,False
development,BULL,12-16,2023-01-04 12:00:00+00:00,2023-01-04 16:00:00+00:00,2023-01-04 12:25:00+00:00,16913.6,16824.5,89.09999999999854,True,REBREAK_LOW,2023-01-04 12:40:00+00:00,15.0,0.1593714927048368,0.11447811447812452,True,True,True,False,False,False
development,BULL,12-16,2023-01-05 12:00:00+00:00,2023-01-05 16:00:00+00:00,2023-01-05 14:05:00+00:00,16830.0,16775.1,54.900000000001455,True,REBREAK_LOW,2023-01-05 14:50:00+00:00,45.0,0.6721311475409923,0.5737704918032634,True,True,True,True,True,True
development,BULL,08-12,2023-01-15 08:00:00+00:00,2023-01-15 12:00:00+00:00,2023-01-15 08:35:00+00:00,20798.0,20673.9,124.09999999999854,True,REBREAK_LOW,2023-01-15 08:55:00+00:00,20.0,0.39887187751813524,0.17888799355356447,True,True,True,True,False,False
development,BULL,00-04,2023-01-18 00:00:00+00:00,2023-01-18 04:00:00+00:00,2023-01-18 00:20:00+00:00,21410.8,21123.1,287.7000000000007,True,NO_BOUNDARY_BY_BLOCK_END,2023-01-18 04:00:00+00:00,220.0,0.8800834202294059,0.8095238095238125,True,True,True,True,True,True
development,BULL,16-20,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,2023-01-18 17:00:00+00:00,21672.0,20810.0,862.0,True,NO_BOUNDARY_BY_BLOCK_END,2023-01-18 20:00:00+00:00,180.0,0.3805104408352668,0.31206496519721577,True,True,True,True,True,False
development,BULL,12-16,2023-01-22 12:00:00+00:00,2023-01-22 16:00:00+00:00,2023-01-22 12:35:00+00:00,22934.1,22733.0,201.09999999999854,True,HIGH_BREAK,2023-01-22 14:55:00+00:00,140.0,1.2461461959224285,1.134758826454512,True,True,True,True,True,True
development,BULL,08-12,2023-01-26 08:00:00+00:00,2023-01-26 12:00:00+00:00,2023-01-26 10:55:00+00:00,23189.3,22885.7,303.59999999999854,True,NO_BOUNDARY_BY_BLOCK_END,2023-01-26 12:00:00+00:00,65.0,0.33695652173912966,0.3283926218708867,True,True,True,True,True,False
development,BULL,20-00,2023-01-28 20:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-28 21:10:00+00:00,23050.6,22968.1,82.5,True,REBREAK_LOW,2023-01-28 23:05:00+00:00,115.0,0.512727272727308,0.39030303030303914,True,True,True,True,True,False
development,BULL,12-16,2023-02-02 12:00:00+00:00,2023-02-02 16:00:00+00:00,2023-02-02 14:00:00+00:00,23860.0,23750.4,109.59999999999854,True,HIGH_BREAK,2023-02-02 14:20:00+00:00,20.0,1.2728102189781192,1.1487226277372216,True,True,True,True,True,True
development,BEAR,04-08,2023-02-06 04:00:00+00:00,2023-02-06 08:00:00+00:00,2023-02-06 07:25:00+00:00,23094.0,22817.1,276.90000000000146,True,NO_BOUNDARY_BY_BLOCK_END,2023-02-06 08:00:00+00:00,35.0,0.24052004333695137,0.21054532322138897,True,True,True,True,False,False
development,BEAR,16-20,2023-02-08 16:00:00+00:00,2023-02-08 20:00:00+00:00,2023-02-08 16:45:00+00:00,23194.3,22849.9,344.3999999999978,True,REBREAK_LOW,2023-02-08 18:55:00+00:00,130.0,0.5226480836236967,0.44744483159117165,True,True,True,True,True,False
development,BEAR,20-00,2023-02-10 20:00:00+00:00,2023-02-11 00:00:00+00:00,2023-02-10 21:50:00+00:00,21794.4,21550.1,244.3000000000029,True,REBREAK_LOW,2023-02-10 22:00:00+00:00,10.0,0.21326238231682998,0.02578796561605745,True,False,False,False,False,False
development,BEAR,16-20,2023-02-11 16:00:00+00:00,2023-02-11 20:00:00+00:00,2023-02-11 19:05:00+00:00,21770.0,21651.1,118.90000000000146,True,REBREAK_LOW,2023-02-11 19:15:00+00:00,10.0,0.11690496215308062,0.07905803195964121,True,True,False,False,False,False
development,BEAR,16-20,2023-02-13 16:00:00+00:00,2023-02-13 20:00:00+00:00,2023-02-13 16:50:00+00:00,21688.0,21544.8,143.20000000000073,True,REBREAK_LOW,2023-02-13 16:55:00+00:00,5.0,0.22486033519553467,0.0,True,False,False,False,False,False
development,SIDEWAYS,00-04,2023-02-22 00:00:00+00:00,2023-02-22 04:00:00+00:00,2023-02-22 02:50:00+00:00,24640.2,24150.0,490.2000000000007,True,REBREAK_LOW,2023-02-22 02:55:00+00:00,5.0,0.050387596899226214,0.0,True,False,False,False,False,False
development,BEAR,16-20,2023-02-22 16:00:00+00:00,2023-02-22 20:00:00+00:00,2023-02-22 17:00:00+00:00,24231.7,23621.0,610.7000000000007,True,REBREAK_LOW,2023-02-22 17:10:00+00:00,10.0,0.053708858686751654,0.03078434583264983,True,False,False,False,False,False
development,BULL,04-08,2023-03-02 04:00:00+00:00,2023-03-02 08:00:00+00:00,2023-03-02 06:10:00+00:00,23790.5,23414.1,376.40000000000146,True,REBREAK_LOW,2023-03-02 06:15:00+00:00,5.0,0.04675876726886853,0.0,False,False,False,False,False,False
development,BEAR,12-16,2023-03-03 12:00:00+00:00,2023-03-03 16:00:00+00:00,2023-03-03 15:10:00+00:00,22474.0,22300.0,174.0,True,NO_BOUNDARY_BY_BLOCK_END,2023-03-03 16:00:00+00:00,50.0,0.6229885057471348,0.5436781609195319,True,True,True,True,True,True
development,BEAR,04-08,2023-03-04 04:00:00+00:00,2023-03-04 08:00:00+00:00,2023-03-04 05:50:00+00:00,22379.2,22312.1,67.10000000000218,True,HIGH_BREAK,2023-03-04 06:20:00+00:00,30.0,1.2369597615498853,1.020864381520086,True,True,True,True,True,True
development,BEAR,20-00,2023-03-04 20:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-04 20:20:00+00:00,22335.5,22204.0,131.5,True,REBREAK_LOW,2023-03-04 20:45:00+00:00,25.0,0.35589353612166746,0.3414448669201632,True,True,True,True,True,False
development,BEAR,20-00,2023-03-07 20:00:00+00:00,2023-03-08 00:00:00+00:00,2023-03-07 20:15:00+00:00,22387.6,22039.0,348.59999999999854,True,REBREAK_LOW,2023-03-07 20:30:00+00:00,15.0,0.17125645438898732,0.1488812392426898,True,True,True,False,False,False
development,BEAR,08-12,2023-03-10 08:00:00+00:00,2023-03-10 12:00:00+00:00,2023-03-10 11:55:00+00:00,20052.0,19757.0,295.0,True,REBREAK_LOW,2023-03-10 12:00:00+00:00,5.0,0.022033898305084745,0.0,False,False,False,False,False,False
development,BULL,00-04,2023-03-16 00:00:00+00:00,2023-03-16 04:00:00+00:00,2023-03-16 00:40:00+00:00,24645.4,24222.6,422.8000000000029,True,REBREAK_LOW,2023-03-16 00:45:00+00:00,5.0,0.10785241248817849,0.0,True,False,False,False,False,False
development,BULL,00-04,2023-03-20 00:00:00+00:00,2023-03-20 04:00:00+00:00,2023-03-20 01:15:00+00:00,28397.0,27722.4,674.5999999999985,True,REBREAK_LOW,2023-03-20 01:20:00+00:00,5.0,0.09427809072042496,0.0,False,False,False,False,False,False
development,BEAR,04-08,2023-03-25 04:00:00+00:00,2023-03-25 08:00:00+00:00,2023-03-25 06:25:00+00:00,27648.4,27400.0,248.40000000000146,True,NO_BOUNDARY_BY_BLOCK_END,2023-03-25 08:00:00+00:00,95.0,0.6823671497584501,0.6578099838969425,True,True,True,True,True,True
development,BULL,12-16,2023-03-27 12:00:00+00:00,2023-03-27 16:00:00+00:00,2023-03-27 13:05:00+00:00,27986.8,27760.1,226.70000000000073,True,REBREAK_LOW,2023-03-27 13:10:00+00:00,5.0,0.05205116894575594,0.0,False,False,False,False,False,False
development,BULL,16-20,2023-03-29 16:00:00+00:00,2023-03-29 20:00:00+00:00,2023-03-29 17:05:00+00:00,28589.5,28211.5,378.0,True,REBREAK_LOW,2023-03-29 17:45:00+00:00,40.0,0.3082010582010582,0.23730158730158923,True,True,True,True,False,False
development,BULL,12-16,2023-04-02 12:00:00+00:00,2023-04-02 16:00:00+00:00,2023-04-02 12:45:00+00:00,28432.9,28287.0,145.90000000000146,True,REBREAK_LOW,2023-04-02 12:50:00+00:00,5.0,0.13502398903358828,0.0,False,False,False,False,False,False
development,SIDEWAYS,16-20,2023-04-02 16:00:00+00:00,2023-04-02 20:00:00+00:00,2023-04-02 16:45:00+00:00,28352.5,28022.0,330.5,True,REBREAK_LOW,2023-04-02 19:40:00+00:00,175.0,0.5936459909228464,0.5606656580937951,False,True,True,True,True,True
development,BULL,20-00,2023-04-13 20:00:00+00:00,2023-04-14 00:00:00+00:00,2023-04-13 20:20:00+00:00,30539.7,30242.1,297.6000000000022,True,REBREAK_LOW,2023-04-13 20:25:00+00:00,5.0,0.043346774193552956,0.0,True,False,False,False,False,False
development,BULL,16-20,2023-04-15 16:00:00+00:00,2023-04-15 20:00:00+00:00,2023-04-15 16:20:00+00:00,30432.1,30270.7,161.39999999999782,True,REBREAK_LOW,2023-04-15 16:55:00+00:00,35.0,0.38599752168525475,0.1821561338289852,True,True,True,True,False,False
development,BULL,08-12,2023-04-16 08:00:00+00:00,2023-04-16 12:00:00+00:00,2023-04-16 11:50:00+00:00,30397.4,30240.5,156.90000000000146,True,REBREAK_LOW,2023-04-16 11:55:00+00:00,5.0,0.014659018483105487,0.0,False,False,False,False,False,False
development,SIDEWAYS,12-16,2023-04-16 12:00:00+00:00,2023-04-16 16:00:00+00:00,2023-04-16 14:00:00+00:00,30345.1,30210.0,135.09999999999854,True,HIGH_BREAK,2023-04-16 15:35:00+00:00,95.0,1.006661732050344,1.0059215396003176,True,True,True,True,True,True
development,BEAR,12-16,2023-04-20 12:00:00+00:00,2023-04-20 16:00:00+00:00,2023-04-20 12:25:00+00:00,28938.0,28575.6,362.40000000000146,True,REBREAK_LOW,2023-04-20 15:45:00+00:00,200.0,1.0055187637969094,0.8995584988962436,False,True,True,True,True,True
development,BEAR,04-08,2023-04-21 04:00:00+00:00,2023-04-21 08:00:00+00:00,2023-04-21 07:55:00+00:00,28368.9,28076.1,292.8000000000029,True,NO_BOUNDARY_BY_BLOCK_END,2023-04-21 08:00:00+00:00,5.0,0.28620218579235684,0.22609289617486364,True,True,True,True,False,False
development,BEAR,16-20,2023-04-21 16:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-21 17:50:00+00:00,28300.0,27954.4,345.59999999999854,True,REBREAK_LOW,2023-04-21 17:55:00+00:00,5.0,0.030671296296292214,0.0,False,False,False,False,False,False
development,BEAR,12-16,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-23 15:55:00+00:00,27760.0,27463.4,296.59999999999854,True,REBREAK_LOW,2023-04-23 16:00:00+00:00,5.0,0.0643964935940615,0.0,False,False,False,False,False,False
development,BEAR,04-08,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,2023-04-24 07:30:00+00:00,28000.0,27410.0,590.0,True,NO_BOUNDARY_BY_BLOCK_END,2023-04-24 08:00:00+00:00,30.0,0.10220338983050724,0.08542372881356179,True,True,False,False,False,False
development,BULL,20-00,2023-04-30 20:00:00+00:00,2023-05-01 00:00:00+00:00,2023-04-30 20:20:00+00:00,29860.0,29200.0,660.0,True,NO_BOUNDARY_BY_BLOCK_END,2023-05-01 00:00:00+00:00,220.0,0.4106060606060606,0.39787878787878567,True,True,True,True,True,False
development,BEAR,20-00,2023-05-01 20:00:00+00:00,2023-05-02 00:00:00+00:00,2023-05-01 21:05:00+00:00,28402.3,27780.0,622.2999999999993,True,REBREAK_LOW,2023-05-01 21:10:00+00:00,5.0,0.06492045637152741,0.0,True,False,False,False,False,False
development,BEAR,12-16,2023-05-03 12:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 12:20:00+00:00,28758.9,28515.0,243.90000000000146,True,REBREAK_LOW,2023-05-03 12:25:00+00:00,5.0,0.08774087740877953,0.0,False,False,False,False,False,False
development,BEAR,16-20,2023-05-07 16:00:00+00:00,2023-05-07 20:00:00+00:00,2023-05-07 19:20:00+00:00,29088.3,28825.0,263.2999999999993,True,NO_BOUNDARY_BY_BLOCK_END,2023-05-07 20:00:00+00:00,40.0,0.360045575389288,0.3144701860995044,True,True,True,True,True,False
development,BEAR,20-00,2023-05-07 20:00:00+00:00,2023-05-08 00:00:00+00:00,2023-05-07 22:15:00+00:00,29019.9,28753.6,266.3000000000029,True,REBREAK_LOW,2023-05-07 22:45:00+00:00,30.0,0.290274126924529,0.27938415321066706,False,True,True,True,True,False
development,BEAR,08-12,2023-05-08 08:00:00+00:00,2023-05-08 12:00:00+00:00,2023-05-08 09:20:00+00:00,28249.0,27800.0,449.0,True,NO_BOUNDARY_BY_BLOCK_END,2023-05-08 12:00:00+00:00,160.0,0.3665924276169233,0.3365256124721571,True,True,True,True,True,False
development,BEAR,00-04,2023-05-14 00:00:00+00:00,2023-05-14 04:00:00+00:00,2023-05-14 01:00:00+00:00,26928.6,26730.0,198.59999999999854,True,REBREAK_LOW,2023-05-14 01:05:00+00:00,5.0,0.055891238670687945,0.0,True,False,False,False,False,False
development,BEAR,04-08,2023-05-17 04:00:00+00:00,2023-05-17 08:00:00+00:00,2023-05-17 06:40:00+00:00,27238.5,26969.7,268.7999999999993,True,REBREAK_LOW,2023-05-17 07:35:00+00:00,55.0,0.20014880952380737,0.17187500000000316,False,True,True,True,False,False
development,BEAR,08-12,2023-05-19 08:00:00+00:00,2023-05-19 12:00:00+00:00,2023-05-19 11:00:00+00:00,26950.0,26801.5,148.5,True,REBREAK_LOW,2023-05-19 11:10:00+00:00,10.0,0.2531986531986434,0.07474747474746495,True,True,False,False,False,False
development,BULL,00-04,2023-05-24 00:00:00+00:00,2023-05-24 04:00:00+00:00,2023-05-24 00:55:00+00:00,27244.0,27139.0,105.0,True,REBREAK_LOW,2023-05-24 01:55:00+00:00,60.0,0.37142857142857144,0.3619047619047619,False,True,True,True,True,False
development,BEAR,00-04,2023-05-25 00:00:00+00:00,2023-05-25 04:00:00+00:00,2023-05-25 00:50:00+00:00,26476.0,26228.2,247.79999999999927,True,REBREAK_LOW,2023-05-25 01:20:00+00:00,30.0,0.31799838579499395,0.25625504439063834,False,True,True,True,True,False
development,BEAR,00-04,2023-06-02 00:00:00+00:00,2023-06-02 04:00:00+00:00,2023-06-02 00:45:00+00:00,26934.0,26697.1,236.90000000000146,True,HIGH_BREAK,2023-06-02 02:25:00+00:00,100.0,1.1886872097931636,1.0493879273955282,True,True,True,True,True,True
development,SIDEWAYS,00-04,2023-06-03 00:00:00+00:00,2023-06-03 04:00:00+00:00,2023-06-03 01:35:00+00:00,27290.0,27132.0,158.0,True,REBREAK_LOW,2023-06-03 01:40:00+00:00,5.0,0.046202531645565016,0.0,False,False,False,False,False,False
development,BULL,12-16,2023-06-07 12:00:00+00:00,2023-06-07 16:00:00+00:00,2023-06-07 16:00:00+00:00,26968.0,26330.8,637.2000000000007,False,NO_FOLLOWTHROUGH_WINDOW,,,,,,,,,,
development,BULL,00-04,2023-06-23 00:00:00+00:00,2023-06-23 04:00:00+00:00,2023-06-23 02:15:00+00:00,30260.0,29858.4,401.59999999999854,True,NO_BOUNDARY_BY_BLOCK_END,2023-06-23 04:00:00+00:00,105.0,0.40662350597609526,0.36254980079681043,True,True,True,True,True,False
development,BULL,20-00,2023-06-23 20:00:00+00:00,2023-06-24 00:00:00+00:00,2023-06-23 22:15:00+00:00,31440.5,30601.0,839.5,True,REBREAK_LOW,2023-06-23 22:20:00+00:00,5.0,0.027754615842762682,0.0,True,False,False,False,False,False
development,BULL,12-16,2023-06-25 12:00:00+00:00,2023-06-25 16:00:00+00:00,2023-06-25 13:40:00+00:00,30754.2,30565.2,189.0,True,REBREAK_LOW,2023-06-25 15:00:00+00:00,80.0,0.8624338624338624,0.8238095238095277,True,True,True,True,True,True
development,BULL,16-20,2023-06-28 16:00:00+00:00,2023-06-28 20:00:00+00:00,2023-06-28 19:50:00+00:00,30485.0,29992.5,492.5,True,NO_BOUNDARY_BY_BLOCK_END,2023-06-28 20:00:00+00:00,10.0,0.23451776649746192,0.17847715736040903,True,True,True,True,False,False
development,BULL,12-16,2023-07-03 12:00:00+00:00,2023-07-03 16:00:00+00:00,2023-07-03 12:25:00+00:00,30693.7,30577.5,116.20000000000073,True,HIGH_BREAK,2023-07-03 14:35:00+00:00,130.0,1.135972461273659,1.0283993115318353,True,True,True,True,True,True
development,BEAR,04-08,2023-07-09 04:00:00+00:00,2023-07-09 08:00:00+00:00,2023-07-09 06:25:00+00:00,30397.0,30232.1,164.90000000000146,True,REBREAK_LOW,2023-07-09 06:35:00+00:00,10.0,0.047907822922992026,0.04002425712554351,True,False,False,False,False,False
development,BULL,00-04,2023-07-12 00:00:00+00:00,2023-07-12 04:00:00+00:00,2023-07-12 01:40:00+00:00,30640.0,30492.8,147.20000000000073,True,NO_BOUNDARY_BY_BLOCK_END,2023-07-12 04:00:00+00:00,140.0,1.217391304347825,0.9667119565217294,True,True,True,True,True,True
development,BEAR,04-08,2023-07-18 04:00:00+00:00,2023-07-18 08:00:00+00:00,2023-07-18 04:30:00+00:00,30227.5,30061.3,166.20000000000073,True,REBREAK_LOW,2023-07-18 05:30:00+00:00,60.0,0.29843561973527055,0.29542719614922963,False,True,True,True,True,False
development,BEAR,12-16,2023-07-25 12:00:00+00:00,2023-07-25 16:00:00+00:00,2023-07-25 12:25:00+00:00,29277.6,29106.3,171.29999999999927,True,REBREAK_LOW,2023-07-25 12:55:00+00:00,30.0,0.16462346760070548,0.1290134267367325,True,True,True,False,False,False
development,SIDEWAYS,16-20,2023-07-31 16:00:00+00:00,2023-07-31 20:00:00+00:00,2023-07-31 16:20:00+00:00,29461.4,29208.9,252.5,True,REBREAK_LOW,2023-07-31 17:05:00+00:00,45.0,0.18178217821781315,0.17188118811880324,False,True,True,True,False,False
development,BULL,04-08,2023-08-02 04:00:00+00:00,2023-08-02 08:00:00+00:00,2023-08-02 04:25:00+00:00,30059.9,29607.6,452.3000000000029,True,REBREAK_LOW,2023-08-02 05:30:00+00:00,65.0,0.247402166703517,0.21180632323679482,False,True,True,True,False,False
development,BEAR,04-08,2023-08-03 04:00:00+00:00,2023-08-03 08:00:00+00:00,2023-08-03 05:40:00+00:00,29273.1,29110.0,163.09999999999854,True,REBREAK_LOW,2023-08-03 06:35:00+00:00,55.0,0.23298589822195181,0.20355610055181497,False,True,True,True,False,False
development,BEAR,20-00,2023-08-04 20:00:00+00:00,2023-08-05 00:00:00+00:00,2023-08-04 21:00:00+00:00,29273.6,28919.9,353.6999999999971,True,NO_BOUNDARY_BY_BLOCK_END,2023-08-05 00:00:00+00:00,180.0,0.5515973989256436,0.5151258128357326,True,True,True,True,True,True
development,BEAR,12-16,2023-08-13 12:00:00+00:00,2023-08-13 16:00:00+00:00,2023-08-13 15:05:00+00:00,29400.7,29362.0,38.70000000000073,True,REBREAK_LOW,2023-08-13 15:25:00+00:00,20.0,0.09560723514213587,0.07235142118861033,True,True,False,False,False,False
development,BEAR,04-08,2023-08-15 04:00:00+00:00,2023-08-15 08:00:00+00:00,2023-08-15 06:00:00+00:00,29446.5,29355.9,90.59999999999854,True,REBREAK_LOW,2023-08-15 06:30:00+00:00,30.0,0.2218543046357491,0.20529801324502034,True,True,True,True,False,False
development,BEAR,08-12,2023-08-17 08:00:00+00:00,2023-08-17 12:00:00+00:00,2023-08-17 08:40:00+00:00,28694.9,28590.2,104.70000000000073,True,REBREAK_LOW,2023-08-17 08:50:00+00:00,10.0,0.12798471824257615,0.026743075453670037,False,False,False,False,False,False
development,BEAR,12-16,2023-08-17 12:00:00+00:00,2023-08-17 16:00:00+00:00,2023-08-17 12:30:00+00:00,28627.8,28469.2,158.59999999999854,True,REBREAK_LOW,2023-08-17 13:05:00+00:00,35.0,0.6311475409836032,0.5245901639344356,False,True,True,True,True,True
