partition,date_utc,obs_start,obs_end,regime,side,router_selected,entry_start,entry_px,H,L,range,activated,activation_bar_start,ratchets,exit_ts,exit_px,exit_reason,net_pnl_usd,win,stop_px,E20_DOWN
development,2022-04-21,2022-04-21 08:00:00+00:00,2022-04-21 12:00:00+00:00,BULL,LONG,True,2022-04-21 08:35:00+00:00,41885.3,41940.0,41398.0,542.0,True,2022-04-21 10:15:00+00:00,3,2022-04-21 12:00:00+00:00,42418.0,LONG_TIME_EXIT_4H_BOUNDARY,5.959032882658044,True,,
development,2022-04-22,2022-04-22 20:00:00+00:00,2022-04-23 00:00:00+00:00,BEAR,LONG,False,2022-04-22 23:15:00+00:00,39694.9,39760.8,39133.0,627.8000000000029,False,,0,2022-04-23 00:00:00+00:00,39674.3,LONG_TIME_EXIT_4H_BOUNDARY,-0.6594791774258032,False,,
development,2022-04-26,2022-04-26 00:00:00+00:00,2022-04-26 04:00:00+00:00,SIDEWAYS,LONG,False,2022-04-26 00:55:00+00:00,40564.0,40650.0,40026.8,623.1999999999971,False,,0,2022-04-26 04:00:00+00:00,40520.0,LONG_TIME_EXIT_4H_BOUNDARY,-0.9423528251651822,False,,
development,2022-04-26,2022-04-26 12:00:00+00:00,2022-04-26 16:00:00+00:00,BULL,SHORT,False,2022-04-26 13:10:00+00:00,40289.85,40799.0,40200.0,599.0,True,2022-04-26 13:20:00+00:00,0,2022-04-26 13:25:00+00:00,40127.7,SHORT_PROFIT_CEILING_GAP_OPEN,1.6122934188139264,True,40469.549999999996,40080.2
development,2022-04-27,2022-04-27 00:00:00+00:00,2022-04-27 04:00:00+00:00,BEAR,LONG,False,2022-04-27 03:50:00+00:00,38372.6,38439.0,37671.8,767.1999999999971,False,,0,2022-04-27 04:00:00+00:00,38324.8,LONG_TIME_EXIT_4H_BOUNDARY,-1.0228402558074996,False,,
development,2022-04-27,2022-04-27 04:00:00+00:00,2022-04-27 08:00:00+00:00,BEAR,LONG,False,2022-04-27 05:30:00+00:00,38407.3,38460.8,37844.5,616.3000000000029,True,2022-04-27 06:45:00+00:00,0,2022-04-27 06:55:00+00:00,38584.060000000005,LONG_PROFIT_FLOOR_HIT,1.9011250465406753,True,,
development,2022-04-28,2022-04-28 16:00:00+00:00,2022-04-28 20:00:00+00:00,BULL,LONG,True,2022-04-28 18:20:00+00:00,40125.7,40334.0,38861.8,1472.199999999997,False,,0,2022-04-28 20:00:00+00:00,39974.7,LONG_TIME_EXIT_4H_BOUNDARY,-2.2815871124989724,False,,
development,2022-04-30,2022-04-30 20:00:00+00:00,2022-05-01 00:00:00+00:00,BEAR,SHORT,True,2022-04-30 22:55:00+00:00,38241.11,38587.4,38180.0,407.40000000000146,True,2022-04-30 23:00:00+00:00,2,2022-04-30 23:50:00+00:00,37723.2,SHORT_PROFIT_CEILING_HIT,6.371639212355518,True,38363.33,38098.52
development,2022-05-06,2022-05-06 00:00:00+00:00,2022-05-06 04:00:00+00:00,BEAR,LONG,False,2022-05-06 02:30:00+00:00,36524.5,36589.5,36107.1,482.40000000000146,False,,0,2022-05-06 04:00:00+00:00,36442.5,LONG_TIME_EXIT_4H_BOUNDARY,-1.5225341893797424,False,,
development,2022-05-07,2022-05-07 12:00:00+00:00,2022-05-07 16:00:00+00:00,BEAR,SHORT,True,2022-05-07 13:40:00+00:00,35902.21,36138.0,35860.6,277.40000000000146,False,,0,2022-05-07 15:15:00+00:00,35985.43,SHORT_PRE_E20_HARD_STOP_TOUCH,-1.5589815780143064,False,35985.43,35805.119999999995
development,2022-05-11,2022-05-11 00:00:00+00:00,2022-05-11 04:00:00+00:00,BEAR,LONG,False,2022-05-11 00:45:00+00:00,31201.2,31346.4,30129.6,1216.800000000003,True,2022-05-11 03:00:00+00:00,0,2022-05-11 03:05:00+00:00,31560.9,LONG_PROFIT_FLOOR_GAP_OPEN,5.36420137687017,True,,
development,2022-05-13,2022-05-13 12:00:00+00:00,2022-05-13 16:00:00+00:00,SIDEWAYS,LONG,False,2022-05-13 12:55:00+00:00,30714.0,30755.1,30160.6,594.5,False,,0,2022-05-13 13:35:00+00:00,30367.9,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-6.034238458032126,False,,
development,2022-05-16,2022-05-16 16:00:00+00:00,2022-05-16 20:00:00+00:00,BEAR,SHORT,True,2022-05-16 16:35:00+00:00,29456.275,30288.0,29309.5,978.5,True,2022-05-16 16:40:00+00:00,0,2022-05-16 16:45:00+00:00,29208.5,SHORT_PROFIT_CEILING_GAP_OPEN,3.8058101372288715,True,29749.825,29113.8
development,2022-05-17,2022-05-17 04:00:00+00:00,2022-05-17 08:00:00+00:00,BULL,LONG,True,2022-05-17 06:35:00+00:00,30416.7,30500.0,29750.1,749.9000000000015,False,,0,2022-05-17 08:00:00+00:00,30394.2,LONG_TIME_EXIT_4H_BOUNDARY,-0.7698626083697421,False,,
development,2022-05-20,2022-05-20 08:00:00+00:00,2022-05-20 12:00:00+00:00,BULL,LONG,True,2022-05-20 09:40:00+00:00,30315.4,30360.0,29839.3,520.7000000000007,True,2022-05-20 11:00:00+00:00,0,2022-05-20 11:05:00+00:00,30451.9,LONG_PROFIT_FLOOR_GAP_OPEN,1.8513310066830662,True,,
development,2022-05-20,2022-05-20 12:00:00+00:00,2022-05-20 16:00:00+00:00,BULL,SHORT,False,2022-05-20 14:05:00+00:00,30170.93,30540.0,30105.8,434.2000000000007,True,2022-05-20 14:20:00+00:00,0,2022-05-20 14:25:00+00:00,30024.4,SHORT_PROFIT_CEILING_GAP_OPEN,2.028330846944382,True,30301.190000000002,30018.96
development,2022-05-20,2022-05-20 20:00:00+00:00,2022-05-21 00:00:00+00:00,BEAR,LONG,False,2022-05-20 21:25:00+00:00,29282.8,29338.0,28702.0,636.0,False,,0,2022-05-21 00:00:00+00:00,29188.9,LONG_TIME_EXIT_4H_BOUNDARY,-2.0033302826232164,False,,
development,2022-05-21,2022-05-21 12:00:00+00:00,2022-05-21 16:00:00+00:00,BEAR,LONG,False,2022-05-21 15:05:00+00:00,29441.6,29466.4,29131.8,334.6000000000022,True,2022-05-21 15:50:00+00:00,0,2022-05-21 15:55:00+00:00,29533.320000000003,LONG_PROFIT_FLOOR_HIT,1.1576599097876232,True,,
development,2022-05-22,2022-05-22 00:00:00+00:00,2022-05-22 04:00:00+00:00,BEAR,LONG,False,2022-05-22 01:35:00+00:00,29506.9,29515.0,29295.5,219.5,False,,0,2022-05-22 02:40:00+00:00,29362.3,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-2.8502743426114137,False,,
development,2022-05-22,2022-05-22 08:00:00+00:00,2022-05-22 12:00:00+00:00,BEAR,LONG,False,2022-05-22 08:20:00+00:00,29424.7,29446.6,29223.6,223.0,True,2022-05-22 08:30:00+00:00,0,2022-05-22 08:35:00+00:00,29491.199999999997,LONG_PROFIT_FLOOR_HIT,0.7300030246697012,True,,
development,2022-05-24,2022-05-24 20:00:00+00:00,2022-05-25 00:00:00+00:00,BEAR,LONG,False,2022-05-24 21:25:00+00:00,29535.9,29581.9,29080.0,501.90000000000146,True,2022-05-24 23:05:00+00:00,0,2022-05-24 23:25:00+00:00,29682.280000000002,LONG_PROFIT_FLOOR_HIT,2.0780013475127483,True,,
development,2022-05-25,2022-05-25 00:00:00+00:00,2022-05-25 04:00:00+00:00,SIDEWAYS,LONG,False,2022-05-25 02:20:00+00:00,29807.5,29887.3,29250.0,637.2999999999993,True,2022-05-25 02:20:00+00:00,0,2022-05-25 02:25:00+00:00,30014.76,LONG_PROFIT_FLOOR_HIT,3.0766417847856835,True,,
development,2022-05-29,2022-05-29 04:00:00+00:00,2022-05-29 08:00:00+00:00,BEAR,LONG,False,2022-05-29 06:15:00+00:00,29005.2,29034.9,28825.0,209.90000000000146,False,,0,2022-05-29 08:00:00+00:00,29000.4,LONG_TIME_EXIT_4H_BOUNDARY,-0.48274378387324035,False,,
development,2022-05-30,2022-05-30 04:00:00+00:00,2022-05-30 08:00:00+00:00,BULL,LONG,True,2022-05-30 04:15:00+00:00,30313.2,30448.0,29301.1,1146.9000000000015,True,2022-05-30 06:15:00+00:00,0,2022-05-30 06:20:00+00:00,30677.38,LONG_PROFIT_FLOOR_HIT,5.6069540662154305,True,,
development,2022-05-31,2022-05-31 16:00:00+00:00,2022-05-31 20:00:00+00:00,BULL,LONG,True,2022-05-31 16:30:00+00:00,32088.4,32189.9,31222.0,967.9000000000015,True,2022-05-31 16:40:00+00:00,0,2022-05-31 16:45:00+00:00,32288.7,LONG_PROFIT_FLOOR_GAP_OPEN,2.7210655564004598,True,,
development,2022-06-02,2022-06-02 08:00:00+00:00,2022-06-02 12:00:00+00:00,BEAR,LONG,False,2022-06-02 11:30:00+00:00,30084.0,30113.5,29633.2,480.2999999999993,False,,0,2022-06-02 12:00:00+00:00,30157.8,LONG_TIME_EXIT_4H_BOUNDARY,0.8265656162744331,True,,
development,2022-06-02,2022-06-02 16:00:00+00:00,2022-06-02 20:00:00+00:00,BEAR,LONG,False,2022-06-02 16:45:00+00:00,30283.8,30380.0,29579.9,800.0999999999985,False,,0,2022-06-02 20:00:00+00:00,30272.2,LONG_TIME_EXIT_4H_BOUNDARY,-0.5915215395689729,False,,
development,2022-06-04,2022-06-04 00:00:00+00:00,2022-06-04 04:00:00+00:00,BEAR,SHORT,True,2022-06-04 01:55:00+00:00,29595.305,29878.1,29545.4,332.6999999999971,True,2022-06-04 02:15:00+00:00,0,2022-06-04 02:20:00+00:00,29498.0,SHORT_PROFIT_CEILING_GAP_OPEN,1.2439262916871368,True,29695.114999999998,29478.86
development,2022-06-06,2022-06-06 08:00:00+00:00,2022-06-06 12:00:00+00:00,BULL,LONG,True,2022-06-06 09:00:00+00:00,31455.4,31473.9,31130.7,343.2000000000007,True,2022-06-06 09:00:00+00:00,0,2022-06-06 09:05:00+00:00,31411.0,LONG_PROFIT_FLOOR_GAP_OPEN,-1.1057611729623935,False,,
development,2022-06-09,2022-06-09 08:00:00+00:00,2022-06-09 12:00:00+00:00,SIDEWAYS,LONG,False,2022-06-09 08:35:00+00:00,30473.7,30479.7,30217.2,262.5,True,2022-06-09 08:50:00+00:00,0,2022-06-09 08:55:00+00:00,30483.1,LONG_PROFIT_FLOOR_GAP_OPEN,-0.24576864640661855,False,,
development,2022-06-12,2022-06-12 04:00:00+00:00,2022-06-12 08:00:00+00:00,BEAR,SHORT,True,2022-06-12 06:15:00+00:00,27437.710000000003,28530.3,27244.9,1285.3999999999978,False,,0,2022-06-12 08:00:00+00:00,27629.5,SHORT_TIME_EXIT_4H_BOUNDARY,-3.8950074186219648,False,27823.33,26987.820000000003
development,2022-06-17,2022-06-17 08:00:00+00:00,2022-06-17 12:00:00+00:00,BEAR,LONG,False,2022-06-17 08:45:00+00:00,21168.4,21288.0,20305.6,982.4000000000015,False,,0,2022-06-17 12:00:00+00:00,20963.9,LONG_TIME_EXIT_4H_BOUNDARY,-5.23031310821791,False,,
development,2022-06-19,2022-06-19 20:00:00+00:00,2022-06-20 00:00:00+00:00,SIDEWAYS,LONG,False,2022-06-19 20:25:00+00:00,20229.3,20348.4,19363.8,984.6000000000022,True,2022-06-19 20:30:00+00:00,0,2022-06-19 20:35:00+00:00,20545.320000000003,LONG_PROFIT_FLOOR_HIT,7.410947487060904,True,,
development,2022-06-23,2022-06-23 08:00:00+00:00,2022-06-23 12:00:00+00:00,SIDEWAYS,LONG,False,2022-06-23 09:35:00+00:00,20616.9,20666.0,20152.0,514.0,True,2022-06-23 09:55:00+00:00,0,2022-06-23 10:00:00+00:00,20738.7,LONG_PROFIT_FLOOR_GAP_OPEN,2.5538873448481385,True,,
development,2022-06-25,2022-06-25 00:00:00+00:00,2022-06-25 04:00:00+00:00,BULL,SHORT,False,2022-06-25 00:55:00+00:00,21195.195,21563.5,21130.2,433.2999999999993,False,,0,2022-06-25 01:40:00+00:00,21325.184999999998,SHORT_PRE_E20_HARD_STOP_TOUCH,-3.4664969112103035,False,21325.184999999998,21043.54
development,2022-06-27,2022-06-27 20:00:00+00:00,2022-06-28 00:00:00+00:00,BEAR,LONG,False,2022-06-27 20:40:00+00:00,20909.1,20950.0,20500.0,450.0,False,,0,2022-06-28 00:00:00+00:00,20730.0,LONG_TIME_EXIT_4H_BOUNDARY,-4.682824224858983,False,,
development,2022-06-28,2022-06-28 04:00:00+00:00,2022-06-28 08:00:00+00:00,BEAR,LONG,False,2022-06-28 06:40:00+00:00,20831.8,20868.2,20510.0,358.2000000000007,False,,0,2022-06-28 08:00:00+00:00,20868.3,LONG_TIME_EXIT_4H_BOUNDARY,0.4760644783456506,True,,
development,2022-07-03,2022-07-03 20:00:00+00:00,2022-07-04 00:00:00+00:00,SIDEWAYS,LONG,False,2022-07-03 20:25:00+00:00,19532.0,19562.2,19008.7,553.5,False,,0,2022-07-04 00:00:00+00:00,19306.0,LONG_TIME_EXIT_4H_BOUNDARY,-6.185377841490913,False,,
development,2022-07-04,2022-07-04 12:00:00+00:00,2022-07-04 16:00:00+00:00,SIDEWAYS,LONG,False,2022-07-04 12:25:00+00:00,19771.2,19838.0,19102.3,735.7000000000007,True,2022-07-04 15:05:00+00:00,0,2022-07-04 15:10:00+00:00,19927.4,LONG_PROFIT_FLOOR_GAP_OPEN,3.5501901756089365,True,,
development,2022-07-04,2022-07-04 20:00:00+00:00,2022-07-05 00:00:00+00:00,BULL,LONG,True,2022-07-04 22:45:00+00:00,20016.5,20061.9,19666.3,395.6000000000022,True,2022-07-04 22:50:00+00:00,0,2022-07-04 22:55:00+00:00,20141.02,LONG_PROFIT_FLOOR_HIT,2.710433892039133,True,,
development,2022-07-06,2022-07-06 16:00:00+00:00,2022-07-06 20:00:00+00:00,BULL,LONG,True,2022-07-06 18:30:00+00:00,20332.9,20372.1,19950.0,422.09999999999854,True,2022-07-06 19:10:00+00:00,0,2022-07-06 19:15:00+00:00,20431.5,LONG_PROFIT_FLOOR_GAP_OPEN,2.024641836629271,True,,
development,2022-07-08,2022-07-08 20:00:00+00:00,2022-07-09 00:00:00+00:00,BULL,LONG,True,2022-07-08 21:15:00+00:00,21915.9,21961.6,21515.0,446.59999999999854,False,,0,2022-07-09 00:00:00+00:00,21587.9,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-7.883151501877617,False,,
development,2022-07-10,2022-07-10 08:00:00+00:00,2022-07-10 12:00:00+00:00,BULL,LONG,True,2022-07-10 09:10:00+00:00,21334.8,21365.6,21152.8,212.79999999999927,False,,0,2022-07-10 11:25:00+00:00,21187.1,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-3.8614807731968566,False,,
development,2022-07-14,2022-07-14 00:00:00+00:00,2022-07-14 04:00:00+00:00,SIDEWAYS,LONG,False,2022-07-14 00:15:00+00:00,20286.7,20401.6,19575.5,826.0999999999985,False,,0,2022-07-14 04:00:00+00:00,20215.3,LONG_TIME_EXIT_4H_BOUNDARY,-2.1597736448017875,False,,
development,2022-07-14,2022-07-14 16:00:00+00:00,2022-07-14 20:00:00+00:00,SIDEWAYS,LONG,False,2022-07-14 17:20:00+00:00,20390.2,20463.3,19600.0,863.2999999999993,True,2022-07-14 17:30:00+00:00,0,2022-07-14 17:35:00+00:00,20498.8,LONG_PROFIT_FLOOR_GAP_OPEN,2.2630440113387666,True,,
development,2022-07-17,2022-07-17 04:00:00+00:00,2022-07-17 08:00:00+00:00,BULL,LONG,True,2022-07-17 06:30:00+00:00,21401.8,21449.1,21071.7,377.3999999999978,True,2022-07-17 06:50:00+00:00,0,2022-07-17 07:05:00+00:00,21524.579999999998,LONG_PROFIT_FLOOR_HIT,2.468450317263016,True,,
development,2022-07-20,2022-07-20 12:00:00+00:00,2022-07-20 16:00:00+00:00,BULL,LONG,True,2022-07-20 12:55:00+00:00,23813.8,23888.0,23298.5,589.5,True,2022-07-20 13:35:00+00:00,0,2022-07-20 13:40:00+00:00,23920.8,LONG_PROFIT_FLOOR_GAP_OPEN,1.8465965112665743,True,,
development,2022-07-23,2022-07-23 20:00:00+00:00,2022-07-24 00:00:00+00:00,BEAR,LONG,False,2022-07-23 20:30:00+00:00,22270.7,22325.0,21933.5,391.5,True,2022-07-23 22:20:00+00:00,0,2022-07-23 22:25:00+00:00,22403.3,LONG_PROFIT_FLOOR_HIT,2.57700566214798,True,,
development,2022-07-24,2022-07-24 12:00:00+00:00,2022-07-24 16:00:00+00:00,BEAR,SHORT,True,2022-07-24 14:05:00+00:00,22521.3,22812.0,22470.0,342.0,False,,0,2022-07-24 14:05:00+00:00,22623.899999999998,SHORT_PRE_E20_HARD_STOP_TOUCH,-2.6778436413528612,False,22623.899999999998,22401.6
development,2022-07-25,2022-07-25 16:00:00+00:00,2022-07-25 20:00:00+00:00,BEAR,LONG,False,2022-07-25 17:25:00+00:00,21950.1,21996.1,21650.0,346.09999999999854,False,,0,2022-07-25 19:10:00+00:00,21634.4,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-7.591311201315665,False,,
development,2022-07-26,2022-07-26 12:00:00+00:00,2022-07-26 16:00:00+00:00,BEAR,LONG,False,2022-07-26 12:35:00+00:00,21124.0,21147.7,20922.5,225.20000000000073,False,,0,2022-07-26 12:50:00+00:00,20969.6,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.054610869153585,False,,
development,2022-07-28,2022-07-28 00:00:00+00:00,2022-07-28 04:00:00+00:00,BULL,LONG,True,2022-07-28 02:45:00+00:00,22933.8,22996.2,22570.7,425.5,True,2022-07-28 02:45:00+00:00,2,2022-07-28 03:25:00+00:00,23212.0,LONG_PROFIT_FLOOR_HIT,5.665283555276468,True,,
development,2022-08-03,2022-08-03 04:00:00+00:00,2022-08-03 08:00:00+00:00,BEAR,LONG,False,2022-08-03 07:10:00+00:00,23022.9,23057.0,22665.3,391.7000000000007,False,,0,2022-08-03 08:00:00+00:00,22979.6,LONG_TIME_EXIT_4H_BOUNDARY,-1.3403680683146564,False,,
development,2022-08-04,2022-08-04 12:00:00+00:00,2022-08-04 16:00:00+00:00,BEAR,LONG,False,2022-08-04 13:15:00+00:00,22926.4,22946.7,22750.0,196.70000000000073,True,2022-08-04 13:40:00+00:00,1,2022-08-04 14:10:00+00:00,23010.0,LONG_PROFIT_FLOOR_HIT,1.4232256263521763,True,,
development,2022-08-05,2022-08-05 12:00:00+00:00,2022-08-05 16:00:00+00:00,BULL,LONG,True,2022-08-05 12:30:00+00:00,23392.1,23436.5,23087.0,349.5,False,,0,2022-08-05 12:35:00+00:00,23170.0,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-5.147329226533703,False,,
development,2022-08-06,2022-08-06 00:00:00+00:00,2022-08-06 04:00:00+00:00,BULL,LONG,True,2022-08-06 01:05:00+00:00,23252.9,23318.8,22831.6,487.2000000000007,False,,0,2022-08-06 04:00:00+00:00,23161.8,LONG_TIME_EXIT_4H_BOUNDARY,-2.3588954495998733,False,,
development,2022-08-08,2022-08-08 04:00:00+00:00,2022-08-08 08:00:00+00:00,BULL,LONG,True,2022-08-08 04:50:00+00:00,23320.1,23341.0,23153.1,187.90000000000146,True,2022-08-08 05:25:00+00:00,0,2022-08-08 05:30:00+00:00,23373.0,LONG_PROFIT_FLOOR_GAP_OPEN,0.7342146903315919,True,,
development,2022-08-08,2022-08-08 08:00:00+00:00,2022-08-08 12:00:00+00:00,BULL,LONG,True,2022-08-08 08:20:00+00:00,23805.8,23848.0,23267.7,580.2999999999993,True,2022-08-08 08:30:00+00:00,0,2022-08-08 08:40:00+00:00,23964.06,LONG_PROFIT_FLOOR_HIT,2.9239798704517432,True,,
development,2022-08-09,2022-08-09 04:00:00+00:00,2022-08-09 08:00:00+00:00,BULL,LONG,True,2022-08-09 04:40:00+00:00,23832.7,23859.9,23617.6,242.3000000000029,True,2022-08-09 05:35:00+00:00,0,2022-08-09 05:40:00+00:00,23867.5,LONG_PROFIT_FLOOR_GAP_OPEN,0.33008933104512506,True,,
development,2022-08-11,2022-08-11 16:00:00+00:00,2022-08-11 20:00:00+00:00,BULL,SHORT,False,2022-08-11 17:15:00+00:00,24368.329999999998,24972.0,24261.8,710.2000000000007,True,2022-08-11 18:20:00+00:00,0,2022-08-11 18:25:00+00:00,24146.1,SHORT_PROFIT_CEILING_GAP_OPEN,4.159811854156603,True,24581.39,24119.76
development,2022-08-12,2022-08-12 20:00:00+00:00,2022-08-13 00:00:00+00:00,BULL,LONG,True,2022-08-12 23:00:00+00:00,24223.5,24260.0,23938.5,321.5,True,2022-08-12 23:10:00+00:00,0,2022-08-12 23:15:00+00:00,24324.3,LONG_PROFIT_FLOOR_HIT,1.680624187256186,True,,
development,2022-08-13,2022-08-13 04:00:00+00:00,2022-08-13 08:00:00+00:00,BULL,LONG,True,2022-08-13 04:15:00+00:00,24748.0,24800.0,24319.3,480.7000000000007,False,,0,2022-08-13 08:00:00+00:00,24566.1,LONG_TIME_EXIT_4H_BOUNDARY,-4.075044448036236,False,,
development,2022-08-18,2022-08-18 08:00:00+00:00,2022-08-18 12:00:00+00:00,BEAR,LONG,False,2022-08-18 09:25:00+00:00,23445.9,23458.6,23318.9,139.6999999999971,True,2022-08-18 09:40:00+00:00,0,2022-08-18 09:45:00+00:00,23473.0,LONG_PROFIT_FLOOR_GAP_OPEN,0.17792620458152475,True,,
development,2022-08-18,2022-08-18 12:00:00+00:00,2022-08-18 16:00:00+00:00,BEAR,LONG,False,2022-08-18 13:00:00+00:00,23555.8,23567.8,23336.1,231.70000000000073,False,,0,2022-08-18 14:30:00+00:00,23379.1,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.150668625136899,False,,
development,2022-08-22,2022-08-22 12:00:00+00:00,2022-08-22 16:00:00+00:00,BEAR,LONG,False,2022-08-22 13:45:00+00:00,21281.4,21331.5,20858.6,472.90000000000146,True,2022-08-22 15:50:00+00:00,0,2022-08-22 15:55:00+00:00,21396.3,LONG_PROFIT_FLOOR_GAP_OPEN,2.299540443767745,True,,
development,2022-08-23,2022-08-23 00:00:00+00:00,2022-08-23 04:00:00+00:00,BEAR,LONG,False,2022-08-23 00:20:00+00:00,21374.9,21417.0,21030.0,387.0,False,,0,2022-08-23 04:00:00+00:00,21228.5,LONG_TIME_EXIT_4H_BOUNDARY,-3.824577424923636,False,,
development,2022-08-23,2022-08-23 12:00:00+00:00,2022-08-23 16:00:00+00:00,BEAR,LONG,False,2022-08-23 14:00:00+00:00,21506.5,21546.5,21279.0,267.5,True,2022-08-23 14:05:00+00:00,0,2022-08-23 14:10:00+00:00,21600.0,LONG_PROFIT_FLOOR_HIT,1.773761420965703,True,,
development,2022-08-23,2022-08-23 20:00:00+00:00,2022-08-24 00:00:00+00:00,SIDEWAYS,LONG,False,2022-08-23 23:25:00+00:00,21559.0,21590.7,21350.0,240.70000000000073,False,,0,2022-08-24 00:00:00+00:00,21518.2,LONG_TIME_EXIT_4H_BOUNDARY,-1.346240549190569,False,,
development,2022-08-27,2022-08-27 08:00:00+00:00,2022-08-27 12:00:00+00:00,BEAR,LONG,False,2022-08-27 08:50:00+00:00,20221.9,20263.0,19901.0,362.0,False,,0,2022-08-27 12:00:00+00:00,20198.5,LONG_TIME_EXIT_4H_BOUNDARY,-0.9785806477136557,False,,
development,2022-08-27,2022-08-27 20:00:00+00:00,2022-08-28 00:00:00+00:00,BEAR,LONG,False,2022-08-27 23:40:00+00:00,20056.6,20088.1,19825.7,262.3999999999978,False,,0,2022-08-28 00:00:00+00:00,20024.0,LONG_TIME_EXIT_4H_BOUNDARY,-1.2127000588334376,False,,
development,2022-08-31,2022-08-31 12:00:00+00:00,2022-08-31 16:00:00+00:00,SIDEWAYS,LONG,False,2022-08-31 13:45:00+00:00,20363.7,20397.1,20121.0,276.09999999999854,False,,0,2022-08-31 14:40:00+00:00,20163.2,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-5.322975687129572,False,,
development,2022-09-03,2022-09-03 08:00:00+00:00,2022-09-03 12:00:00+00:00,BEAR,SHORT,True,2022-09-03 11:45:00+00:00,19772.71,19957.5,19740.1,217.40000000000146,False,,0,2022-09-03 12:00:00+00:00,19789.9,SHORT_TIME_EXIT_4H_BOUNDARY,-0.834690034901708,False,19837.93,19696.62
development,2022-09-04,2022-09-04 12:00:00+00:00,2022-09-04 16:00:00+00:00,BEAR,LONG,False,2022-09-04 12:25:00+00:00,19837.6,19850.4,19570.0,280.40000000000146,False,,0,2022-09-04 14:05:00+00:00,19647.9,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-5.181324353752393,False,,
development,2022-09-04,2022-09-04 16:00:00+00:00,2022-09-04 20:00:00+00:00,BEAR,LONG,False,2022-09-04 19:25:00+00:00,19891.3,19930.0,19631.2,298.7999999999993,False,,0,2022-09-04 20:00:00+00:00,19872.8,LONG_TIME_EXIT_4H_BOUNDARY,-0.865027424049691,False,,
development,2022-09-07,2022-09-07 16:00:00+00:00,2022-09-07 20:00:00+00:00,BEAR,LONG,False,2022-09-07 17:15:00+00:00,18927.1,18960.0,18663.6,296.40000000000146,True,2022-09-07 17:55:00+00:00,0,2022-09-07 18:00:00+00:00,18986.0,LONG_PROFIT_FLOOR_GAP_OPEN,1.1559700112537379,True,,
development,2022-09-08,2022-09-08 08:00:00+00:00,2022-09-08 12:00:00+00:00,BEAR,LONG,False,2022-09-08 11:30:00+00:00,19323.6,19370.0,19047.9,322.09999999999854,False,,0,2022-09-08 12:00:00+00:00,19303.1,LONG_TIME_EXIT_4H_BOUNDARY,-0.9304394626259868,False,,
development,2022-09-09,2022-09-09 08:00:00+00:00,2022-09-09 12:00:00+00:00,BULL,LONG,True,2022-09-09 09:10:00+00:00,20672.4,20804.9,19916.5,888.4000000000015,True,2022-09-09 10:40:00+00:00,0,2022-09-09 11:00:00+00:00,20982.58,LONG_PROFIT_FLOOR_HIT,7.102273562818073,True,,
development,2022-09-09,2022-09-09 12:00:00+00:00,2022-09-09 16:00:00+00:00,BULL,LONG,True,2022-09-09 15:15:00+00:00,21121.9,21188.0,20618.5,569.5,True,2022-09-09 15:35:00+00:00,0,2022-09-09 15:40:00+00:00,21301.9,LONG_PROFIT_FLOOR_HIT,3.8609803095365884,True,,
development,2022-09-09,2022-09-09 16:00:00+00:00,2022-09-09 20:00:00+00:00,BULL,LONG,True,2022-09-09 17:00:00+00:00,21288.4,21345.0,20912.2,432.7999999999993,True,2022-09-09 17:10:00+00:00,0,2022-09-09 17:15:00+00:00,21380.0,LONG_PROFIT_FLOOR_GAP_OPEN,1.7514063997294387,True,,
development,2022-09-10,2022-09-10 04:00:00+00:00,2022-09-10 08:00:00+00:00,BULL,LONG,True,2022-09-10 04:35:00+00:00,21354.3,21382.3,21153.6,228.70000000000073,True,2022-09-10 04:45:00+00:00,0,2022-09-10 04:50:00+00:00,21406.4,LONG_PROFIT_FLOOR_GAP_OPEN,0.8198948221201489,True,,
development,2022-09-12,2022-09-12 00:00:00+00:00,2022-09-12 04:00:00+00:00,BULL,LONG,True,2022-09-12 00:15:00+00:00,21810.3,21848.8,21438.5,410.2999999999993,True,2022-09-12 01:25:00+00:00,0,2022-09-12 01:30:00+00:00,21930.86,LONG_PROFIT_FLOOR_HIT,2.363831767559344,True,,
development,2022-09-12,2022-09-12 12:00:00+00:00,2022-09-12 16:00:00+00:00,BULL,LONG,True,2022-09-12 14:00:00+00:00,22383.7,22450.0,21961.1,488.90000000000146,False,,0,2022-09-12 15:50:00+00:00,22127.4,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-6.125148210528164,False,,
development,2022-09-12,2022-09-12 20:00:00+00:00,2022-09-13 00:00:00+00:00,BULL,LONG,True,2022-09-12 20:35:00+00:00,22381.8,22446.0,22010.0,436.0,False,,0,2022-09-13 00:00:00+00:00,22386.0,LONG_TIME_EXIT_4H_BOUNDARY,-0.30617376618495806,False,,
