event_id,candidate,partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_name,target_px,T5,T7p5,T10,filled,cancel_reason,fill_ts,entry_px,reward_px,nominal_risk_px,nominal_rr,stop_px,rebreak_confirmed,rebreak_complete_ts,t5_reached,t75_reached,t10_reached,target_reached,extension_used,exit_ts,exit_px,exit_reason,exit_kind,gross_return,net_pnl_usd,hold_minutes
235,BASE_H,development,SIDEWAYS,08-12,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2022-05-02 11:50:00+00:00,39155.0,38572.8,582.1999999999971,38601.91,0.15,T15,38485.47,38543.69,38529.135,38514.58,True,,2022-05-02 11:50:00+00:00,38601.91,116.44000000000233,,,,True,2022-05-02 11:55:00+00:00,False,False,False,True,False,2022-05-02 12:00:00+00:00,38485.47,TP_TARGET,TP,0.0030164310522459202,1.1082155261229603,10.0
237,BASE_H,development,SIDEWAYS,12-16,2022-05-03 12:00:00+00:00,2022-05-03 16:00:00+00:00,2022-05-03 13:55:00+00:00,38659.7,38250.0,409.6999999999971,38270.485,0.1,T10,38209.03,38229.515,38219.2725,38209.03,True,,2022-05-03 13:55:00+00:00,38319.9,110.87000000000262,,,,True,2022-05-03 14:20:00+00:00,True,False,False,False,False,2022-05-03 14:25:00+00:00,38251.0,PROTECTION_OPEN_EXIT,L_LOCK,0.0017980213935840505,0.49901069679202525,30.0
238,BASE_H,development,BULL,08-12,2022-05-05 08:00:00+00:00,2022-05-05 12:00:00+00:00,2022-05-05 08:50:00+00:00,39845.0,39515.8,329.1999999999971,39532.26,0.15,T15,39466.420000000006,39499.340000000004,39491.11,39482.880000000005,True,,2022-05-05 08:50:00+00:00,39532.26,65.83999999999651,,,,True,2022-05-05 08:55:00+00:00,False,False,False,True,False,2022-05-05 09:00:00+00:00,39466.420000000006,TP_TARGET,TP,0.0016654752346563668,0.4327376173281834,10.0
240,BASE_H,development,BEAR,12-16,2022-05-09 12:00:00+00:00,2022-05-09 16:00:00+00:00,2022-05-09 14:45:00+00:00,33789.2,32620.0,1169.199999999997,32678.46,0.1,T10,32503.08,32561.54,32532.31,32503.08,True,,2022-05-09 14:45:00+00:00,32705.4,202.3199999999997,,,,True,2022-05-09 14:55:00+00:00,False,False,False,True,False,2022-05-09 15:00:00+00:00,32503.08,TP_TARGET,TP,0.006186134399823873,2.6930671999119364,15.0
241,BASE_H,development,BEAR,00-04,2022-05-10 00:00:00+00:00,2022-05-10 04:00:00+00:00,2022-05-10 00:15:00+00:00,31888.5,30003.6,1884.9000000000015,30097.844999999998,0.05,T5,29909.355,29909.355,29862.2325,29815.109999999997,True,,2022-05-10 00:15:00+00:00,30275.8,366.4449999999997,,,,True,2022-05-10 00:30:00+00:00,False,False,False,True,False,2022-05-10 00:30:00+00:00,29899.1,TP_GAP_OPEN,TP,0.012442280633377177,5.821140316688588,15.0
243,BASE_H,development,BEAR,12-16,2022-06-04 12:00:00+00:00,2022-06-04 16:00:00+00:00,2022-06-04 13:05:00+00:00,29794.1,29575.0,219.09999999999854,29585.955,0.1,T10,29553.09,29564.045,29558.5675,29553.09,True,,2022-06-04 13:05:00+00:00,29596.9,43.81000000000131,,,,True,2022-06-04 13:20:00+00:00,True,False,False,False,False,2022-06-04 13:30:00+00:00,29575.0,PROTECTION_STOP,L_LOCK,0.0007399423588281696,-0.030028820585915217,25.0
244,BASE_H,development,BEAR,00-04,2022-06-09 00:00:00+00:00,2022-06-09 04:00:00+00:00,2022-06-09 00:40:00+00:00,30515.8,30090.0,425.7999999999993,30111.29,0.05,T5,30068.71,30068.71,30058.065,30047.42,True,,2022-06-09 00:40:00+00:00,30137.5,68.79000000000087,,,,True,2022-06-09 02:00:00+00:00,False,False,False,True,False,2022-06-09 02:05:00+00:00,30068.71,TP_TARGET,TP,0.002282538365823339,0.7412691829116694,85.0
246,BASE_H,development,BULL,20-00,2022-06-21 20:00:00+00:00,2022-06-22 00:00:00+00:00,2022-06-21 20:40:00+00:00,21540.0,20863.6,676.4000000000015,20897.42,0.15,T15,20762.14,20829.78,20812.87,20795.96,True,,2022-06-21 20:40:00+00:00,20897.42,135.27999999999884,,,,True,2022-06-21 20:50:00+00:00,True,False,False,False,False,2022-06-21 21:00:00+00:00,20863.6,PROTECTION_STOP,L_LOCK,0.0016183815992596078,0.40919079962980387,20.0
247,BASE_H,development,BULL,00-04,2022-06-22 00:00:00+00:00,2022-06-22 04:00:00+00:00,2022-06-22 00:20:00+00:00,21056.7,20535.2,521.5,20561.275,0.05,T5,20509.125,20509.125,20496.0875,20483.05,True,,2022-06-22 00:20:00+00:00,20561.275,52.150000000001455,,,,True,2022-06-22 01:05:00+00:00,False,False,False,True,False,2022-06-22 01:10:00+00:00,20509.125,TP_TARGET,TP,0.0025363213127591287,0.8681606563795644,50.0
248,BASE_H,development,BULL,16-20,2022-06-26 16:00:00+00:00,2022-06-26 20:00:00+00:00,2022-06-26 17:45:00+00:00,21888.0,21180.0,708.0,21215.4,0.1,T10,21109.2,21144.6,21126.9,21109.2,True,,2022-06-26 17:45:00+00:00,21221.6,112.39999999999782,,,,True,2022-06-26 18:15:00+00:00,True,False,False,False,False,2022-06-26 18:25:00+00:00,21180.0,PROTECTION_STOP,L_LOCK,0.0019602668978775657,0.5801334489387828,40.0
249,BASE_H,development,BEAR,08-12,2022-07-02 08:00:00+00:00,2022-07-02 12:00:00+00:00,2022-07-02 09:50:00+00:00,19296.2,19096.7,199.5,19106.675,0.15,T15,19066.775,19086.725000000002,19081.7375,19076.75,True,,2022-07-02 09:50:00+00:00,19126.0,59.224999999998545,,,,False,,False,False,False,False,True,2022-07-02 12:45:00+00:00,19385.4,FULL_SL_HIGH_BREAK,HIGH,-0.013562689532573537,-7.181344766286768,175.0
250,BASE_H,development,SIDEWAYS,12-16,2022-07-05 12:00:00+00:00,2022-07-05 16:00:00+00:00,2022-07-05 12:25:00+00:00,20209.2,19461.9,747.2999999999993,19499.265000000003,0.1,T10,19387.170000000002,19424.535,19405.8525,19387.170000000002,True,,2022-07-05 12:25:00+00:00,19499.265000000003,112.09500000000116,,,,True,2022-07-05 12:40:00+00:00,True,False,False,False,False,2022-07-05 12:50:00+00:00,19461.9,PROTECTION_STOP,L_LOCK,0.0019162260731366847,0.5581130365683423,25.0
251,BASE_H,development,BEAR,20-00,2022-07-11 20:00:00+00:00,2022-07-12 00:00:00+00:00,2022-07-11 21:10:00+00:00,20733.8,20384.0,349.7999999999993,20401.49,0.15,T15,20331.53,20366.51,20357.765,20349.02,True,,2022-07-11 21:10:00+00:00,20403.1,71.56999999999971,,,,True,2022-07-11 21:25:00+00:00,False,False,False,True,False,2022-07-11 21:30:00+00:00,20331.53,TP_TARGET,TP,0.0035078002852507568,1.3539001426253785,20.0
252,BASE_H,development,BEAR,08-12,2022-07-12 08:00:00+00:00,2022-07-12 12:00:00+00:00,2022-07-12 09:55:00+00:00,20048.9,19618.2,430.7000000000007,19639.735,0.15,T15,19553.595,19596.665,19585.8975,19575.13,True,,2022-07-12 09:55:00+00:00,19639.735,86.13999999999942,,,,True,2022-07-12 10:00:00+00:00,True,True,False,False,False,2022-07-12 11:00:00+00:00,19609.9,PROTECTION_OPEN_EXIT,T5_LOCK,0.0015191141835670962,0.3595570917835481,65.0
254,BASE_H,development,SIDEWAYS,12-16,2022-07-21 12:00:00+00:00,2022-07-21 16:00:00+00:00,2022-07-21 14:40:00+00:00,23069.0,22444.0,625.0,22475.25,0.1,T10,22381.5,22412.75,22397.125,22381.5,True,,2022-07-21 14:40:00+00:00,22475.25,93.75,,,,False,,False,False,False,False,True,2022-07-21 17:05:00+00:00,23115.1,FULL_SL_HIGH_BREAK,HIGH,-0.028469093780936743,-14.634546890468371,145.0
255,BASE_H,development,BULL,12-16,2022-07-28 12:00:00+00:00,2022-07-28 16:00:00+00:00,2022-07-28 12:45:00+00:00,23150.9,22809.8,341.1000000000022,22826.855,0.1,T10,22775.69,22792.745,22784.2175,22775.69,True,,2022-07-28 12:45:00+00:00,22918.4,142.71000000000276,,,,False,,False,False,False,False,False,2022-07-28 13:35:00+00:00,23198.1,FULL_SL_HIGH_BREAK,HIGH,-0.012204167830214895,-6.502083915107448,50.0
256,BASE_H,development,BULL,00-04,2022-07-29 00:00:00+00:00,2022-07-29 04:00:00+00:00,2022-07-29 00:35:00+00:00,24194.6,23720.0,474.59999999999854,23743.73,0.05,T5,23696.27,23696.27,23684.405,23672.54,True,,2022-07-29 00:35:00+00:00,23806.1,109.82999999999811,,,,False,,False,False,False,False,True,2022-07-29 06:40:00+00:00,24325.0,FULL_SL_HIGH_BREAK,HIGH,-0.021796934399166662,-11.298467199583332,365.0
257,BASE_H,development,SIDEWAYS,04-08,2022-08-01 04:00:00+00:00,2022-08-01 08:00:00+00:00,2022-08-01 07:45:00+00:00,23458.3,23251.0,207.29999999999927,23261.365,0.15,T15,23219.905,23240.635,23235.4525,23230.27,True,,2022-08-01 07:45:00+00:00,23263.1,43.19499999999971,,,,True,2022-08-01 10:35:00+00:00,False,False,False,True,True,2022-08-01 10:40:00+00:00,23219.905,TP_TARGET,TP,0.0018568032635375212,0.5284016317687605,175.0
258,BASE_H,development,BEAR,08-12,2022-08-01 08:00:00+00:00,2022-08-01 12:00:00+00:00,2022-08-01 11:20:00+00:00,23408.7,23100.0,308.7000000000007,23115.435,0.15,T15,23053.695,23084.565,23076.8475,23069.13,True,,2022-08-01 11:20:00+00:00,23115.435,61.7400000000016,,,,True,2022-08-01 13:05:00+00:00,True,True,True,False,True,2022-08-01 13:10:00+00:00,23073.4,PROTECTION_OPEN_EXIT,T10_LOCK,0.0018184818931592614,0.5092409465796307,110.0
259,BASE_H,development,BULL,04-08,2022-08-06 04:00:00+00:00,2022-08-06 08:00:00+00:00,2022-08-06 05:35:00+00:00,23341.8,23140.8,201.0,23150.85,0.15,T15,23110.649999999998,23130.75,23125.725,23120.7,True,,2022-08-06 05:35:00+00:00,23156.4,45.75000000000364,,,,True,2022-08-06 06:45:00+00:00,False,False,False,True,True,2022-08-06 08:40:00+00:00,23110.649999999998,TP_TARGET,TP,0.0019756957039955966,0.5878478519977983,185.0
260,BASE_H,development,BULL,16-20,2022-08-06 16:00:00+00:00,2022-08-06 20:00:00+00:00,2022-08-06 17:20:00+00:00,23227.4,23146.1,81.30000000000291,23150.164999999997,0.1,T10,23137.969999999998,23142.035,23140.0025,23137.969999999998,True,,2022-08-06 17:20:00+00:00,23217.4,79.43000000000393,,,,False,,False,False,False,False,False,2022-08-06 17:35:00+00:00,23246.8,FULL_SL_HIGH_BREAK,HIGH,-0.0012662916605648271,-1.0331458302824137,15.0
262,BASE_H,development,BEAR,04-08,2022-08-16 04:00:00+00:00,2022-08-16 08:00:00+00:00,2022-08-16 05:30:00+00:00,24234.0,23843.8,390.2000000000007,23863.309999999998,0.15,T15,23785.27,23824.29,23814.535,23804.78,True,,2022-08-16 05:30:00+00:00,23915.3,130.02999999999884,,,,False,,False,False,False,False,True,2022-08-16 12:00:00+00:00,24026.4,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.00464556162791193,-2.722780813955965,390.0
263,BASE_H,development,BEAR,08-12,2022-08-17 08:00:00+00:00,2022-08-17 12:00:00+00:00,2022-08-17 08:15:00+00:00,24437.0,23754.0,683.0,23788.15,0.15,T15,23651.55,23719.85,23702.775,23685.7,True,,2022-08-17 08:15:00+00:00,23788.15,136.60000000000218,,,,True,2022-08-17 08:30:00+00:00,True,True,True,False,False,2022-08-17 10:15:00+00:00,23702.3,PROTECTION_OPEN_EXIT,T10_LOCK,0.003608939745209366,1.404469872604683,120.0
264,BASE_H,development,BULL,12-16,2022-08-25 12:00:00+00:00,2022-08-25 16:00:00+00:00,2022-08-25 13:25:00+00:00,21810.9,21601.0,209.90000000000146,21611.495,0.1,T10,21580.01,21590.505,21585.2575,21580.01,True,,2022-08-25 13:25:00+00:00,21611.495,31.485000000000582,,,,True,2022-08-25 15:20:00+00:00,False,False,False,True,False,2022-08-25 15:25:00+00:00,21580.01,TP_TARGET,TP,0.0014568635811636624,0.32843179058183114,120.0
265,BASE_H,development,BEAR,20-00,2022-08-28 20:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-28 22:15:00+00:00,20140.0,19942.0,198.0,19951.9,0.15,T15,19912.3,19932.1,19927.15,19922.2,True,,2022-08-28 22:15:00+00:00,19960.0,47.70000000000073,,,,True,2022-08-28 22:20:00+00:00,False,False,False,True,False,2022-08-28 22:25:00+00:00,19912.3,TP_TARGET,TP,0.002389779559118273,0.7948897795591364,10.0
266,BASE_H,development,SIDEWAYS,08-12,2022-08-31 08:00:00+00:00,2022-08-31 12:00:00+00:00,2022-08-31 08:40:00+00:00,20496.0,20178.9,317.09999999999854,20194.755,0.15,T15,20131.335000000003,20163.045000000002,20155.1175,20147.190000000002,True,,2022-08-31 08:40:00+00:00,20199.5,68.16499999999724,,,,True,2022-08-31 09:10:00+00:00,True,True,False,False,False,2022-08-31 10:00:00+00:00,20169.0,PROTECTION_OPEN_EXIT,T5_LOCK,0.0015099383648110101,0.354969182405505,80.0
268,BASE_H,development,SIDEWAYS,08-12,2022-09-02 08:00:00+00:00,2022-09-02 12:00:00+00:00,2022-09-02 11:40:00+00:00,20290.0,20023.2,266.7999999999993,20036.54,0.15,T15,19983.18,20009.86,20003.190000000002,19996.52,True,,2022-09-02 11:40:00+00:00,20036.54,53.36000000000058,,,,False,,False,False,False,False,True,2022-09-02 12:40:00+00:00,20318.5,FULL_SL_HIGH_BREAK,HIGH,-0.014072289926304597,-7.436144963152299,60.0
269,BASE_H,development,BEAR,16-20,2022-09-03 16:00:00+00:00,2022-09-03 20:00:00+00:00,2022-09-03 19:25:00+00:00,19894.0,19740.1,153.90000000000146,19747.795,0.1,T10,19724.71,19732.405,19728.5575,19724.71,True,,2022-09-03 19:25:00+00:00,19747.795,23.084999999999127,,,,True,2022-09-03 19:50:00+00:00,False,False,False,True,False,2022-09-03 19:50:00+00:00,19712.0,TP_GAP_OPEN,TP,0.001812607432880393,0.5063037164401964,25.0
270,BASE_H,development,BEAR,04-08,2022-09-08 04:00:00+00:00,2022-09-08 08:00:00+00:00,2022-09-08 07:35:00+00:00,19373.8,19139.4,234.39999999999782,19151.120000000003,0.15,T15,19104.24,19127.68,19121.820000000003,19115.960000000003,True,,2022-09-08 07:35:00+00:00,19151.120000000003,46.88000000000102,,,,False,,False,False,False,False,True,2022-09-08 12:00:00+00:00,19303.1,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.007935828296203873,-4.367914148101937,265.0
271,BASE_H,development,BULL,12-16,2022-09-10 12:00:00+00:00,2022-09-10 16:00:00+00:00,2022-09-10 12:30:00+00:00,21384.0,21246.0,138.0,21252.9,0.1,T10,21232.2,21239.1,21235.65,21232.2,True,,2022-09-10 12:30:00+00:00,21281.2,49.0,,,,True,2022-09-10 13:20:00+00:00,False,False,False,True,False,2022-09-10 13:20:00+00:00,21216.5,TP_GAP_OPEN,TP,0.0030402420916114093,1.1201210458057047,50.0
272,BASE_H,development,BEAR,12-16,2022-09-15 12:00:00+00:00,2022-09-15 16:00:00+00:00,2022-09-15 13:45:00+00:00,20213.3,20010.2,203.09999999999854,20020.355,0.1,T10,19989.89,20000.045000000002,19994.967500000002,19989.89,True,,2022-09-15 13:45:00+00:00,20048.1,58.20999999999913,,,,True,2022-09-15 14:35:00+00:00,False,False,False,True,False,2022-09-15 14:35:00+00:00,19963.1,TP_GAP_OPEN,TP,0.004239803273128127,1.7199016365640638,50.0
273,BASE_H,development,BEAR,20-00,2022-09-15 20:00:00+00:00,2022-09-16 00:00:00+00:00,2022-09-15 23:15:00+00:00,19936.3,19640.0,296.2999999999993,19654.815,0.15,T15,19595.555,19625.185,19617.7775,19610.37,True,,2022-09-15 23:15:00+00:00,19671.1,75.54499999999825,,,,True,2022-09-16 00:20:00+00:00,False,False,False,True,True,2022-09-16 00:25:00+00:00,19595.555,TP_TARGET,TP,0.003840405467919855,1.5202027339599273,70.0
274,BASE_H,development,BEAR,16-20,2022-09-18 16:00:00+00:00,2022-09-18 20:00:00+00:00,2022-09-18 16:25:00+00:00,20019.0,19707.0,312.0,19722.6,0.1,T10,19675.8,19691.4,19683.6,19675.8,True,,2022-09-18 16:25:00+00:00,19722.6,46.79999999999927,,,,True,2022-09-18 16:40:00+00:00,False,False,False,True,False,2022-09-18 16:45:00+00:00,19675.8,TP_TARGET,TP,0.002372912293510961,0.7864561467554804,20.0
275,BASE_H,development,BEAR,00-04,2022-09-20 00:00:00+00:00,2022-09-20 04:00:00+00:00,2022-09-20 01:30:00+00:00,19686.3,19408.0,278.2999999999993,19421.915,0.05,T5,19394.085,19394.085,19387.1275,19380.17,True,,2022-09-20 01:30:00+00:00,19431.2,37.1150000000016,,,,True,2022-09-20 03:20:00+00:00,False,False,False,True,False,2022-09-20 03:20:00+00:00,19273.0,TP_GAP_OPEN,TP,0.008141545555601338,3.670772777800669,110.0
276,BASE_H,development,BEAR,08-12,2022-09-28 08:00:00+00:00,2022-09-28 12:00:00+00:00,2022-09-28 09:30:00+00:00,18870.8,18610.3,260.5,18623.325,0.15,T15,18571.225,18597.274999999998,18590.7625,18584.25,True,,2022-09-28 09:30:00+00:00,18654.8,83.57500000000073,,,,False,,False,False,False,False,False,2022-09-28 10:20:00+00:00,18871.8,FULL_SL_HIGH_BREAK,HIGH,-0.011632394879602033,-6.216197439801016,50.0
277,BASE_H,development,BEAR,08-12,2022-10-02 08:00:00+00:00,2022-10-02 12:00:00+00:00,2022-10-02 11:30:00+00:00,19389.0,19213.6,175.40000000000146,19222.37,0.15,T15,19187.289999999997,19204.829999999998,19200.445,19196.059999999998,True,,2022-10-02 11:30:00+00:00,19252.6,65.31000000000131,,,,True,2022-10-02 11:40:00+00:00,False,False,False,True,False,2022-10-02 11:45:00+00:00,19187.289999999997,TP_TARGET,TP,0.0033922690961221504,1.296134548061075,15.0
278,BASE_H,development,BEAR,12-16,2022-10-08 12:00:00+00:00,2022-10-08 16:00:00+00:00,2022-10-08 14:35:00+00:00,19539.3,19441.1,98.20000000000073,19446.01,0.1,T10,19431.28,19436.19,19433.734999999997,19431.28,True,,2022-10-08 14:35:00+00:00,19461.0,29.720000000001164,,,,False,,False,False,False,False,True,2022-10-08 20:00:00+00:00,19460.0,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,5.138482092389908e-05,-0.3743075895380505,325.0
279,BASE_H,development,BEAR,20-00,2022-10-10 20:00:00+00:00,2022-10-11 00:00:00+00:00,2022-10-10 22:20:00+00:00,19355.5,19100.0,255.5,19112.775,0.15,T15,19061.675,19087.225,19080.8375,19074.45,True,,2022-10-10 22:20:00+00:00,19137.3,75.625,,,,True,2022-10-11 00:05:00+00:00,False,False,False,True,True,2022-10-11 00:10:00+00:00,19061.675,TP_TARGET,TP,0.003951706876100599,1.5758534380502995,110.0
280,BASE_H,development,BEAR,00-04,2022-10-11 00:00:00+00:00,2022-10-11 04:00:00+00:00,2022-10-11 00:20:00+00:00,19279.9,19000.0,279.90000000000146,19013.995,0.05,T5,18986.005,18986.005,18979.0075,18972.01,True,,2022-10-11 00:20:00+00:00,19013.995,27.989999999997963,,,,True,2022-10-11 00:25:00+00:00,False,False,False,True,False,2022-10-11 00:30:00+00:00,18986.005,TP_TARGET,TP,0.0014720735963167112,0.33603679815835563,10.0
281,BASE_H,development,BEAR,12-16,2022-10-12 12:00:00+00:00,2022-10-12 16:00:00+00:00,2022-10-12 12:45:00+00:00,19190.0,19081.3,108.70000000000073,19086.735,0.1,T10,19070.43,19075.864999999998,19073.1475,19070.43,True,,2022-10-12 12:45:00+00:00,19119.1,48.669999999998254,,,,True,2022-10-12 12:55:00+00:00,False,False,False,True,False,2022-10-12 12:55:00+00:00,19068.5,TP_GAP_OPEN,TP,0.002646568091594194,0.9232840457970969,10.0
282,BASE_H,development,BEAR,12-16,2022-10-19 12:00:00+00:00,2022-10-19 16:00:00+00:00,2022-10-19 12:45:00+00:00,19274.8,19133.4,141.39999999999782,19140.47,0.1,T10,19119.260000000002,19126.33,19122.795000000002,19119.260000000002,True,,2022-10-19 12:45:00+00:00,19140.47,21.209999999999127,,,,True,2022-10-19 13:10:00+00:00,True,True,False,False,False,2022-10-19 13:15:00+00:00,19135.0,PROTECTION_OPEN_EXIT,T5_LOCK,0.0002857819060870064,-0.25710904695649683,30.0
283,BASE_H,development,BEAR,08-12,2022-10-21 08:00:00+00:00,2022-10-21 12:00:00+00:00,2022-10-21 08:50:00+00:00,19075.1,18982.2,92.89999999999782,18986.845,0.15,T15,18968.265,18977.555,18975.232500000002,18972.91,True,,2022-10-21 08:50:00+00:00,18987.8,19.534999999999854,,,,True,2022-10-21 08:55:00+00:00,False,False,False,True,False,2022-10-21 09:00:00+00:00,18968.265,TP_TARGET,TP,0.0010288185045134169,0.1144092522567084,10.0
286,BASE_H,development,BEAR,00-04,2022-11-02 00:00:00+00:00,2022-11-02 04:00:00+00:00,2022-11-02 00:15:00+00:00,20494.4,20419.4,75.0,20423.15,0.05,T5,20415.65,20415.65,20413.775,20411.9,True,,2022-11-02 00:15:00+00:00,20441.1,25.44999999999709,,,,False,,False,False,False,False,False,2022-11-02 00:50:00+00:00,20518.2,FULL_SL_HIGH_BREAK,HIGH,-0.003771812671529526,-2.285906335764763,35.0
287,BASE_H,development,BEAR,20-00,2022-11-02 20:00:00+00:00,2022-11-03 00:00:00+00:00,2022-11-02 21:35:00+00:00,20796.0,20100.0,696.0,20134.8,0.15,T15,19995.6,20065.2,20047.8,20030.4,True,,2022-11-02 21:35:00+00:00,20148.8,153.20000000000073,,,,True,2022-11-02 22:45:00+00:00,True,False,False,False,False,2022-11-02 23:00:00+00:00,20100.0,PROTECTION_STOP,L_LOCK,0.00242198046533785,0.810990232668925,85.0
288,BASE_H,development,BEAR,20-00,2022-11-03 20:00:00+00:00,2022-11-04 00:00:00+00:00,2022-11-03 23:25:00+00:00,20304.8,20169.2,135.59999999999854,20175.98,0.15,T15,20148.86,20162.420000000002,20159.030000000002,20155.64,True,,2022-11-03 23:25:00+00:00,20178.1,29.239999999997963,,,,False,,False,False,False,False,True,2022-11-04 03:35:00+00:00,20310.9,FULL_SL_HIGH_BREAK,HIGH,-0.00658139269802424,-3.69069634901212,250.0
290,BASE_H,development,BEAR,20-00,2022-11-07 20:00:00+00:00,2022-11-08 00:00:00+00:00,2022-11-07 22:10:00+00:00,20885.6,20641.6,244.0,20653.8,0.15,T15,20605.0,20629.399999999998,20623.3,20617.199999999997,True,,2022-11-07 22:10:00+00:00,20659.4,54.400000000001455,,,,True,2022-11-07 22:20:00+00:00,False,False,False,True,False,2022-11-07 22:20:00+00:00,20595.9,TP_GAP_OPEN,TP,0.003073661384164109,1.1368306920820546,10.0
291,BASE_H,development,BEAR,12-16,2022-11-08 12:00:00+00:00,2022-11-08 16:00:00+00:00,2022-11-08 14:05:00+00:00,19787.7,19560.0,227.70000000000073,19571.385,0.1,T10,19537.23,19548.615,19542.9225,19537.23,True,,2022-11-08 14:05:00+00:00,19602.7,65.47000000000116,,,,True,2022-11-08 14:10:00+00:00,False,False,False,True,False,2022-11-08 14:15:00+00:00,19537.23,TP_TARGET,TP,0.003339846041616775,1.2699230208083874,10.0
292,BASE_H,development,BEAR,12-16,2022-11-09 12:00:00+00:00,2022-11-09 16:00:00+00:00,2022-11-09 15:50:00+00:00,18245.2,17229.3,1015.9000000000015,17280.095,0.1,T10,17127.71,17178.504999999997,17153.1075,17127.71,True,,2022-11-09 15:50:00+00:00,17280.095,152.38500000000204,,,,True,2022-11-09 15:55:00+00:00,False,False,False,True,False,2022-11-09 16:00:00+00:00,17127.71,TP_TARGET,TP,0.008818527907398774,4.009263953699387,10.0
293,BASE_H,development,BEAR,20-00,2022-11-12 20:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-12 21:10:00+00:00,16957.9,16820.0,137.90000000000146,16826.895,0.15,T15,16799.315,16813.105,16809.6575,16806.21,True,,2022-11-12 21:10:00+00:00,16826.895,27.580000000001746,,,,True,2022-11-12 21:25:00+00:00,False,False,False,True,False,2022-11-12 21:25:00+00:00,16790.1,TP_GAP_OPEN,TP,0.0021866779343427227,0.6933389671713613,15.0
294,BASE_H,development,BEAR,16-20,2022-11-13 16:00:00+00:00,2022-11-13 20:00:00+00:00,2022-11-13 17:20:00+00:00,16710.2,16512.6,197.60000000000218,16522.48,0.1,T10,16492.839999999997,16502.719999999998,16497.78,16492.839999999997,True,,2022-11-13 17:20:00+00:00,16527.3,34.460000000002765,,,,True,2022-11-13 17:25:00+00:00,False,False,False,True,False,2022-11-13 17:35:00+00:00,16492.839999999997,TP_TARGET,TP,0.002085035063198633,0.6425175315993165,15.0
295,BASE_H,development,BEAR,20-00,2022-11-13 20:00:00+00:00,2022-11-14 00:00:00+00:00,2022-11-13 21:40:00+00:00,16616.1,16455.2,160.89999999999782,16463.245,0.15,T15,16431.065000000002,16447.155000000002,16443.1325,16439.11,True,,2022-11-13 21:40:00+00:00,16513.4,82.33499999999913,,,,True,2022-11-13 21:45:00+00:00,False,False,False,True,False,2022-11-13 21:50:00+00:00,16431.065000000002,TP_TARGET,TP,0.004985950803589758,2.092975401794879,10.0
