partition,date_utc,signal_ts,structural_outcome,H,L,bars,first_close_break,first_close_break_ts,min_low,min_low_frac,min_close,min_close_frac,wick_L_before_target_close,close_L_before_target_close,wick_H_before_target_close,F50_first_touch_ts,F55_first_touch_ts,F60_first_touch_ts,F65_first_touch_ts,F70_first_touch_ts,F75_first_touch_ts,F80_first_touch_ts
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,TARGET_BREAK,119475.2,117441.5,62,HIGH,2025-07-22 18:55:00+00:00,117522.0,0.03958302601170286,117663.0,0.10891478585828801,False,False,True,2025-07-22 13:50:00+00:00,2025-07-22 13:50:00+00:00,2025-07-22 13:50:00+00:00,2025-07-22 13:50:00+00:00,2025-07-22 13:45:00+00:00,2025-07-22 13:45:00+00:00,2025-07-22 13:45:00+00:00
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,TARGET_BREAK,116880.0,116256.0,4,HIGH,2025-08-08 14:05:00+00:00,116634.3,0.6062500000000046,116747.4,0.7874999999999907,False,False,True,2025-08-08 14:30:00+00:00,2025-08-08 14:10:00+00:00,2025-08-08 14:05:00+00:00,2025-08-08 13:50:00+00:00,2025-08-08 13:50:00+00:00,2025-08-08 13:50:00+00:00,2025-08-08 13:45:00+00:00
reference_validation,2025-08-19,2025-08-19 13:35:00+00:00,OPPOSITE_BREAK,115746.3,114750.0,9,LOW,2025-08-19 14:20:00+00:00,114500.6,-0.2503262069657668,114598.2,-0.1523637458596833,False,False,False,2025-08-19 13:35:00+00:00,2025-08-19 13:35:00+00:00,2025-08-19 13:35:00+00:00,2025-08-19 13:35:00+00:00,2025-08-19 13:35:00+00:00,2025-08-19 13:35:00+00:00,
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,TARGET_BREAK,111831.4,110843.0,10,HIGH,2025-09-03 14:40:00+00:00,111047.6,0.20700121408337416,111153.0,0.3136382031566186,False,False,False,2025-09-03 13:55:00+00:00,2025-09-03 13:55:00+00:00,2025-09-03 13:50:00+00:00,2025-09-03 13:50:00+00:00,2025-09-03 13:50:00+00:00,2025-09-03 13:50:00+00:00,2025-09-03 13:50:00+00:00
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,TARGET_BREAK,112321.3,111201.0,11,HIGH,2025-09-08 14:35:00+00:00,111800.0,0.534678211193429,111864.3,0.592073551727217,False,False,False,,2025-09-08 13:55:00+00:00,2025-09-08 13:55:00+00:00,2025-09-08 13:40:00+00:00,2025-09-08 13:40:00+00:00,2025-09-08 13:40:00+00:00,2025-09-08 13:40:00+00:00
reference_validation,2025-09-23,2025-09-23 14:15:00+00:00,OPPOSITE_BREAK,113236.0,112634.0,4,LOW,2025-09-23 14:35:00+00:00,112585.4,-0.08073089700997645,112625.4,-0.014285714285723955,False,False,False,2025-09-23 14:15:00+00:00,2025-09-23 14:15:00+00:00,2025-09-23 14:15:00+00:00,2025-09-23 14:15:00+00:00,,,
reference_validation,2025-09-24,2025-09-24 13:45:00+00:00,TARGET_BREAK,113121.8,112356.4,11,HIGH,2025-09-24 14:40:00+00:00,112760.0,0.5273059837993223,112780.2,0.5536974131173218,False,False,True,,2025-09-24 13:55:00+00:00,2025-09-24 13:55:00+00:00,2025-09-24 13:50:00+00:00,2025-09-24 13:50:00+00:00,2025-09-24 13:50:00+00:00,2025-09-24 13:45:00+00:00
reference_validation,2025-09-26,2025-09-26 13:50:00+00:00,TARGET_BREAK,109653.6,108566.0,44,HIGH,2025-09-26 17:30:00+00:00,108656.8,0.08348657594704158,108796.7,0.2121184258918682,False,False,True,2025-09-26 14:20:00+00:00,2025-09-26 14:15:00+00:00,2025-09-26 14:10:00+00:00,2025-09-26 14:10:00+00:00,2025-09-26 14:05:00+00:00,2025-09-26 14:00:00+00:00,2025-09-26 14:00:00+00:00
reference_validation,2025-09-29,2025-09-29 13:40:00+00:00,TARGET_BREAK,112492.2,111814.7,1,HIGH,2025-09-29 13:45:00+00:00,112302.0,0.7192619926199305,113240.4,2.104354243542431,False,False,False,,,,,,2025-09-29 13:40:00+00:00,2025-09-29 13:40:00+00:00
reference_validation,2025-10-02,2025-10-02 13:40:00+00:00,TARGET_BREAK,119361.4,118307.3,1,HIGH,2025-10-02 13:45:00+00:00,119144.9,0.7946115169338756,119503.7,1.1349966796319173,False,False,False,2025-10-02 14:45:00+00:00,2025-10-02 14:45:00+00:00,2025-10-02 14:40:00+00:00,2025-10-02 14:40:00+00:00,2025-10-02 14:40:00+00:00,2025-10-02 14:40:00+00:00,2025-10-02 13:40:00+00:00
reference_validation,2025-10-03,2025-10-03 13:35:00+00:00,TARGET_BREAK,120540.0,119200.0,13,HIGH,2025-10-03 14:40:00+00:00,119820.4,0.46298507462686134,119931.2,0.5456716417910425,False,False,False,2025-10-03 14:15:00+00:00,2025-10-03 14:15:00+00:00,2025-10-03 14:15:00+00:00,2025-10-03 13:40:00+00:00,2025-10-03 13:40:00+00:00,2025-10-03 13:35:00+00:00,2025-10-03 13:35:00+00:00
reference_validation,2025-10-06,2025-10-06 13:45:00+00:00,TARGET_BREAK,124898.8,123332.3,3,HIGH,2025-10-06 14:00:00+00:00,124320.0,0.6305138844557913,124495.6,0.7426109160549013,False,False,False,,,2025-10-06 14:55:00+00:00,2025-10-06 13:45:00+00:00,2025-10-06 13:45:00+00:00,2025-10-06 13:45:00+00:00,2025-10-06 13:45:00+00:00
reference_validation,2025-10-08,2025-10-08 14:05:00+00:00,TARGET_BREAK,123150.0,121468.5,37,HIGH,2025-10-08 17:10:00+00:00,121888.0,0.2494796312815938,122011.1,0.3226880761225131,False,False,False,2025-10-08 14:35:00+00:00,2025-10-08 14:25:00+00:00,2025-10-08 14:25:00+00:00,2025-10-08 14:25:00+00:00,2025-10-08 14:10:00+00:00,2025-10-08 14:10:00+00:00,2025-10-08 14:05:00+00:00
reference_validation,2025-10-13,2025-10-13 13:35:00+00:00,TARGET_BREAK,115376.3,113600.5,69,HIGH,2025-10-13 19:20:00+00:00,113721.2,0.06796936591958379,113913.0,0.17597702443968888,False,False,True,2025-10-13 13:35:00+00:00,2025-10-13 13:35:00+00:00,2025-10-13 13:35:00+00:00,2025-10-13 13:35:00+00:00,2025-10-13 13:35:00+00:00,2025-10-13 13:35:00+00:00,2025-10-13 13:35:00+00:00
reference_validation,2025-10-28,2025-10-28 13:35:00+00:00,TARGET_BREAK,115140.3,114058.0,3,HIGH,2025-10-28 13:50:00+00:00,114808.4,0.6933382611105906,115021.8,0.8905109489051097,False,False,False,2025-10-28 14:40:00+00:00,2025-10-28 14:40:00+00:00,2025-10-28 14:40:00+00:00,2025-10-28 14:40:00+00:00,2025-10-28 13:35:00+00:00,2025-10-28 13:35:00+00:00,2025-10-28 13:35:00+00:00
reference_validation,2025-10-31,2025-10-31 14:55:00+00:00,TARGET_BREAK,110666.0,109159.0,1,HIGH,2025-10-31 15:00:00+00:00,110621.4,0.9704047777040439,110750.5,1.0560716655607167,False,False,False,2025-10-31 16:15:00+00:00,2025-10-31 16:05:00+00:00,2025-10-31 16:05:00+00:00,2025-10-31 15:55:00+00:00,2025-10-31 15:35:00+00:00,2025-10-31 15:35:00+00:00,2025-10-31 15:05:00+00:00
reference_validation,2025-11-03,2025-11-03 14:10:00+00:00,OPPOSITE_BREAK,108216.9,106618.7,16,LOW,2025-11-03 15:30:00+00:00,105600.0,-0.6374045801526711,105926.2,-0.43329996245776575,False,False,False,2025-11-03 14:35:00+00:00,2025-11-03 14:25:00+00:00,2025-11-03 14:25:00+00:00,2025-11-03 14:20:00+00:00,2025-11-03 14:10:00+00:00,2025-11-03 14:10:00+00:00,2025-11-03 14:10:00+00:00
reference_validation,2025-11-05,2025-11-05 13:45:00+00:00,TARGET_BREAK,102853.2,101131.0,1,HIGH,2025-11-05 13:50:00+00:00,102721.2,0.9233538497270931,102888.3,1.0203809081407536,False,False,False,,,2025-11-05 14:35:00+00:00,2025-11-05 14:30:00+00:00,2025-11-05 14:30:00+00:00,2025-11-05 14:30:00+00:00,2025-11-05 14:20:00+00:00
reference_validation,2025-11-18,2025-11-18 14:30:00+00:00,TARGET_BREAK,91859.0,90459.1,1,HIGH,2025-11-18 14:35:00+00:00,91381.2,0.6586899064218837,92039.9,1.1292235159654225,False,False,False,2025-11-18 15:00:00+00:00,2025-11-18 15:00:00+00:00,2025-11-18 15:00:00+00:00,2025-11-18 14:50:00+00:00,2025-11-18 14:30:00+00:00,2025-11-18 14:30:00+00:00,2025-11-18 14:30:00+00:00
reference_validation,2025-11-20,2025-11-20 13:35:00+00:00,OPPOSITE_BREAK,92363.1,91388.5,6,LOW,2025-11-20 14:05:00+00:00,91010.0,-0.38836445721321333,91019.2,-0.3789246870510986,False,False,False,2025-11-20 13:35:00+00:00,2025-11-20 13:35:00+00:00,2025-11-20 13:35:00+00:00,2025-11-20 13:35:00+00:00,2025-11-20 13:35:00+00:00,,
reference_validation,2025-11-26,2025-11-26 16:40:00+00:00,TARGET_BREAK,87909.2,86260.9,9,HIGH,2025-11-26 17:25:00+00:00,87454.1,0.723897348783601,87579.1,0.7997330583024991,False,False,True,,,,,,2025-11-26 16:40:00+00:00,2025-11-26 16:40:00+00:00
reference_validation,2025-12-09,2025-12-09 13:35:00+00:00,TARGET_BREAK,90701.9,89868.0,18,HIGH,2025-12-09 15:05:00+00:00,89953.0,0.10193068713275044,90037.6,0.20338170044370668,False,False,False,2025-12-09 13:40:00+00:00,2025-12-09 13:40:00+00:00,2025-12-09 13:40:00+00:00,2025-12-09 13:40:00+00:00,2025-12-09 13:35:00+00:00,2025-12-09 13:35:00+00:00,2025-12-09 13:35:00+00:00
reference_validation,2025-12-16,2025-12-16 13:35:00+00:00,TARGET_BREAK,87530.2,85874.6,27,HIGH,2025-12-16 15:50:00+00:00,86055.9,0.10950712732543447,86410.4,0.32362889586856197,False,False,True,2025-12-16 13:55:00+00:00,2025-12-16 13:35:00+00:00,2025-12-16 13:35:00+00:00,2025-12-16 13:35:00+00:00,2025-12-16 13:35:00+00:00,2025-12-16 13:35:00+00:00,2025-12-16 13:40:00+00:00
reference_validation,2025-12-30,2025-12-30 14:25:00+00:00,TARGET_BREAK,88190.6,87455.5,5,HIGH,2025-12-30 14:50:00+00:00,87840.0,0.5230580873350523,87885.9,0.5854985716228959,False,False,True,,2025-12-30 14:40:00+00:00,2025-12-30 14:30:00+00:00,2025-12-30 14:30:00+00:00,2025-12-30 14:30:00+00:00,2025-12-30 14:30:00+00:00,2025-12-30 14:30:00+00:00
reference_validation,2025-12-31,2025-12-31 13:55:00+00:00,TARGET_BREAK,89000.0,88339.9,2,HIGH,2025-12-31 14:05:00+00:00,88903.2,0.8533555521890591,88954.4,0.9309195576427732,False,False,False,2025-12-31 14:35:00+00:00,2025-12-31 14:35:00+00:00,2025-12-31 14:30:00+00:00,2025-12-31 14:30:00+00:00,2025-12-31 14:30:00+00:00,2025-12-31 14:30:00+00:00,2025-12-31 14:30:00+00:00
reference_validation,2026-01-01,2026-01-01 15:20:00+00:00,TARGET_BREAK,88000.0,87590.0,7,HIGH,2026-01-01 15:55:00+00:00,87888.4,0.7278048780487663,87916.3,0.7958536585365925,False,False,True,,,2026-01-01 16:20:00+00:00,2026-01-01 16:15:00+00:00,2026-01-01 16:10:00+00:00,2026-01-01 15:35:00+00:00,2026-01-01 15:30:00+00:00
reference_validation,2026-01-06,2026-01-06 14:10:00+00:00,TARGET_BREAK,93950.0,93130.4,1,HIGH,2026-01-06 14:15:00+00:00,93924.8,0.9692532942899013,94063.6,1.138604197169357,False,False,False,2026-01-06 14:55:00+00:00,2026-01-06 14:45:00+00:00,2026-01-06 14:45:00+00:00,2026-01-06 14:45:00+00:00,2026-01-06 14:45:00+00:00,2026-01-06 14:45:00+00:00,2026-01-06 14:45:00+00:00
reference_validation,2026-01-09,2026-01-09 13:35:00+00:00,TARGET_BREAK,90812.0,89632.8,22,HIGH,2026-01-09 15:25:00+00:00,89800.0,0.1417910447761173,89970.2,0.28612618724558603,False,False,False,2026-01-09 14:10:00+00:00,2026-01-09 14:05:00+00:00,2026-01-09 14:05:00+00:00,2026-01-09 14:05:00+00:00,2026-01-09 13:45:00+00:00,2026-01-09 13:45:00+00:00,2026-01-09 13:40:00+00:00
reference_validation,2026-01-14,2026-01-14 14:10:00+00:00,TARGET_BREAK,95288.0,94643.0,1,HIGH,2026-01-14 14:15:00+00:00,95229.3,0.9089922480620201,95428.7,1.2181395348837165,False,False,False,,,,,,,
reference_validation,2026-01-22,2026-01-22 13:35:00+00:00,OPPOSITE_BREAK,90160.2,89701.9,2,LOW,2026-01-22 13:45:00+00:00,89500.1,-0.4403229325768865,89579.8,-0.26641937595459414,False,False,False,2026-01-22 13:35:00+00:00,,,,,,
reference_validation,2026-01-27,2026-01-27 14:20:00+00:00,OPPOSITE_BREAK,88365.6,87707.1,5,LOW,2026-01-27 14:45:00+00:00,87630.0,-0.11708428246014552,87637.2,-0.10615034168566247,False,False,False,2026-01-27 14:30:00+00:00,2026-01-27 14:30:00+00:00,2026-01-27 14:30:00+00:00,2026-01-27 14:30:00+00:00,2026-01-27 14:20:00+00:00,2026-01-27 14:20:00+00:00,2026-01-27 14:20:00+00:00
reference_validation,2026-02-02,2026-02-02 14:00:00+00:00,TARGET_BREAK,78400.0,76576.7,8,HIGH,2026-02-02 14:40:00+00:00,77570.0,0.5447814402457091,77602.7,0.5627159545878343,False,False,True,,2026-02-02 14:15:00+00:00,2026-02-02 14:15:00+00:00,2026-02-02 14:10:00+00:00,2026-02-02 14:10:00+00:00,2026-02-02 14:05:00+00:00,2026-02-02 14:00:00+00:00
reference_validation,2026-02-25,2026-02-25 13:45:00+00:00,TARGET_BREAK,66299.9,64929.7,1,HIGH,2026-02-25 13:50:00+00:00,66270.3,0.9783973142606982,66611.4,1.227339074587652,False,False,False,,,,,,,
reference_validation,2026-03-04,2026-03-04 14:20:00+00:00,TARGET_BREAK,71887.9,69100.2,3,HIGH,2026-03-04 14:35:00+00:00,71541.8,0.8758474728270648,71551.3,0.8792553000681596,False,False,False,,,,,,,2026-03-04 14:45:00+00:00
reference_validation,2026-03-13,2026-03-13 13:35:00+00:00,TARGET_BREAK,73269.1,71347.1,3,HIGH,2026-03-13 13:50:00+00:00,72706.9,0.7074921956295465,72931.0,0.8240894901144611,False,False,False,2026-03-13 15:00:00+00:00,2026-03-13 14:55:00+00:00,2026-03-13 14:50:00+00:00,2026-03-13 14:50:00+00:00,2026-03-13 14:45:00+00:00,2026-03-13 13:35:00+00:00,2026-03-13 13:35:00+00:00
reference_validation,2026-03-23,2026-03-23 13:55:00+00:00,TARGET_BREAK,71468.0,67880.0,2,HIGH,2026-03-23 14:05:00+00:00,71176.9,0.9188684503901879,71450.0,0.9949832775919732,False,False,False,,,,2026-03-23 15:55:00+00:00,2026-03-23 15:50:00+00:00,2026-03-23 15:40:00+00:00,2026-03-23 15:30:00+00:00
reference_validation,2026-03-31,2026-03-31 14:05:00+00:00,TARGET_BREAK,67476.9,65938.0,3,HIGH,2026-03-31 14:20:00+00:00,67078.8,0.741308727012806,67144.6,0.7840665410358115,False,False,False,2026-03-31 14:50:00+00:00,2026-03-31 14:50:00+00:00,2026-03-31 14:45:00+00:00,2026-03-31 14:45:00+00:00,2026-03-31 14:45:00+00:00,2026-03-31 14:05:00+00:00,2026-03-31 14:05:00+00:00
reference_validation,2026-04-06,2026-04-06 16:50:00+00:00,NO_BREAK,70252.9,69047.7,38,,,69240.0,0.1595585794888843,69309.9,0.21755725190839506,False,False,False,2026-04-06 17:00:00+00:00,2026-04-06 17:00:00+00:00,2026-04-06 16:55:00+00:00,2026-04-06 16:55:00+00:00,2026-04-06 16:55:00+00:00,2026-04-06 16:55:00+00:00,2026-04-06 16:50:00+00:00
reference_validation,2026-04-10,2026-04-10 14:10:00+00:00,TARGET_BREAK,72467.3,71395.0,1,HIGH,2026-04-10 14:15:00+00:00,72352.0,0.8924741210482117,72667.3,1.1865149678261675,False,False,False,,,,,,,
reference_validation,2026-04-14,2026-04-14 13:40:00+00:00,TARGET_BREAK,74873.5,74234.0,1,HIGH,2026-04-14 13:45:00+00:00,74820.0,0.9163408913213448,75135.9,1.4103205629397877,False,False,False,2026-04-14 15:05:00+00:00,2026-04-14 15:05:00+00:00,2026-04-14 15:05:00+00:00,2026-04-14 15:05:00+00:00,2026-04-14 15:05:00+00:00,2026-04-14 15:05:00+00:00,2026-04-14 15:05:00+00:00
reference_validation,2026-04-20,2026-04-20 14:30:00+00:00,TARGET_BREAK,75633.0,74563.2,12,HIGH,2026-04-20 15:30:00+00:00,74639.5,0.07132174238175612,74759.7,0.18367919237240557,False,False,True,2026-04-20 14:50:00+00:00,2026-04-20 14:50:00+00:00,2026-04-20 14:40:00+00:00,2026-04-20 14:40:00+00:00,2026-04-20 14:40:00+00:00,2026-04-20 14:40:00+00:00,2026-04-20 14:35:00+00:00
reference_validation,2026-04-22,2026-04-22 13:35:00+00:00,TARGET_BREAK,78490.8,77895.3,2,HIGH,2026-04-22 13:45:00+00:00,78232.9,0.5669185558354177,78397.7,0.843660789252719,False,False,False,,,2026-04-22 13:35:00+00:00,2026-04-22 13:35:00+00:00,2026-04-22 13:35:00+00:00,2026-04-22 13:35:00+00:00,2026-04-22 13:35:00+00:00
reference_validation,2026-04-23,2026-04-23 15:00:00+00:00,TARGET_BREAK,78142.2,76504.6,4,HIGH,2026-04-23 15:20:00+00:00,77929.0,0.8698094772838311,77966.1,0.8924645823155886,False,False,True,2026-04-23 17:35:00+00:00,2026-04-23 17:35:00+00:00,2026-04-23 17:30:00+00:00,2026-04-23 17:15:00+00:00,2026-04-23 17:05:00+00:00,2026-04-23 17:05:00+00:00,2026-04-23 17:05:00+00:00
reference_validation,2026-05-01,2026-05-01 13:35:00+00:00,TARGET_BREAK,78400.0,77010.5,4,HIGH,2026-05-01 13:55:00+00:00,78071.4,0.7635120546959296,78169.3,0.8339690536164108,False,False,True,,,,,,2026-05-01 14:35:00+00:00,2026-05-01 13:40:00+00:00
reference_validation,2026-05-25,2026-05-25 14:50:00+00:00,TARGET_BREAK,77699.0,77241.7,4,HIGH,2026-05-25 15:10:00+00:00,77624.5,0.8370872512573813,77652.9,0.899190903127038,False,False,True,2026-05-25 19:00:00+00:00,2026-05-25 16:10:00+00:00,2026-05-25 15:45:00+00:00,2026-05-25 15:30:00+00:00,2026-05-25 15:20:00+00:00,2026-05-25 15:15:00+00:00,2026-05-25 15:15:00+00:00
reference_validation,2026-05-26,2026-05-26 14:20:00+00:00,TARGET_BREAK,77600.0,76543.8,1,HIGH,2026-05-26 14:25:00+00:00,77491.0,0.8967998485135388,77757.5,1.1491194849460333,False,False,False,2026-05-26 14:35:00+00:00,2026-05-26 14:35:00+00:00,2026-05-26 14:35:00+00:00,2026-05-26 14:35:00+00:00,2026-05-26 14:35:00+00:00,2026-05-26 14:35:00+00:00,2026-05-26 14:35:00+00:00
reference_validation,2026-06-08,2026-06-08 15:00:00+00:00,TARGET_BREAK,63948.2,62658.4,2,HIGH,2026-06-08 15:10:00+00:00,63840.4,0.9164211505659823,63906.8,0.96790200031013,False,False,True,2026-06-08 17:00:00+00:00,2026-06-08 17:00:00+00:00,2026-06-08 16:55:00+00:00,2026-06-08 16:50:00+00:00,2026-06-08 16:35:00+00:00,2026-06-08 16:30:00+00:00,2026-06-08 15:55:00+00:00
reference_validation,2026-06-22,2026-06-22 13:35:00+00:00,TARGET_BREAK,65199.0,64014.9,1,HIGH,2026-06-22 13:40:00+00:00,65070.0,0.8910564986065365,65265.9,1.0564986065366113,False,False,False,2026-06-22 16:15:00+00:00,2026-06-22 16:00:00+00:00,2026-06-22 15:55:00+00:00,2026-06-22 15:50:00+00:00,2026-06-22 14:35:00+00:00,2026-06-22 14:30:00+00:00,2026-06-22 14:20:00+00:00
reference_validation,2026-06-26,2026-06-26 16:05:00+00:00,NO_BREAK,60542.6,58388.0,47,,,59530.7,0.5303536619326084,59615.9,0.5698969646338078,False,False,False,,2026-06-26 18:55:00+00:00,2026-06-26 18:45:00+00:00,2026-06-26 18:25:00+00:00,2026-06-26 18:25:00+00:00,2026-06-26 16:20:00+00:00,2026-06-26 16:15:00+00:00
reference_validation,2026-07-02,2026-07-02 13:35:00+00:00,TARGET_BREAK,61990.0,60113.5,8,HIGH,2026-07-02 14:15:00+00:00,61777.5,0.8867572608579802,61844.8,0.9226219024780191,False,False,True,,2026-07-02 16:25:00+00:00,2026-07-02 16:25:00+00:00,2026-07-02 16:25:00+00:00,2026-07-02 14:40:00+00:00,2026-07-02 14:35:00+00:00,2026-07-02 14:25:00+00:00
reference_validation,2026-07-03,2026-07-03 13:45:00+00:00,TARGET_BREAK,62149.3,61480.7,14,HIGH,2026-07-03 14:55:00+00:00,61653.0,0.25770266227939187,61739.3,0.3867783428058683,False,False,True,2026-07-03 14:10:00+00:00,2026-07-03 14:10:00+00:00,2026-07-03 14:10:00+00:00,2026-07-03 14:00:00+00:00,2026-07-03 14:00:00+00:00,2026-07-03 14:00:00+00:00,2026-07-03 14:00:00+00:00
reference_validation,2026-07-09,2026-07-09 13:55:00+00:00,TARGET_BREAK,63083.9,62428.5,15,HIGH,2026-07-09 15:10:00+00:00,62620.1,0.29234055538602094,62714.4,0.43622215440952217,False,False,True,2026-07-09 14:15:00+00:00,2026-07-09 14:15:00+00:00,2026-07-09 14:15:00+00:00,2026-07-09 14:10:00+00:00,2026-07-09 14:05:00+00:00,2026-07-09 13:55:00+00:00,2026-07-09 13:55:00+00:00
reference_validation,2026-07-10,2026-07-10 13:55:00+00:00,OPPOSITE_BREAK,64587.9,63949.1,13,LOW,2026-07-10 15:00:00+00:00,63768.0,-0.2835003130870346,63897.9,-0.08015028177832946,False,False,False,2026-07-10 14:05:00+00:00,2026-07-10 14:05:00+00:00,2026-07-10 14:00:00+00:00,2026-07-10 14:00:00+00:00,2026-07-10 14:00:00+00:00,2026-07-10 13:55:00+00:00,2026-07-10 13:55:00+00:00
reference_validation,2026-07-15,2026-07-15 15:55:00+00:00,NO_BREAK,65550.5,64528.0,49,,,64708.0,0.17603911980440098,64784.9,0.2512469437652826,False,False,False,2026-07-15 16:20:00+00:00,2026-07-15 16:10:00+00:00,2026-07-15 16:05:00+00:00,2026-07-15 16:05:00+00:00,2026-07-15 16:00:00+00:00,2026-07-15 16:00:00+00:00,2026-07-15 15:55:00+00:00
reference_validation,2026-07-16,2026-07-16 13:40:00+00:00,TARGET_BREAK,64340.0,63833.0,4,HIGH,2026-07-16 14:00:00+00:00,64082.5,0.4921104536489152,64126.8,0.5794871794871852,False,False,True,2026-07-16 13:45:00+00:00,2026-07-16 13:45:00+00:00,2026-07-16 13:40:00+00:00,2026-07-16 13:40:00+00:00,2026-07-16 13:40:00+00:00,2026-07-16 13:40:00+00:00,2026-07-16 13:40:00+00:00
reference_validation,2026-07-22,2026-07-22 14:10:00+00:00,TARGET_BREAK,66140.5,65505.0,29,HIGH,2026-07-22 16:35:00+00:00,65556.3,0.08072383949646406,65591.4,0.13595594020455418,False,False,False,2026-07-22 14:15:00+00:00,2026-07-22 14:15:00+00:00,2026-07-22 14:10:00+00:00,2026-07-22 14:10:00+00:00,2026-07-22 14:10:00+00:00,2026-07-22 14:10:00+00:00,2026-07-22 15:20:00+00:00
reference_validation,2026-07-27,2026-07-27 13:40:00+00:00,TARGET_BREAK,65412.8,64811.0,1,HIGH,2026-07-27 13:45:00+00:00,65391.1,0.9639415088069055,65637.7,1.3737121967430925,False,False,False,2026-07-27 14:05:00+00:00,2026-07-27 13:55:00+00:00,2026-07-27 13:55:00+00:00,2026-07-27 13:55:00+00:00,2026-07-27 13:55:00+00:00,2026-07-27 13:55:00+00:00,2026-07-27 13:55:00+00:00
