partition,date_utc,signal_bar_start,signal_ts,session_end,H,L,range,k1_episode_bars,window_status,leave_bar_start,leave_ts,eligible_start,h2_bar_start,h2_ts,opposite_break_bar_start,opposite_break_ts,terminal_bar_start
reference_validation,2026-03-23,2026-03-23 13:50:00+00:00,2026-03-23 13:55:00+00:00,2026-03-23 20:00:00+00:00,71468.0,67880.0,3588.0,1,H2_ARRIVAL,2026-03-23 13:55:00+00:00,2026-03-23 14:00:00+00:00,2026-03-23 14:00:00+00:00,2026-03-23 14:00:00+00:00,2026-03-23 14:05:00+00:00,,,2026-03-23 14:00:00+00:00
reference_validation,2026-03-31,2026-03-31 14:00:00+00:00,2026-03-31 14:05:00+00:00,2026-03-31 20:00:00+00:00,67476.9,65938.0,1538.8999999999942,1,H2_ARRIVAL,2026-03-31 14:05:00+00:00,2026-03-31 14:10:00+00:00,2026-03-31 14:10:00+00:00,2026-03-31 14:15:00+00:00,2026-03-31 14:20:00+00:00,,,2026-03-31 14:15:00+00:00
reference_validation,2026-04-06,2026-04-06 16:45:00+00:00,2026-04-06 16:50:00+00:00,2026-04-06 20:00:00+00:00,70252.9,69047.7,1205.199999999997,1,NO_H2_BY_SESSION_END,2026-04-06 16:50:00+00:00,2026-04-06 16:55:00+00:00,2026-04-06 16:55:00+00:00,,,,,
reference_validation,2026-04-10,2026-04-10 14:05:00+00:00,2026-04-10 14:10:00+00:00,2026-04-10 20:00:00+00:00,72467.3,71395.0,1072.300000000003,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-04-14,2026-04-14 13:35:00+00:00,2026-04-14 13:40:00+00:00,2026-04-14 20:00:00+00:00,74873.5,74234.0,639.5,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-04-20,2026-04-20 14:25:00+00:00,2026-04-20 14:30:00+00:00,2026-04-20 20:00:00+00:00,75633.0,74563.2,1069.800000000003,2,H2_ARRIVAL,2026-04-20 14:35:00+00:00,2026-04-20 14:40:00+00:00,2026-04-20 14:40:00+00:00,2026-04-20 15:25:00+00:00,2026-04-20 15:30:00+00:00,,,2026-04-20 15:25:00+00:00
reference_validation,2026-04-22,2026-04-22 13:30:00+00:00,2026-04-22 13:35:00+00:00,2026-04-22 20:00:00+00:00,78490.8,77895.3,595.5,1,H2_ARRIVAL,2026-04-22 13:35:00+00:00,2026-04-22 13:40:00+00:00,2026-04-22 13:40:00+00:00,2026-04-22 13:40:00+00:00,2026-04-22 13:45:00+00:00,,,2026-04-22 13:40:00+00:00
reference_validation,2026-04-23,2026-04-23 14:55:00+00:00,2026-04-23 15:00:00+00:00,2026-04-23 20:00:00+00:00,78142.2,76504.6,1637.5999999999913,2,H2_ARRIVAL,2026-04-23 15:05:00+00:00,2026-04-23 15:10:00+00:00,2026-04-23 15:10:00+00:00,2026-04-23 15:15:00+00:00,2026-04-23 15:20:00+00:00,,,2026-04-23 15:15:00+00:00
reference_validation,2026-05-01,2026-05-01 13:30:00+00:00,2026-05-01 13:35:00+00:00,2026-05-01 20:00:00+00:00,78400.0,77010.5,1389.5,2,H2_ARRIVAL,2026-05-01 13:40:00+00:00,2026-05-01 13:45:00+00:00,2026-05-01 13:45:00+00:00,2026-05-01 13:50:00+00:00,2026-05-01 13:55:00+00:00,,,2026-05-01 13:50:00+00:00
reference_validation,2026-05-25,2026-05-25 14:45:00+00:00,2026-05-25 14:50:00+00:00,2026-05-25 20:00:00+00:00,77699.0,77241.7,457.3000000000029,1,H2_ARRIVAL,2026-05-25 14:50:00+00:00,2026-05-25 14:55:00+00:00,2026-05-25 14:55:00+00:00,2026-05-25 15:00:00+00:00,2026-05-25 15:05:00+00:00,,,2026-05-25 15:00:00+00:00
reference_validation,2026-05-26,2026-05-26 14:15:00+00:00,2026-05-26 14:20:00+00:00,2026-05-26 20:00:00+00:00,77600.0,76543.8,1056.199999999997,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-06-08,2026-06-08 14:55:00+00:00,2026-06-08 15:00:00+00:00,2026-06-08 20:00:00+00:00,63948.2,62658.4,1289.7999999999956,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-06-22,2026-06-22 13:30:00+00:00,2026-06-22 13:35:00+00:00,2026-06-22 20:00:00+00:00,65199.0,64014.9,1184.0999999999985,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
reference_validation,2026-06-26,2026-06-26 16:00:00+00:00,2026-06-26 16:05:00+00:00,2026-06-26 20:00:00+00:00,60542.6,58388.0,2154.5999999999985,1,NO_H2_BY_SESSION_END,2026-06-26 16:05:00+00:00,2026-06-26 16:10:00+00:00,2026-06-26 16:10:00+00:00,,,,,
reference_validation,2026-07-02,2026-07-02 13:30:00+00:00,2026-07-02 13:35:00+00:00,2026-07-02 20:00:00+00:00,61990.0,60113.5,1876.5,4,H2_ARRIVAL,2026-07-02 13:50:00+00:00,2026-07-02 13:55:00+00:00,2026-07-02 13:55:00+00:00,2026-07-02 14:00:00+00:00,2026-07-02 14:05:00+00:00,,,2026-07-02 14:00:00+00:00
reference_validation,2026-07-03,2026-07-03 13:40:00+00:00,2026-07-03 13:45:00+00:00,2026-07-03 20:00:00+00:00,62149.3,61480.7,668.6000000000058,1,H2_ARRIVAL,2026-07-03 13:45:00+00:00,2026-07-03 13:50:00+00:00,2026-07-03 13:50:00+00:00,2026-07-03 13:50:00+00:00,2026-07-03 13:55:00+00:00,,,2026-07-03 13:50:00+00:00
reference_validation,2026-07-09,2026-07-09 13:50:00+00:00,2026-07-09 13:55:00+00:00,2026-07-09 20:00:00+00:00,63083.9,62428.5,655.4000000000015,1,H2_ARRIVAL,2026-07-09 13:55:00+00:00,2026-07-09 14:00:00+00:00,2026-07-09 14:00:00+00:00,2026-07-09 14:00:00+00:00,2026-07-09 14:05:00+00:00,,,2026-07-09 14:00:00+00:00
reference_validation,2026-07-10,2026-07-10 13:50:00+00:00,2026-07-10 13:55:00+00:00,2026-07-10 20:00:00+00:00,64587.9,63949.1,638.8000000000029,1,OPPOSITE_BREAK_BEFORE_H2,2026-07-10 13:55:00+00:00,2026-07-10 14:00:00+00:00,2026-07-10 14:00:00+00:00,,,2026-07-10 14:55:00+00:00,2026-07-10 15:00:00+00:00,2026-07-10 14:55:00+00:00
reference_validation,2026-07-15,2026-07-15 15:50:00+00:00,2026-07-15 15:55:00+00:00,2026-07-15 20:00:00+00:00,65550.5,64528.0,1022.5,1,NO_H2_BY_SESSION_END,2026-07-15 15:55:00+00:00,2026-07-15 16:00:00+00:00,2026-07-15 16:00:00+00:00,,,,,
reference_validation,2026-07-16,2026-07-16 13:35:00+00:00,2026-07-16 13:40:00+00:00,2026-07-16 20:00:00+00:00,64340.0,63833.0,507.0,1,H2_ARRIVAL,2026-07-16 13:40:00+00:00,2026-07-16 13:45:00+00:00,2026-07-16 13:45:00+00:00,2026-07-16 13:50:00+00:00,2026-07-16 13:55:00+00:00,,,2026-07-16 13:50:00+00:00
reference_validation,2026-07-22,2026-07-22 14:05:00+00:00,2026-07-22 14:10:00+00:00,2026-07-22 20:00:00+00:00,66140.5,65505.0,635.5,1,H2_ARRIVAL,2026-07-22 14:10:00+00:00,2026-07-22 14:15:00+00:00,2026-07-22 14:15:00+00:00,2026-07-22 16:30:00+00:00,2026-07-22 16:35:00+00:00,,,2026-07-22 16:30:00+00:00
reference_validation,2026-07-27,2026-07-27 13:35:00+00:00,2026-07-27 13:40:00+00:00,2026-07-27 20:00:00+00:00,65412.8,64811.0,601.8000000000029,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,
