partition,date_utc,source_start,source_end,obs_start,obs_end,H,L,range,off_return_bp,close_break_high,close_break_low,first_close_break,first_close_break_ts
external,2020-06-05,2020-06-05 13:30:00+00:00,2020-06-05 20:00:00+00:00,2020-06-05 20:00:00+00:00,2020-06-06 00:00:00+00:00,9749.0,9650.12,98.8799999999992,-106.17766575793385,False,True,LOW,2020-06-05 22:05:00+00:00
external,2020-06-08,2020-06-08 13:30:00+00:00,2020-06-08 20:00:00+00:00,2020-06-08 20:00:00+00:00,2020-06-09 00:00:00+00:00,9745.0,9656.0,89.0,88.14217464818918,True,False,HIGH,2020-06-08 23:40:00+00:00
external,2020-06-09,2020-06-09 13:30:00+00:00,2020-06-09 20:00:00+00:00,2020-06-09 20:00:00+00:00,2020-06-10 00:00:00+00:00,9745.0,9670.0,75.0,43.15665382279121,True,False,HIGH,2020-06-09 20:50:00+00:00
external,2020-06-10,2020-06-10 13:30:00+00:00,2020-06-10 20:00:00+00:00,2020-06-10 20:00:00+00:00,2020-06-11 00:00:00+00:00,10015.99,9681.21,334.78000000000065,30.349829732483347,False,False,NO_BREAK,
external,2020-06-11,2020-06-11 13:30:00+00:00,2020-06-11 20:00:00+00:00,2020-06-11 20:00:00+00:00,2020-06-12 00:00:00+00:00,9693.0,9055.07,637.9300000000003,-3.20008619760781,False,False,NO_BREAK,
external,2020-06-12,2020-06-12 13:30:00+00:00,2020-06-12 20:00:00+00:00,2020-06-12 20:00:00+00:00,2020-06-13 00:00:00+00:00,9550.0,9289.23,260.77000000000044,33.7963625948734,False,False,NO_BREAK,
external,2020-06-15,2020-06-15 13:30:00+00:00,2020-06-15 20:00:00+00:00,2020-06-15 20:00:00+00:00,2020-06-16 00:00:00+00:00,9450.0,9035.73,414.27000000000044,10.4120073819014,True,False,HIGH,2020-06-15 20:55:00+00:00
external,2020-06-16,2020-06-16 13:30:00+00:00,2020-06-16 20:00:00+00:00,2020-06-16 20:00:00+00:00,2020-06-17 00:00:00+00:00,9550.0,9400.0,150.0,14.85533929510785,False,False,NO_BREAK,
external,2020-06-17,2020-06-17 13:30:00+00:00,2020-06-17 20:00:00+00:00,2020-06-17 20:00:00+00:00,2020-06-18 00:00:00+00:00,9477.14,9283.73,193.40999999999985,180.40349419428335,False,True,LOW,2020-06-17 20:05:00+00:00
external,2020-06-18,2020-06-18 13:30:00+00:00,2020-06-18 20:00:00+00:00,2020-06-18 20:00:00+00:00,2020-06-19 00:00:00+00:00,9435.0,9329.7,105.29999999999927,-10.55209497950238,False,True,LOW,2020-06-18 21:10:00+00:00
external,2020-06-19,2020-06-19 13:30:00+00:00,2020-06-19 20:00:00+00:00,2020-06-19 20:00:00+00:00,2020-06-20 00:00:00+00:00,9400.0,9261.66,138.34000000000015,4.181397403664189,False,False,NO_BREAK,
external,2020-06-22,2020-06-22 13:30:00+00:00,2020-06-22 20:00:00+00:00,2020-06-22 20:00:00+00:00,2020-06-23 00:00:00+00:00,9628.22,9451.0,177.21999999999935,128.6603638249506,True,False,HIGH,2020-06-22 20:55:00+00:00
external,2020-06-23,2020-06-23 13:30:00+00:00,2020-06-23 20:00:00+00:00,2020-06-23 20:00:00+00:00,2020-06-24 00:00:00+00:00,9700.0,9630.38,69.6200000000008,-15.953063371704213,False,True,LOW,2020-06-23 21:05:00+00:00
external,2020-06-24,2020-06-24 13:30:00+00:00,2020-06-24 20:00:00+00:00,2020-06-24 20:00:00+00:00,2020-06-25 00:00:00+00:00,9412.26,9210.0,202.26000000000022,-3.6444598297757924,False,False,NO_BREAK,
external,2020-06-25,2020-06-25 13:30:00+00:00,2020-06-25 20:00:00+00:00,2020-06-25 20:00:00+00:00,2020-06-26 00:00:00+00:00,9292.5,9177.77,114.72999999999956,-35.82974137931072,True,False,HIGH,2020-06-25 21:10:00+00:00
external,2020-06-26,2020-06-26 13:30:00+00:00,2020-06-26 20:00:00+00:00,2020-06-26 20:00:00+00:00,2020-06-27 00:00:00+00:00,9210.0,9038.52,171.47999999999956,-4.048582995952454,False,False,NO_BREAK,
external,2020-06-29,2020-06-29 13:30:00+00:00,2020-06-29 20:00:00+00:00,2020-06-29 20:00:00+00:00,2020-06-30 00:00:00+00:00,9181.0,9022.0,159.0,35.21807358775497,True,False,HIGH,2020-06-29 20:50:00+00:00
external,2020-06-30,2020-06-30 13:30:00+00:00,2020-06-30 20:00:00+00:00,2020-06-30 20:00:00+00:00,2020-07-01 00:00:00+00:00,9188.0,9095.0,93.0,6.021873634813879,False,False,NO_BREAK,
external,2020-07-01,2020-07-01 13:30:00+00:00,2020-07-01 20:00:00+00:00,2020-07-01 20:00:00+00:00,2020-07-02 00:00:00+00:00,9293.0,9155.56,137.4400000000005,-5.747624098888515,False,False,NO_BREAK,
external,2020-07-02,2020-07-02 13:30:00+00:00,2020-07-02 20:00:00+00:00,2020-07-02 20:00:00+00:00,2020-07-03 00:00:00+00:00,9258.0,8936.0,322.0,34.439238869632405,False,False,NO_BREAK,
external,2020-07-03,2020-07-03 13:30:00+00:00,2020-07-03 20:00:00+00:00,2020-07-03 20:00:00+00:00,2020-07-04 00:00:00+00:00,9120.99,9068.35,52.63999999999942,-28.44762290606151,False,True,LOW,2020-07-03 23:35:00+00:00
external,2020-07-06,2020-07-06 13:30:00+00:00,2020-07-06 20:00:00+00:00,2020-07-06 20:00:00+00:00,2020-07-07 00:00:00+00:00,9348.0,9225.24,122.76000000000022,55.73960763709085,False,False,NO_BREAK,
external,2020-07-07,2020-07-07 13:30:00+00:00,2020-07-07 20:00:00+00:00,2020-07-07 20:00:00+00:00,2020-07-08 00:00:00+00:00,9286.49,9230.0,56.48999999999978,20.26020071884682,False,True,LOW,2020-07-07 20:05:00+00:00
external,2020-07-08,2020-07-08 13:30:00+00:00,2020-07-08 20:00:00+00:00,2020-07-08 20:00:00+00:00,2020-07-09 00:00:00+00:00,9470.0,9302.9,167.10000000000036,4.824243786532012,False,False,NO_BREAK,
external,2020-07-09,2020-07-09 13:30:00+00:00,2020-07-09 20:00:00+00:00,2020-07-09 20:00:00+00:00,2020-07-10 00:00:00+00:00,9411.0,9164.33,246.67000000000007,16.614322153010175,False,False,NO_BREAK,
external,2020-07-10,2020-07-10 13:30:00+00:00,2020-07-10 20:00:00+00:00,2020-07-10 20:00:00+00:00,2020-07-11 00:00:00+00:00,9253.79,9164.0,89.79000000000087,58.43349291726696,True,False,HIGH,2020-07-10 23:20:00+00:00
external,2020-07-13,2020-07-13 13:30:00+00:00,2020-07-13 20:00:00+00:00,2020-07-13 20:00:00+00:00,2020-07-14 00:00:00+00:00,9334.95,9200.0,134.95000000000073,8.458431843560987,False,False,NO_BREAK,
external,2020-07-14,2020-07-14 13:30:00+00:00,2020-07-14 20:00:00+00:00,2020-07-14 20:00:00+00:00,2020-07-15 00:00:00+00:00,9279.0,9185.0,94.0,-14.405148302890636,False,False,NO_BREAK,
external,2020-07-15,2020-07-15 13:30:00+00:00,2020-07-15 20:00:00+00:00,2020-07-15 20:00:00+00:00,2020-07-16 00:00:00+00:00,9245.0,9156.0,89.0,15.495907142164533,False,False,NO_BREAK,
external,2020-07-16,2020-07-16 13:30:00+00:00,2020-07-16 20:00:00+00:00,2020-07-16 20:00:00+00:00,2020-07-17 00:00:00+00:00,9150.0,9070.0,80.0,6.563657063711759,False,False,NO_BREAK,
external,2020-07-17,2020-07-17 13:30:00+00:00,2020-07-17 20:00:00+00:00,2020-07-17 20:00:00+00:00,2020-07-18 00:00:00+00:00,9166.75,9128.33,38.42000000000007,-11.263903881353343,True,False,HIGH,2020-07-17 20:05:00+00:00
external,2020-07-20,2020-07-20 13:30:00+00:00,2020-07-20 20:00:00+00:00,2020-07-20 20:00:00+00:00,2020-07-21 00:00:00+00:00,9203.83,9146.0,57.82999999999993,0.8078258676746941,False,False,NO_BREAK,
external,2020-07-21,2020-07-21 13:30:00+00:00,2020-07-21 20:00:00+00:00,2020-07-21 20:00:00+00:00,2020-07-22 00:00:00+00:00,9427.5,9319.21,108.29000000000087,36.906010483788165,False,False,NO_BREAK,
external,2020-07-22,2020-07-22 13:30:00+00:00,2020-07-22 20:00:00+00:00,2020-07-22 20:00:00+00:00,2020-07-23 00:00:00+00:00,9384.0,9313.76,70.23999999999978,155.78986453611998,True,False,HIGH,2020-07-22 22:30:00+00:00
external,2020-07-23,2020-07-23 13:30:00+00:00,2020-07-23 20:00:00+00:00,2020-07-23 20:00:00+00:00,2020-07-24 00:00:00+00:00,9678.32,9439.86,238.45999999999913,7.41876092104965,False,False,NO_BREAK,
external,2020-07-24,2020-07-24 13:30:00+00:00,2020-07-24 20:00:00+00:00,2020-07-24 20:00:00+00:00,2020-07-25 00:00:00+00:00,9590.75,9504.43,86.31999999999971,-45.693166059544986,True,False,HIGH,2020-07-24 20:40:00+00:00
external,2020-07-27,2020-07-27 13:30:00+00:00,2020-07-27 20:00:00+00:00,2020-07-27 20:00:00+00:00,2020-07-28 00:00:00+00:00,10997.24,10240.57,756.6700000000001,223.06903610042727,True,False,HIGH,2020-07-27 21:55:00+00:00
external,2020-07-28,2020-07-28 13:30:00+00:00,2020-07-28 20:00:00+00:00,2020-07-28 20:00:00+00:00,2020-07-29 00:00:00+00:00,11198.0,10855.0,343.0,-80.78031623590776,False,False,NO_BREAK,
external,2020-07-29,2020-07-29 13:30:00+00:00,2020-07-29 20:00:00+00:00,2020-07-29 20:00:00+00:00,2020-07-30 00:00:00+00:00,11320.0,10970.14,349.8600000000006,-94.18211930269926,True,False,HIGH,2020-07-29 21:55:00+00:00
external,2020-07-30,2020-07-30 13:30:00+00:00,2020-07-30 20:00:00+00:00,2020-07-30 20:00:00+00:00,2020-07-31 00:00:00+00:00,11155.06,10965.02,190.03999999999905,-16.836317572122006,True,False,HIGH,2020-07-30 20:10:00+00:00
external,2020-07-31,2020-07-31 13:30:00+00:00,2020-07-31 20:00:00+00:00,2020-07-31 20:00:00+00:00,2020-08-01 00:00:00+00:00,11450.42,11124.71,325.71000000000095,15.291761872304743,False,False,NO_BREAK,
external,2020-08-03,2020-08-03 13:30:00+00:00,2020-08-03 20:00:00+00:00,2020-08-03 20:00:00+00:00,2020-08-04 00:00:00+00:00,11483.0,11253.42,229.57999999999993,-160.11730308087112,False,True,LOW,2020-08-03 22:00:00+00:00
external,2020-08-04,2020-08-04 13:30:00+00:00,2020-08-04 20:00:00+00:00,2020-08-04 20:00:00+00:00,2020-08-05 00:00:00+00:00,11279.0,11090.0,189.0,-26.882773653992274,False,False,NO_BREAK,
external,2020-08-05,2020-08-05 13:30:00+00:00,2020-08-05 20:00:00+00:00,2020-08-05 20:00:00+00:00,2020-08-06 00:00:00+00:00,11729.0,11500.23,228.77000000000044,82.1671962610404,True,False,HIGH,2020-08-05 21:15:00+00:00
external,2020-08-06,2020-08-06 13:30:00+00:00,2020-08-06 20:00:00+00:00,2020-08-06 20:00:00+00:00,2020-08-07 00:00:00+00:00,11916.02,11730.0,186.02000000000044,-88.64222542761313,False,True,LOW,2020-08-06 21:50:00+00:00
external,2020-08-07,2020-08-07 13:30:00+00:00,2020-08-07 20:00:00+00:00,2020-08-07 20:00:00+00:00,2020-08-08 00:00:00+00:00,11755.0,11318.93,436.0699999999997,88.5483910257956,False,False,NO_BREAK,
external,2020-08-10,2020-08-10 13:30:00+00:00,2020-08-10 20:00:00+00:00,2020-08-10 20:00:00+00:00,2020-08-11 00:00:00+00:00,11983.77,11808.01,175.76000000000022,22.282240590911773,False,True,LOW,2020-08-10 21:15:00+00:00
external,2020-08-11,2020-08-11 13:30:00+00:00,2020-08-11 20:00:00+00:00,2020-08-11 20:00:00+00:00,2020-08-12 00:00:00+00:00,11668.83,11271.27,397.5599999999995,-2.422029941906434,False,True,LOW,2020-08-11 20:20:00+00:00
external,2020-08-12,2020-08-12 13:30:00+00:00,2020-08-12 20:00:00+00:00,2020-08-12 20:00:00+00:00,2020-08-13 00:00:00+00:00,11630.0,11472.63,157.3700000000008,-4.726179665676122,False,False,NO_BREAK,
external,2020-08-13,2020-08-13 13:30:00+00:00,2020-08-13 20:00:00+00:00,2020-08-13 20:00:00+00:00,2020-08-14 00:00:00+00:00,11557.05,11450.0,107.04999999999927,239.55699802938435,True,False,HIGH,2020-08-13 20:20:00+00:00
external,2020-08-14,2020-08-14 13:30:00+00:00,2020-08-14 20:00:00+00:00,2020-08-14 20:00:00+00:00,2020-08-15 00:00:00+00:00,11868.42,11645.0,223.42000000000007,-34.803992551437624,False,False,NO_BREAK,
external,2020-08-17,2020-08-17 13:30:00+00:00,2020-08-17 20:00:00+00:00,2020-08-17 20:00:00+00:00,2020-08-18 00:00:00+00:00,12499.42,11947.63,551.7900000000009,-42.18568828258107,False,False,NO_BREAK,
external,2020-08-18,2020-08-18 13:30:00+00:00,2020-08-18 20:00:00+00:00,2020-08-18 20:00:00+00:00,2020-08-19 00:00:00+00:00,12253.5,11810.0,443.5,-32.641775472583845,False,False,NO_BREAK,
external,2020-08-19,2020-08-19 13:30:00+00:00,2020-08-19 20:00:00+00:00,2020-08-19 20:00:00+00:00,2020-08-20 00:00:00+00:00,11885.85,11651.0,234.85000000000036,86.01154879946726,False,True,LOW,2020-08-19 20:20:00+00:00
external,2020-08-20,2020-08-20 13:30:00+00:00,2020-08-20 20:00:00+00:00,2020-08-20 20:00:00+00:00,2020-08-21 00:00:00+00:00,11886.0,11781.45,104.54999999999927,5.172214492492611,False,False,NO_BREAK,
external,2020-08-21,2020-08-21 13:30:00+00:00,2020-08-21 20:00:00+00:00,2020-08-21 20:00:00+00:00,2020-08-22 00:00:00+00:00,11777.0,11608.08,168.92000000000007,-120.85937212374608,False,True,LOW,2020-08-21 21:20:00+00:00
external,2020-08-24,2020-08-24 13:30:00+00:00,2020-08-24 20:00:00+00:00,2020-08-24 20:00:00+00:00,2020-08-25 00:00:00+00:00,11796.0,11706.61,89.38999999999942,-1.6673387062482448,False,False,NO_BREAK,
external,2020-08-25,2020-08-25 13:30:00+00:00,2020-08-25 20:00:00+00:00,2020-08-25 20:00:00+00:00,2020-08-26 00:00:00+00:00,11519.13,11130.0,389.1299999999992,19.84123473870225,False,False,NO_BREAK,
external,2020-08-26,2020-08-26 13:30:00+00:00,2020-08-26 20:00:00+00:00,2020-08-26 20:00:00+00:00,2020-08-27 00:00:00+00:00,11548.68,11255.95,292.72999999999956,-2.25829881216999,False,False,NO_BREAK,
external,2020-08-27,2020-08-27 13:30:00+00:00,2020-08-27 20:00:00+00:00,2020-08-27 20:00:00+00:00,2020-08-28 00:00:00+00:00,11589.0,11130.82,458.1800000000003,74.82664287098206,False,False,NO_BREAK,
external,2020-08-28,2020-08-28 13:30:00+00:00,2020-08-28 20:00:00+00:00,2020-08-28 20:00:00+00:00,2020-08-29 00:00:00+00:00,11544.88,11401.0,143.8799999999992,22.476306408139024,False,False,NO_BREAK,
external,2020-08-31,2020-08-31 13:30:00+00:00,2020-08-31 20:00:00+00:00,2020-08-31 20:00:00+00:00,2020-09-01 00:00:00+00:00,11778.26,11686.23,92.03000000000065,-61.21104083492534,False,True,LOW,2020-08-31 20:25:00+00:00
external,2020-09-01,2020-09-01 13:30:00+00:00,2020-09-01 20:00:00+00:00,2020-09-01 20:00:00+00:00,2020-09-02 00:00:00+00:00,12061.07,11812.0,249.0699999999997,-33.0833148144749,False,False,NO_BREAK,
external,2020-09-02,2020-09-02 13:30:00+00:00,2020-09-02 20:00:00+00:00,2020-09-02 20:00:00+00:00,2020-09-03 00:00:00+00:00,11428.93,11210.0,218.9300000000003,-1.140524957319311,True,False,HIGH,2020-09-02 22:50:00+00:00
external,2020-09-03,2020-09-03 13:30:00+00:00,2020-09-03 20:00:00+00:00,2020-09-03 20:00:00+00:00,2020-09-04 00:00:00+00:00,10931.73,10443.6,488.1299999999992,-513.2940060506397,False,True,LOW,2020-09-03 23:30:00+00:00
external,2020-09-04,2020-09-04 13:30:00+00:00,2020-09-04 20:00:00+00:00,2020-09-04 20:00:00+00:00,2020-09-05 00:00:00+00:00,10598.87,9878.65,720.2200000000012,-113.88711209686319,True,False,HIGH,2020-09-04 21:10:00+00:00
external,2020-09-07,2020-09-07 13:30:00+00:00,2020-09-07 20:00:00+00:00,2020-09-07 20:00:00+00:00,2020-09-08 00:00:00+00:00,10241.9,9982.82,259.0799999999999,224.74467102042038,True,False,HIGH,2020-09-07 22:35:00+00:00
external,2020-09-08,2020-09-08 13:30:00+00:00,2020-09-08 20:00:00+00:00,2020-09-08 20:00:00+00:00,2020-09-09 00:00:00+00:00,10175.0,9929.77,245.22999999999956,135.10106063638227,True,True,LOW,2020-09-08 22:20:00+00:00
external,2020-09-09,2020-09-09 13:30:00+00:00,2020-09-09 20:00:00+00:00,2020-09-09 20:00:00+00:00,2020-09-10 00:00:00+00:00,10346.0,10189.01,156.98999999999978,-57.03494192885405,False,True,LOW,2020-09-09 23:30:00+00:00
external,2020-09-10,2020-09-10 13:30:00+00:00,2020-09-10 20:00:00+00:00,2020-09-10 20:00:00+00:00,2020-09-11 00:00:00+00:00,10484.6,10250.01,234.59000000000015,64.29481162389506,False,False,NO_BREAK,
external,2020-09-11,2020-09-11 13:30:00+00:00,2020-09-11 20:00:00+00:00,2020-09-11 20:00:00+00:00,2020-09-12 00:00:00+00:00,10347.44,10252.0,95.44000000000051,61.14475218602422,True,False,HIGH,2020-09-11 22:05:00+00:00
external,2020-09-14,2020-09-14 13:30:00+00:00,2020-09-14 20:00:00+00:00,2020-09-14 20:00:00+00:00,2020-09-15 00:00:00+00:00,10746.06,10580.02,166.03999999999905,5.929940381579346,False,False,NO_BREAK,
external,2020-09-15,2020-09-15 13:30:00+00:00,2020-09-15 20:00:00+00:00,2020-09-15 20:00:00+00:00,2020-09-16 00:00:00+00:00,10887.3,10690.37,196.92999999999847,-0.9092798503584909,False,False,NO_BREAK,
external,2020-09-16,2020-09-16 13:30:00+00:00,2020-09-16 20:00:00+00:00,2020-09-16 20:00:00+00:00,2020-09-17 00:00:00+00:00,11089.08,10854.0,235.07999999999993,-28.089964395696665,False,False,NO_BREAK,
external,2020-09-17,2020-09-17 13:30:00+00:00,2020-09-17 20:00:00+00:00,2020-09-17 20:00:00+00:00,2020-09-18 00:00:00+00:00,10918.8,10757.57,161.22999999999956,22.693589794118285,True,False,HIGH,2020-09-17 20:05:00+00:00
external,2020-09-18,2020-09-18 13:30:00+00:00,2020-09-18 20:00:00+00:00,2020-09-18 20:00:00+00:00,2020-09-19 00:00:00+00:00,10968.32,10810.1,158.21999999999935,62.87518350491128,False,False,NO_BREAK,
external,2020-09-21,2020-09-21 13:30:00+00:00,2020-09-21 20:00:00+00:00,2020-09-21 20:00:00+00:00,2020-09-22 00:00:00+00:00,10632.93,10281.0,351.9300000000003,-77.42949695122014,False,False,NO_BREAK,
external,2020-09-22,2020-09-22 13:30:00+00:00,2020-09-22 20:00:00+00:00,2020-09-22 20:00:00+00:00,2020-09-23 00:00:00+00:00,10503.38,10422.06,81.31999999999971,34.57594406821363,True,False,HIGH,2020-09-22 20:55:00+00:00
external,2020-09-23,2020-09-23 13:30:00+00:00,2020-09-23 20:00:00+00:00,2020-09-23 20:00:00+00:00,2020-09-24 00:00:00+00:00,10531.94,10251.0,280.9400000000005,-49.6356295764977,False,True,LOW,2020-09-23 20:40:00+00:00
external,2020-09-24,2020-09-24 13:30:00+00:00,2020-09-24 20:00:00+00:00,2020-09-24 20:00:00+00:00,2020-09-25 00:00:00+00:00,10737.0,10326.9,410.10000000000036,75.48449585093708,True,False,HIGH,2020-09-24 22:55:00+00:00
external,2020-09-25,2020-09-25 13:30:00+00:00,2020-09-25 20:00:00+00:00,2020-09-25 20:00:00+00:00,2020-09-26 00:00:00+00:00,10739.8,10552.54,187.2599999999984,-27.853099170661586,True,False,HIGH,2020-09-25 20:30:00+00:00
external,2020-09-28,2020-09-28 13:30:00+00:00,2020-09-28 20:00:00+00:00,2020-09-28 20:00:00+00:00,2020-09-29 00:00:00+00:00,10931.0,10832.0,99.0,-160.62963429931298,False,True,LOW,2020-09-28 23:20:00+00:00
external,2020-09-29,2020-09-29 13:30:00+00:00,2020-09-29 20:00:00+00:00,2020-09-29 20:00:00+00:00,2020-09-30 00:00:00+00:00,10783.6,10631.49,152.11000000000058,94.98826736071831,True,False,HIGH,2020-09-29 23:15:00+00:00
external,2020-09-30,2020-09-30 13:30:00+00:00,2020-09-30 20:00:00+00:00,2020-09-30 20:00:00+00:00,2020-10-01 00:00:00+00:00,10796.0,10676.23,119.77000000000044,63.85075644696592,False,False,NO_BREAK,
external,2020-10-01,2020-10-01 13:30:00+00:00,2020-10-01 20:00:00+00:00,2020-10-01 20:00:00+00:00,2020-10-02 00:00:00+00:00,10888.0,10442.0,446.0,1.5361417397041777,False,False,NO_BREAK,
external,2020-10-02,2020-10-02 13:30:00+00:00,2020-10-02 20:00:00+00:00,2020-10-02 20:00:00+00:00,2020-10-03 00:00:00+00:00,10599.67,10440.06,159.61000000000058,51.64177656083568,False,False,NO_BREAK,
external,2020-10-05,2020-10-05 13:30:00+00:00,2020-10-05 20:00:00+00:00,2020-10-05 20:00:00+00:00,2020-10-06 00:00:00+00:00,10770.49,10675.5,94.98999999999978,56.76922675240448,True,False,HIGH,2020-10-05 23:55:00+00:00
external,2020-10-06,2020-10-06 13:30:00+00:00,2020-10-06 20:00:00+00:00,2020-10-06 20:00:00+00:00,2020-10-07 00:00:00+00:00,10753.0,10528.24,224.76000000000022,27.11784193090372,False,True,LOW,2020-10-06 21:05:00+00:00
external,2020-10-07,2020-10-07 13:30:00+00:00,2020-10-07 20:00:00+00:00,2020-10-07 20:00:00+00:00,2020-10-08 00:00:00+00:00,10675.0,10590.0,85.0,11.393287259242602,False,False,NO_BREAK,
external,2020-10-08,2020-10-08 13:30:00+00:00,2020-10-08 20:00:00+00:00,2020-10-08 20:00:00+00:00,2020-10-09 00:00:00+00:00,10958.0,10704.15,253.85000000000036,42.05552469624063,False,False,NO_BREAK,
external,2020-10-09,2020-10-09 13:30:00+00:00,2020-10-09 20:00:00+00:00,2020-10-09 20:00:00+00:00,2020-10-10 00:00:00+00:00,11103.61,11011.0,92.61000000000058,14.000880832114593,False,False,NO_BREAK,
external,2020-10-12,2020-10-12 13:30:00+00:00,2020-10-12 20:00:00+00:00,2020-10-12 20:00:00+00:00,2020-10-13 00:00:00+00:00,11600.0,11296.0,304.0,-15.75089513402017,True,False,HIGH,2020-10-12 21:25:00+00:00
external,2020-10-13,2020-10-13 13:30:00+00:00,2020-10-13 20:00:00+00:00,2020-10-13 20:00:00+00:00,2020-10-14 00:00:00+00:00,11433.51,11308.0,125.51000000000022,28.30388341926504,True,False,HIGH,2020-10-13 21:10:00+00:00
external,2020-10-14,2020-10-14 13:30:00+00:00,2020-10-14 20:00:00+00:00,2020-10-14 20:00:00+00:00,2020-10-15 00:00:00+00:00,11550.0,11280.5,269.5,66.89732886822064,False,False,NO_BREAK,
external,2020-10-15,2020-10-15 13:30:00+00:00,2020-10-15 20:00:00+00:00,2020-10-15 20:00:00+00:00,2020-10-16 00:00:00+00:00,11540.66,11355.01,185.64999999999964,-14.307443343218873,True,False,HIGH,2020-10-15 20:10:00+00:00
external,2020-10-16,2020-10-16 13:30:00+00:00,2020-10-16 20:00:00+00:00,2020-10-16 20:00:00+00:00,2020-10-17 00:00:00+00:00,11380.0,11280.0,100.0,9.957851580255639,False,False,NO_BREAK,
external,2020-10-19,2020-10-19 13:30:00+00:00,2020-10-19 20:00:00+00:00,2020-10-19 20:00:00+00:00,2020-10-20 00:00:00+00:00,11830.0,11605.55,224.45000000000073,49.04309495126435,False,False,NO_BREAK,
external,2020-10-20,2020-10-20 13:30:00+00:00,2020-10-20 20:00:00+00:00,2020-10-20 20:00:00+00:00,2020-10-21 00:00:00+00:00,12045.78,11825.24,220.54000000000087,-5.996387050827279,False,False,NO_BREAK,
external,2020-10-21,2020-10-21 13:30:00+00:00,2020-10-21 20:00:00+00:00,2020-10-21 20:00:00+00:00,2020-10-22 00:00:00+00:00,12919.61,12355.66,563.9500000000007,91.53785488958954,True,False,HIGH,2020-10-21 21:25:00+00:00
external,2020-10-22,2020-10-22 13:30:00+00:00,2020-10-22 20:00:00+00:00,2020-10-22 20:00:00+00:00,2020-10-23 00:00:00+00:00,13149.0,12838.01,310.9899999999998,-79.03042950754946,True,False,HIGH,2020-10-22 20:45:00+00:00
external,2020-10-23,2020-10-23 13:30:00+00:00,2020-10-23 20:00:00+00:00,2020-10-23 20:00:00+00:00,2020-10-24 00:00:00+00:00,13015.0,12725.04,289.9599999999991,6.061314492424863,False,False,NO_BREAK,
external,2020-10-26,2020-10-26 13:30:00+00:00,2020-10-26 20:00:00+00:00,2020-10-26 20:00:00+00:00,2020-10-27 00:00:00+00:00,13240.0,12729.0,511.0,37.97542368447759,False,False,NO_BREAK,
external,2020-10-27,2020-10-27 13:30:00+00:00,2020-10-27 20:00:00+00:00,2020-10-27 20:00:00+00:00,2020-10-28 00:00:00+00:00,13744.0,13308.88,435.1200000000008,-15.113542041361727,True,False,HIGH,2020-10-27 23:05:00+00:00
external,2020-10-28,2020-10-28 13:30:00+00:00,2020-10-28 20:00:00+00:00,2020-10-28 20:00:00+00:00,2020-10-29 00:00:00+00:00,13284.42,12876.0,408.4200000000001,75.7802054806489,True,False,HIGH,2020-10-28 23:30:00+00:00
external,2020-10-29,2020-10-29 13:30:00+00:00,2020-10-29 20:00:00+00:00,2020-10-29 20:00:00+00:00,2020-10-30 00:00:00+00:00,13637.22,13136.35,500.869999999999,-26.286725574448113,False,False,NO_BREAK,
