partition,side,signal_ts,net_pnl_usd,swing_high,swing_low,swing_high_ts,swing_low_ts,range_known_ts,upper_test_candles,lower_test_candles,total_test_candles,ambiguous_both_candles,side_visits,side_switches,visit_sequence,true_swing_breakout
external,LONG,2020-12-30 16:00:00+00:00,-15.769987423104082,28656.9,27401.0,2020-12-30 04:00:00+00:00,2020-12-30 08:00:00+00:00,2020-12-30 16:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-01-01 00:00:00+00:00,-10.571793089303162,29376.7,27848.0,2020-12-31 00:00:00+00:00,2020-12-31 12:00:00+00:00,2020-12-31 20:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-01-02 00:00:00+00:00,13.441117968934057,29668.86,28627.12,2021-01-01 12:00:00+00:00,2021-01-01 16:00:00+00:00,2021-01-02 00:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-01-02 12:00:00+00:00,-31.31206114349609,29668.86,28627.12,2021-01-01 12:00:00+00:00,2021-01-01 16:00:00+00:00,2021-01-02 00:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-01-04 08:00:00+00:00,-31.049116812154985,33948.13,32400.0,2021-01-03 20:00:00+00:00,2021-01-03 16:00:00+00:00,2021-01-04 04:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-01-05 04:00:00+00:00,-12.253262763724226,33653.56,27800.0,2021-01-04 04:00:00+00:00,2021-01-04 08:00:00+00:00,2021-01-04 16:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-01-05 08:00:00+00:00,30.290708302963832,32900.0,27800.0,2021-01-05 00:00:00+00:00,2021-01-04 08:00:00+00:00,2021-01-05 08:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-01-05 16:00:00+00:00,57.227344652858015,32900.0,29900.0,2021-01-05 00:00:00+00:00,2021-01-05 04:00:00+00:00,2021-01-05 12:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-01-07 00:00:00+00:00,-14.445806974201602,35948.66,33650.0,2021-01-06 04:00:00+00:00,2021-01-06 08:00:00+00:00,2021-01-06 16:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-01-07 08:00:00+00:00,41.32921108067252,37795.42,34330.0,2021-01-07 00:00:00+00:00,2021-01-06 20:00:00+00:00,2021-01-07 08:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-01-08 08:00:00+00:00,-38.43274784190719,40565.62,36539.77,2021-01-07 16:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-08 08:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-01-10 16:00:00+00:00,60.36388472590222,41226.26,39850.0,2021-01-10 08:00:00+00:00,2021-01-09 16:00:00+00:00,2021-01-10 16:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-01-11 12:00:00+00:00,-56.18460577971933,41226.26,32600.0,2021-01-10 08:00:00+00:00,2021-01-11 04:00:00+00:00,2021-01-11 12:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-01-11 20:00:00+00:00,-56.39569236748064,36399.99,32600.0,2021-01-11 08:00:00+00:00,2021-01-11 04:00:00+00:00,2021-01-11 16:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-01-21 12:00:00+00:00,-22.26071346632934,35721.0,33403.0,2021-01-20 20:00:00+00:00,2021-01-20 16:00:00+00:00,2021-01-21 04:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-01-22 16:00:00+00:00,-24.930354947400023,32090.37,30515.55,2021-01-22 04:00:00+00:00,2021-01-22 08:00:00+00:00,2021-01-22 16:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-01-23 08:00:00+00:00,-23.503353534332792,33831.52,32059.33,2021-01-22 20:00:00+00:00,2021-01-23 00:00:00+00:00,2021-01-23 08:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-01-25 00:00:00+00:00,-21.456547619047623,33125.75,30914.2,2021-01-24 04:00:00+00:00,2021-01-24 16:00:00+00:00,2021-01-25 00:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-01-25 20:00:00+00:00,38.258844510145785,34880.0,32800.0,2021-01-25 12:00:00+00:00,2021-01-25 08:00:00+00:00,2021-01-25 20:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-01-27 12:00:00+00:00,-12.753625477140584,32950.0,30810.0,2021-01-26 20:00:00+00:00,2021-01-26 12:00:00+00:00,2021-01-27 04:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-01-28 12:00:00+00:00,23.316023908898263,31908.04,29843.33,2021-01-28 04:00:00+00:00,2021-01-28 00:00:00+00:00,2021-01-28 12:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-01-28 20:00:00+00:00,-15.220214018028132,31908.04,30835.74,2021-01-28 04:00:00+00:00,2021-01-28 08:00:00+00:00,2021-01-28 16:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-01-29 04:00:00+00:00,-25.823859969511464,31908.04,30835.74,2021-01-28 04:00:00+00:00,2021-01-28 08:00:00+00:00,2021-01-28 16:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-01-29 08:00:00+00:00,135.26161236857098,34380.0,30835.74,2021-01-29 00:00:00+00:00,2021-01-28 08:00:00+00:00,2021-01-29 08:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-02-08 20:00:00+00:00,74.1365255497583,45063.24,38037.0,2021-02-08 12:00:00+00:00,2021-02-08 04:00:00+00:00,2021-02-08 20:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-02-19 12:00:00+00:00,27.93618622045331,52300.0,50800.0,2021-02-18 20:00:00+00:00,2021-02-19 00:00:00+00:00,2021-02-19 08:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-02-20 20:00:00+00:00,-11.466931742876096,57699.0,55113.27,2021-02-20 12:00:00+00:00,2021-02-20 08:00:00+00:00,2021-02-20 20:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-02-21 08:00:00+00:00,-13.436265260748804,57699.0,53905.0,2021-02-20 12:00:00+00:00,2021-02-20 20:00:00+00:00,2021-02-21 04:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-02-22 00:00:00+00:00,28.947516026844102,58472.14,55917.51,2021-02-21 16:00:00+00:00,2021-02-21 08:00:00+00:00,2021-02-22 00:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-02-22 12:00:00+00:00,-14.464462652310203,58472.14,55917.51,2021-02-21 16:00:00+00:00,2021-02-21 08:00:00+00:00,2021-02-22 00:00:00+00:00,0,2,2,0,1,0,L,True
external,LONG,2021-02-22 20:00:00+00:00,-7.749117006663242,56699.0,47751.42,2021-02-22 08:00:00+00:00,2021-02-22 12:00:00+00:00,2021-02-22 20:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-02-23 00:00:00+00:00,43.77006656232686,56699.0,47751.42,2021-02-22 08:00:00+00:00,2021-02-22 12:00:00+00:00,2021-02-22 20:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-02-23 08:00:00+00:00,-40.015158836392,55023.85,47751.42,2021-02-22 20:00:00+00:00,2021-02-22 12:00:00+00:00,2021-02-23 04:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-02-24 00:00:00+00:00,-38.6357501026197,55023.85,44893.82,2021-02-22 20:00:00+00:00,2021-02-23 08:00:00+00:00,2021-02-23 16:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-02-25 20:00:00+00:00,-26.935758496278314,52134.96,48578.67,2021-02-25 12:00:00+00:00,2021-02-25 08:00:00+00:00,2021-02-25 20:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-03-01 20:00:00+00:00,-17.57905377135875,46836.16,43002.05,2021-03-01 00:00:00+00:00,2021-02-28 16:00:00+00:00,2021-03-01 08:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-03-02 16:00:00+00:00,-13.507507076546288,50221.77,48287.11,2021-03-02 00:00:00+00:00,2021-03-02 08:00:00+00:00,2021-03-02 16:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-03-03 00:00:00+00:00,12.270520297643596,49714.72,48287.11,2021-03-02 12:00:00+00:00,2021-03-02 08:00:00+00:00,2021-03-02 20:00:00+00:00,0,1,1,0,1,0,L,False
external,LONG,2021-03-03 08:00:00+00:00,-19.415462286062656,49714.72,47058.06,2021-03-02 12:00:00+00:00,2021-03-02 20:00:00+00:00,2021-03-03 04:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-03-04 00:00:00+00:00,-22.47616184119121,52681.51,50288.0,2021-03-03 12:00:00+00:00,2021-03-03 16:00:00+00:00,2021-03-04 00:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-03-08 04:00:00+00:00,-11.874893542320676,49470.0,49800.0,2021-03-05 20:00:00+00:00,2021-03-07 20:00:00+00:00,2021-03-08 04:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-03-08 12:00:00+00:00,17.845589582293833,51870.36,49800.0,2021-03-08 00:00:00+00:00,2021-03-07 20:00:00+00:00,2021-03-08 08:00:00+00:00,0,1,1,0,1,0,L,False
external,LONG,2021-03-09 00:00:00+00:00,36.653398247466896,51870.36,49310.0,2021-03-08 00:00:00+00:00,2021-03-08 08:00:00+00:00,2021-03-08 16:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-03-11 20:00:00+00:00,-11.055115326686336,57500.92,54356.44,2021-03-10 16:00:00+00:00,2021-03-11 08:00:00+00:00,2021-03-11 16:00:00+00:00,1,0,1,0,1,0,H,True
external,LONG,2021-03-13 04:00:00+00:00,18.33109687235941,57840.0,55074.3,2021-03-12 16:00:00+00:00,2021-03-12 12:00:00+00:00,2021-03-13 00:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-03-13 08:00:00+00:00,-22.94175861701779,57840.0,56136.0,2021-03-12 16:00:00+00:00,2021-03-13 00:00:00+00:00,2021-03-13 08:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-03-15 04:00:00+00:00,49.87704212658796,60833.85,59449.0,2021-03-14 20:00:00+00:00,2021-03-14 08:00:00+00:00,2021-03-15 04:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-03-24 20:00:00+00:00,-24.181785118841542,57234.79,53600.0,2021-03-24 12:00:00+00:00,2021-03-24 00:00:00+00:00,2021-03-24 20:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-03-26 20:00:00+00:00,22.57165182627648,53850.0,52550.0,2021-03-26 08:00:00+00:00,2021-03-26 12:00:00+00:00,2021-03-26 20:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-03-29 08:00:00+00:00,-17.235909005562586,56510.0,54694.91,2021-03-28 16:00:00+00:00,2021-03-28 16:00:00+00:00,2021-03-29 00:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-04-07 08:00:00+00:00,-14.759002831799808,58384.93,57245.46,2021-04-06 20:00:00+00:00,2021-04-07 00:00:00+00:00,2021-04-07 08:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-04-09 08:00:00+00:00,14.598438302716742,58466.0,57501.99,2021-04-09 00:00:00+00:00,2021-04-08 20:00:00+00:00,2021-04-09 08:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-04-10 04:00:00+00:00,-11.359807412926182,58950.0,57889.0,2021-04-09 08:00:00+00:00,2021-04-09 16:00:00+00:00,2021-04-10 00:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-04-11 00:00:00+00:00,-5.7300890057830784,61800.0,57889.0,2021-04-10 04:00:00+00:00,2021-04-09 16:00:00+00:00,2021-04-10 12:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-04-12 00:00:00+00:00,-6.829038639244322,60328.72,59304.02,2021-04-11 16:00:00+00:00,2021-04-11 12:00:00+00:00,2021-04-12 00:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-04-13 00:00:00+00:00,11.480927983158429,61449.91,59500.0,2021-04-12 04:00:00+00:00,2021-04-12 08:00:00+00:00,2021-04-12 16:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-04-13 08:00:00+00:00,-15.804033517299631,61449.91,59500.0,2021-04-12 04:00:00+00:00,2021-04-12 08:00:00+00:00,2021-04-12 16:00:00+00:00,1,0,1,0,1,0,H,True
external,SHORT,2021-04-16 04:00:00+00:00,24.737380256096355,63905.83,62410.61,2021-04-15 20:00:00+00:00,2021-04-15 16:00:00+00:00,2021-04-16 04:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-04-18 00:00:00+00:00,101.70727651516049,62550.0,59620.0,2021-04-17 08:00:00+00:00,2021-04-17 16:00:00+00:00,2021-04-18 00:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-05-17 00:00:00+00:00,84.82688813312356,49829.39,46481.14,2021-05-16 08:00:00+00:00,2021-05-16 00:00:00+00:00,2021-05-16 16:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-05-19 16:00:00+00:00,-41.79848730698908,43615.93,42151.0,2021-05-19 00:00:00+00:00,2021-05-17 16:00:00+00:00,2021-05-19 08:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-05-20 04:00:00+00:00,-22.14385409438323,40497.81,28688.0,2021-05-19 16:00:00+00:00,2021-05-19 12:00:00+00:00,2021-05-20 00:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-05-21 04:00:00+00:00,-12.81948635502621,42460.0,38091.68,2021-05-20 12:00:00+00:00,2021-05-20 16:00:00+00:00,2021-05-21 00:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-05-21 08:00:00+00:00,-22.707067792576076,42270.42,38091.68,2021-05-21 00:00:00+00:00,2021-05-20 16:00:00+00:00,2021-05-21 08:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-05-21 12:00:00+00:00,-67.23767657209572,42270.42,39208.22,2021-05-21 00:00:00+00:00,2021-05-21 04:00:00+00:00,2021-05-21 12:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-07-26 00:00:00+00:00,80.35549168119478,34780.0,33853.0,2021-07-25 08:00:00+00:00,2021-07-25 12:00:00+00:00,2021-07-25 20:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-08-07 20:00:00+00:00,-12.743975295682096,44588.0,40282.01,2021-08-07 12:00:00+00:00,2021-08-06 12:00:00+00:00,2021-08-07 20:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-08-08 16:00:00+00:00,-8.015838602224367,45350.0,42395.2,2021-08-08 04:00:00+00:00,2021-08-07 16:00:00+00:00,2021-08-08 12:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-08-09 00:00:00+00:00,-5.921871786333899,45197.89,43265.0,2021-08-08 12:00:00+00:00,2021-08-08 16:00:00+00:00,2021-08-09 00:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-08-09 08:00:00+00:00,50.5487964726082,44587.24,42785.0,2021-08-08 20:00:00+00:00,2021-08-09 00:00:00+00:00,2021-08-09 08:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-09-03 08:00:00+00:00,17.473757289542103,49893.19,48333.0,2021-09-02 20:00:00+00:00,2021-09-03 00:00:00+00:00,2021-09-03 08:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-09-06 08:00:00+00:00,-8.17149699481383,50341.16,49462.59,2021-09-05 00:00:00+00:00,2021-09-05 04:00:00+00:00,2021-09-05 12:00:00+00:00,1,0,1,0,1,0,H,False
external,LONG,2021-09-06 20:00:00+00:00,-10.028164007351004,52244.0,51040.0,2021-09-06 08:00:00+00:00,2021-09-06 12:00:00+00:00,2021-09-06 20:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-09-07 08:00:00+00:00,27.2153637513073,52950.0,51040.0,2021-09-07 00:00:00+00:00,2021-09-06 12:00:00+00:00,2021-09-07 08:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-09-07 12:00:00+00:00,-49.02399778733306,52950.0,51040.0,2021-09-07 00:00:00+00:00,2021-09-06 12:00:00+00:00,2021-09-07 08:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-10-05 16:00:00+00:00,29.899506340875416,50364.38,46885.29,2021-10-05 08:00:00+00:00,2021-10-04 12:00:00+00:00,2021-10-05 16:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-10-06 12:00:00+00:00,68.03889305348227,51839.99,50905.0,2021-10-06 04:00:00+00:00,2021-10-06 00:00:00+00:00,2021-10-06 12:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-10-16 12:00:00+00:00,11.17553570752212,62444.23,58802.41,2021-10-16 04:00:00+00:00,2021-10-15 08:00:00+00:00,2021-10-16 12:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-10-17 20:00:00+00:00,43.79986860793435,61547.56,60360.0,2021-10-17 08:00:00+00:00,2021-10-17 04:00:00+00:00,2021-10-17 16:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-10-20 12:00:00+00:00,-23.490737837536123,64500.0,63518.81,2021-10-19 20:00:00+00:00,2021-10-20 04:00:00+00:00,2021-10-20 12:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-10-21 12:00:00+00:00,41.25262139831072,67150.0,64200.0,2021-10-20 12:00:00+00:00,2021-10-21 00:00:00+00:00,2021-10-21 08:00:00+00:00,0,1,1,0,1,0,L,True
external,LONG,2021-10-29 12:00:00+00:00,-13.162754333620065,62641.26,60222.0,2021-10-28 20:00:00+00:00,2021-10-29 00:00:00+00:00,2021-10-29 08:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-10-30 20:00:00+00:00,-5.662929154914941,62327.84,60631.23,2021-10-30 12:00:00+00:00,2021-10-30 12:00:00+00:00,2021-10-30 20:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-10-31 04:00:00+00:00,5.916381150476557,62327.84,60631.23,2021-10-30 12:00:00+00:00,2021-10-30 12:00:00+00:00,2021-10-30 20:00:00+00:00,1,0,1,0,1,0,H,False
external,SHORT,2021-10-31 08:00:00+00:00,-7.933300046229652,62462.99,60631.23,2021-10-31 00:00:00+00:00,2021-10-30 12:00:00+00:00,2021-10-31 08:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-10-31 20:00:00+00:00,-6.732732055642665,62462.99,60008.0,2021-10-31 00:00:00+00:00,2021-10-31 12:00:00+00:00,2021-10-31 20:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-11-01 00:00:00+00:00,-15.945901527467376,62462.99,60008.0,2021-10-31 00:00:00+00:00,2021-10-31 12:00:00+00:00,2021-10-31 20:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-11-01 04:00:00+00:00,45.50068982665108,62462.99,60008.0,2021-10-31 00:00:00+00:00,2021-10-31 12:00:00+00:00,2021-10-31 20:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-11-09 00:00:00+00:00,-10.535714097152136,62400.0,65235.51,2021-11-07 08:00:00+00:00,2021-11-08 12:00:00+00:00,2021-11-08 20:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-11-09 12:00:00+00:00,-10.17944071468273,68675.16,65614.69,2021-11-09 00:00:00+00:00,2021-11-08 20:00:00+00:00,2021-11-09 08:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-11-10 12:00:00+00:00,-19.03303184726789,67846.22,66300.0,2021-11-09 20:00:00+00:00,2021-11-10 04:00:00+00:00,2021-11-10 12:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-11-10 20:00:00+00:00,33.0064334128722,69198.7,65850.0,2021-11-10 12:00:00+00:00,2021-11-10 12:00:00+00:00,2021-11-10 20:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-11-16 00:00:00+00:00,44.10157916292547,66395.05,63640.0,2021-11-15 08:00:00+00:00,2021-11-14 16:00:00+00:00,2021-11-15 16:00:00+00:00,0,1,1,0,1,0,L,True
external,LONG,2021-11-23 16:00:00+00:00,-8.167777702441859,57280.0,55250.0,2021-11-23 00:00:00+00:00,2021-11-23 08:00:00+00:00,2021-11-23 16:00:00+00:00,0,0,0,0,0,0,,True
external,SHORT,2021-11-24 00:00:00+00:00,-12.29885723267392,57280.0,55250.0,2021-11-23 00:00:00+00:00,2021-11-23 08:00:00+00:00,2021-11-23 16:00:00+00:00,0,0,0,0,0,0,,False
external,LONG,2021-11-25 00:00:00+00:00,-5.876270130699068,57499.02,55900.0,2021-11-24 08:00:00+00:00,2021-11-24 12:00:00+00:00,2021-11-24 20:00:00+00:00,1,0,1,0,1,0,H,True
external,LONG,2021-11-25 08:00:00+00:00,11.468351252770526,58369.34,55900.0,2021-11-25 00:00:00+00:00,2021-11-24 12:00:00+00:00,2021-11-25 08:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-11-26 00:00:00+00:00,20.68930044325808,59449.62,57029.0,2021-11-25 16:00:00+00:00,2021-11-25 04:00:00+00:00,2021-11-26 00:00:00+00:00,0,0,0,0,0,0,,False
external,SHORT,2021-11-26 08:00:00+00:00,-30.6071834893014,59449.62,57029.0,2021-11-25 16:00:00+00:00,2021-11-25 04:00:00+00:00,2021-11-26 00:00:00+00:00,0,0,0,0,0,0,,True
external,LONG,2021-11-28 20:00:00+00:00,-23.721873998965734,54973.32,53700.0,2021-11-28 08:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-28 16:00:00+00:00,0,1,1,0,1,0,L,True
external,SHORT,2021-12-03 16:00:00+00:00,39.35774041999208,57244.0,56101.81,2021-12-02 20:00:00+00:00,2021-12-03 00:00:00+00:00,2021-12-03 08:00:00+00:00,2,0,2,0,1,0,H,True
development,LONG,2022-01-01 00:00:00+00:00,11.97455799425302,48575.0,46700.0,2021-12-31 08:00:00+00:00,2021-12-30 20:00:00+00:00,2021-12-31 16:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2022-01-02 16:00:00+00:00,22.865213715335244,47500.0,46749.99,2022-01-02 08:00:00+00:00,2022-01-02 04:00:00+00:00,2022-01-02 16:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2022-01-05 16:00:00+00:00,44.32763992959339,47075.29,45710.23,2022-01-05 08:00:00+00:00,2022-01-05 00:00:00+00:00,2022-01-05 16:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-01-07 12:00:00+00:00,-18.49217296887866,43564.78,40900.0,2022-01-06 20:00:00+00:00,2022-01-07 04:00:00+00:00,2022-01-07 12:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2022-01-11 16:00:00+00:00,-15.26298442774614,42698.34,39610.0,2022-01-11 08:00:00+00:00,2022-01-10 12:00:00+00:00,2022-01-11 16:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-01-18 08:00:00+00:00,4.322482457985178,42413.0,41523.68,2022-01-18 00:00:00+00:00,2022-01-17 20:00:00+00:00,2022-01-18 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2022-01-18 20:00:00+00:00,-10.457022626234204,42413.0,41260.0,2022-01-18 00:00:00+00:00,2022-01-18 12:00:00+00:00,2022-01-18 20:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2022-01-19 04:00:00+00:00,-7.242057695909621,42680.0,41260.0,2022-01-18 20:00:00+00:00,2022-01-18 12:00:00+00:00,2022-01-19 04:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2022-01-19 08:00:00+00:00,-11.207284509293192,42680.0,41260.0,2022-01-18 20:00:00+00:00,2022-01-18 12:00:00+00:00,2022-01-19 04:00:00+00:00,0,1,1,0,1,0,L,False
development,SHORT,2022-01-20 20:00:00+00:00,56.48939517574871,42545.0,41557.0,2022-01-19 12:00:00+00:00,2022-01-19 20:00:00+00:00,2022-01-20 04:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-01-21 20:00:00+00:00,-28.476568516402608,39272.13,37648.16,2022-01-21 08:00:00+00:00,2022-01-21 12:00:00+00:00,2022-01-21 20:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-01-26 16:00:00+00:00,-18.214022768776303,37561.03,36404.17,2022-01-25 16:00:00+00:00,2022-01-25 20:00:00+00:00,2022-01-26 04:00:00+00:00,1,0,1,0,1,0,H,False
development,SHORT,2022-02-02 04:00:00+00:00,-3.944513836264307,39260.26,37969.0,2022-02-01 16:00:00+00:00,2022-02-01 08:00:00+00:00,2022-02-02 00:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2022-02-02 12:00:00+00:00,-17.850379521068312,39260.26,38173.3,2022-02-01 16:00:00+00:00,2022-02-02 04:00:00+00:00,2022-02-02 12:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2022-02-04 12:00:00+00:00,55.39265543649059,37084.63,36256.0,2022-02-03 08:00:00+00:00,2022-02-03 20:00:00+00:00,2022-02-04 04:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2022-02-07 12:00:00+00:00,-15.861841797081045,43092.0,41100.0,2022-02-07 04:00:00+00:00,2022-02-06 12:00:00+00:00,2022-02-07 12:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-02-11 16:00:00+00:00,-12.319007619598963,45847.5,42555.0,2022-02-10 16:00:00+00:00,2022-02-11 00:00:00+00:00,2022-02-11 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2022-02-15 08:00:00+00:00,-7.579803819126418,42888.0,41783.11,2022-02-14 16:00:00+00:00,2022-02-14 16:00:00+00:00,2022-02-15 00:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-02-16 12:00:00+00:00,-7.435759182961843,44777.0,43650.4,2022-02-15 20:00:00+00:00,2022-02-16 04:00:00+00:00,2022-02-16 12:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-02-17 00:00:00+00:00,12.81191619830947,44313.1,43277.8,2022-02-16 08:00:00+00:00,2022-02-16 12:00:00+00:00,2022-02-16 20:00:00+00:00,1,0,1,0,1,0,H,False
development,SHORT,2022-02-17 12:00:00+00:00,33.961145180610785,44377.0,43277.8,2022-02-16 20:00:00+00:00,2022-02-16 12:00:00+00:00,2022-02-17 04:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-02-20 04:00:00+00:00,26.894088516209514,40341.5,39610.3,2022-02-19 16:00:00+00:00,2022-02-19 12:00:00+00:00,2022-02-20 00:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-02-22 00:00:00+00:00,-12.2821435698645,39510.0,37171.2,2022-02-21 04:00:00+00:00,2022-02-21 12:00:00+00:00,2022-02-21 20:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2022-02-22 08:00:00+00:00,20.3334014136894,39510.0,36310.1,2022-02-21 04:00:00+00:00,2022-02-22 00:00:00+00:00,2022-02-22 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2022-02-23 08:00:00+00:00,-9.488610403717502,38450.0,37500.4,2022-02-22 20:00:00+00:00,2022-02-23 00:00:00+00:00,2022-02-23 08:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2022-02-23 16:00:00+00:00,30.69234087481944,38450.0,37500.4,2022-02-22 20:00:00+00:00,2022-02-23 00:00:00+00:00,2022-02-23 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2022-02-24 00:00:00+00:00,-36.09689295802081,39250.0,37500.4,2022-02-23 12:00:00+00:00,2022-02-23 00:00:00+00:00,2022-02-23 20:00:00+00:00,0,0,0,0,0,0,,True
