partition,tf,variant,week,week_start,signal_ts,side,route,vote_count,long_votes,short_votes,votes_json,entry_ts,exit_ts,entry,sl,tp,risk_frac,net_ret,reason
external,H4,CONF2_FORCED,2020-W45,2020-11-02 00:00:00+00:00,2020-11-02 20:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2020-11-03 00:00:00+00:00,2020-11-03 04:00:00+00:00,13541.55,13739.146428571428,13303.32892142857,0.014591861978239454,0.016091861978239475,TP
external,H4,CONF2_FORCED,2020-W46,2020-11-09 00:00:00+00:00,2020-11-13 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2020-11-13 16:00:00+00:00,2020-11-14 12:00:00+00:00,16101.81,16420.47,15734.84457,0.019790321709174327,0.008300140481101117,TIME
external,H4,CONF2_FORCED,2020-W47,2020-11-16 00:00:00+00:00,2020-11-20 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2020-11-20 16:00:00+00:00,2020-11-21 12:00:00+00:00,18678.74,19136.80142857143,18164.642351428574,0.02452314388290798,-0.00867339606418843,TIME
external,H4,CONF2_FORCED,2020-W48,2020-11-23 00:00:00+00:00,2020-11-25 04:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2020-11-25 08:00:00+00:00,2020-11-25 12:00:00+00:00,18991.64,18572.182142857142,19468.072777142854,0.022086447360146734,0.023586447360146645,TP
external,H4,CONF2_FORCED,2020-W49,2020-11-30 00:00:00+00:00,2020-12-04 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2020-12-04 16:00:00+00:00,2020-12-05 12:00:00+00:00,18950.0,19342.36642857143,18500.783571428572,0.020705352431209943,-0.010079419525066134,TIME
external,H4,CONF2_FORCED,2020-W50,2020-12-07 00:00:00+00:00,2020-12-10 00:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2020-12-10 04:00:00+00:00,2020-12-10 12:00:00+00:00,18410.3,18788.429285714286,17976.939814285714,0.020539007279310295,0.02203900727931024,TP
external,H4,CONF2_FORCED,2020-W51,2020-12-14 00:00:00+00:00,2020-12-15 08:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2020-12-15 12:00:00+00:00,2020-12-16 08:00:00+00:00,19292.81,18998.257142857143,19645.241287142857,0.015267493804316582,0.01676749380431658,TP
external,H4,CONF2_FORCED,2020-W52,2020-12-21 00:00:00+00:00,2020-12-21 16:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2020-12-21 20:00:00+00:00,2020-12-22 12:00:00+00:00,22830.0,23604.54857142857,21986.96142857143,0.033926788060822215,-0.03542678806082228,SL
external,H4,CONF2_FORCED,2020-W53,2020-12-28 00:00:00+00:00,2021-01-01 12:00:00+00:00,SHORT,FALLBACK,1,,SR,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""SHORT""}",2021-01-01 16:00:00+00:00,2021-01-02 12:00:00+00:00,29210.85,29994.142857142855,28339.924592857144,0.026815134004757046,-0.028315134004757103,SL
external,H4,CONF2_FORCED,2021-W01,2021-01-04 00:00:00+00:00,2021-01-08 12:00:00+00:00,SHORT,FALLBACK,1,ORB,SR,"{""FIB"": null, ""FVG"": null, ""ORB"": ""LONG"", ""SR"": ""SHORT""}",2021-01-08 16:00:00+00:00,2021-01-08 20:00:00+00:00,40877.97,42935.290714285715,38698.01537571429,0.050328348356968644,0.051828348356968534,TP
external,H4,CONF2_FORCED,2021-W02,2021-01-11 00:00:00+00:00,2021-01-15 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-01-15 16:00:00+00:00,2021-01-16 00:00:00+00:00,35692.45,34162.18785714285,37329.78949285713,0.04287355289023709,0.04437355289023698,TP
external,H4,CONF2_FORCED,2021-W03,2021-01-18 00:00:00+00:00,2021-01-22 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-01-22 16:00:00+00:00,2021-01-23 12:00:00+00:00,32454.95,30747.985,34259.27985,0.05259490462934004,-0.019105018648927163,TIME
external,H4,CONF2_FORCED,2021-W04,2021-01-25 00:00:00+00:00,2021-01-27 20:00:00+00:00,SHORT,CONFLUENCE,3,,"ORB,FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2021-01-28 00:00:00+00:00,2021-01-28 04:00:00+00:00,30382.96,31645.76857142857,29029.00254857143,0.04156305282397013,-0.043063052823970105,SL
external,H4,CONF2_FORCED,2021-W05,2021-02-01 00:00:00+00:00,2021-02-05 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-02-05 16:00:00+00:00,2021-02-06 00:00:00+00:00,38006.64,39017.33142857143,36881.92865142857,0.026592496168338704,-0.02809249616833881,SL
external,H4,CONF2_FORCED,2021-W06,2021-02-08 00:00:00+00:00,2021-02-12 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-02-12 16:00:00+00:00,2021-02-13 12:00:00+00:00,47083.34,48773.869999999995,45251.55998,0.03590505686300081,-0.0024338759739645486,TIME
external,H4,CONF2_FORCED,2021-W07,2021-02-15 00:00:00+00:00,2021-02-19 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-02-19 16:00:00+00:00,2021-02-19 16:00:00+00:00,53939.51,55045.86357142858,52671.33789857143,0.020511005224715086,-0.022011005224715052,SL
external,H4,CONF2_FORCED,2021-W08,2021-02-22 00:00:00+00:00,2021-02-26 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-02-26 16:00:00+00:00,2021-02-26 20:00:00+00:00,47620.54,45580.735,49803.20662,0.0428345625648092,-0.04433456256480922,SL
external,H4,CONF2_FORCED,2021-W09,2021-03-01 00:00:00+00:00,2021-03-02 20:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2021-03-03 00:00:00+00:00,2021-03-03 08:00:00+00:00,48454.21,46960.16071428571,50093.621915714284,0.030834251259370143,0.03233425125937012,TP
external,H4,CONF2_FORCED,2021-W10,2021-03-08 00:00:00+00:00,2021-03-11 08:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2021-03-11 12:00:00+00:00,2021-03-11 20:00:00+00:00,56284.27,54862.663571428566,57874.729238571425,0.0252576151129157,0.02675761511291569,TP
external,H4,CONF2_FORCED,2021-W11,2021-03-15 00:00:00+00:00,2021-03-15 00:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2021-03-15 04:00:00+00:00,2021-03-15 04:00:00+00:00,60484.28,59017.21428571428,62132.79855428571,0.024255322445529883,-0.02575532244552997,SL
external,H4,CONF2_FORCED,2021-W12,2021-03-22 00:00:00+00:00,2021-03-23 16:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2021-03-23 20:00:00+00:00,2021-03-24 08:00:00+00:00,55066.77,56421.479999999996,53546.85969,0.024601225021914284,-0.02610122502191431,SL
external,H4,CONF2_FORCED,2021-W13,2021-03-29 00:00:00+00:00,2021-04-02 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-04-02 16:00:00+00:00,2021-04-03 12:00:00+00:00,59548.71,60611.83642857143,58306.93744142857,0.017853055566970776,0.009582859729455108,TIME
external,H4,CONF2_FORCED,2021-W14,2021-04-05 00:00:00+00:00,2021-04-09 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-04-09 16:00:00+00:00,2021-04-10 04:00:00+00:00,58301.31,59338.42714285714,57089.28892714286,0.017788916627381843,-0.01928891662738169,SL
external,H4,CONF2_FORCED,2021-W15,2021-04-12 00:00:00+00:00,2021-04-16 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-04-16 16:00:00+00:00,2021-04-17 12:00:00+00:00,61617.61,60235.83357142857,63184.239258571426,0.02242502473840561,-0.023925024738405576,SL
external,H4,CONF2_FORCED,2021-W16,2021-04-19 00:00:00+00:00,2021-04-19 12:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2021-04-19 16:00:00+00:00,2021-04-20 12:00:00+00:00,54577.19,56962.98357142857,52027.66485857143,0.043714115208726784,-0.015639240221052064,TIME
external,H4,CONF2_FORCED,2021-W17,2021-04-26 00:00:00+00:00,2021-04-30 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-04-30 16:00:00+00:00,2021-05-01 00:00:00+00:00,57139.14,58472.64928571429,55634.21329428571,0.023337930632387625,-0.02483793063238776,SL
external,H4,CONF2_FORCED,2021-W18,2021-05-03 00:00:00+00:00,2021-05-07 12:00:00+00:00,LONG,FALLBACK,1,FIB,,"{""FIB"": ""LONG"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-05-07 16:00:00+00:00,2021-05-08 08:00:00+00:00,57558.07,56167.6,59121.21421,0.024157689790501993,0.025657689790501925,TP
external,H4,CONF2_FORCED,2021-W19,2021-05-10 00:00:00+00:00,2021-05-11 00:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2021-05-11 04:00:00+00:00,2021-05-11 16:00:00+00:00,55197.6,56736.249285714286,53493.35791428571,0.027875293232210937,-0.029375293232211053,SL
external,H4,CONF2_FORCED,2021-W20,2021-05-17 00:00:00+00:00,2021-05-19 20:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2021-05-20 00:00:00+00:00,2021-05-20 04:00:00+00:00,36689.14,39806.907857142854,33461.304722857145,0.08497794871024113,-0.08647794871024111,SL
external,H4,CONF2_FORCED,2021-W21,2021-05-24 00:00:00+00:00,2021-05-28 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-05-28 16:00:00+00:00,2021-05-28 20:00:00+00:00,36741.49,35181.538571428566,38411.665898571424,0.0424574895729985,-0.043957489572998554,SL
external,H4,CONF2_FORCED,2021-W22,2021-05-31 00:00:00+00:00,2021-06-04 12:00:00+00:00,LONG,FALLBACK,1,SR,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""LONG""}",2021-06-04 16:00:00+00:00,2021-06-05 08:00:00+00:00,36945.01,35922.32571428572,38078.52931571429,0.027681256161908883,-0.029181256161908864,SL
external,H4,CONF2_FORCED,2021-W23,2021-06-07 00:00:00+00:00,2021-06-07 04:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2021-06-07 08:00:00+00:00,2021-06-07 20:00:00+00:00,36152.9,37162.45071428572,35034.89058571429,0.027924473950518884,0.02942447395051878,TP
external,H4,CONF2_FORCED,2021-W24,2021-06-14 00:00:00+00:00,2021-06-16 16:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FVG","{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2021-06-16 20:00:00+00:00,2021-06-17 16:00:00+00:00,38677.45,39756.42357142857,37482.444078571425,0.027896709101261102,0.024230238162029794,TIME
external,H4,CONF2_FORCED,2021-W25,2021-06-21 00:00:00+00:00,2021-06-25 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-06-25 16:00:00+00:00,2021-06-25 20:00:00+00:00,32618.33,33761.322857142855,31377.482152857145,0.03504142784571916,0.03654142784571918,TP
external,H4,CONF2_FORCED,2021-W26,2021-06-28 00:00:00+00:00,2021-07-02 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-07-02 16:00:00+00:00,2021-07-03 08:00:00+00:00,33686.5,32794.27357142857,34679.78592857143,0.026486171866220265,0.027986171866220266,TP
external,H4,CONF2_FORCED,2021-W27,2021-07-05 00:00:00+00:00,2021-07-06 08:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2021-07-06 12:00:00+00:00,2021-07-07 04:00:00+00:00,34037.01,34812.13928571429,33159.76968428571,0.022773130945235427,-0.024273130945235477,SL
external,H4,CONF2_FORCED,2021-W28,2021-07-12 00:00:00+00:00,2021-07-15 08:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2021-07-15 12:00:00+00:00,2021-07-16 08:00:00+00:00,31866.95,32521.99642857143,31116.302721428572,0.02055566750415175,0.02205566750415172,TP
external,H4,CONF2_FORCED,2021-W29,2021-07-19 00:00:00+00:00,2021-07-23 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-07-23 16:00:00+00:00,2021-07-23 20:00:00+00:00,32305.9,32924.19928571429,31590.683014285718,0.019138896787097265,-0.02063889678709735,SL
external,H4,CONF2_FORCED,2021-W30,2021-07-26 00:00:00+00:00,2021-07-30 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-07-30 16:00:00+00:00,2021-07-30 20:00:00+00:00,39055.42,40081.593571428566,37912.08016857143,0.026274805684552132,-0.027774805684552095,SL
external,H4,CONF2_FORCED,2021-W31,2021-08-02 00:00:00+00:00,2021-08-06 12:00:00+00:00,LONG,FALLBACK,1,FVG,,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2021-08-06 16:00:00+00:00,2021-08-07 00:00:00+00:00,42211.53,41026.39785714285,43523.29673285714,0.028076029057869812,0.029576029057869768,TP
external,H4,CONF2_FORCED,2021-W32,2021-08-09 00:00:00+00:00,2021-08-10 16:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2021-08-10 20:00:00+00:00,2021-08-11 16:00:00+00:00,45516.8,44334.92214285715,46835.22825714286,0.02596575016571589,0.018967607564679245,TIME
external,H4,CONF2_FORCED,2021-W33,2021-08-16 00:00:00+00:00,2021-08-20 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-08-20 16:00:00+00:00,2021-08-21 12:00:00+00:00,48750.99,49782.631428571425,47573.09560142857,0.02116144571774702,-0.010687710854692499,TIME
external,H4,CONF2_FORCED,2021-W34,2021-08-23 00:00:00+00:00,2021-08-27 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-08-27 16:00:00+00:00,2021-08-28 00:00:00+00:00,48199.56,49227.67785714285,47026.84346285714,0.02133044071653053,-0.022830440716530453,SL
external,H4,CONF2_FORCED,2021-W35,2021-08-30 00:00:00+00:00,2021-09-03 00:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2021-09-03 04:00:00+00:00,2021-09-03 08:00:00+00:00,49509.88,48649.22,50519.06964,0.01738360101054577,0.018883601010545814,TP
external,H4,CONF2_FORCED,2021-W36,2021-09-06 00:00:00+00:00,2021-09-10 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-09-10 16:00:00+00:00,2021-09-10 20:00:00+00:00,45441.5,44397.52857142857,46621.79592857143,0.022973964956513947,-0.02447396495651394,SL
external,H4,CONF2_FORCED,2021-W37,2021-09-13 00:00:00+00:00,2021-09-13 12:00:00+00:00,SHORT,CONFLUENCE,2,,"SR,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": null, ""SR"": ""SHORT""}",2021-09-13 16:00:00+00:00,2021-09-13 20:00:00+00:00,44361.75,45354.860714285714,43235.55403571429,0.02238664422133288,-0.023886644221332964,SL
external,H4,CONF2_FORCED,2021-W38,2021-09-20 00:00:00+00:00,2021-09-24 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-09-24 16:00:00+00:00,2021-09-25 12:00:00+00:00,41927.63,40648.365,43332.67788999999,0.030511264290397525,0.015586107657408923,TIME
external,H4,CONF2_FORCED,2021-W39,2021-09-27 00:00:00+00:00,2021-10-01 12:00:00+00:00,SHORT,FALLBACK,1,,SR,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""SHORT""}",2021-10-01 16:00:00+00:00,2021-10-02 12:00:00+00:00,47340.0,48486.20428571429,46051.77571428571,0.024212173335747492,-0.011475496408956452,TIME
external,H4,CONF2_FORCED,2021-W40,2021-10-04 00:00:00+00:00,2021-10-08 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-10-08 16:00:00+00:00,2021-10-09 12:00:00+00:00,54349.04,55718.20642857143,52816.82645142858,0.025192099594977743,-0.01377878174113095,TIME
external,H4,CONF2_FORCED,2021-W41,2021-10-11 00:00:00+00:00,2021-10-15 12:00:00+00:00,LONG,FALLBACK,1,ORB,,"{""FIB"": null, ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2021-10-15 16:00:00+00:00,2021-10-15 16:00:00+00:00,60086.78,58859.184285714284,61494.636054285715,0.020430379432642486,0.021930379432642477,TP
external,H4,CONF2_FORCED,2021-W42,2021-10-18 00:00:00+00:00,2021-10-22 12:00:00+00:00,SHORT,FALLBACK,1,,FVG,"{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2021-10-22 16:00:00+00:00,2021-10-23 12:00:00+00:00,60744.55,62431.03285714286,58875.83349285714,0.02776352540504219,-0.013709984270193707,TIME
external,H4,CONF2_FORCED,2021-W43,2021-10-25 00:00:00+00:00,2021-10-28 16:00:00+00:00,LONG,CONFLUENCE,3,"ORB,SR,FVG",,"{""FIB"": null, ""FVG"": ""LONG"", ""ORB"": ""LONG"", ""SR"": ""LONG""}",2021-10-28 20:00:00+00:00,2021-10-29 16:00:00+00:00,61347.51,59824.96857142857,63054.09395857143,0.024818308494858686,0.026318308494858667,TP
external,H4,CONF2_FORCED,2021-W44,2021-11-01 00:00:00+00:00,2021-11-04 08:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2021-11-04 12:00:00+00:00,2021-11-05 08:00:00+00:00,61511.34,62715.15857142857,60122.987408571425,0.01957067707236702,0.0017567978522333174,TIME
external,H4,CONF2_FORCED,2021-W45,2021-11-08 00:00:00+00:00,2021-11-12 12:00:00+00:00,SHORT,FALLBACK,1,,ORB,"{""FIB"": null, ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2021-11-12 16:00:00+00:00,2021-11-13 12:00:00+00:00,63214.9,64745.58571428571,61494.56958571429,0.024214001988229254,-0.025714001988229318,SL
external,H4,CONF2_FORCED,2021-W46,2021-11-15 00:00:00+00:00,2021-11-18 08:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2021-11-18 12:00:00+00:00,2021-11-18 12:00:00+00:00,59255.0,60766.81,57565.424999999996,0.025513627541979576,0.027013627541979612,TP
external,H4,CONF2_FORCED,2021-W47,2021-11-22 00:00:00+00:00,2021-11-26 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-11-26 16:00:00+00:00,2021-11-27 12:00:00+00:00,54363.1,53132.68,55756.6093,0.02263336711850503,0.008701588945442764,TIME
external,H4,CONF2_FORCED,2021-W48,2021-11-29 00:00:00+00:00,2021-12-03 12:00:00+00:00,SHORT,FALLBACK,1,,FIB,"{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-12-03 16:00:00+00:00,2021-12-03 16:00:00+00:00,56026.67,57236.54928571428,54648.71070428572,0.02159470276770486,0.02309470276770481,TP
external,H4,CONF2_FORCED,2021-W49,2021-12-06 00:00:00+00:00,2021-12-10 12:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2021-12-10 16:00:00+00:00,2021-12-11 12:00:00+00:00,47973.4,49385.65285714286,46417.226942857145,0.02943824821969793,-0.01728187078672766,TIME
external,H4,CONF2_FORCED,2021-W50,2021-12-13 00:00:00+00:00,2021-12-17 12:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FVG","{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2021-12-17 16:00:00+00:00,2021-12-18 12:00:00+00:00,46490.5,47593.05714285714,45248.47135714286,0.023715751451525408,-0.009155112334778113,TIME
external,H4,CONF2_FORCED,2021-W51,2021-12-20 00:00:00+00:00,2021-12-24 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2021-12-24 16:00:00+00:00,2021-12-24 16:00:00+00:00,50923.47,51709.883571428574,49984.28601857143,0.015443047605133183,-0.016943047605133266,SL
reference_validation,H4,CONF2_FORCED,2025-W02,2025-01-06 00:00:00+00:00,2025-01-10 12:00:00+00:00,LONG,FALLBACK,1,ORB,,"{""FIB"": null, ""FVG"": null, ""ORB"": ""LONG"", ""SR"": null}",2025-01-10 16:00:00+00:00,2025-01-10 16:00:00+00:00,93704.0,91836.71428571429,95852.39771428572,0.019927492041809457,0.021427492041809437,TP
reference_validation,H4,CONF2_FORCED,2025-W03,2025-01-13 00:00:00+00:00,2025-01-16 12:00:00+00:00,LONG,CONFLUENCE,2,"FVG,FIB",,"{""FIB"": ""LONG"", ""FVG"": ""LONG"", ""ORB"": null, ""SR"": null}",2025-01-16 16:00:00+00:00,2025-01-17 00:00:00+00:00,99258.2,97729.86428571428,101084.31031428571,0.015397576364327713,0.016897576364327815,TP
reference_validation,H4,CONF2_FORCED,2025-W04,2025-01-20 00:00:00+00:00,2025-01-22 12:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FIB","{""FIB"": ""SHORT"", ""FVG"": null, ""ORB"": ""SHORT"", ""SR"": null}",2025-01-22 16:00:00+00:00,2025-01-23 08:00:00+00:00,104138.1,106683.58571428573,101280.1999857143,0.024443366205891184,0.02594336620589116,TP
reference_validation,H4,CONF2_FORCED,2025-W05,2025-01-27 00:00:00+00:00,2025-01-31 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2025-01-31 16:00:00+00:00,2025-01-31 16:00:00+00:00,105406.9,106784.36428571428,103713.21501428571,0.013068065617282026,0.014568065617282024,TP
reference_validation,H4,CONF2_FORCED,2025-W06,2025-02-03 00:00:00+00:00,2025-02-04 16:00:00+00:00,SHORT,CONFLUENCE,2,,"ORB,FVG","{""FIB"": null, ""FVG"": ""SHORT"", ""ORB"": ""SHORT"", ""SR"": null}",2025-02-04 20:00:00+00:00,2025-02-05 16:00:00+00:00,98812.0,101480.91428571429,95846.64971428571,0.02701002191752301,0.013527527021009513,TIME
reference_validation,H4,CONF2_FORCED,2025-W07,2025-02-10 00:00:00+00:00,2025-02-14 12:00:00+00:00,SHORT,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2025-02-14 16:00:00+00:00,2025-02-14 16:00:00+00:00,96886.5,98118.24285714286,95364.09764285714,0.012713255790464695,-0.014213255790464783,SL
reference_validation,H4,CONF2_FORCED,2025-W08,2025-02-17 00:00:00+00:00,2025-02-21 12:00:00+00:00,SHORT,FALLBACK,1,,SR,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": ""SHORT""}",2025-02-21 16:00:00+00:00,2025-02-21 16:00:00+00:00,98057.6,99040.11428571428,96780.91291428571,0.010019766807613937,0.011519766807614075,TP
reference_validation,H4,CONF2_FORCED,2025-W09,2025-02-24 00:00:00+00:00,2025-02-28 12:00:00+00:00,LONG,FALLBACK,0,,,"{""FIB"": null, ""FVG"": null, ""ORB"": null, ""SR"": null}",2025-02-28 16:00:00+00:00,2025-03-01 12:00:00+00:00,83948.1,81251.40000000001,86896.64430000001,0.032123419112523095,0.008113082368749249,TIME
reference_validation,H4,CONF2_FORCED,2025-W10,2025-03-03 00:00:00+00:00,2025-03-04 20:00:00+00:00,SHORT,CONFLUENCE,2,ORB,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": ""LONG"", ""SR"": null}",2025-03-05 00:00:00+00:00,2025-03-05 08:00:00+00:00,87245.9,90596.2,83633.86230000001,0.03840065836904655,-0.039900658369046604,SL
reference_validation,H4,CONF2_FORCED,2025-W11,2025-03-10 00:00:00+00:00,2025-03-10 12:00:00+00:00,SHORT,CONFLUENCE,2,,"FVG,FIB","{""FIB"": ""SHORT"", ""FVG"": ""SHORT"", ""ORB"": null, ""SR"": null}",2025-03-10 16:00:00+00:00,2025-03-10 16:00:00+00:00,80009.7,81725.2,78054.1709,0.021441150260530926,0.02294115026053095,TP
