partition,regime,clock_block,obs_start,obs_end,H,L,range,ext15_px,k1_ts,k1_start,direct_break,break_ts,break_complete_ts,retest_ts,retest_complete_ts,retest_class,accepted_retest,terminal_ts,terminal_type,ext15_success,minutes_break_to_retest,minutes_accept_to_ext15
external,BULL,00-04,2020-03-06 00:00:00+00:00,2020-03-06 04:00:00+00:00,9172.3,9039.0,133.29999999999927,9019.005000000001,2020-03-06 00:50:00+00:00,2020-03-06 00:45:00+00:00,True,2020-03-06 00:50:00+00:00,2020-03-06 00:55:00+00:00,2020-03-06 01:25:00+00:00,2020-03-06 01:30:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-03-06 01:35:00+00:00,RECLAIM_ABOVE_L,False,30.0,
external,BULL,16-20,2020-03-06 16:00:00+00:00,2020-03-06 20:00:00+00:00,9138.64,9016.53,122.10999999999876,8998.213500000002,2020-03-06 16:05:00+00:00,2020-03-06 16:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-06 20:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,00-04,2020-03-08 00:00:00+00:00,2020-03-08 04:00:00+00:00,8932.31,8865.0,67.30999999999949,8854.9035,2020-03-08 00:05:00+00:00,2020-03-08 00:00:00+00:00,True,2020-03-08 00:05:00+00:00,2020-03-08 00:10:00+00:00,2020-03-08 00:10:00+00:00,2020-03-08 00:15:00+00:00,RETEST_RECLAIMED,False,2020-03-08 00:15:00+00:00,RETEST_RECLAIMED,False,0.0,
external,SIDEWAYS,12-16,2020-03-08 12:00:00+00:00,2020-03-08 16:00:00+00:00,8760.0,8672.0,88.0,8658.8,2020-03-08 13:00:00+00:00,2020-03-08 12:55:00+00:00,True,2020-03-08 13:10:00+00:00,2020-03-08 13:15:00+00:00,2020-03-08 13:15:00+00:00,2020-03-08 13:20:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-03-08 13:20:00+00:00,EXT15,True,0.0,0.0
external,SIDEWAYS,00-04,2020-03-09 00:00:00+00:00,2020-03-09 04:00:00+00:00,8305.79,7997.7,308.09000000000106,7951.4865,2020-03-09 03:20:00+00:00,2020-03-09 03:15:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-09 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,12-16,2020-03-09 12:00:00+00:00,2020-03-09 16:00:00+00:00,7996.28,7762.06,234.21999999999935,7726.927000000001,2020-03-09 13:40:00+00:00,2020-03-09 13:35:00+00:00,True,2020-03-09 13:45:00+00:00,2020-03-09 13:50:00+00:00,2020-03-09 13:50:00+00:00,2020-03-09 13:55:00+00:00,RETEST_RECLAIMED,False,2020-03-09 13:55:00+00:00,RETEST_RECLAIMED,False,0.0,
external,SIDEWAYS,16-20,2020-03-10 16:00:00+00:00,2020-03-10 20:00:00+00:00,8156.31,7744.71,411.60000000000036,7682.97,2020-03-10 16:05:00+00:00,2020-03-10 16:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-10 20:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,00-04,2020-03-11 00:00:00+00:00,2020-03-11 04:00:00+00:00,8041.41,7872.3,169.10999999999967,7846.9335,2020-03-11 00:05:00+00:00,2020-03-11 00:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-11 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,12-16,2020-03-11 12:00:00+00:00,2020-03-11 16:00:00+00:00,7930.0,7758.18,171.8199999999997,7732.407,2020-03-11 15:40:00+00:00,2020-03-11 15:35:00+00:00,True,2020-03-11 15:45:00+00:00,2020-03-11 15:50:00+00:00,2020-03-11 15:50:00+00:00,2020-03-11 15:55:00+00:00,RETEST_RECLAIMED,False,2020-03-11 15:55:00+00:00,RETEST_RECLAIMED,False,0.0,
external,SIDEWAYS,04-08,2020-03-12 04:00:00+00:00,2020-03-12 08:00:00+00:00,7969.0,7575.0,394.0,7515.9,2020-03-12 04:25:00+00:00,2020-03-12 04:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-12 08:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,08-12,2020-03-12 08:00:00+00:00,2020-03-12 12:00:00+00:00,7666.26,7340.0,326.2600000000002,7291.061,2020-03-12 08:10:00+00:00,2020-03-12 08:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-12 12:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BEAR,08-12,2020-03-14 08:00:00+00:00,2020-03-14 12:00:00+00:00,5568.27,5385.0,183.27000000000044,5357.5095,2020-03-14 08:05:00+00:00,2020-03-14 08:00:00+00:00,True,2020-03-14 08:05:00+00:00,2020-03-14 08:10:00+00:00,2020-03-14 10:30:00+00:00,2020-03-14 10:35:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-03-14 10:35:00+00:00,EXT15,True,140.0,0.0
external,SIDEWAYS,20-00,2020-03-15 20:00:00+00:00,2020-03-16 00:00:00+00:00,5408.98,5252.86,156.1199999999999,5229.442,2020-03-15 20:15:00+00:00,2020-03-15 20:10:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-16 00:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,04-08,2020-03-16 04:00:00+00:00,2020-03-16 08:00:00+00:00,5361.26,5175.0,186.26000000000022,5147.061,2020-03-16 05:50:00+00:00,2020-03-16 05:45:00+00:00,True,2020-03-16 05:50:00+00:00,2020-03-16 05:55:00+00:00,2020-03-16 05:55:00+00:00,2020-03-16 06:00:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-03-16 06:00:00+00:00,EXT15,True,0.0,0.0
external,BEAR,20-00,2020-03-16 20:00:00+00:00,2020-03-17 00:00:00+00:00,5200.0,4820.08,379.9200000000001,4763.092,2020-03-16 20:50:00+00:00,2020-03-16 20:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-17 00:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BEAR,00-04,2020-03-18 00:00:00+00:00,2020-03-18 04:00:00+00:00,5529.98,5300.0,229.97999999999956,5265.503,2020-03-18 00:15:00+00:00,2020-03-18 00:10:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-18 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BEAR,08-12,2020-03-18 08:00:00+00:00,2020-03-18 12:00:00+00:00,5435.0,5091.5,343.5,5039.975,2020-03-18 08:10:00+00:00,2020-03-18 08:05:00+00:00,True,2020-03-18 10:05:00+00:00,2020-03-18 10:10:00+00:00,2020-03-18 10:15:00+00:00,2020-03-18 10:20:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-03-18 10:25:00+00:00,RECLAIM_ABOVE_L,False,5.0,
external,BULL,04-08,2020-03-21 04:00:00+00:00,2020-03-21 08:00:00+00:00,6376.19,6060.31,315.8799999999992,6012.928000000001,2020-03-21 06:05:00+00:00,2020-03-21 06:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-21 08:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,08-12,2020-03-21 08:00:00+00:00,2020-03-21 12:00:00+00:00,6320.0,6035.01,284.9899999999998,5992.2615000000005,2020-03-21 08:30:00+00:00,2020-03-21 08:25:00+00:00,True,2020-03-21 09:25:00+00:00,2020-03-21 09:30:00+00:00,2020-03-21 10:25:00+00:00,2020-03-21 10:30:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-03-21 10:45:00+00:00,EXT15,True,55.0,15.0
external,SIDEWAYS,00-04,2020-03-23 00:00:00+00:00,2020-03-23 04:00:00+00:00,6145.92,5730.35,415.5699999999997,5668.0145,2020-03-23 00:05:00+00:00,2020-03-23 00:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-23 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,12-16,2020-03-24 12:00:00+00:00,2020-03-24 16:00:00+00:00,6840.0,6564.21,275.78999999999996,6522.8415,2020-03-24 12:20:00+00:00,2020-03-24 12:15:00+00:00,True,2020-03-24 15:05:00+00:00,2020-03-24 15:10:00+00:00,2020-03-24 15:40:00+00:00,2020-03-24 15:45:00+00:00,RETEST_RECLAIMED,False,2020-03-24 15:45:00+00:00,RETEST_RECLAIMED,False,30.0,
external,BULL,00-04,2020-03-25 00:00:00+00:00,2020-03-25 04:00:00+00:00,6790.75,6605.0,185.75,6577.1375,2020-03-25 00:10:00+00:00,2020-03-25 00:05:00+00:00,True,2020-03-25 01:55:00+00:00,2020-03-25 02:00:00+00:00,2020-03-25 02:00:00+00:00,2020-03-25 02:05:00+00:00,RETEST_RECLAIMED,False,2020-03-25 02:05:00+00:00,RETEST_RECLAIMED,False,0.0,
external,BULL,20-00,2020-03-25 20:00:00+00:00,2020-03-26 00:00:00+00:00,6699.99,6569.0,130.98999999999978,6549.3515,2020-03-25 21:05:00+00:00,2020-03-25 21:00:00+00:00,True,2020-03-25 21:45:00+00:00,2020-03-25 21:50:00+00:00,2020-03-25 21:50:00+00:00,2020-03-25 21:55:00+00:00,RETEST_RECLAIMED,False,2020-03-25 21:55:00+00:00,RETEST_RECLAIMED,False,0.0,
external,BULL,04-08,2020-03-27 04:00:00+00:00,2020-03-27 08:00:00+00:00,6840.0,6733.75,106.25,6717.8125,2020-03-27 05:00:00+00:00,2020-03-27 04:55:00+00:00,True,2020-03-27 05:00:00+00:00,2020-03-27 05:05:00+00:00,,,NO_RETEST_BEFORE_BLOCK_END,False,2020-03-27 08:00:00+00:00,NO_RETEST_BEFORE_BLOCK_END,False,,
external,BULL,08-12,2020-03-27 08:00:00+00:00,2020-03-27 12:00:00+00:00,6823.24,6613.38,209.85999999999967,6581.901,2020-03-27 10:10:00+00:00,2020-03-27 10:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-27 12:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,12-16,2020-03-27 12:00:00+00:00,2020-03-27 16:00:00+00:00,6699.0,6590.33,108.67000000000007,6574.0295,2020-03-27 12:05:00+00:00,2020-03-27 12:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-27 16:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,12-16,2020-03-28 12:00:00+00:00,2020-03-28 16:00:00+00:00,6317.34,6156.78,160.5600000000004,6132.696,2020-03-28 13:25:00+00:00,2020-03-28 13:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-28 16:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,04-08,2020-03-29 04:00:00+00:00,2020-03-29 08:00:00+00:00,6260.0,6171.01,88.98999999999978,6157.6615,2020-03-29 05:25:00+00:00,2020-03-29 05:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-29 08:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,12-16,2020-03-29 12:00:00+00:00,2020-03-29 16:00:00+00:00,6206.89,6070.0,136.89000000000033,6049.4664999999995,2020-03-29 12:05:00+00:00,2020-03-29 12:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-29 16:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,20-00,2020-03-29 20:00:00+00:00,2020-03-30 00:00:00+00:00,6163.0,5870.0,293.0,5826.05,2020-03-29 20:30:00+00:00,2020-03-29 20:25:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-30 00:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,04-08,2020-03-31 04:00:00+00:00,2020-03-31 08:00:00+00:00,6516.63,6377.1,139.52999999999975,6356.1705,2020-03-31 04:55:00+00:00,2020-03-31 04:50:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-03-31 08:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,08-12,2020-04-01 08:00:00+00:00,2020-04-01 12:00:00+00:00,6370.0,6260.17,109.82999999999993,6243.6955,2020-04-01 09:50:00+00:00,2020-04-01 09:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-01 12:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BEAR,16-20,2020-04-01 16:00:00+00:00,2020-04-01 20:00:00+00:00,6337.0,6154.94,182.0600000000004,6127.630999999999,2020-04-01 16:45:00+00:00,2020-04-01 16:40:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-01 20:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,12-16,2020-04-03 12:00:00+00:00,2020-04-03 16:00:00+00:00,7049.11,6865.0,184.10999999999967,6837.3835,2020-04-03 12:50:00+00:00,2020-04-03 12:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-03 16:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,00-04,2020-04-04 00:00:00+00:00,2020-04-04 04:00:00+00:00,6812.32,6664.49,147.82999999999993,6642.3155,2020-04-04 03:25:00+00:00,2020-04-04 03:20:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-04 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,16-20,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,6819.12,6754.53,64.59000000000015,6744.8414999999995,2020-04-05 17:05:00+00:00,2020-04-05 17:00:00+00:00,True,2020-04-05 17:10:00+00:00,2020-04-05 17:15:00+00:00,2020-04-05 17:45:00+00:00,2020-04-05 17:50:00+00:00,RETEST_RECLAIMED,False,2020-04-05 17:50:00+00:00,RETEST_RECLAIMED,False,30.0,
external,BULL,04-08,2020-04-07 04:00:00+00:00,2020-04-07 08:00:00+00:00,7450.0,7250.51,199.48999999999978,7220.5865,2020-04-07 04:25:00+00:00,2020-04-07 04:20:00+00:00,True,2020-04-07 04:40:00+00:00,2020-04-07 04:45:00+00:00,2020-04-07 04:45:00+00:00,2020-04-07 04:50:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-04-07 05:05:00+00:00,RECLAIM_ABOVE_L,False,0.0,
external,BULL,12-16,2020-04-08 12:00:00+00:00,2020-04-08 16:00:00+00:00,7343.46,7210.46,133.0,7190.51,2020-04-08 14:00:00+00:00,2020-04-08 13:55:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-08 16:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,12-16,2020-04-09 12:00:00+00:00,2020-04-09 16:00:00+00:00,7345.0,7135.97,209.02999999999975,7104.6155,2020-04-09 12:05:00+00:00,2020-04-09 12:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-09 16:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,08-12,2020-04-10 08:00:00+00:00,2020-04-10 12:00:00+00:00,7173.03,6860.0,313.02999999999975,6813.0455,2020-04-10 09:50:00+00:00,2020-04-10 09:45:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-10 12:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BEAR,12-16,2020-04-11 12:00:00+00:00,2020-04-11 16:00:00+00:00,6893.4,6828.19,65.21000000000004,6818.4085,2020-04-11 14:05:00+00:00,2020-04-11 14:00:00+00:00,True,2020-04-11 14:10:00+00:00,2020-04-11 14:15:00+00:00,2020-04-11 14:20:00+00:00,2020-04-11 14:25:00+00:00,RETEST_RECLAIMED,False,2020-04-11 14:25:00+00:00,RETEST_RECLAIMED,False,5.0,
external,BEAR,20-00,2020-04-11 20:00:00+00:00,2020-04-12 00:00:00+00:00,6859.02,6769.16,89.86000000000058,6755.681,2020-04-11 20:05:00+00:00,2020-04-11 20:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-12 00:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BEAR,04-08,2020-04-12 04:00:00+00:00,2020-04-12 08:00:00+00:00,6908.0,6785.22,122.77999999999975,6766.803,2020-04-12 04:10:00+00:00,2020-04-12 04:05:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-12 08:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BEAR,12-16,2020-04-13 12:00:00+00:00,2020-04-13 16:00:00+00:00,6830.0,6651.0,179.0,6624.15,2020-04-13 12:05:00+00:00,2020-04-13 12:00:00+00:00,True,2020-04-13 13:55:00+00:00,2020-04-13 14:00:00+00:00,2020-04-13 14:00:00+00:00,2020-04-13 14:05:00+00:00,RETEST_RECLAIMED,False,2020-04-13 14:05:00+00:00,RETEST_RECLAIMED,False,0.0,
external,BEAR,00-04,2020-04-15 00:00:00+00:00,2020-04-15 04:00:00+00:00,6925.95,6825.99,99.96000000000004,6810.996,2020-04-15 00:05:00+00:00,2020-04-15 00:00:00+00:00,True,2020-04-15 00:15:00+00:00,2020-04-15 00:20:00+00:00,2020-04-15 00:20:00+00:00,2020-04-15 00:25:00+00:00,RETEST_RECLAIMED,False,2020-04-15 00:25:00+00:00,RETEST_RECLAIMED,False,0.0,
external,BULL,12-16,2020-04-17 12:00:00+00:00,2020-04-17 16:00:00+00:00,7122.64,7023.0,99.64000000000033,7008.054,2020-04-17 13:30:00+00:00,2020-04-17 13:25:00+00:00,True,2020-04-17 13:30:00+00:00,2020-04-17 13:35:00+00:00,2020-04-17 13:35:00+00:00,2020-04-17 13:40:00+00:00,RETEST_RECLAIMED,False,2020-04-17 13:40:00+00:00,RETEST_RECLAIMED,False,0.0,
external,BULL,00-04,2020-04-18 00:00:00+00:00,2020-04-18 04:00:00+00:00,7140.0,7010.0,130.0,6990.5,2020-04-18 00:05:00+00:00,2020-04-18 00:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-18 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,00-04,2020-04-19 00:00:00+00:00,2020-04-19 04:00:00+00:00,7290.0,7192.01,97.98999999999978,7177.3115,2020-04-19 00:20:00+00:00,2020-04-19 00:15:00+00:00,True,2020-04-19 00:20:00+00:00,2020-04-19 00:25:00+00:00,2020-04-19 00:25:00+00:00,2020-04-19 00:30:00+00:00,RETEST_RECLAIMED,False,2020-04-19 00:30:00+00:00,RETEST_RECLAIMED,False,0.0,
external,SIDEWAYS,12-16,2020-04-20 12:00:00+00:00,2020-04-20 16:00:00+00:00,7182.0,6944.0,238.0,6908.3,2020-04-20 12:05:00+00:00,2020-04-20 12:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-20 16:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,20-00,2020-04-20 20:00:00+00:00,2020-04-21 00:00:00+00:00,7080.0,6763.68,316.3199999999997,6716.232,2020-04-20 20:05:00+00:00,2020-04-20 20:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-21 00:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BEAR,08-12,2020-04-21 08:00:00+00:00,2020-04-21 12:00:00+00:00,6897.0,6827.14,69.85999999999967,6816.661,2020-04-21 09:25:00+00:00,2020-04-21 09:20:00+00:00,True,2020-04-21 09:25:00+00:00,2020-04-21 09:30:00+00:00,2020-04-21 09:30:00+00:00,2020-04-21 09:35:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-04-21 09:35:00+00:00,EXT15,True,0.0,0.0
external,BEAR,00-04,2020-04-22 00:00:00+00:00,2020-04-22 04:00:00+00:00,6906.0,6827.0,79.0,6815.15,2020-04-22 00:05:00+00:00,2020-04-22 00:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-22 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,04-08,2020-04-23 04:00:00+00:00,2020-04-23 08:00:00+00:00,7178.0,7094.04,83.96000000000004,7081.446,2020-04-23 04:20:00+00:00,2020-04-23 04:15:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-23 08:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,12-16,2020-04-24 12:00:00+00:00,2020-04-24 16:00:00+00:00,7612.91,7471.47,141.4399999999996,7450.254,2020-04-24 12:05:00+00:00,2020-04-24 12:00:00+00:00,True,2020-04-24 14:10:00+00:00,2020-04-24 14:15:00+00:00,2020-04-24 14:50:00+00:00,2020-04-24 14:55:00+00:00,RETEST_RECLAIMED,False,2020-04-24 14:55:00+00:00,RETEST_RECLAIMED,False,35.0,
external,BULL,16-20,2020-04-25 16:00:00+00:00,2020-04-25 20:00:00+00:00,7722.33,7512.0,210.32999999999993,7480.4505,2020-04-25 16:05:00+00:00,2020-04-25 16:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-25 20:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,04-08,2020-04-27 04:00:00+00:00,2020-04-27 08:00:00+00:00,7795.6,7631.0,164.60000000000036,7606.3099999999995,2020-04-27 07:05:00+00:00,2020-04-27 07:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-27 08:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,12-16,2020-04-27 12:00:00+00:00,2020-04-27 16:00:00+00:00,7738.0,7663.0,75.0,7651.75,2020-04-27 13:20:00+00:00,2020-04-27 13:15:00+00:00,True,2020-04-27 13:20:00+00:00,2020-04-27 13:25:00+00:00,2020-04-27 13:25:00+00:00,2020-04-27 13:30:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-04-27 13:35:00+00:00,AMBIGUOUS_EXTENSION_RECLAIM,False,0.0,
external,BULL,04-08,2020-04-28 04:00:00+00:00,2020-04-28 08:00:00+00:00,7780.0,7666.07,113.93000000000029,7648.9805,2020-04-28 04:55:00+00:00,2020-04-28 04:50:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-28 08:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,20-00,2020-04-28 20:00:00+00:00,2020-04-29 00:00:00+00:00,7742.0,7704.6,37.399999999999636,7698.990000000001,2020-04-28 20:05:00+00:00,2020-04-28 20:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-04-29 00:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,16-20,2020-04-30 16:00:00+00:00,2020-04-30 20:00:00+00:00,8925.83,8695.15,230.6800000000003,8660.547999999999,2020-04-30 16:30:00+00:00,2020-04-30 16:25:00+00:00,True,2020-04-30 16:40:00+00:00,2020-04-30 16:45:00+00:00,2020-04-30 16:50:00+00:00,2020-04-30 16:55:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-04-30 17:10:00+00:00,RECLAIM_ABOVE_L,False,5.0,
external,BULL,12-16,2020-05-01 12:00:00+00:00,2020-05-01 16:00:00+00:00,9065.0,8755.0,310.0,8708.5,2020-05-01 14:05:00+00:00,2020-05-01 14:00:00+00:00,True,2020-05-01 14:05:00+00:00,2020-05-01 14:10:00+00:00,2020-05-01 14:10:00+00:00,2020-05-01 14:15:00+00:00,RETEST_RECLAIMED,False,2020-05-01 14:15:00+00:00,RETEST_RECLAIMED,False,0.0,
external,BULL,04-08,2020-05-03 04:00:00+00:00,2020-05-03 08:00:00+00:00,9200.0,8941.0,259.0,8902.15,2020-05-03 06:15:00+00:00,2020-05-03 06:10:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-05-03 08:00:00+00:00,NOT_DIRECT_PATH,False,,
external,SIDEWAYS,04-08,2020-05-04 04:00:00+00:00,2020-05-04 08:00:00+00:00,8943.88,8631.11,312.7699999999986,8584.194500000001,2020-05-04 05:10:00+00:00,2020-05-04 05:05:00+00:00,True,2020-05-04 05:10:00+00:00,2020-05-04 05:15:00+00:00,2020-05-04 05:15:00+00:00,2020-05-04 05:20:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-05-04 05:30:00+00:00,EXT15,True,0.0,10.0
external,BULL,00-04,2020-05-05 00:00:00+00:00,2020-05-05 04:00:00+00:00,8954.94,8822.0,132.9400000000005,8802.059,2020-05-05 03:15:00+00:00,2020-05-05 03:10:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-05-05 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,08-12,2020-05-05 08:00:00+00:00,2020-05-05 12:00:00+00:00,9118.17,8851.64,266.53000000000065,8811.6605,2020-05-05 10:05:00+00:00,2020-05-05 10:00:00+00:00,True,2020-05-05 10:10:00+00:00,2020-05-05 10:15:00+00:00,2020-05-05 10:15:00+00:00,2020-05-05 10:20:00+00:00,RETEST_ACCEPTED_BELOW,True,2020-05-05 10:25:00+00:00,RECLAIM_ABOVE_L,False,0.0,
external,BULL,00-04,2020-05-07 00:00:00+00:00,2020-05-07 04:00:00+00:00,9405.0,9055.0,350.0,9002.5,2020-05-07 00:05:00+00:00,2020-05-07 00:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-05-07 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,04-08,2020-05-08 04:00:00+00:00,2020-05-08 08:00:00+00:00,10045.03,9833.34,211.6900000000005,9801.5865,2020-05-08 05:25:00+00:00,2020-05-08 05:20:00+00:00,True,2020-05-08 06:05:00+00:00,2020-05-08 06:10:00+00:00,2020-05-08 06:10:00+00:00,2020-05-08 06:15:00+00:00,RETEST_RECLAIMED,False,2020-05-08 06:15:00+00:00,RETEST_RECLAIMED,False,0.0,
external,BULL,00-04,2020-05-09 00:00:00+00:00,2020-05-09 04:00:00+00:00,10017.21,9765.83,251.3799999999992,9728.123,2020-05-09 00:05:00+00:00,2020-05-09 00:00:00+00:00,False,,,,,NOT_DIRECT_PATH,False,2020-05-09 04:00:00+00:00,NOT_DIRECT_PATH,False,,
external,BULL,08-12,2020-05-09 08:00:00+00:00,2020-05-09 12:00:00+00:00,9888.0,9577.71,310.2900000000009,9531.1665,2020-05-09 10:45:00+00:00,2020-05-09 10:40:00+00:00,True,2020-05-09 11:25:00+00:00,2020-05-09 11:30:00+00:00,2020-05-09 11:30:00+00:00,2020-05-09 11:35:00+00:00,RETEST_RECLAIMED,False,2020-05-09 11:35:00+00:00,RETEST_RECLAIMED,False,0.0,
external,BULL,20-00,2020-05-09 20:00:00+00:00,2020-05-10 00:00:00+00:00,9804.9,9682.0,122.89999999999964,9663.565,2020-05-09 20:45:00+00:00,2020-05-09 20:40:00+00:00,True,2020-05-09 20:45:00+00:00,2020-05-09 20:50:00+00:00,2020-05-09 22:05:00+00:00,2020-05-09 22:10:00+00:00,RETEST_RECLAIMED,False,2020-05-09 22:10:00+00:00,RETEST_RECLAIMED,False,75.0,
external,SIDEWAYS,12-16,2020-05-10 12:00:00+00:00,2020-05-10 16:00:00+00:00,8900.2,8656.55,243.65000000000146,8620.002499999999,2020-05-10 15:00:00+00:00,2020-05-10 14:55:00+00:00,True,2020-05-10 15:05:00+00:00,2020-05-10 15:10:00+00:00,2020-05-10 15:10:00+00:00,2020-05-10 15:15:00+00:00,RETEST_RECLAIMED,False,2020-05-10 15:15:00+00:00,RETEST_RECLAIMED,False,0.0,
external,SIDEWAYS,04-08,2020-05-11 04:00:00+00:00,2020-05-11 08:00:00+00:00,8800.0,8656.19,143.8099999999995,8634.6185,2020-05-11 04:20:00+00:00,2020-05-11 04:15:00+00:00,True,2020-05-11 04:20:00+00:00,2020-05-11 04:25:00+00:00,2020-05-11 04:25:00+00:00,2020-05-11 04:30:00+00:00,RETEST_RECLAIMED,False,2020-05-11 04:30:00+00:00,RETEST_RECLAIMED,False,0.0,
external,SIDEWAYS,08-12,2020-05-11 08:00:00+00:00,2020-05-11 12:00:00+00:00,8729.38,8610.42,118.95999999999913,8592.576000000001,2020-05-11 08:15:00+00:00,2020-05-11 08:10:00+00:00,True,2020-05-11 08:25:00+00:00,2020-05-11 08:30:00+00:00,2020-05-11 08:30:00+00:00,2020-05-11 08:35:00+00:00,RETEST_RECLAIMED,False,2020-05-11 08:35:00+00:00,RETEST_RECLAIMED,False,0.0,
