partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,T10,F25,filled,cancel_reason,fill_ts,entry_px,actual_reward_px,actual_risk_px,actual_rr,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes
development,BULL,12-16,2023-12-19 12:00:00+00:00,2023-12-19 16:00:00+00:00,2023-12-19 12:40:00+00:00,43297.1,42962.0,335.09999999999854,42978.755,42928.49,43045.775,True,,2023-12-19 12:40:00+00:00,42978.755,50.26499999999942,67.02000000000407,0.7499999999999457,2023-12-19 12:55:00+00:00,42928.49,TP_T10,0.0011695313184385966,0.18476565921929822,15.0
development,SIDEWAYS,20-00,2023-12-25 20:00:00+00:00,2023-12-26 00:00:00+00:00,2023-12-25 20:50:00+00:00,43761.9,43383.2,378.7000000000044,43402.134999999995,43345.329999999994,43477.875,True,,2023-12-25 20:50:00+00:00,43407.7,62.37000000000262,70.17500000000291,0.8887780548628433,2023-12-25 21:20:00+00:00,43477.875,SL_F25,-0.001616648659108935,-1.2083243295544674,30.0
development,BEAR,16-20,2023-12-26 16:00:00+00:00,2023-12-26 20:00:00+00:00,2023-12-26 16:30:00+00:00,42870.0,42253.7,616.3000000000029,42284.515,42192.07,42407.774999999994,True,,2023-12-26 16:30:00+00:00,42326.6,134.52999999999884,81.17499999999563,1.6572836464429452,2023-12-26 16:35:00+00:00,42407.774999999994,SL_F25,-0.001917824724877397,-1.3589123624386987,5.0
development,BEAR,08-12,2023-12-30 08:00:00+00:00,2023-12-30 12:00:00+00:00,2023-12-30 11:15:00+00:00,42205.2,41960.0,245.1999999999971,41972.26,41935.48,42021.3,True,,2023-12-30 11:15:00+00:00,41972.26,36.779999999998836,49.04000000000087,0.7499999999999629,2023-12-30 11:30:00+00:00,41935.48,TP_T10,0.0008762930564138989,0.03814652820694947,15.0
development,BEAR,20-00,2023-12-30 20:00:00+00:00,2023-12-31 00:00:00+00:00,2023-12-30 20:50:00+00:00,42654.6,42278.7,375.9000000000015,42297.494999999995,42241.10999999999,42372.674999999996,True,,2023-12-30 20:50:00+00:00,42320.0,78.8900000000067,52.674999999995634,1.4976744186049025,2023-12-30 22:55:00+00:00,42241.10999999999,TP_T10,0.001864130434782767,0.5320652173913835,125.0
development,BEAR,04-08,2024-01-01 04:00:00+00:00,2024-01-01 08:00:00+00:00,2024-01-01 06:00:00+00:00,42832.0,42270.0,562.0,42298.1,42213.8,42410.5,True,,2024-01-01 06:00:00+00:00,42298.1,84.29999999999563,112.40000000000146,0.7499999999999515,2024-01-01 06:45:00+00:00,42410.5,SL_F25,-0.00265732976185695,-1.7286648809284748,45.0
development,BULL,00-04,2024-01-09 00:00:00+00:00,2024-01-09 04:00:00+00:00,2024-01-09 00:45:00+00:00,47240.3,46666.1,574.2000000000044,46694.81,46608.68,46809.65,True,,2024-01-09 00:45:00+00:00,46694.81,86.12999999999738,114.84000000000378,0.7499999999999525,2024-01-09 00:50:00+00:00,46521.0,TP_GAP_OPEN,0.0037222552142303967,1.4611276071151984,5.0
development,BULL,00-04,2024-01-12 00:00:00+00:00,2024-01-12 04:00:00+00:00,2024-01-12 01:35:00+00:00,46973.8,46080.6,893.2000000000044,46125.26,45991.28,46303.9,True,,2024-01-12 01:35:00+00:00,46125.26,133.9800000000032,178.63999999999942,0.7500000000000203,2024-01-12 03:20:00+00:00,45991.28,TP_T10,0.002904699073783068,1.0523495368915339,105.0
development,SIDEWAYS,04-08,2024-01-12 04:00:00+00:00,2024-01-12 08:00:00+00:00,2024-01-12 05:00:00+00:00,46536.2,45900.9,635.2999999999956,45932.665,45837.37,46059.725,True,,2024-01-12 05:00:00+00:00,45960.4,123.02999999999884,99.32499999999709,1.2386609614900825,2024-01-12 05:20:00+00:00,46059.725,SL_F25,-0.0021610995552692556,-1.4805497776346277,20.0
development,BEAR,08-12,2024-01-17 08:00:00+00:00,2024-01-17 12:00:00+00:00,2024-01-17 08:15:00+00:00,42933.0,42616.0,317.0,42631.85,42584.3,42695.25,True,,2024-01-17 08:15:00+00:00,42673.2,88.89999999999418,22.05000000000291,4.031746031745236,2024-01-17 08:20:00+00:00,42695.25,SL_F25,-0.0005167177525942022,-0.6583588762971011,5.0
development,BEAR,00-04,2024-01-20 00:00:00+00:00,2024-01-20 04:00:00+00:00,2024-01-20 00:45:00+00:00,42197.0,41530.1,666.9000000000015,41563.445,41463.409999999996,41696.825,True,,2024-01-20 00:45:00+00:00,41563.445,100.03500000000349,133.37999999999738,0.750000000000041,2024-01-20 01:35:00+00:00,41696.825,SL_F25,-0.0032090698930273315,-2.0045349465136657,50.0
development,BEAR,08-12,2024-01-23 08:00:00+00:00,2024-01-23 12:00:00+00:00,2024-01-23 08:30:00+00:00,40172.7,39656.8,515.8999999999942,39682.595,39605.21000000001,39785.775,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,12-16,2024-01-24 12:00:00+00:00,2024-01-24 16:00:00+00:00,2024-01-24 14:25:00+00:00,40560.6,39844.7,715.9000000000015,39880.494999999995,39773.11,40023.674999999996,True,,2024-01-24 14:25:00+00:00,39910.4,137.29000000000087,113.27499999999418,1.212006179651361,2024-01-24 14:35:00+00:00,40023.674999999996,SL_F25,-0.002838232641115954,-1.8191163205579772,10.0
development,BULL,04-08,2024-01-27 04:00:00+00:00,2024-01-27 08:00:00+00:00,2024-01-27 07:50:00+00:00,41924.0,41681.8,242.1999999999971,41693.91,41657.58,41742.350000000006,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,20-00,2024-02-04 20:00:00+00:00,2024-02-05 00:00:00+00:00,2024-02-04 22:50:00+00:00,42960.0,42550.0,410.0,42570.5,42509.0,42652.5,True,,2024-02-04 22:50:00+00:00,42617.3,108.30000000000291,35.19999999999709,3.0767045454548825,2024-02-04 23:00:00+00:00,42509.0,TP_T10,0.002541221522715022,0.870610761357511,10.0
development,BULL,20-00,2024-02-09 20:00:00+00:00,2024-02-10 00:00:00+00:00,2024-02-09 23:40:00+00:00,48230.3,47110.3,1120.0,47166.3,46998.3,47390.3,True,,2024-02-09 23:40:00+00:00,47166.3,168.0,224.0,0.75,2024-02-10 00:00:00+00:00,47116.1,TIME,0.001064319227923419,0.1321596139617095,20.0
development,BULL,12-16,2024-02-13 12:00:00+00:00,2024-02-13 16:00:00+00:00,2024-02-13 13:55:00+00:00,50290.0,49651.0,639.0,49682.95,49587.1,49810.75,True,,2024-02-13 13:55:00+00:00,49743.4,156.3000000000029,67.34999999999854,2.320712694877599,2024-02-13 14:00:00+00:00,49543.1,TP_GAP_OPEN,0.0040266648439793605,1.6133324219896803,5.0
development,BULL,16-20,2024-02-14 16:00:00+00:00,2024-02-14 20:00:00+00:00,2024-02-14 19:25:00+00:00,52100.0,51302.0,798.0,51341.9,51222.2,51501.5,True,,2024-02-14 19:25:00+00:00,51359.9,137.70000000000437,141.59999999999854,0.9724576271186849,2024-02-14 19:35:00+00:00,51501.5,SL_F25,-0.0027570147138136665,-1.7785073569068333,10.0
development,BULL,08-12,2024-02-16 08:00:00+00:00,2024-02-16 12:00:00+00:00,2024-02-16 09:15:00+00:00,52372.6,51758.0,614.5999999999985,51788.73,51696.54,51911.65,True,,2024-02-16 09:15:00+00:00,51788.73,92.19000000000233,122.91999999999825,0.7500000000000296,2024-02-16 09:25:00+00:00,51911.65,SL_F25,-0.002373489367281226,-1.586744683640613,10.0
development,BULL,04-08,2024-02-17 04:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17 05:40:00+00:00,52192.8,51870.0,322.8000000000029,51886.14,51837.72,51950.7,True,,2024-02-17 05:40:00+00:00,51893.1,55.37999999999738,57.599999999998545,0.9614583333333121,2024-02-17 06:10:00+00:00,51950.7,SL_F25,-0.0011099741584140964,-0.9549870792070482,30.0
development,BULL,00-04,2024-02-18 00:00:00+00:00,2024-02-18 04:00:00+00:00,2024-02-18 03:05:00+00:00,52109.0,51331.0,778.0,51369.9,51253.2,51525.5,True,,2024-02-18 03:05:00+00:00,51369.9,116.70000000000437,155.59999999999854,0.7500000000000351,2024-02-18 04:00:00+00:00,51518.0,TIME,-0.0028830112575651996,-1.8415056287826,55.0
development,BULL,04-08,2024-02-21 04:00:00+00:00,2024-02-21 08:00:00+00:00,2024-02-21 05:05:00+00:00,52402.3,52021.0,381.3000000000029,52040.065,51982.87,52116.325,True,,2024-02-21 05:05:00+00:00,52072.8,89.93000000000029,43.52499999999418,2.0661688684666815,2024-02-21 05:10:00+00:00,52116.325,SL_F25,-0.0008358490421101646,-0.8179245210550823,5.0
development,BEAR,16-20,2024-02-23 16:00:00+00:00,2024-02-23 20:00:00+00:00,2024-02-23 16:25:00+00:00,51372.3,50804.4,567.9000000000015,50832.795,50747.61,50946.375,True,,2024-02-23 16:25:00+00:00,50890.0,142.38999999999942,56.375,2.5257649667405664,2024-02-23 16:40:00+00:00,50946.375,SL_F25,-0.0011077814894871292,-0.9538907447435646,15.0
development,SIDEWAYS,00-04,2024-02-25 00:00:00+00:00,2024-02-25 04:00:00+00:00,2024-02-25 01:20:00+00:00,51712.5,51474.4,238.09999999999852,51486.305,51450.590000000004,51533.925,True,,2024-02-25 01:20:00+00:00,51486.305,35.71499999999651,47.62000000000262,0.7499999999998854,2024-02-25 01:30:00+00:00,51533.925,SL_F25,-0.0009249061473726386,-0.8624530736863193,10.0
development,BULL,08-12,2024-03-02 08:00:00+00:00,2024-03-02 12:00:00+00:00,2024-03-02 09:45:00+00:00,62380.0,61820.0,560.0,61848.0,61764.0,61960.0,True,,2024-03-02 09:45:00+00:00,61848.0,84.0,112.0,0.75,2024-03-02 09:50:00+00:00,61960.0,SL_F25,-0.0018108912171775967,-1.3054456085887982,5.0
development,BULL,16-20,2024-03-09 16:00:00+00:00,2024-03-09 20:00:00+00:00,2024-03-09 17:25:00+00:00,68580.0,68125.4,454.6000000000058,68148.12999999999,68079.93999999999,68239.04999999999,True,,2024-03-09 17:30:00+00:00,68148.12999999999,68.19000000000233,90.91999999999825,0.75000000000004,2024-03-09 17:35:00+00:00,68239.04999999999,SL_F25,-0.0013341525292036372,-1.0670762646018186,5.0
development,BULL,00-04,2024-03-14 00:00:00+00:00,2024-03-14 04:00:00+00:00,2024-03-14 01:50:00+00:00,73485.1,72883.2,601.9000000000087,72913.295,72823.01,73033.675,True,,2024-03-14 01:50:00+00:00,72913.295,90.28500000000349,120.38000000000466,0.75,2024-03-14 02:25:00+00:00,73033.675,SL_F25,-0.0016510020566208763,-1.2255010283104382,35.0
development,SIDEWAYS,16-20,2024-03-14 16:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 16:35:00+00:00,73115.5,70563.0,2552.5,70690.625,70307.75,71201.125,True,,2024-03-14 16:35:00+00:00,70690.625,382.875,510.5,0.75,2024-03-14 16:50:00+00:00,71201.125,SL_F25,-0.007221608240130852,-4.010804120065426,15.0
development,BEAR,04-08,2024-03-16 04:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 04:45:00+00:00,70097.6,68967.1,1130.5,69023.625,68854.05,69249.725,True,,2024-03-16 04:45:00+00:00,69023.625,169.5749999999971,226.10000000000582,0.7499999999999678,2024-03-16 05:10:00+00:00,68854.05,TP_T10,0.0024567675198165426,0.8283837599082712,25.0
development,BEAR,12-16,2024-03-16 12:00:00+00:00,2024-03-16 16:00:00+00:00,2024-03-16 14:10:00+00:00,69490.2,67739.6,1750.5999999999913,67827.13,67564.54000000001,68177.25,True,,2024-03-16 14:10:00+00:00,67882.0,317.45999999999185,295.25,1.0752243861134356,2024-03-16 14:15:00+00:00,68177.25,SL_F25,-0.004349459355941192,-2.574729677970596,5.0
development,BEAR,16-20,2024-03-16 16:00:00+00:00,2024-03-16 20:00:00+00:00,2024-03-16 19:10:00+00:00,68557.6,67576.0,981.6000000000058,67625.08,67477.84,67821.4,True,,2024-03-16 19:10:00+00:00,67744.2,266.3600000000006,77.19999999999709,3.4502590673576505,2024-03-16 19:20:00+00:00,67477.84,TP_T10,0.00393184951626856,1.5659247581342801,10.0
development,SIDEWAYS,04-08,2024-03-21 04:00:00+00:00,2024-03-21 08:00:00+00:00,2024-03-21 05:30:00+00:00,68293.9,66400.4,1893.5,66495.075,66211.04999999999,66873.775,True,,2024-03-21 05:30:00+00:00,66587.9,376.8500000000058,285.875,1.3182334936598368,2024-03-21 06:00:00+00:00,66873.775,SL_F25,-0.004293197412743157,-2.5465987063715785,30.0
development,BULL,12-16,2024-03-26 12:00:00+00:00,2024-03-26 16:00:00+00:00,2024-03-26 14:10:00+00:00,71340.8,70295.9,1044.9000000000087,70348.14499999999,70191.40999999999,70557.125,True,,2024-03-26 14:10:00+00:00,70486.3,294.89000000001397,70.82499999999709,4.163642781504075,2024-03-26 14:15:00+00:00,70557.125,SL_F25,-0.0010048051890934422,-0.9024025945467211,5.0
development,BULL,16-20,2024-03-30 16:00:00+00:00,2024-03-30 20:00:00+00:00,2024-03-30 18:25:00+00:00,70328.0,69961.3,366.6999999999971,69979.63500000001,69924.63,70052.975,True,,2024-03-30 18:25:00+00:00,70027.4,102.76999999998952,25.57500000001164,4.018377321600889,2024-03-30 19:05:00+00:00,69924.63,TP_T10,0.0014675684089369236,0.3337842044684618,40.0
development,BEAR,00-04,2024-04-02 00:00:00+00:00,2024-04-02 04:00:00+00:00,2024-04-02 00:50:00+00:00,69949.0,69361.0,588.0,69390.4,69302.2,69508.0,True,,2024-04-02 00:50:00+00:00,69390.4,88.19999999999709,117.60000000000582,0.7499999999999382,2024-04-02 01:05:00+00:00,69508.0,SL_F25,-0.0016947589291891362,-1.2473794645945682,15.0
development,BEAR,12-16,2024-04-05 12:00:00+00:00,2024-04-05 16:00:00+00:00,2024-04-05 12:45:00+00:00,67700.0,66388.4,1311.6000000000058,66453.98,66257.23999999999,66716.29999999999,True,,2024-04-05 12:45:00+00:00,66453.98,196.74000000000524,262.31999999999243,0.7500000000000416,2024-04-05 12:55:00+00:00,66716.29999999999,SL_F25,-0.0039473933690652155,-2.3736966845326077,10.0
development,SIDEWAYS,16-20,2024-04-09 16:00:00+00:00,2024-04-09 20:00:00+00:00,2024-04-09 17:20:00+00:00,71048.3,68538.0,2510.300000000003,68663.515,68286.97,69165.575,True,,2024-04-09 17:20:00+00:00,68663.515,376.54499999999825,502.0599999999977,0.75,2024-04-09 19:30:00+00:00,69165.575,SL_F25,-0.007311888999565456,-4.055944499782728,130.0
development,BEAR,20-00,2024-04-13 20:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-13 22:35:00+00:00,67770.0,63530.0,4240.0,63742.0,63106.0,64590.0,True,,2024-04-13 22:35:00+00:00,63742.0,636.0,848.0,0.75,2024-04-13 22:45:00+00:00,64590.0,SL_F25,-0.013303630259483543,-7.0518151297417715,10.0
development,BEAR,16-20,2024-04-14 16:00:00+00:00,2024-04-14 20:00:00+00:00,2024-04-14 17:35:00+00:00,64846.1,63428.6,1417.5,63499.475,63286.85,63782.975,True,,2024-04-14 17:35:00+00:00,63710.0,423.15000000000146,72.97499999999854,5.798561151079272,2024-04-14 17:40:00+00:00,63782.975,SL_F25,-0.0011454245801286855,-0.9727122900643428,5.0
development,SIDEWAYS,16-20,2024-04-24 16:00:00+00:00,2024-04-24 20:00:00+00:00,2024-04-24 16:35:00+00:00,66711.9,64489.7,2222.199999999997,64600.81,64267.479999999996,65045.25,True,,2024-04-24 16:35:00+00:00,64600.81,333.33000000000175,444.4400000000023,0.75,2024-04-24 17:35:00+00:00,65045.25,SL_F25,-0.006879789897371292,-3.8398949486856457,60.0
development,BEAR,12-16,2024-04-30 12:00:00+00:00,2024-04-30 16:00:00+00:00,2024-04-30 14:35:00+00:00,63220.4,61000.0,2220.400000000001,61111.02,60777.96,61555.1,True,,2024-04-30 14:35:00+00:00,61111.02,333.0599999999977,444.08000000000175,0.7499999999999918,2024-04-30 14:50:00+00:00,61555.1,SL_F25,-0.007266774470463785,-4.033387235231893,15.0
development,BULL,12-16,2024-05-06 12:00:00+00:00,2024-05-06 16:00:00+00:00,2024-05-06 12:40:00+00:00,65500.0,63779.1,1720.9000000000017,63865.145,63607.009999999995,64209.325,True,,2024-05-06 12:40:00+00:00,63978.9,371.8900000000067,230.42499999999563,1.613930780080346,2024-05-06 12:50:00+00:00,63607.009999999995,TP_T10,0.005812697623747934,2.506348811873967,10.0
development,BULL,16-20,2024-05-07 16:00:00+00:00,2024-05-07 20:00:00+00:00,2024-05-07 18:50:00+00:00,64320.0,63001.0,1319.0,63066.95,62869.1,63330.75,True,,2024-05-07 18:50:00+00:00,63066.95,197.84999999999854,263.8000000000029,0.7499999999999862,2024-05-07 20:00:00+00:00,63034.7,TIME,0.0005113613390214684,-0.14431933048926582,70.0
development,BULL,00-04,2024-05-14 00:00:00+00:00,2024-05-14 04:00:00+00:00,2024-05-14 02:35:00+00:00,63162.1,62683.5,478.59999999999854,62707.43,62635.64,62803.15,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BULL,04-08,2024-05-16 04:00:00+00:00,2024-05-16 08:00:00+00:00,2024-05-16 06:15:00+00:00,66644.0,65735.9,908.1000000000058,65781.305,65645.09,65962.92499999999,True,,2024-05-16 06:15:00+00:00,65781.305,136.2149999999965,181.61999999999534,0.75,2024-05-16 06:30:00+00:00,65962.92499999999,SL_F25,-0.0027609668126832593,-1.7804834063416295,15.0
development,BULL,12-16,2024-05-18 12:00:00+00:00,2024-05-18 16:00:00+00:00,2024-05-18 14:00:00+00:00,67340.5,66808.4,532.1000000000058,66835.00499999999,66755.18999999999,66941.42499999999,True,,2024-05-18 14:05:00+00:00,66835.00499999999,79.81500000000233,106.41999999999825,0.7500000000000342,2024-05-18 14:25:00+00:00,66941.42499999999,SL_F25,-0.0015922793751567501,-1.1961396875783752,20.0
development,BULL,16-20,2024-05-21 16:00:00+00:00,2024-05-21 20:00:00+00:00,2024-05-21 17:20:00+00:00,71487.6,69722.0,1765.6000000000058,69810.28,69545.44,70163.4,True,,2024-05-21 17:20:00+00:00,69828.4,282.95999999999185,335.0,0.8446567164178861,2024-05-21 18:25:00+00:00,69545.44,TP_T10,0.004052219440800474,1.6261097204002373,65.0
development,BEAR,08-12,2024-05-24 08:00:00+00:00,2024-05-24 12:00:00+00:00,2024-05-24 08:35:00+00:00,67944.2,66850.0,1094.199999999997,66904.71,66740.58,67123.55,True,,2024-05-24 08:35:00+00:00,66904.71,164.13000000000466,218.8399999999965,0.7500000000000332,2024-05-24 08:45:00+00:00,67123.55,SL_F25,-0.0032709206870487366,-2.035460343524368,10.0
development,BEAR,16-20,2024-05-31 16:00:00+00:00,2024-05-31 20:00:00+00:00,2024-05-31 17:00:00+00:00,69080.0,67234.0,1846.0,67326.3,67049.4,67695.5,True,,2024-05-31 17:00:00+00:00,67326.3,276.90000000000873,369.1999999999971,0.7500000000000295,2024-05-31 19:45:00+00:00,67695.5,SL_F25,-0.005483741123453941,-3.14187056172697,165.0
development,BEAR,08-12,2024-06-02 08:00:00+00:00,2024-06-02 12:00:00+00:00,2024-06-02 11:45:00+00:00,67910.0,67738.0,172.0,67746.6,67720.8,67781.0,True,,2024-06-02 11:45:00+00:00,67746.7,25.89999999999418,34.30000000000291,0.7551020408160928,2024-06-02 11:50:00+00:00,67781.0,SL_F25,-0.0005062977237268075,-0.6531488618634038,5.0
development,BEAR,20-00,2024-06-08 20:00:00+00:00,2024-06-09 00:00:00+00:00,2024-06-08 22:35:00+00:00,69533.0,69334.5,198.5,69344.425,69314.65,69384.125,True,,2024-06-08 22:35:00+00:00,69371.1,56.45000000001164,13.02499999999418,4.333973128601679,2024-06-09 00:00:00+00:00,69346.5,TIME,0.00035461452968175246,-0.2226927351591238,85.0
development,BEAR,04-08,2024-06-10 04:00:00+00:00,2024-06-10 08:00:00+00:00,2024-06-10 07:20:00+00:00,69833.0,69450.1,382.8999999999942,69469.24500000001,69411.81000000001,69545.82500000001,True,,2024-06-10 07:20:00+00:00,69489.0,77.18999999998778,56.82500000001164,1.358380994280193,2024-06-10 07:40:00+00:00,69411.81000000001,TP_T10,0.0011108232957732559,0.15541164788662787,20.0
development,BEAR,04-08,2024-06-11 04:00:00+00:00,2024-06-11 08:00:00+00:00,2024-06-11 04:40:00+00:00,69600.0,67881.9,1718.1000000000058,67967.805,67710.09,68311.42499999999,True,,2024-06-11 04:40:00+00:00,67971.0,260.9100000000035,340.42499999998836,0.7664243225380404,2024-06-11 05:55:00+00:00,67710.09,TP_T10,0.0038385487928675978,1.519274396433799,75.0
development,BEAR,20-00,2024-06-16 20:00:00+00:00,2024-06-17 00:00:00+00:00,2024-06-16 21:00:00+00:00,66733.3,66496.0,237.3000000000029,66507.865,66472.27,66555.325,False,REBREAK_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,12-16,2024-06-18 12:00:00+00:00,2024-06-18 16:00:00+00:00,2024-06-18 12:35:00+00:00,65724.6,65080.9,643.7000000000044,65113.085,65016.53,65241.825000000004,True,,2024-06-18 12:35:00+00:00,65164.8,148.27000000000407,77.02500000000146,1.9249594287569136,2024-06-18 12:45:00+00:00,65016.53,TP_T10,0.0022753081418189587,0.7376540709094793,10.0
development,BEAR,08-12,2024-06-21 08:00:00+00:00,2024-06-21 12:00:00+00:00,2024-06-21 08:45:00+00:00,64715.9,64167.1,548.8000000000029,64194.54,64112.22,64304.3,True,,2024-06-21 08:45:00+00:00,64213.0,100.77999999999884,91.30000000000291,1.1038335158816608,2024-06-21 08:50:00+00:00,63858.5,TP_GAP_OPEN,0.005520688957064769,2.3603444785323844,5.0
development,BEAR,12-16,2024-06-21 12:00:00+00:00,2024-06-21 16:00:00+00:00,2024-06-21 14:00:00+00:00,64350.0,63485.0,865.0,63528.25,63398.5,63701.25,True,,2024-06-21 14:00:00+00:00,63594.1,195.59999999999854,107.15000000000146,1.825478301446532,2024-06-21 14:10:00+00:00,63701.25,SL_F25,-0.0016849047317282807,-1.2424523658641404,10.0
development,BEAR,16-20,2024-06-22 16:00:00+00:00,2024-06-22 20:00:00+00:00,2024-06-22 19:40:00+00:00,64390.3,64222.0,168.3000000000029,64230.415,64205.17,64264.075,True,,2024-06-22 19:40:00+00:00,64230.415,25.24500000000262,33.65999999999622,0.7500000000001621,2024-06-22 19:55:00+00:00,64264.075,SL_F25,-0.0005240507943159984,-0.6620253971579992,15.0
development,BEAR,16-20,2024-06-23 16:00:00+00:00,2024-06-23 20:00:00+00:00,2024-06-23 17:20:00+00:00,64409.1,64034.2,374.9000000000015,64052.945,63996.71,64127.924999999996,False,INVALIDATED_BEFORE_FILL,,,,,,,,NO_TRADE,,,
development,BEAR,04-08,2024-06-27 04:00:00+00:00,2024-06-27 08:00:00+00:00,2024-06-27 06:30:00+00:00,61327.9,60752.2,575.7000000000044,60780.985,60694.63,60896.125,True,,2024-06-27 06:30:00+00:00,60780.985,86.3550000000032,115.13999999999942,0.7500000000000316,2024-06-27 06:40:00+00:00,60694.63,TP_T10,0.0014207568370272906,0.3103784185136452,10.0
development,BEAR,16-20,2024-06-29 16:00:00+00:00,2024-06-29 20:00:00+00:00,2024-06-29 16:35:00+00:00,61188.6,60951.1,237.5,60962.975,60927.35,61010.475,True,,2024-06-29 16:35:00+00:00,60979.3,51.950000000004366,31.174999999995634,1.6663993584606782,2024-06-29 17:00:00+00:00,61010.475,SL_F25,-0.0005112390598120285,-0.6556195299060144,25.0
development,BEAR,00-04,2024-06-30 00:00:00+00:00,2024-06-30 04:00:00+00:00,2024-06-30 03:40:00+00:00,61097.0,60883.1,213.90000000000143,60893.795,60861.71,60936.575,True,,2024-06-30 03:40:00+00:00,60893.795,32.08499999999913,42.779999999998836,0.75,2024-06-30 03:45:00+00:00,60936.575,SL_F25,-0.0007025346342759362,-0.7512673171379681,5.0
