partition,timeframe,onset_ts,entry_reference_ts,reversal_ts,censored,compressed_path,direct_strong_to_reversal,reversal_preceded_by_transition,final_pre_reversal_state,bars_to_reversal,bars_to_first_weakening,bars_first_nonstrong_to_reversal,strong_bars,healthy_bars,weakening_bars,entry_px,return_exit_first_weakening,return_exit_reversal,mfe_to_reversal,mae_to_reversal
external,5m,2020-01-12 20:55:00+00:00,2020-01-12 21:00:00+00:00,2020-01-12 21:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,8138.9,,-0.00035017017041605314,0.0008723537578789742,-0.0007163130152723074
external,5m,2020-01-12 22:40:00+00:00,2020-01-12 22:45:00+00:00,2020-01-13 00:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,20.0,,,20,0,0,8153.56,,0.0005457738705547666,0.005695671583946016,-0.00266264061342536
external,5m,2020-01-13 08:55:00+00:00,2020-01-13 09:00:00+00:00,2020-01-13 09:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,8130.04,,-0.004031960482359209,0.0006765034366373879,-0.004174641207177254
external,5m,2020-01-13 10:00:00+00:00,2020-01-13 10:05:00+00:00,2020-01-13 11:30:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,18.0,,8.0,14,4,0,8116.74,,-0.0017396146728858586,0.0022533677313798517,-0.0029124993531884913
external,5m,2020-01-13 16:50:00+00:00,2020-01-13 16:55:00+00:00,2020-01-13 17:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,8099.86,,-4.32106233934082e-05,0.0039679698167622846,-0.00022963359860539434
external,5m,2020-01-13 17:25:00+00:00,2020-01-13 17:30:00+00:00,2020-01-13 17:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,8114.67,,-0.0018583626937386244,0.0005336014896477614,-0.001972969942092506
external,5m,2020-01-13 18:50:00+00:00,2020-01-13 18:55:00+00:00,2020-01-13 19:50:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,12.0,,,12,0,0,8106.12,,0.00011349449551700808,0.0019590136834886085,-0.00039229619102609803
external,5m,2020-01-13 20:10:00+00:00,2020-01-13 20:15:00+00:00,2020-01-13 21:30:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,16.0,,2.0,14,2,0,8116.36,,0.0020021290332119523,0.005992834226180355,-0.00011581546407501975
external,5m,2020-01-13 23:10:00+00:00,2020-01-13 23:15:00+00:00,2020-01-13 23:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,8128.84,,-0.0005966410951624423,0.0003100073319193264,-0.0008414484723527904
external,5m,2020-01-14 00:10:00+00:00,2020-01-14 00:15:00+00:00,2020-01-14 03:25:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,39.0,,14.0,25,14,0,8127.03,,0.03239928977744633,0.04404684121997837,-0.0001587295727959459
external,5m,2020-01-14 03:55:00+00:00,2020-01-14 04:00:00+00:00,2020-01-14 05:40:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,21.0,,9.0,12,9,0,8469.54,,0.005509153980027159,0.015199172564271501,-1.6529823343547356e-05
external,5m,2020-01-14 07:40:00+00:00,2020-01-14 07:45:00+00:00,2020-01-14 07:55:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,3.0,,1.0,2,1,0,8539.34,,-0.0028561926331542864,0.00016277604592396244,-0.003973374991509959
external,5m,2020-01-14 09:25:00+00:00,2020-01-14 09:30:00+00:00,2020-01-14 09:45:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,4.0,,1.0,3,1,0,8549.99,,-0.0036409399309238477,0.0020947392920926955,-0.004677198452863629
external,5m,2020-01-14 10:50:00+00:00,2020-01-14 10:55:00+00:00,2020-01-14 11:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,8528.34,,-0.0017951910922875403,0.0011057251469805962,-0.002150477115124394
external,5m,2020-01-14 11:40:00+00:00,2020-01-14 11:45:00+00:00,2020-01-14 12:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,8523.0,,-0.00035081544057258274,0.0043411944151121595,-0.0012906253666549183
external,5m,2020-01-14 12:10:00+00:00,2020-01-14 12:15:00+00:00,2020-01-14 12:35:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,5.0,,4.0,4,1,0,8523.0,,-0.0016883726387421083,0.012542531972310256,-0.002131878446556379
external,5m,2020-01-14 13:10:00+00:00,2020-01-14 13:15:00+00:00,2020-01-14 16:00:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,34.0,,11.0,29,5,0,8544.62,,0.00214872048142567,0.026376831269266487,-0.002881345220735465
external,5m,2020-01-14 16:55:00+00:00,2020-01-14 17:00:00+00:00,2020-01-14 18:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,19.0,,,19,0,0,8684.81,,0.0070456348498124655,0.020746567858134002,-0.000553840556097307
external,5m,2020-01-14 21:35:00+00:00,2020-01-14 21:40:00+00:00,2020-01-14 22:55:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,16.0,,,16,0,0,8728.84,,0.0020082851787868172,0.008037723225537308,-3.4368827932507173e-06
external,5m,2020-01-14 23:15:00+00:00,2020-01-14 23:20:00+00:00,2020-01-15 00:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,8793.84,,-0.005099023862158103,0.01127607507073125,-0.009533946489815648
external,5m,2020-01-15 00:15:00+00:00,2020-01-15 00:20:00+00:00,2020-01-15 00:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,8872.7,,-0.007281887136948217,0.005161901112400891,-0.011093579181083557
external,5m,2020-01-15 02:05:00+00:00,2020-01-15 02:10:00+00:00,2020-01-15 03:00:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,11.0,,5.0,10,1,0,8826.48,,-0.002525355521113659,0.0016450498953151094,-0.0034487134168998956
external,5m,2020-01-15 09:45:00+00:00,2020-01-15 09:50:00+00:00,2020-01-15 11:45:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,24.0,,2.0,22,2,0,8725.57,,0.004790517983352505,0.009790764385593231,-0.0018187923539664252
external,5m,2020-01-15 12:30:00+00:00,2020-01-15 12:35:00+00:00,2020-01-15 12:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,8797.48,,-0.004019332808940623,4.319418742659842e-05,-0.0042603109072142376
external,5m,2020-01-15 13:10:00+00:00,2020-01-15 13:15:00+00:00,2020-01-15 14:05:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,11.0,,7.0,9,2,0,8830.1,,-0.005560525928358762,0.01031698395261671,-0.0062921144720897715
external,5m,2020-01-15 14:25:00+00:00,2020-01-15 14:30:00+00:00,2020-01-15 15:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,8869.02,,-0.003822293782176578,0.0030420497416849823,-0.006290435696390428
external,5m,2020-01-15 20:50:00+00:00,2020-01-15 20:55:00+00:00,2020-01-15 21:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,8835.0,,-0.0032144878324843473,0.003542727787209987,-0.003961516694963252
external,5m,2020-01-15 21:55:00+00:00,2020-01-15 22:00:00+00:00,2020-01-15 23:10:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,15.0,,13.0,13,2,0,8836.1,,0.0005058792906371679,0.005531852287773864,-0.002953791831237784
external,5m,2020-01-16 00:05:00+00:00,2020-01-16 00:10:00+00:00,2020-01-16 00:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,8855.74,,-0.0033198806649697987,2.3713433321415067e-05,-0.00391610413133181
external,5m,2020-01-16 06:00:00+00:00,2020-01-16 06:05:00+00:00,2020-01-16 07:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,13.0,,,13,0,0,8699.05,,0.000808134221552903,0.004118840563049897,-0.0018657209695310817
external,5m,2020-01-16 08:20:00+00:00,2020-01-16 08:25:00+00:00,2020-01-16 08:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,8712.0,,-0.0015886134067952806,0.0009182736455464191,-0.001721763085399397
external,5m,2020-01-16 11:45:00+00:00,2020-01-16 11:50:00+00:00,2020-01-16 12:55:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,14.0,,,14,0,0,8700.0,,0.0030436781609195496,0.010778160919540314,-0.0011494252873562871
external,5m,2020-01-16 15:55:00+00:00,2020-01-16 16:00:00+00:00,2020-01-16 16:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,8715.84,,-0.0027352498439622286,0.0009867092557918067,-0.004112053456694964
external,5m,2020-01-16 18:50:00+00:00,2020-01-16 18:55:00+00:00,2020-01-16 18:55:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,8700.62,,-0.0016837880518860704,0.0004988150269749081,-0.0019274488484729568
external,5m,2020-01-16 19:00:00+00:00,2020-01-16 19:05:00+00:00,2020-01-16 20:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,14.0,,,14,0,0,8692.54,,0.0008812153869870443,0.00315903061705769,0.0
external,5m,2020-01-16 20:15:00+00:00,2020-01-16 20:20:00+00:00,2020-01-16 21:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,11.0,,,11,0,0,8706.16,,-0.0018550084078399198,0.006752690049344423,-0.0026601854319240337
external,5m,2020-01-16 22:10:00+00:00,2020-01-16 22:15:00+00:00,2020-01-16 22:15:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,8711.55,,-0.0005383657328488223,4.591605397452625e-06,-0.0005383657328488223
external,5m,2020-01-16 22:30:00+00:00,2020-01-16 22:35:00+00:00,2020-01-16 23:35:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,13.0,,1.0,12,1,0,8722.5,,0.0002292920607624982,0.0036113499570078478,-0.0005365434221840104
external,5m,2020-01-17 01:55:00+00:00,2020-01-17 02:00:00+00:00,2020-01-17 04:05:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,26.0,,2.0,24,2,0,8745.35,,0.004667623365560036,0.011221963672122914,-0.002775189100493458
external,5m,2020-01-17 04:50:00+00:00,2020-01-17 04:55:00+00:00,2020-01-17 06:50:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,24.0,,20.0,22,2,0,8811.26,,0.010337908539754803,0.023690141932027897,-0.0019679364812751343
external,5m,2020-01-17 08:15:00+00:00,2020-01-17 08:20:00+00:00,2020-01-17 08:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,8980.0,,-0.004395322939866331,0.0005890868596882815,-0.004515590200445341
external,5m,2020-01-17 09:20:00+00:00,2020-01-17 09:25:00+00:00,2020-01-17 09:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,8974.83,,-0.003089752117867328,0.002063548836022555,-0.0036468657345041233
external,5m,2020-01-17 10:00:00+00:00,2020-01-17 10:05:00+00:00,2020-01-17 10:20:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,4.0,,1.0,3,1,0,8990.8,,-0.004970636650798443,0.0053610357254083585,-0.006762468300929747
external,5m,2020-01-17 16:25:00+00:00,2020-01-17 16:30:00+00:00,2020-01-17 17:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,8893.03,,-0.0018149044813748905,0.00465982910211693,-0.003560091442399216
external,5m,2020-01-17 17:10:00+00:00,2020-01-17 17:15:00+00:00,2020-01-17 17:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,6.0,,,6,0,0,8910.0,,-0.0021986531986532,0.0015701459034791476,-0.0028686868686867983
external,5m,2020-01-17 18:05:00+00:00,2020-01-17 18:10:00+00:00,2020-01-17 19:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,18.0,,,18,0,0,8909.95,,-0.0016778994270451042,0.005529772894348195,-0.0023108996122312986
external,5m,2020-01-17 20:10:00+00:00,2020-01-17 20:15:00+00:00,2020-01-17 20:15:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,8916.26,,-0.00180905446902635,0.0009342482161802668,-0.0032816449946502235
external,5m,2020-01-17 21:20:00+00:00,2020-01-17 21:25:00+00:00,2020-01-17 21:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,8905.53,,-0.0012520310413868252,0.0,-0.0018583958506681597
external,5m,2020-01-17 21:50:00+00:00,2020-01-17 21:55:00+00:00,2020-01-17 22:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,8934.64,,-0.0024891881485991085,0.0002943599294433774,-0.003237959223874709
external,5m,2020-01-17 22:35:00+00:00,2020-01-17 22:40:00+00:00,2020-01-17 23:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,10.0,,,10,0,0,8922.0,,-7.397444519163798e-05,0.005155794664873259,-0.000735261152208011
external,5m,2020-01-18 00:15:00+00:00,2020-01-18 00:20:00+00:00,2020-01-18 01:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,10.0,,,10,0,0,8946.66,,-0.0005465726874609445,0.005403133683408168,-0.001785023684816367
external,5m,2020-01-18 01:30:00+00:00,2020-01-18 01:35:00+00:00,2020-01-18 01:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,8968.84,,-0.005938337622256595,0.0011328109320714042,-0.006890523189174935
external,5m,2020-01-18 09:25:00+00:00,2020-01-18 09:30:00+00:00,2020-01-18 11:00:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,19.0,,8.0,18,1,0,8892.69,,-0.0007185677224778031,0.003309459792256275,-0.001427014772807822
external,5m,2020-01-18 12:05:00+00:00,2020-01-18 12:10:00+00:00,2020-01-18 14:50:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,33.0,,10.0,29,4,0,8891.82,,0.0034514868722039793,0.008567424891642084,-0.00011246291535371711
external,5m,2020-01-18 16:05:00+00:00,2020-01-18 16:10:00+00:00,2020-01-18 16:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,8938.38,,-0.004789458492478471,0.00018124089600135562,-0.005250392129222403
external,5m,2020-01-18 19:55:00+00:00,2020-01-18 20:00:00+00:00,2020-01-18 20:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,8914.24,,-0.000350001794880872,0.001205935671464875,-0.00042964963922886845
external,5m,2020-01-18 21:20:00+00:00,2020-01-18 21:25:00+00:00,2020-01-18 21:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,8920.0,,-0.001053811659192827,0.0,-0.0013621076233183427
external,5m,2020-01-18 21:30:00+00:00,2020-01-18 21:35:00+00:00,2020-01-18 23:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,19.0,,,19,0,0,8917.6,,0.0022595765676862722,0.005427469274244201,-0.00023548936933703857
external,5m,2020-01-18 23:25:00+00:00,2020-01-18 23:30:00+00:00,2020-01-18 23:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,8964.0,,-0.0027710843373494054,0.0,-0.0032474341811692398
external,5m,2020-01-19 00:30:00+00:00,2020-01-19 00:35:00+00:00,2020-01-19 03:45:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,39.0,,14.0,25,14,0,8956.48,,0.021923791489513844,0.027781003251277303,-0.0010952963664295767
external,5m,2020-01-19 21:10:00+00:00,2020-01-19 21:15:00+00:00,2020-01-19 22:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,12.0,,,12,0,0,8682.59,,-0.0058438783819113604,0.009022653378772949,-0.005846181842054099
external,5m,2020-01-19 23:30:00+00:00,2020-01-19 23:35:00+00:00,2020-01-20 00:25:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,11.0,,,11,0,0,8690.06,,0.0002692731695754791,0.005746795764356216,-0.004960840316407311
external,5m,2020-01-20 05:45:00+00:00,2020-01-20 05:50:00+00:00,2020-01-20 06:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,8684.99,,-0.0016430646437128882,0.0,-0.002016122068073778
external,5m,2020-01-20 06:15:00+00:00,2020-01-20 06:20:00+00:00,2020-01-20 06:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,8678.16,,-0.000825059690072516,0.0013493643813897727,-0.000825059690072516
external,5m,2020-01-20 06:50:00+00:00,2020-01-20 06:55:00+00:00,2020-01-20 07:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,8686.87,,-0.001655371842792741,0.0013963602540385534,-0.0024393135847550207
external,5m,2020-01-20 14:45:00+00:00,2020-01-20 14:50:00+00:00,2020-01-20 16:35:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,22.0,,2.0,20,2,0,8660.64,,0.00016049622198832658,0.00577440004433849,-0.0020368009754474503
external,5m,2020-01-20 18:10:00+00:00,2020-01-20 18:15:00+00:00,2020-01-20 19:20:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,14.0,,4.0,10,4,0,8679.52,,-0.0013963905838111357,8.295389606782777e-05,-0.0017961822773610026
external,5m,2020-01-20 19:45:00+00:00,2020-01-20 19:50:00+00:00,2020-01-20 20:00:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,8678.47,,-0.0006418182006735496,0.0011684087172048052,-0.0007397617321946992
external,5m,2020-01-20 20:55:00+00:00,2020-01-20 21:00:00+00:00,2020-01-20 21:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,8679.98,,-0.0009619837833728662,1.152076387400669e-06,-0.000968896241696382
external,5m,2020-01-20 21:20:00+00:00,2020-01-20 21:25:00+00:00,2020-01-20 21:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,8677.03,,-0.00023395101780221417,0.00044600514231230015,-0.00034113054812545673
external,5m,2020-01-20 21:45:00+00:00,2020-01-20 21:50:00+00:00,2020-01-20 22:50:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,13.0,,,13,0,0,8681.34,,0.00040431546282038155,0.007951537435465061,-0.0036100417677455976
external,5m,2020-01-21 03:00:00+00:00,2020-01-21 03:05:00+00:00,2020-01-21 03:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,8674.01,,-0.0008473589493210865,0.0016128641770070118,-0.001154022188122883
external,5m,2020-01-21 03:25:00+00:00,2020-01-21 03:30:00+00:00,2020-01-21 04:55:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,18.0,,17.0,16,2,0,8668.02,,0.0008975521514715812,0.0036894238822706704,-0.00011075193642851033
external,5m,2020-01-21 10:50:00+00:00,2020-01-21 10:55:00+00:00,2020-01-21 11:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,9.0,,,9,0,0,8672.4,,-0.0010827452608274113,0.0013375766800425293,-0.0017918915179188089
external,5m,2020-01-21 12:50:00+00:00,2020-01-21 12:55:00+00:00,2020-01-21 13:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,8669.42,,-0.001340343413977041,0.0006436416738373474,-0.0013414968936790173
external,5m,2020-01-21 13:30:00+00:00,2020-01-21 13:35:00+00:00,2020-01-21 14:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,8668.39,,-0.0012632103539410577,0.0005237420097619072,-0.0016969702562988909
external,5m,2020-01-21 15:05:00+00:00,2020-01-21 15:10:00+00:00,2020-01-21 15:55:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,10.0,,5.0,8,2,0,8668.0,,-0.0020189201661282574,0.0016958929395478606,-0.0025380710659898
external,5m,2020-01-21 20:25:00+00:00,2020-01-21 20:30:00+00:00,2020-01-21 22:10:00+00:00,False,STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,21.0,,3.0,18,3,0,8706.52,,0.0015126594781842417,0.009599702292075296,-0.0027473663415463756
external,5m,2020-01-21 23:05:00+00:00,2020-01-21 23:10:00+00:00,2020-01-21 23:55:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,10.0,,6.0,5,5,0,8759.9,,-0.001954360209591277,0.0005821984269227531,-0.002714642861219696
external,5m,2020-01-22 04:35:00+00:00,2020-01-22 04:40:00+00:00,2020-01-22 05:15:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,8.0,,,8,0,0,8731.9,,0.00029890401859855587,0.0019514653168268836,-0.000196978893482469
external,5m,2020-01-22 06:10:00+00:00,2020-01-22 06:15:00+00:00,2020-01-22 07:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,16.0,,,16,0,0,8736.0,,0.0019230769230769162,0.009615384615384581,-0.000880265567765659
external,5m,2020-01-22 16:50:00+00:00,2020-01-22 16:55:00+00:00,2020-01-22 18:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,15.0,,,15,0,0,8691.3,,-0.0015302658980819173,0.003370036703370216,-0.002795899347623365
external,5m,2020-01-22 18:35:00+00:00,2020-01-22 18:40:00+00:00,2020-01-22 18:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,1.0,,,1,0,0,8681.22,,-0.001672575974344448,1.3822941936858513e-05,-0.005888573265047881
external,5m,2020-01-22 23:55:00+00:00,2020-01-23 00:00:00+00:00,2020-01-23 00:20:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,8684.47,,-0.0021164216123723545,0.0010973611515729953,-0.002126784939092352
external,5m,2020-01-23 08:10:00+00:00,2020-01-23 08:15:00+00:00,2020-01-23 08:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,8614.0,,-0.007341537032737433,0.0012050150917111146,-0.008706756442999786
external,5m,2020-01-23 20:30:00+00:00,2020-01-23 20:35:00+00:00,2020-01-23 20:45:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,8377.39,,-0.0009382397142784216,0.0005502907230057197,-0.001142360568148315
external,5m,2020-01-23 20:50:00+00:00,2020-01-23 20:55:00+00:00,2020-01-23 22:35:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,21.0,,,21,0,0,8381.57,,0.0029827347382411773,0.008435173839746124,-0.000903172078739356
external,5m,2020-01-23 23:55:00+00:00,2020-01-24 00:00:00+00:00,2020-01-24 00:15:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,8410.0,,-0.0016789536266350602,0.0010499405469679424,-0.002020214030915568
external,5m,2020-01-24 00:25:00+00:00,2020-01-24 00:30:00+00:00,2020-01-24 00:40:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,3.0,,,3,0,0,8422.85,,-0.0023566844951531385,0.00019352119531967915,-0.002712858474269386
external,5m,2020-01-24 00:45:00+00:00,2020-01-24 00:50:00+00:00,2020-01-24 01:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,8410.05,,-0.000493457232715544,0.0017740679306306184,-0.0011949988406726453
external,5m,2020-01-24 11:40:00+00:00,2020-01-24 11:45:00+00:00,2020-01-24 15:05:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,41.0,,19.0,34,7,0,8390.42,,0.008292791064094418,0.014429551798360585,-0.003863930530295323
external,5m,2020-01-24 15:30:00+00:00,2020-01-24 15:35:00+00:00,2020-01-24 16:35:00+00:00,False,STRONG>HEALTHY>STRONG>HEALTHY>REVERSAL,False,True,HEALTHY,13.0,,12.0,3,10,0,8487.57,,-0.0018049924772343129,0.004763436413484756,-0.0021879053722089203
external,5m,2020-01-24 18:10:00+00:00,2020-01-24 18:15:00+00:00,2020-01-24 18:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,4.0,,,4,0,0,8488.12,,-0.0012676540859459795,0.0021241452759857005,-0.0015362648030424753
external,5m,2020-01-24 18:50:00+00:00,2020-01-24 18:55:00+00:00,2020-01-24 20:10:00+00:00,False,STRONG>HEALTHY>STRONG>REVERSAL,False,True,STRONG,16.0,,14.0,15,1,0,8489.06,,0.0008552183633994126,0.004514045135739275,-0.0008293026554175853
external,5m,2020-01-24 21:15:00+00:00,2020-01-24 21:20:00+00:00,2020-01-24 22:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,10.0,,,10,0,0,8503.2,,-0.005080440304826461,0.0019757267852102967,-0.00602126258349811
external,5m,2020-01-25 06:55:00+00:00,2020-01-25 07:00:00+00:00,2020-01-25 07:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,7.0,,,7,0,0,8332.18,,-2.1602989853874988e-05,0.0018974626088250623,-0.00048366693950452344
external,5m,2020-01-25 08:10:00+00:00,2020-01-25 08:15:00+00:00,2020-01-25 09:05:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,11.0,,,11,0,0,8337.5,,0.0013829085457273127,0.006296851574213003,-0.0008683658170913766
external,5m,2020-01-25 10:00:00+00:00,2020-01-25 10:05:00+00:00,2020-01-25 10:10:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,2.0,,,2,0,0,8360.34,,-0.0016673963020643612,0.0006602602286509551,-0.0018216962468032838
external,5m,2020-01-25 14:05:00+00:00,2020-01-25 14:10:00+00:00,2020-01-25 14:30:00+00:00,False,STRONG>REVERSAL,True,False,STRONG,5.0,,,5,0,0,8348.77,,-0.002229070869122163,0.0007462177063206621,-0.00224823536880292
