side,partition,date_utc,signal_ts,entry_start,entry_px,H,L,R,h2_success,terminal_type,terminal_bar_start,minutes_to_terminal,preterminal_completed_closes,fill_close_progress_r,fill_close_wrong,next_bar_eligible,next_bar_close_progress_r,next_bar_close_wrong,wrong_close_rate,ever_wrong_close,max_wrong_close_streak,wrong_close_episodes,max_adverse_close_r,max_favorable_close_r,max_adverse_wick_r_post_fillbar,max_favorable_wick_r_post_fillbar,stop_distance_consumed
SHORT,reference_validation,2025-12-12,2025-12-12 14:35:00+00:00,2025-12-12 15:00:00+00:00,92120.94,92600.0,92036.4,563.6000000000058,True,H2_SUCCESS,2025-12-12 15:05:00+00:00,5.0,1,0.017814052519531665,False,False,,False,0.0,False,0,0,0.0,0.017814052519531665,0.0,0.0,0.0
SHORT,reference_validation,2025-12-22,2025-12-22 17:15:00+00:00,2025-12-22 17:25:00+00:00,89282.435,90599.0,89050.1,1548.8999999999942,True,H2_SUCCESS,2025-12-22 19:00:00+00:00,95.0,19,-0.013212602492088957,True,True,0.00886758344631715,False,0.631578947368421,True,9,4,0.09791787720318208,0.11468461488798207,0.1332332623151953,0.11649234940925712,0.2664665246303906
SHORT,reference_validation,2026-02-09,2026-02-09 14:10:00+00:00,2026-02-09 14:30:00+00:00,68705.31,70583.3,68373.9,2209.4000000000087,False,OPPOSITE_BREAK,2026-02-09 17:40:00+00:00,190.0,38,0.0023128451163214273,False,True,-0.273644428351586,True,0.9736842105263158,True,37,1,0.8158730877161172,0.0023128451163214273,0.8511767900787495,0.11243323979361027,1.702353580157499
SHORT,reference_validation,2026-02-18,2026-02-18 14:00:00+00:00,2026-02-18 14:05:00+00:00,67247.31999999999,68438.0,67037.2,1400.800000000003,True,H2_SUCCESS,2026-02-18 14:15:00+00:00,10.0,2,-0.024186179326102647,True,True,-0.002555682467162863,True,1.0,True,2,1,0.024186179326102647,0.0,0.024114791547696544,0.04063392347230021,0.04822958309539309
SHORT,reference_validation,2026-02-23,2026-02-23 14:45:00+00:00,2026-02-23 14:50:00+00:00,65690.58499999999,66574.5,65534.6,1039.9000000000015,True,H2_SUCCESS,2026-02-23 16:00:00+00:00,70.0,14,-0.22022790652948712,True,True,-0.19705260121166251,True,0.8571428571428571,True,12,1,0.2856188095009266,0.05633714780266542,0.5287191076065021,0.1288441196268736,1.0574382152130042
SHORT,reference_validation,2026-02-27,2026-02-27 13:40:00+00:00,2026-02-27 13:45:00+00:00,66076.23999999999,68127.8,65714.2,2413.600000000006,True,H2_SUCCESS,2026-02-27 14:45:00+00:00,60.0,12,-0.0163490222074935,True,True,-0.049204507789198305,True,0.8333333333333334,True,7,2,0.08715611534637663,0.09394265826980036,0.10099436526351041,0.13102419622140782,0.20198873052702082
SHORT,reference_validation,2026-04-24,2026-04-24 18:20:00+00:00,2026-04-24 18:30:00+00:00,77517.365,78432.9,77355.8,1077.0999999999913,False,NO_H2_SESSION_END,2026-04-24 20:00:00+00:00,90.0,18,-0.022036022653421944,True,True,0.006744963327452861,False,0.9444444444444444,True,16,2,0.08414724723794959,0.006744963327452861,0.17977439420666264,0.034968897966770454,0.35954878841332527
SHORT,reference_validation,2026-05-06,2026-05-06 14:10:00+00:00,2026-05-06 14:55:00+00:00,81512.305,82828.7,81280.0,1548.699999999997,True,H2_SUCCESS,2026-05-06 15:10:00+00:00,15.0,3,0.026283334409496525,False,True,-0.03860980176923414,True,0.3333333333333333,True,1,1,0.03860980176923414,0.026283334409496525,0.03860980176923414,0.04558984955123398,0.07721960353846828
SHORT,reference_validation,2026-05-08,2026-05-08 13:45:00+00:00,2026-05-08 15:20:00+00:00,79689.2,80478.0,79550.0,928.0,False,NO_H2_SESSION_END,2026-05-08 20:00:00+00:00,280.0,56,0.02176724137930721,False,True,0.006250000000003136,False,0.9642857142857143,True,54,1,0.6014008620689718,0.02176724137930721,0.6221982758620783,0.11228448275861755,1.2443965517241566
SHORT,reference_validation,2026-06-03,2026-06-03 13:50:00+00:00,2026-06-03 13:55:00+00:00,66744.2,67448.0,66620.0,828.0,True,H2_SUCCESS,2026-06-03 14:20:00+00:00,25.0,5,-0.1698067632850312,True,True,-0.002898550724648226,True,0.8,True,4,1,0.1698067632850312,0.0940821256038577,0.2241545893719877,0.0940821256038577,0.4483091787439754
SHORT,reference_validation,2026-06-12,2026-06-12 13:45:00+00:00,2026-06-12 13:50:00+00:00,63193.8,63929.9,63063.9,866.0,False,OPPOSITE_BREAK,2026-06-12 14:55:00+00:00,65.0,13,0.0729792147806055,False,True,-0.007505773672055427,True,0.9230769230769231,True,12,1,0.8324480369514944,0.0729792147806055,0.8730946882217073,0.1427251732101684,1.7461893764434147
SHORT,reference_validation,2026-06-30,2026-06-30 13:35:00+00:00,2026-06-30 13:45:00+00:00,58472.155,59532.7,58285.0,1247.699999999997,True,H2_SUCCESS,2026-06-30 15:00:00+00:00,75.0,15,-0.006367716598541098,True,True,-0.13829045443616148,True,0.9333333333333333,True,14,1,0.4367596377334303,0.010863989741123925,0.634964334375254,0.057750260479282244,1.269928668750508
SHORT,reference_validation,2026-07-06,2026-07-06 13:35:00+00:00,2026-07-06 13:45:00+00:00,61676.595,63226.4,61403.1,1823.300000000003,False,OPPOSITE_BREAK,2026-07-06 15:50:00+00:00,125.0,25,-0.1104069544232984,True,True,-0.11704327318598064,True,1.0,True,25,1,0.6621537870893426,0.0,0.6844759502001839,0.0,1.3689519004003678
