role,partition,ref_min,hour,dev_block,execution_start,entry_ts,exit_ts,H,L,R,pnl,pnl_5bps,loss_class,mfe_R,mae_R,hold_min,entry_to_break_min,break_to_fail_min,latent_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_entry_eligible,post_exit_reclaim,reclaim_min,target_after_reclaim,reclaim_to_target_min,visit_count
CENTRAL,external,360,15,,2021-05-24 15:00:00+00:00,2021-05-24 19:45:00+00:00,2021-05-24 20:20:00+00:00,31.423,27.065,4.357999999999997,-5.53734525665911,-5.78734525665911,L4_BREAK_FAIL_30M,0.1780633318035797,0.1831115190454334,35.0,0.0,30.0,LATENT_RECOVERABLE,True,245.0,6.0,True,True,40.0,True,205.0,7
CENTRAL,external,360,15,,2021-05-25 15:00:00+00:00,2021-05-25 15:55:00+00:00,2021-05-25 16:05:00+00:00,29.5,25.939,3.561,-5.203389830508442,-5.453389830508443,L2_BREAK_FAST_FAIL_5M,0.05447907891041816,0.15894411682111736,10.0,0.0,5.0,LATENT_RECOVERABLE,True,360.0,2.0,True,True,5.0,True,355.0,4
CENTRAL,external,360,15,,2021-05-27 15:00:00+00:00,2021-05-27 20:30:00+00:00,2021-05-27 20:40:00+00:00,35.266,33.725,1.5409999999999968,-2.920660125900254,-3.1706601259002545,L2_BREAK_FAST_FAIL_5M,0.11810512654120865,0.1959766385463986,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,external,360,15,,2021-05-30 15:00:00+00:00,2021-05-30 20:30:00+00:00,2021-05-31 02:10:00+00:00,29.462,27.667,1.7949999999999982,-31.430317018532328,-31.680317018532328,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.005571030640669401,1.0852367688022297,340.0,,,LATENT_RECOVERABLE,True,310.0,2.0,True,True,290.0,True,20.0,2
CENTRAL,external,360,15,,2021-05-31 15:00:00+00:00,2021-05-31 15:35:00+00:00,2021-05-31 17:10:00+00:00,32.409,30.545,1.8639999999999972,-1.2650806874633935,-1.5150806874633935,L5_BREAK_FAIL_LATE,0.3261802575107323,0.11212446351931137,95.0,0.0,90.0,TRUE_FAILURE_PROXY,False,,,False,True,370.0,False,,5
CENTRAL,external,360,15,,2021-06-02 15:00:00+00:00,2021-06-02 15:10:00+00:00,2021-06-02 15:20:00+00:00,34.028,31.473,2.5549999999999997,-0.3820383213823386,-0.6320383213823386,L2_BREAK_FAST_FAIL_5M,0.08688845401174221,0.06614481409001838,10.0,0.0,5.0,LATENT_RECOVERABLE,True,655.0,9.0,True,True,0.0,True,655.0,9
CENTRAL,external,360,15,,2021-06-03 15:00:00+00:00,2021-06-03 17:00:00+00:00,2021-06-03 17:10:00+00:00,39.757,36.134,3.6229999999999976,-1.018688532836931,-1.268688532836931,L2_BREAK_FAST_FAIL_5M,0.039470052442727235,0.1700248412917472,10.0,0.0,5.0,LATENT_RECOVERABLE,True,185.0,4.0,True,True,175.0,True,10.0,4
CENTRAL,external,360,15,,2021-06-04 15:00:00+00:00,2021-06-04 15:50:00+00:00,2021-06-04 16:35:00+00:00,37.798,34.225,3.5730000000000004,-2.0106883962114352,-2.2606883962114352,L5_BREAK_FAIL_LATE,0.2395745871816405,0.17772180240694235,45.0,0.0,40.0,LATENT_RECOVERABLE,True,485.0,7.0,True,True,20.0,True,465.0,7
CENTRAL,external,360,15,,2021-06-08 15:00:00+00:00,2021-06-08 16:00:00+00:00,2021-06-08 16:30:00+00:00,37.439,34.388,3.051000000000002,-3.7260610593232157,-3.976061059323216,L4_BREAK_FAIL_30M,0.3549655850540799,0.3316945263847918,30.0,0.0,25.0,LATENT_RECOVERABLE,True,95.0,4.0,True,True,80.0,True,15.0,4
CENTRAL,external,360,15,,2021-06-15 15:00:00+00:00,2021-06-15 17:55:00+00:00,2021-06-15 18:25:00+00:00,41.137,39.522,1.615000000000002,-0.5226438486034546,-0.7726438486034546,L4_BREAK_FAIL_30M,0.23529411764706012,0.15479876160990694,30.0,0.0,25.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,external,360,15,,2021-06-20 15:00:00+00:00,2021-06-20 19:35:00+00:00,2021-06-20 19:50:00+00:00,35.123,31.241,3.881999999999998,-0.15659254619476703,-0.40659254619476703,L2_BREAK_FAST_FAIL_5M,0.08088614116434834,0.12879958784131898,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,6
CENTRAL,external,360,15,,2021-06-22 15:00:00+00:00,2021-06-22 15:25:00+00:00,2021-06-22 15:40:00+00:00,25.162,20.098,5.064,-4.51077020904539,-4.76077020904539,L3_BREAK_FAST_FAIL_10M,0.24960505529225896,0.07089257503949412,15.0,0.0,10.0,LATENT_RECOVERABLE,True,25.0,1.0,False,True,5.0,True,20.0,1
CENTRAL,external,360,15,,2021-06-27 15:00:00+00:00,2021-06-27 22:15:00+00:00,2021-06-27 22:40:00+00:00,31.159,29.735,1.4239999999999995,-2.134214833595438,-2.384214833595438,L3_BREAK_FAST_FAIL_10M,0.16783707865168598,0.3511235955056181,25.0,10.0,10.0,LATENT_RECOVERABLE,True,70.0,1.0,False,True,5.0,True,65.0,1
CENTRAL,external,360,15,,2021-06-30 15:00:00+00:00,2021-06-30 18:55:00+00:00,2021-06-30 19:05:00+00:00,33.299,32.062,1.2370000000000019,-0.9009279557944949,-1.150927955794495,L2_BREAK_FAST_FAIL_5M,0.11479385610347842,0.2021018593371056,10.0,0.0,5.0,LATENT_RECOVERABLE,True,45.0,2.0,True,True,20.0,True,25.0,2
CENTRAL,external,360,15,,2021-07-07 15:00:00+00:00,2021-07-07 18:00:00+00:00,2021-07-07 18:35:00+00:00,37.58,34.595,2.9849999999999994,-0.1463544438530806,-0.3963544438530806,L4_BREAK_FAIL_30M,0.1306532663316585,0.12194304857621349,35.0,5.0,25.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,4
CENTRAL,external,360,15,,2021-07-11 15:00:00+00:00,2021-07-11 15:15:00+00:00,2021-07-11 15:35:00+00:00,32.335,31.702,0.6329999999999991,-0.8813978660894284,-1.1313978660894284,L4_BREAK_FAIL_30M,0.3712480252764609,0.16271721958926016,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,7
CENTRAL,external,360,15,,2021-07-14 15:00:00+00:00,2021-07-14 18:30:00+00:00,2021-07-14 18:50:00+00:00,31.18,27.528,3.652000000000001,-5.259781911481687,-5.509781911481687,L4_BREAK_FAIL_30M,0.07393209200438103,0.14539978094194925,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,300.0,False,,4
CENTRAL,external,360,15,,2021-07-22 15:00:00+00:00,2021-07-22 15:40:00+00:00,2021-07-22 15:50:00+00:00,27.558,26.299,1.2590000000000003,-0.07257420712680762,-0.3225742071268076,L2_BREAK_FAST_FAIL_5M,0.09928514694201744,0.12787926926131957,10.0,0.0,5.0,LATENT_RECOVERABLE,True,105.0,1.0,False,True,0.0,True,105.0,6
CENTRAL,external,360,15,,2021-07-24 15:00:00+00:00,2021-07-24 16:40:00+00:00,2021-07-24 16:50:00+00:00,29.141,28.264,0.8769999999999989,-1.1152671493771527,-1.3652671493771527,L2_BREAK_FAST_FAIL_5M,0.1630558722919052,0.153933865450397,10.0,0.0,5.0,LATENT_RECOVERABLE,True,30.0,1.0,False,True,0.0,True,30.0,1
CENTRAL,external,360,15,,2021-07-25 15:00:00+00:00,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,28.444,26.526,1.9179999999999993,-0.33398959358738045,-0.5839895935873805,L2_BREAK_FAST_FAIL_5M,0.09906152241918736,0.06517205422314915,10.0,0.0,5.0,LATENT_RECOVERABLE,True,25.0,1.0,False,True,0.0,True,25.0,1
CENTRAL,external,360,15,,2021-07-26 15:00:00+00:00,2021-07-26 16:25:00+00:00,2021-07-26 16:35:00+00:00,30.499,29.439,1.0599999999999987,-0.6885471654807795,-0.9385471654807795,L2_BREAK_FAST_FAIL_5M,0.010377358490568677,0.29716981132075293,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,90.0,False,,4
CENTRAL,external,360,15,,2021-07-30 15:00:00+00:00,2021-07-30 17:55:00+00:00,2021-07-30 18:10:00+00:00,31.474,29.88,1.5940000000000012,-3.8921014170426593,-4.142101417042659,L3_BREAK_FAST_FAIL_10M,0.09159347553325012,0.269134253450438,15.0,0.0,10.0,LATENT_RECOVERABLE,True,155.0,2.0,True,True,70.0,True,85.0,2
CENTRAL,external,360,15,,2021-08-01 15:00:00+00:00,2021-08-01 20:15:00+00:00,2021-08-01 20:30:00+00:00,36.05,34.703,1.3469999999999942,-0.8737864077669188,-1.1237864077669188,L3_BREAK_FAST_FAIL_10M,0.18114328136599914,0.1922791388270241,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,external,360,15,,2021-08-04 15:00:00+00:00,2021-08-04 15:00:00+00:00,2021-08-04 15:35:00+00:00,35.358,33.269,2.0889999999999986,-0.24039821256854887,-0.4903982125685489,L4_BREAK_FAIL_30M,0.13977979894686537,0.07707036859741233,35.0,0.0,30.0,LATENT_RECOVERABLE,True,80.0,1.0,False,True,0.0,True,80.0,1
CENTRAL,external,360,15,,2021-08-09 15:00:00+00:00,2021-08-09 15:10:00+00:00,2021-08-09 15:20:00+00:00,39.776,38.551,1.2250000000000014,-0.9176387771520633,-1.1676387771520633,L2_BREAK_FAST_FAIL_5M,0.07428571428570928,0.21387755102040829,10.0,0.0,5.0,LATENT_RECOVERABLE,True,670.0,8.0,True,True,0.0,True,670.0,8
CENTRAL,external,360,15,,2021-08-10 15:00:00+00:00,2021-08-11 00:10:00+00:00,2021-08-11 00:25:00+00:00,41.722,39.612,2.1099999999999994,-4.410143329658222,-4.660143329658223,L3_BREAK_FAST_FAIL_10M,0.10663507109004809,0.23317535545023912,15.0,0.0,10.0,LATENT_RECOVERABLE,True,355.0,4.0,True,True,75.0,True,280.0,4
CENTRAL,external,360,15,,2021-08-11 15:00:00+00:00,2021-08-11 20:00:00+00:00,2021-08-11 20:15:00+00:00,43.483,41.942,1.5409999999999968,-1.7593082354023237,-2.009308235402324,L3_BREAK_FAST_FAIL_10M,0.062297209604155634,0.140817650876054,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,1
CENTRAL,external,360,15,,2021-08-13 15:00:00+00:00,2021-08-13 23:45:00+00:00,2021-08-14 00:10:00+00:00,44.7,43.216,1.4840000000000018,-1.2639821029082898,-1.5139821029082898,L4_BREAK_FAIL_30M,0.18665768194069648,0.12331536388140135,25.0,0.0,20.0,TRUE_FAILURE_PROXY,False,,,False,True,540.0,False,,4
CENTRAL,external,360,15,,2021-08-19 15:00:00+00:00,2021-08-19 15:35:00+00:00,2021-08-19 16:10:00+00:00,73.15,68.285,4.865000000000009,-0.33492822966513236,-0.5849282296651324,L4_BREAK_FAIL_30M,0.27852004110996653,0.40945529290853044,35.0,0.0,30.0,TRUE_FAILURE_PROXY,False,,,False,True,140.0,False,,8
CENTRAL,external,360,15,,2021-08-25 15:00:00+00:00,2021-08-25 15:45:00+00:00,2021-08-25 16:05:00+00:00,71.229,66.458,4.771000000000001,-2.646394024905574,-2.8963940249055744,L3_BREAK_FAST_FAIL_10M,0.07273108363026497,0.11087822259484306,20.0,5.0,10.0,LATENT_RECOVERABLE,True,475.0,7.0,True,True,385.0,True,90.0,7
CENTRAL,external,360,15,,2021-08-28 15:00:00+00:00,2021-08-28 16:00:00+00:00,2021-08-28 16:50:00+00:00,95.0,87.698,7.302000000000007,-1.0999999999999899,-1.3499999999999899,L5_BREAK_FAIL_LATE,0.22007669131744698,0.10503971514653454,50.0,0.0,45.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,2
CENTRAL,external,360,15,,2021-09-03 15:00:00+00:00,2021-09-03 20:05:00+00:00,2021-09-03 20:15:00+00:00,144.868,136.405,8.462999999999994,-1.2356075875969985,-1.4856075875969985,L2_BREAK_FAST_FAIL_5M,0.015597305919887167,0.17783291976840324,10.0,0.0,5.0,LATENT_RECOVERABLE,True,90.0,2.0,True,True,85.0,True,5.0,3
CENTRAL,external,360,15,,2021-09-06 15:00:00+00:00,2021-09-06 15:10:00+00:00,2021-09-06 15:20:00+00:00,146.347,135.721,10.626000000000005,-0.9805462360007455,-1.2305462360007455,L2_BREAK_FAST_FAIL_5M,0.14313946922642443,0.10511951816299814,10.0,0.0,5.0,LATENT_RECOVERABLE,True,35.0,1.0,False,True,5.0,True,30.0,1
CENTRAL,external,360,15,,2021-09-07 15:00:00+00:00,2021-09-07 16:20:00+00:00,2021-09-08 02:55:00+00:00,189.935,148.85,41.08500000000001,-39.91365467133495,-40.16365467133495,L1_NEVER_BREAK_TIME,0.021053912620177896,0.7256906413532918,635.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,external,360,15,,2021-09-08 15:00:00+00:00,2021-09-08 15:35:00+00:00,2021-09-08 15:50:00+00:00,166.603,152.3,14.302999999999997,-5.3570463917216316,-5.6070463917216316,L3_BREAK_FAST_FAIL_10M,0.08963154582954502,0.24505348528280754,15.0,0.0,10.0,LATENT_RECOVERABLE,True,40.0,4.0,True,True,25.0,True,15.0,4
CENTRAL,external,360,15,,2021-09-15 15:00:00+00:00,2021-09-15 16:10:00+00:00,2021-09-15 16:30:00+00:00,162.706,155.105,7.600999999999999,-0.47017319582559614,-0.7201731958255961,L4_BREAK_FAIL_30M,0.2736482041836617,0.14103407446388672,20.0,0.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,5
CENTRAL,external,360,15,,2021-09-17 15:00:00+00:00,2021-09-17 15:30:00+00:00,2021-09-17 15:40:00+00:00,144.529,134.0,10.528999999999996,-1.0240159414373062,-1.2740159414373062,L2_BREAK_FAST_FAIL_5M,0.1112166397568613,0.11235634913097095,10.0,0.0,5.0,LATENT_RECOVERABLE,True,485.0,6.0,True,True,0.0,True,485.0,6
CENTRAL,external,360,15,,2021-09-20 15:00:00+00:00,2021-09-20 15:55:00+00:00,2021-09-21 00:15:00+00:00,146.5,130.05,16.44999999999999,-63.225255972696296,-63.475255972696296,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.023100303951367522,1.2749544072948336,500.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,external,360,15,,2021-09-23 15:00:00+00:00,2021-09-23 15:05:00+00:00,2021-09-23 15:25:00+00:00,149.499,143.01,6.489000000000004,-3.6455093345106326,-3.895509334510633,L3_BREAK_FAST_FAIL_10M,0.2137463399599321,0.30790568654646155,20.0,5.0,10.0,LATENT_RECOVERABLE,True,140.0,3.0,True,True,120.0,True,20.0,9
CENTRAL,external,360,15,,2021-09-24 15:00:00+00:00,2021-09-24 20:55:00+00:00,2021-09-25 02:55:00+00:00,143.525,128.1,15.425000000000011,-16.188817279219727,-16.438817279219727,L1_NEVER_BREAK_TIME,0.048298217179903014,0.4508914100486228,360.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,3
CENTRAL,external,360,15,,2021-09-26 15:00:00+00:00,2021-09-26 15:35:00+00:00,2021-09-26 16:40:00+00:00,138.272,127.34,10.931999999999988,-1.3198623003933818,-1.5698623003933818,L5_BREAK_FAIL_LATE,0.22923527259421908,0.1675814123673615,65.0,5.0,55.0,LATENT_RECOVERABLE,True,540.0,8.0,True,True,0.0,True,540.0,8
CENTRAL,external,360,15,,2021-10-08 15:00:00+00:00,2021-10-08 15:05:00+00:00,2021-10-08 15:15:00+00:00,168.596,158.671,9.925000000000011,-3.3541721037272376,-3.6041721037272376,L2_BREAK_FAST_FAIL_5M,0.040705289672543665,0.16765743073047998,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,external,360,15,,2021-10-15 15:00:00+00:00,2021-10-15 23:30:00+00:00,2021-10-15 23:40:00+00:00,163.227,157.1,6.1270000000000095,-1.5836840718753686,-1.8336840718753686,L2_BREAK_FAST_FAIL_5M,0.19846580708340236,0.2058103476415854,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,4
CENTRAL,external,360,15,,2021-10-22 15:00:00+00:00,2021-10-22 15:00:00+00:00,2021-10-22 15:10:00+00:00,214.3,201.229,13.070999999999998,-4.804013065795587,-5.054013065795587,L2_BREAK_FAST_FAIL_5M,0.11330426134190152,0.34871088669574035,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
CENTRAL,external,360,15,,2021-10-28 15:00:00+00:00,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,201.55,194.043,7.507000000000005,-2.331927561399161,-2.5819275613991612,L2_BREAK_FAST_FAIL_5M,0.1416011722392417,0.1733049154122839,10.0,0.0,5.0,LATENT_RECOVERABLE,True,35.0,1.0,False,True,0.0,True,35.0,1
CENTRAL,external,360,15,,2021-11-02 15:00:00+00:00,2021-11-02 15:50:00+00:00,2021-11-02 16:15:00+00:00,208.172,203.03,5.141999999999996,-1.8710489402993802,-2.1210489402993806,L4_BREAK_FAIL_30M,0.3829249319330991,0.31466355503694987,25.0,5.0,15.0,LATENT_RECOVERABLE,True,30.0,2.0,True,True,10.0,True,20.0,2
CENTRAL,external,360,15,,2021-11-03 15:00:00+00:00,2021-11-03 18:45:00+00:00,2021-11-03 19:35:00+00:00,235.269,222.992,12.277000000000015,-1.0902413832676872,-1.3402413832676872,L5_BREAK_FAIL_LATE,0.2305937932719708,0.11908446688930649,50.0,0.0,45.0,LATENT_RECOVERABLE,True,85.0,2.0,True,True,5.0,True,80.0,2
CENTRAL,external,360,15,,2021-11-10 15:00:00+00:00,2021-11-10 15:05:00+00:00,2021-11-10 15:15:00+00:00,244.427,236.709,7.717999999999989,-0.12682723267065654,-0.37682723267065654,L2_BREAK_FAST_FAIL_5M,0.3743197719616499,0.11518528116092029,10.0,0.0,5.0,LATENT_RECOVERABLE,True,15.0,1.0,False,True,0.0,True,15.0,2
CENTRAL,external,360,15,,2021-11-12 15:00:00+00:00,2021-11-12 18:00:00+00:00,2021-11-12 18:15:00+00:00,231.403,224.2,7.203000000000003,-1.8560692817292113,-2.1060692817292113,L2_BREAK_FAST_FAIL_5M,0.16479244759128298,0.28279883381923876,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,5
CENTRAL,external,360,15,,2021-11-13 15:00:00+00:00,2021-11-13 15:00:00+00:00,2021-11-13 15:25:00+00:00,235.16,225.144,10.015999999999991,-0.04890287463854559,-0.2989028746385456,L4_BREAK_FAIL_30M,0.18370607028754043,0.09454872204472879,25.0,0.0,20.0,LATENT_RECOVERABLE,True,135.0,2.0,True,True,0.0,True,135.0,2
CENTRAL,external,360,15,,2021-11-17 15:00:00+00:00,2021-11-18 00:50:00+00:00,2021-11-18 01:00:00+00:00,222.33,209.565,12.765000000000015,-0.2383843835740418,-0.4883843835740418,L2_BREAK_FAST_FAIL_5M,0.03721112416764542,0.08390129259694674,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CENTRAL,external,360,15,,2021-11-20 15:00:00+00:00,2021-11-20 18:40:00+00:00,2021-11-20 19:00:00+00:00,216.999,212.901,4.097999999999985,-1.419361379545514,-1.669361379545514,L3_BREAK_FAST_FAIL_10M,0.1830161054172774,0.42166910688140924,20.0,5.0,10.0,LATENT_RECOVERABLE,True,145.0,3.0,True,True,125.0,True,20.0,3
CENTRAL,external,360,15,,2021-11-25 15:00:00+00:00,2021-11-25 15:05:00+00:00,2021-11-25 15:15:00+00:00,214.685,202.012,12.673000000000002,-1.6745464284882439,-1.9245464284882439,L2_BREAK_FAST_FAIL_5M,0.014597964175807011,0.06186380493963479,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,45.0,False,,4
CENTRAL,external,360,15,,2021-11-26 15:00:00+00:00,2021-11-26 19:45:00+00:00,2021-11-27 02:55:00+00:00,198.141,182.49,15.650999999999982,-8.085151483034736,-8.335151483034736,L1_NEVER_BREAK_TIME,0.16312056737588654,0.43613826592550003,430.0,,,TRUE_FAILURE_PROXY,False,,,False,True,495.0,False,,15
CENTRAL,external,360,15,,2021-11-29 15:00:00+00:00,2021-11-29 17:10:00+00:00,2021-11-29 17:55:00+00:00,210.898,201.0,9.897999999999996,-1.2826105510720942,-1.5326105510720942,L5_BREAK_FAIL_LATE,0.18205698120832423,0.0745605172762174,45.0,0.0,40.0,TRUE_FAILURE_PROXY,False,,,False,True,40.0,False,,3
CENTRAL,external,360,15,,2021-11-30 15:00:00+00:00,2021-11-30 15:15:00+00:00,2021-12-01 02:55:00+00:00,217.488,200.415,17.073000000000008,-8.122287206650425,-8.372287206650425,L1_NEVER_BREAK_TIME,0.053417677033913535,0.5570784279271359,700.0,,,LATENT_RECOVERABLE,True,475.0,6.0,True,True,150.0,True,325.0,6
CENTRAL,external,360,15,,2021-12-02 15:00:00+00:00,2021-12-02 15:00:00+00:00,2021-12-02 15:15:00+00:00,229.715,221.763,7.951999999999998,-1.0186535489628001,-1.2686535489628001,L3_BREAK_FAST_FAIL_10M,0.32281187122736515,0.2781690140845093,15.0,0.0,10.0,LATENT_RECOVERABLE,True,50.0,2.0,True,True,45.0,True,5.0,5
CENTRAL,external,360,15,,2021-12-04 15:00:00+00:00,2021-12-04 15:00:00+00:00,2021-12-04 15:20:00+00:00,205.145,185.433,19.712000000000018,-0.6556338199810163,-0.9056338199810163,L3_BREAK_FAST_FAIL_10M,0.12271712662337564,0.1294135551948059,20.0,5.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,5
CENTRAL,external,360,15,,2021-12-08 15:00:00+00:00,2021-12-08 15:00:00+00:00,2021-12-08 15:30:00+00:00,194.559,183.289,11.27000000000001,-0.17218427315107698,-0.422184273151077,L4_BREAK_FAIL_30M,0.14942324755989317,0.09157054125998312,30.0,5.0,20.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,4
CENTRAL,external,360,15,,2021-12-11 15:00:00+00:00,2021-12-11 16:20:00+00:00,2021-12-11 17:05:00+00:00,172.326,167.584,4.74199999999999,-1.804718962895857,-2.0547189628958575,L5_BREAK_FAIL_LATE,0.2897511598481649,0.1741881062842672,45.0,0.0,40.0,TRUE_FAILURE_PROXY,False,,,False,True,430.0,False,,3
CENTRAL,external,360,15,,2021-12-14 15:00:00+00:00,2021-12-14 15:05:00+00:00,2021-12-14 18:45:00+00:00,161.1,153.15,7.949999999999989,-25.85350713842327,-26.10350713842327,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.07044025157232743,1.0616352201257875,220.0,,,LATENT_RECOVERABLE,True,690.0,9.0,True,True,170.0,True,520.0,9
CENTRAL,external,360,15,,2021-12-15 15:00:00+00:00,2021-12-15 18:30:00+00:00,2021-12-15 18:55:00+00:00,168.68,160.51,8.170000000000016,-1.0374673938818857,-1.2874673938818857,L4_BREAK_FAIL_30M,0.37943696450428255,0.14565483476132135,25.0,5.0,15.0,LATENT_RECOVERABLE,True,5.0,1.0,False,True,0.0,True,5.0,1
CENTRAL,external,360,15,,2021-12-17 15:00:00+00:00,2021-12-17 16:10:00+00:00,2021-12-17 16:45:00+00:00,178.59,168.04,10.550000000000011,-1.8198107396830698,-2.06981073968307,L4_BREAK_FAIL_30M,0.2900473933649288,0.2985781990521329,35.0,15.0,15.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,4
CENTRAL,external,360,15,,2021-12-18 15:00:00+00:00,2021-12-18 15:15:00+00:00,2021-12-18 15:25:00+00:00,182.82,177.06,5.759999999999991,-0.8751777704846253,-1.1251777704846253,L2_BREAK_FAST_FAIL_5M,0.1388888888888911,0.121527777777776,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,340.0,False,,8
CENTRAL,external,360,15,,2021-12-20 15:00:00+00:00,2021-12-20 19:10:00+00:00,2021-12-21 02:55:00+00:00,175.67,168.41,7.259999999999991,-12.23885694768595,-12.48885694768595,L1_NEVER_BREAK_TIME,0.34297520661157194,0.7534435261707997,465.0,,,LATENT_RECOVERABLE,True,85.0,3.0,True,True,65.0,True,20.0,3
CENTRAL,external,360,15,,2021-12-23 15:00:00+00:00,2021-12-23 16:00:00+00:00,2021-12-23 16:30:00+00:00,181.12,177.52,3.5999999999999943,-1.4355123674911763,-1.6855123674911763,L4_BREAK_FAIL_30M,0.22222222222221782,0.2722222222222277,30.0,0.0,25.0,LATENT_RECOVERABLE,True,15.0,2.0,True,True,10.0,True,5.0,2
CENTRAL,external,360,15,,2021-12-25 15:00:00+00:00,2021-12-25 21:35:00+00:00,2021-12-25 21:50:00+00:00,193.27,189.2,4.070000000000022,-0.5950225073731441,-0.8450225073731441,L3_BREAK_FAST_FAIL_10M,0.15479115479115285,0.10810810810810698,15.0,0.0,10.0,LATENT_RECOVERABLE,True,155.0,4.0,True,True,15.0,True,140.0,12
CENTRAL,external,360,15,,2021-12-26 15:00:00+00:00,2021-12-26 15:30:00+00:00,2021-12-26 15:40:00+00:00,199.27,193.07,6.200000000000017,-0.9283886184573986,-1.1783886184573986,L2_BREAK_FAST_FAIL_5M,0.056451612903224736,0.17741935483871285,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,40.0,False,,10
CENTRAL,external,360,15,,2021-12-27 15:00:00+00:00,2021-12-27 15:10:00+00:00,2021-12-28 00:10:00+00:00,203.2,194.66,8.539999999999992,-23.74507874015741,-23.99507874015741,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.1885245901639362,1.2517564402810313,540.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
CENTRAL,reference_validation,360,15,,2025-01-01 15:00:00+00:00,2025-01-01 15:45:00+00:00,2025-01-01 15:55:00+00:00,191.74,187.82,3.920000000000016,-0.3390007301554143,-0.5890007301554143,L2_BREAK_FAST_FAIL_5M,0.08928571428571247,0.10714285714286077,10.0,0.0,5.0,LATENT_RECOVERABLE,True,230.0,2.0,True,True,0.0,True,230.0,2
CENTRAL,reference_validation,360,15,,2025-01-03 15:00:00+00:00,2025-01-03 16:20:00+00:00,2025-01-03 16:30:00+00:00,218.56,208.97,9.590000000000003,-0.983711566617862,-1.233711566617862,L2_BREAK_FAST_FAIL_5M,0.11157455683003054,0.1105318039624611,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,1
CENTRAL,reference_validation,360,15,,2025-01-04 15:00:00+00:00,2025-01-05 00:35:00+00:00,2025-01-05 02:55:00+00:00,217.58,214.3,3.280000000000001,-1.4017832521371898,-1.6517832521371898,L1_NEVER_BREAK_TIME,0.07317073170731116,0.734756097560983,140.0,,,LATENT_RECOVERABLE,True,90.0,2.0,True,True,35.0,True,55.0,2
CENTRAL,reference_validation,360,15,,2025-01-06 15:00:00+00:00,2025-01-06 16:05:00+00:00,2025-01-06 16:20:00+00:00,222.0,213.1,8.900000000000006,-0.24774774774777297,-0.497747747747773,L3_BREAK_FAST_FAIL_10M,0.12808988764044782,0.11573033707865174,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,2
CENTRAL,reference_validation,360,15,,2025-01-08 15:00:00+00:00,2025-01-08 15:05:00+00:00,2025-01-08 15:15:00+00:00,199.21,194.38,4.8300000000000125,-4.417448923246859,-4.667448923246859,L2_BREAK_FAST_FAIL_5M,0.05590062111800851,0.4927536231884036,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
