partition,date_utc,signal_bar_start,signal_ts,session_end,H,L,range,k1_episode_bars,window_status,leave_bar_start,leave_ts,eligible_start,h2_bar_start,h2_ts,opposite_break_bar_start,opposite_break_ts,terminal_bar_start,window_id
external,2021-10-06,2021-10-06 13:45:00+00:00,2021-10-06 13:50:00+00:00,2021-10-06 20:00:00+00:00,3598.19,3339.67,258.52,2,H2_ARRIVAL,2021-10-06 13:55:00+00:00,2021-10-06 14:00:00+00:00,2021-10-06 14:00:00+00:00,2021-10-06 14:55:00+00:00,2021-10-06 15:00:00+00:00,,,2021-10-06 14:55:00+00:00,external|2021-10-06|2021-10-06T13:50:00+00:00
external,2021-10-14,2021-10-14 13:30:00+00:00,2021-10-14 13:35:00+00:00,2021-10-14 20:00:00+00:00,3766.54,3622.63,143.90999999999985,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,external|2021-10-14|2021-10-14T13:35:00+00:00
external,2021-10-25,2021-10-25 14:00:00+00:00,2021-10-25 14:05:00+00:00,2021-10-25 20:00:00+00:00,4166.19,4110.0,56.1899999999996,1,H2_ARRIVAL,2021-10-25 14:05:00+00:00,2021-10-25 14:10:00+00:00,2021-10-25 14:10:00+00:00,2021-10-25 15:40:00+00:00,2021-10-25 15:45:00+00:00,,,2021-10-25 15:40:00+00:00,external|2021-10-25|2021-10-25T14:05:00+00:00
external,2021-10-28,2021-10-28 13:30:00+00:00,2021-10-28 13:35:00+00:00,2021-10-28 20:00:00+00:00,4199.32,4011.59,187.72999999999956,1,H2_ARRIVAL,2021-10-28 13:35:00+00:00,2021-10-28 13:40:00+00:00,2021-10-28 13:40:00+00:00,2021-10-28 17:00:00+00:00,2021-10-28 17:05:00+00:00,,,2021-10-28 17:00:00+00:00,external|2021-10-28|2021-10-28T13:35:00+00:00
external,2021-11-16,2021-11-16 14:45:00+00:00,2021-11-16 14:50:00+00:00,2021-11-16 20:00:00+00:00,4345.0,4077.0,268.0,1,NO_H2_BY_SESSION_END,2021-11-16 14:50:00+00:00,2021-11-16 14:55:00+00:00,2021-11-16 14:55:00+00:00,,,,,,external|2021-11-16|2021-11-16T14:50:00+00:00
external,2021-11-17,2021-11-17 19:00:00+00:00,2021-11-17 19:05:00+00:00,2021-11-17 20:00:00+00:00,4262.45,4100.67,161.77999999999975,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,external|2021-11-17|2021-11-17T19:05:00+00:00
external,2021-11-25,2021-11-25 13:30:00+00:00,2021-11-25 13:35:00+00:00,2021-11-25 20:00:00+00:00,4472.53,4274.07,198.46000000000004,1,H2_ARRIVAL,2021-11-25 13:35:00+00:00,2021-11-25 13:40:00+00:00,2021-11-25 13:40:00+00:00,2021-11-25 14:15:00+00:00,2021-11-25 14:20:00+00:00,,,2021-11-25 14:15:00+00:00,external|2021-11-25|2021-11-25T13:35:00+00:00
external,2021-11-29,2021-11-29 13:40:00+00:00,2021-11-29 13:45:00+00:00,2021-11-29 20:00:00+00:00,4361.0,4280.0,81.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,external|2021-11-29|2021-11-29T13:45:00+00:00
external,2021-11-30,2021-11-30 13:45:00+00:00,2021-11-30 13:50:00+00:00,2021-11-30 20:00:00+00:00,4644.0,4392.89,251.10999999999967,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,external|2021-11-30|2021-11-30T13:50:00+00:00
external,2021-12-10,2021-12-10 13:30:00+00:00,2021-12-10 13:35:00+00:00,2021-12-10 20:00:00+00:00,4189.71,4019.0,170.71000000000004,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,external|2021-12-10|2021-12-10T13:35:00+00:00
external,2021-12-16,2021-12-16 13:50:00+00:00,2021-12-16 13:55:00+00:00,2021-12-16 20:00:00+00:00,4083.9,4006.11,77.78999999999996,1,H2_ARRIVAL,2021-12-16 13:55:00+00:00,2021-12-16 14:00:00+00:00,2021-12-16 14:00:00+00:00,2021-12-16 14:35:00+00:00,2021-12-16 14:40:00+00:00,,,2021-12-16 14:35:00+00:00,external|2021-12-16|2021-12-16T13:55:00+00:00
external,2021-12-23,2021-12-23 16:05:00+00:00,2021-12-23 16:10:00+00:00,2021-12-23 20:00:00+00:00,3964.47,3888.87,75.59999999999991,4,H2_ARRIVAL,2021-12-23 16:25:00+00:00,2021-12-23 16:30:00+00:00,2021-12-23 16:30:00+00:00,2021-12-23 16:40:00+00:00,2021-12-23 16:45:00+00:00,,,2021-12-23 16:40:00+00:00,external|2021-12-23|2021-12-23T16:10:00+00:00
external,2021-12-27,2021-12-27 13:30:00+00:00,2021-12-27 13:35:00+00:00,2021-12-27 20:00:00+00:00,4095.03,4033.0,62.0300000000002,1,H2_ARRIVAL,2021-12-27 13:35:00+00:00,2021-12-27 13:40:00+00:00,2021-12-27 13:40:00+00:00,2021-12-27 13:50:00+00:00,2021-12-27 13:55:00+00:00,,,2021-12-27 13:50:00+00:00,external|2021-12-27|2021-12-27T13:35:00+00:00
reference_validation,2025-01-01,2025-01-01 14:00:00+00:00,2025-01-01 14:05:00+00:00,2025-01-01 20:00:00+00:00,3352.78,3312.62,40.16000000000031,2,H2_ARRIVAL,2025-01-01 14:10:00+00:00,2025-01-01 14:15:00+00:00,2025-01-01 14:15:00+00:00,2025-01-01 15:45:00+00:00,2025-01-01 15:50:00+00:00,,,2025-01-01 15:45:00+00:00,reference_validation|2025-01-01|2025-01-01T14:05:00+00:00
reference_validation,2025-01-02,2025-01-02 14:30:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 20:00:00+00:00,3484.54,3414.18,70.36000000000013,1,H2_ARRIVAL,2025-01-02 14:35:00+00:00,2025-01-02 14:40:00+00:00,2025-01-02 14:40:00+00:00,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,,,2025-01-02 14:40:00+00:00,reference_validation|2025-01-02|2025-01-02T14:35:00+00:00
reference_validation,2025-01-03,2025-01-03 14:10:00+00:00,2025-01-03 14:15:00+00:00,2025-01-03 20:00:00+00:00,3496.74,3421.56,75.17999999999984,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-01-03|2025-01-03T14:15:00+00:00
reference_validation,2025-01-21,2025-01-21 14:20:00+00:00,2025-01-21 14:25:00+00:00,2025-01-21 20:00:00+00:00,3326.56,3233.34,93.2199999999998,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-01-21|2025-01-21T14:25:00+00:00
reference_validation,2025-01-23,2025-01-23 13:40:00+00:00,2025-01-23 13:45:00+00:00,2025-01-23 20:00:00+00:00,3232.43,3187.2,45.23000000000002,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-01-23|2025-01-23T13:45:00+00:00
reference_validation,2025-01-30,2025-01-30 13:30:00+00:00,2025-01-30 13:35:00+00:00,2025-01-30 20:00:00+00:00,3261.66,3180.0,81.65999999999985,1,H2_ARRIVAL,2025-01-30 13:35:00+00:00,2025-01-30 13:40:00+00:00,2025-01-30 13:40:00+00:00,2025-01-30 13:55:00+00:00,2025-01-30 14:00:00+00:00,,,2025-01-30 13:55:00+00:00,reference_validation|2025-01-30|2025-01-30T13:35:00+00:00
reference_validation,2025-01-31,2025-01-31 14:20:00+00:00,2025-01-31 14:25:00+00:00,2025-01-31 20:00:00+00:00,3364.38,3232.05,132.32999999999993,1,H2_ARRIVAL,2025-01-31 14:25:00+00:00,2025-01-31 14:30:00+00:00,2025-01-31 14:30:00+00:00,2025-01-31 14:30:00+00:00,2025-01-31 14:35:00+00:00,,,2025-01-31 14:30:00+00:00,reference_validation|2025-01-31|2025-01-31T14:25:00+00:00
reference_validation,2025-02-04,2025-02-04 13:30:00+00:00,2025-02-04 13:35:00+00:00,2025-02-04 20:00:00+00:00,2832.7,2675.28,157.41999999999962,1,H2_ARRIVAL,2025-02-04 13:35:00+00:00,2025-02-04 13:40:00+00:00,2025-02-04 13:40:00+00:00,2025-02-04 14:30:00+00:00,2025-02-04 14:35:00+00:00,,,2025-02-04 14:30:00+00:00,reference_validation|2025-02-04|2025-02-04T13:35:00+00:00
reference_validation,2025-02-07,2025-02-07 13:40:00+00:00,2025-02-07 13:45:00+00:00,2025-02-07 20:00:00+00:00,2770.08,2703.69,66.38999999999987,3,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-02-07|2025-02-07T13:45:00+00:00
reference_validation,2025-02-14,2025-02-14 14:45:00+00:00,2025-02-14 14:50:00+00:00,2025-02-14 20:00:00+00:00,2715.76,2676.33,39.43000000000029,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-02-14|2025-02-14T14:50:00+00:00
reference_validation,2025-02-17,2025-02-17 13:50:00+00:00,2025-02-17 13:55:00+00:00,2025-02-17 20:00:00+00:00,2779.59,2675.39,104.20000000000027,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-02-17|2025-02-17T13:55:00+00:00
reference_validation,2025-02-18,2025-02-18 14:00:00+00:00,2025-02-18 14:05:00+00:00,2025-02-18 20:00:00+00:00,2710.0,2651.42,58.57999999999993,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-02-18|2025-02-18T14:05:00+00:00
reference_validation,2025-02-20,2025-02-20 13:30:00+00:00,2025-02-20 13:35:00+00:00,2025-02-20 20:00:00+00:00,2746.0,2723.72,22.2800000000002,1,H2_ARRIVAL,2025-02-20 13:35:00+00:00,2025-02-20 13:40:00+00:00,2025-02-20 13:40:00+00:00,2025-02-20 14:00:00+00:00,2025-02-20 14:05:00+00:00,,,2025-02-20 14:00:00+00:00,reference_validation|2025-02-20|2025-02-20T13:35:00+00:00
reference_validation,2025-02-21,2025-02-21 13:40:00+00:00,2025-02-21 13:45:00+00:00,2025-02-21 20:00:00+00:00,2843.75,2746.55,97.19999999999982,1,OPPOSITE_BREAK_BEFORE_H2,2025-02-21 13:45:00+00:00,2025-02-21 13:50:00+00:00,2025-02-21 13:50:00+00:00,,,2025-02-21 15:35:00+00:00,2025-02-21 15:40:00+00:00,2025-02-21 15:35:00+00:00,reference_validation|2025-02-21|2025-02-21T13:45:00+00:00
reference_validation,2025-02-25,2025-02-25 19:40:00+00:00,2025-02-25 19:45:00+00:00,2025-02-25 20:00:00+00:00,2448.0,2355.36,92.63999999999987,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-02-25|2025-02-25T19:45:00+00:00
reference_validation,2025-02-28,2025-02-28 13:30:00+00:00,2025-02-28 13:35:00+00:00,2025-02-28 20:00:00+00:00,2151.06,2074.61,76.44999999999982,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-02-28|2025-02-28T13:35:00+00:00
reference_validation,2025-03-03,2025-03-03 13:40:00+00:00,2025-03-03 13:45:00+00:00,2025-03-03 20:00:00+00:00,2386.99,2321.0,65.98999999999978,1,OPPOSITE_BREAK_BEFORE_H2,2025-03-03 13:45:00+00:00,2025-03-03 13:50:00+00:00,2025-03-03 13:50:00+00:00,,,2025-03-03 14:50:00+00:00,2025-03-03 14:55:00+00:00,2025-03-03 14:50:00+00:00,reference_validation|2025-03-03|2025-03-03T13:45:00+00:00
reference_validation,2025-03-07,2025-03-07 13:30:00+00:00,2025-03-07 13:35:00+00:00,2025-03-07 20:00:00+00:00,2209.94,2164.37,45.570000000000164,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-03-07|2025-03-07T13:35:00+00:00
reference_validation,2025-03-14,2025-03-14 13:30:00+00:00,2025-03-14 13:35:00+00:00,2025-03-14 20:00:00+00:00,1908.2,1888.45,19.75,2,H2_ARRIVAL,2025-03-14 13:40:00+00:00,2025-03-14 13:45:00+00:00,2025-03-14 13:45:00+00:00,2025-03-14 13:50:00+00:00,2025-03-14 13:55:00+00:00,,,2025-03-14 13:50:00+00:00,reference_validation|2025-03-14|2025-03-14T13:35:00+00:00
reference_validation,2025-03-25,2025-03-25 13:30:00+00:00,2025-03-25 13:35:00+00:00,2025-03-25 20:00:00+00:00,2074.53,2052.33,22.200000000000273,1,H2_ARRIVAL,2025-03-25 13:35:00+00:00,2025-03-25 13:40:00+00:00,2025-03-25 13:40:00+00:00,2025-03-25 14:30:00+00:00,2025-03-25 14:35:00+00:00,,,2025-03-25 14:30:00+00:00,reference_validation|2025-03-25|2025-03-25T13:35:00+00:00
reference_validation,2025-03-31,2025-03-31 14:50:00+00:00,2025-03-31 14:55:00+00:00,2025-03-31 20:00:00+00:00,1845.78,1776.56,69.22000000000003,1,H2_ARRIVAL,2025-03-31 14:55:00+00:00,2025-03-31 15:00:00+00:00,2025-03-31 15:00:00+00:00,2025-03-31 15:00:00+00:00,2025-03-31 15:05:00+00:00,,,2025-03-31 15:00:00+00:00,reference_validation|2025-03-31|2025-03-31T14:55:00+00:00
reference_validation,2025-04-09,2025-04-09 13:50:00+00:00,2025-04-09 13:55:00+00:00,2025-04-09 20:00:00+00:00,1496.0,1439.03,56.97000000000003,1,H2_ARRIVAL,2025-04-09 13:55:00+00:00,2025-04-09 14:00:00+00:00,2025-04-09 14:00:00+00:00,2025-04-09 14:00:00+00:00,2025-04-09 14:05:00+00:00,,,2025-04-09 14:00:00+00:00,reference_validation|2025-04-09|2025-04-09T13:55:00+00:00
reference_validation,2025-04-24,2025-04-24 13:30:00+00:00,2025-04-24 13:35:00+00:00,2025-04-24 20:00:00+00:00,1759.88,1721.22,38.66000000000008,1,H2_ARRIVAL,2025-04-24 13:35:00+00:00,2025-04-24 13:40:00+00:00,2025-04-24 13:40:00+00:00,2025-04-24 14:00:00+00:00,2025-04-24 14:05:00+00:00,,,2025-04-24 14:00:00+00:00,reference_validation|2025-04-24|2025-04-24T13:35:00+00:00
reference_validation,2025-05-08,2025-05-08 13:35:00+00:00,2025-05-08 13:40:00+00:00,2025-05-08 20:00:00+00:00,1976.56,1925.0,51.559999999999945,1,H2_ARRIVAL,2025-05-08 13:40:00+00:00,2025-05-08 13:45:00+00:00,2025-05-08 13:45:00+00:00,2025-05-08 13:55:00+00:00,2025-05-08 14:00:00+00:00,,,2025-05-08 13:55:00+00:00,reference_validation|2025-05-08|2025-05-08T13:40:00+00:00
reference_validation,2025-05-13,2025-05-13 13:30:00+00:00,2025-05-13 13:35:00+00:00,2025-05-13 20:00:00+00:00,2550.0,2450.57,99.42999999999984,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-05-13|2025-05-13T13:35:00+00:00
reference_validation,2025-05-21,2025-05-21 14:20:00+00:00,2025-05-21 14:25:00+00:00,2025-05-21 20:00:00+00:00,2561.48,2513.21,48.26999999999998,1,H2_ARRIVAL,2025-05-21 14:25:00+00:00,2025-05-21 14:30:00+00:00,2025-05-21 14:30:00+00:00,2025-05-21 14:50:00+00:00,2025-05-21 14:55:00+00:00,,,2025-05-21 14:50:00+00:00,reference_validation|2025-05-21|2025-05-21T14:25:00+00:00
reference_validation,2025-05-27,2025-05-27 16:45:00+00:00,2025-05-27 16:50:00+00:00,2025-05-27 20:00:00+00:00,2683.76,2606.7,77.0600000000004,1,H2_ARRIVAL,2025-05-27 16:50:00+00:00,2025-05-27 16:55:00+00:00,2025-05-27 16:55:00+00:00,2025-05-27 17:05:00+00:00,2025-05-27 17:10:00+00:00,,,2025-05-27 17:05:00+00:00,reference_validation|2025-05-27|2025-05-27T16:50:00+00:00
reference_validation,2025-06-03,2025-06-03 13:45:00+00:00,2025-06-03 13:50:00+00:00,2025-06-03 20:00:00+00:00,2627.89,2593.47,34.42000000000007,1,H2_ARRIVAL,2025-06-03 13:50:00+00:00,2025-06-03 13:55:00+00:00,2025-06-03 13:55:00+00:00,2025-06-03 13:55:00+00:00,2025-06-03 14:00:00+00:00,,,2025-06-03 13:55:00+00:00,reference_validation|2025-06-03|2025-06-03T13:50:00+00:00
reference_validation,2025-06-06,2025-06-06 13:40:00+00:00,2025-06-06 13:45:00+00:00,2025-06-06 20:00:00+00:00,2499.94,2452.71,47.23000000000002,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-06-06|2025-06-06T13:45:00+00:00
reference_validation,2025-06-12,2025-06-12 14:10:00+00:00,2025-06-12 14:15:00+00:00,2025-06-12 20:00:00+00:00,2760.94,2710.78,50.159999999999854,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-06-12|2025-06-12T14:15:00+00:00
reference_validation,2025-06-24,2025-06-24 15:50:00+00:00,2025-06-24 15:55:00+00:00,2025-06-24 20:00:00+00:00,2450.0,2374.9,75.09999999999991,1,H2_ARRIVAL,2025-06-24 15:55:00+00:00,2025-06-24 16:00:00+00:00,2025-06-24 16:00:00+00:00,2025-06-24 16:40:00+00:00,2025-06-24 16:45:00+00:00,,,2025-06-24 16:40:00+00:00,reference_validation|2025-06-24|2025-06-24T15:55:00+00:00
reference_validation,2025-07-15,2025-07-15 13:30:00+00:00,2025-07-15 13:35:00+00:00,2025-07-15 20:00:00+00:00,3033.95,2958.0,75.94999999999982,1,H2_ARRIVAL,2025-07-15 13:35:00+00:00,2025-07-15 13:40:00+00:00,2025-07-15 13:40:00+00:00,2025-07-15 13:40:00+00:00,2025-07-15 13:45:00+00:00,,,2025-07-15 13:40:00+00:00,reference_validation|2025-07-15|2025-07-15T13:35:00+00:00
reference_validation,2025-07-16,2025-07-16 13:45:00+00:00,2025-07-16 13:50:00+00:00,2025-07-16 20:00:00+00:00,3188.69,3143.0,45.690000000000055,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-07-16|2025-07-16T13:50:00+00:00
reference_validation,2025-07-18,2025-07-18 13:45:00+00:00,2025-07-18 13:50:00+00:00,2025-07-18 20:00:00+00:00,3654.99,3584.0,70.98999999999978,2,H2_ARRIVAL,2025-07-18 13:55:00+00:00,2025-07-18 14:00:00+00:00,2025-07-18 14:00:00+00:00,2025-07-18 14:05:00+00:00,2025-07-18 14:10:00+00:00,,,2025-07-18 14:05:00+00:00,reference_validation|2025-07-18|2025-07-18T13:50:00+00:00
reference_validation,2025-07-30,2025-07-30 14:50:00+00:00,2025-07-30 14:55:00+00:00,2025-07-30 20:00:00+00:00,3824.26,3742.0,82.26000000000022,2,OPPOSITE_BREAK_BEFORE_H2,2025-07-30 15:00:00+00:00,2025-07-30 15:05:00+00:00,2025-07-30 15:05:00+00:00,,,2025-07-30 18:55:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 18:55:00+00:00,reference_validation|2025-07-30|2025-07-30T14:55:00+00:00
reference_validation,2025-08-08,2025-08-08 13:35:00+00:00,2025-08-08 13:40:00+00:00,2025-08-08 20:00:00+00:00,3926.89,3883.11,43.779999999999745,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-08-08|2025-08-08T13:40:00+00:00
reference_validation,2025-08-12,2025-08-12 13:30:00+00:00,2025-08-12 13:35:00+00:00,2025-08-12 20:00:00+00:00,4428.39,4255.56,172.82999999999993,1,H2_ARRIVAL,2025-08-12 13:35:00+00:00,2025-08-12 13:40:00+00:00,2025-08-12 13:40:00+00:00,2025-08-12 15:00:00+00:00,2025-08-12 15:05:00+00:00,,,2025-08-12 15:00:00+00:00,reference_validation|2025-08-12|2025-08-12T13:35:00+00:00
reference_validation,2025-08-18,2025-08-18 13:35:00+00:00,2025-08-18 13:40:00+00:00,2025-08-18 20:00:00+00:00,4366.91,4224.1,142.8099999999995,1,H2_ARRIVAL,2025-08-18 13:40:00+00:00,2025-08-18 13:45:00+00:00,2025-08-18 13:45:00+00:00,2025-08-18 17:30:00+00:00,2025-08-18 17:35:00+00:00,,,2025-08-18 17:30:00+00:00,reference_validation|2025-08-18|2025-08-18T13:40:00+00:00
reference_validation,2025-08-19,2025-08-19 13:30:00+00:00,2025-08-19 13:35:00+00:00,2025-08-19 20:00:00+00:00,4315.71,4216.31,99.39999999999964,1,OPPOSITE_BREAK_BEFORE_H2,2025-08-19 13:35:00+00:00,2025-08-19 13:40:00+00:00,2025-08-19 13:40:00+00:00,,,2025-08-19 14:25:00+00:00,2025-08-19 14:30:00+00:00,2025-08-19 14:25:00+00:00,reference_validation|2025-08-19|2025-08-19T13:35:00+00:00
reference_validation,2025-09-08,2025-09-08 15:10:00+00:00,2025-09-08 15:15:00+00:00,2025-09-08 20:00:00+00:00,4362.02,4285.78,76.24000000000069,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-09-08|2025-09-08T15:15:00+00:00
reference_validation,2025-09-22,2025-09-22 14:20:00+00:00,2025-09-22 14:25:00+00:00,2025-09-22 20:00:00+00:00,4215.25,4135.0,80.25,3,OPPOSITE_BREAK_BEFORE_H2,2025-09-22 14:35:00+00:00,2025-09-22 14:40:00+00:00,2025-09-22 14:40:00+00:00,,,2025-09-22 19:55:00+00:00,2025-09-22 20:00:00+00:00,2025-09-22 19:55:00+00:00,reference_validation|2025-09-22|2025-09-22T14:25:00+00:00
reference_validation,2025-09-26,2025-09-26 13:45:00+00:00,2025-09-26 13:50:00+00:00,2025-09-26 20:00:00+00:00,3961.0,3871.0,90.0,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-09-26|2025-09-26T13:50:00+00:00
reference_validation,2025-10-01,2025-10-01 14:30:00+00:00,2025-10-01 14:35:00+00:00,2025-10-01 20:00:00+00:00,4329.0,4141.37,187.6300000000001,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-10-01|2025-10-01T14:35:00+00:00
reference_validation,2025-10-02,2025-10-02 14:00:00+00:00,2025-10-02 14:05:00+00:00,2025-10-02 20:00:00+00:00,4416.96,4366.34,50.61999999999989,2,H2_ARRIVAL,2025-10-02 14:10:00+00:00,2025-10-02 14:15:00+00:00,2025-10-02 14:15:00+00:00,2025-10-02 14:25:00+00:00,2025-10-02 14:30:00+00:00,,,2025-10-02 14:25:00+00:00,reference_validation|2025-10-02|2025-10-02T14:05:00+00:00
reference_validation,2025-10-03,2025-10-03 13:30:00+00:00,2025-10-03 13:35:00+00:00,2025-10-03 20:00:00+00:00,4493.08,4426.0,67.07999999999993,1,H2_ARRIVAL,2025-10-03 13:35:00+00:00,2025-10-03 13:40:00+00:00,2025-10-03 13:40:00+00:00,2025-10-03 15:20:00+00:00,2025-10-03 15:25:00+00:00,,,2025-10-03 15:20:00+00:00,reference_validation|2025-10-03|2025-10-03T13:35:00+00:00
reference_validation,2025-10-14,2025-10-14 14:15:00+00:00,2025-10-14 14:20:00+00:00,2025-10-14 20:00:00+00:00,4013.42,3885.09,128.32999999999993,1,H2_ARRIVAL,2025-10-14 14:20:00+00:00,2025-10-14 14:25:00+00:00,2025-10-14 14:25:00+00:00,2025-10-14 15:40:00+00:00,2025-10-14 15:45:00+00:00,,,2025-10-14 15:40:00+00:00,reference_validation|2025-10-14|2025-10-14T14:20:00+00:00
reference_validation,2025-11-03,2025-11-03 14:05:00+00:00,2025-11-03 14:10:00+00:00,2025-11-03 20:00:00+00:00,3739.98,3650.13,89.84999999999991,1,OPPOSITE_BREAK_BEFORE_H2,2025-11-03 14:10:00+00:00,2025-11-03 14:15:00+00:00,2025-11-03 14:15:00+00:00,,,2025-11-03 15:25:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 15:25:00+00:00,reference_validation|2025-11-03|2025-11-03T14:10:00+00:00
reference_validation,2025-11-05,2025-11-05 13:40:00+00:00,2025-11-05 13:45:00+00:00,2025-11-05 20:00:00+00:00,3359.02,3272.24,86.7800000000002,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-11-05|2025-11-05T13:45:00+00:00
reference_validation,2025-11-14,2025-11-14 14:45:00+00:00,2025-11-14 14:50:00+00:00,2025-11-14 20:00:00+00:00,3217.8,3068.0,149.80000000000018,2,H2_ARRIVAL,2025-11-14 14:55:00+00:00,2025-11-14 15:00:00+00:00,2025-11-14 15:00:00+00:00,2025-11-14 15:45:00+00:00,2025-11-14 15:50:00+00:00,,,2025-11-14 15:45:00+00:00,reference_validation|2025-11-14|2025-11-14T14:50:00+00:00
reference_validation,2025-11-20,2025-11-20 13:30:00+00:00,2025-11-20 13:35:00+00:00,2025-11-20 20:00:00+00:00,3043.68,2990.47,53.210000000000036,1,OPPOSITE_BREAK_BEFORE_H2,2025-11-20 13:35:00+00:00,2025-11-20 13:40:00+00:00,2025-11-20 13:40:00+00:00,,,2025-11-20 14:00:00+00:00,2025-11-20 14:05:00+00:00,2025-11-20 14:00:00+00:00,reference_validation|2025-11-20|2025-11-20T13:35:00+00:00
reference_validation,2025-11-21,2025-11-21 13:45:00+00:00,2025-11-21 13:50:00+00:00,2025-11-21 20:00:00+00:00,2760.87,2620.0,140.8699999999999,2,H2_ARRIVAL,2025-11-21 13:55:00+00:00,2025-11-21 14:00:00+00:00,2025-11-21 14:00:00+00:00,2025-11-21 14:30:00+00:00,2025-11-21 14:35:00+00:00,,,2025-11-21 14:30:00+00:00,reference_validation|2025-11-21|2025-11-21T13:50:00+00:00
reference_validation,2025-11-24,2025-11-24 14:35:00+00:00,2025-11-24 14:40:00+00:00,2025-11-24 20:00:00+00:00,2841.92,2786.01,55.909999999999854,1,H2_ARRIVAL,2025-11-24 14:40:00+00:00,2025-11-24 14:45:00+00:00,2025-11-24 14:45:00+00:00,2025-11-24 15:30:00+00:00,2025-11-24 15:35:00+00:00,,,2025-11-24 15:30:00+00:00,reference_validation|2025-11-24|2025-11-24T14:40:00+00:00
reference_validation,2025-11-26,2025-11-26 16:15:00+00:00,2025-11-26 16:20:00+00:00,2025-11-26 20:00:00+00:00,2949.25,2887.09,62.159999999999854,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-11-26|2025-11-26T16:20:00+00:00
reference_validation,2025-11-28,2025-11-28 13:45:00+00:00,2025-11-28 13:50:00+00:00,2025-11-28 20:00:00+00:00,3080.0,2999.7,80.30000000000018,1,H2_ARRIVAL,2025-11-28 13:50:00+00:00,2025-11-28 13:55:00+00:00,2025-11-28 13:55:00+00:00,2025-11-28 14:20:00+00:00,2025-11-28 14:25:00+00:00,,,2025-11-28 14:20:00+00:00,reference_validation|2025-11-28|2025-11-28T13:50:00+00:00
reference_validation,2025-12-02,2025-12-02 13:55:00+00:00,2025-12-02 14:00:00+00:00,2025-12-02 20:00:00+00:00,2843.85,2780.6,63.25,2,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-12-02|2025-12-02T14:00:00+00:00
reference_validation,2025-12-10,2025-12-10 17:15:00+00:00,2025-12-10 17:20:00+00:00,2025-12-10 20:00:00+00:00,3374.93,3295.56,79.36999999999989,1,NO_WINDOW_HIGH_BREAK_DURING_K1,,,,,,,,,reference_validation|2025-12-10|2025-12-10T17:20:00+00:00
reference_validation,2025-12-16,2025-12-16 13:30:00+00:00,2025-12-16 13:35:00+00:00,2025-12-16 20:00:00+00:00,2975.65,2918.25,57.40000000000009,1,OPPOSITE_BREAK_BEFORE_H2,2025-12-16 13:35:00+00:00,2025-12-16 13:40:00+00:00,2025-12-16 13:40:00+00:00,,,2025-12-16 13:55:00+00:00,2025-12-16 14:00:00+00:00,2025-12-16 13:55:00+00:00,reference_validation|2025-12-16|2025-12-16T13:35:00+00:00
