partition,timeframe,bull_cross_ts,signal_ts,entry_ts,exit_trigger_ts,exit_ts,red_bars_before_signal,bars_cross_to_signal,entry_px,exit_px,return,mfe,mae,bars_held,hold_minutes,gross_pnl_usd,fee_sensitive_pnl_usd,exit_reason
external,5m,2020-02-02 06:20:00+00:00,2020-02-02 06:25:00+00:00,2020-02-02 06:30:00+00:00,2020-02-02 13:00:00+00:00,2020-02-02 13:05:00+00:00,0,1,9333.46,9418.37,0.009097376535604385,0.016763343926046836,0.0,79,395,4.548688267802192,4.148688267802192,CLOSE_BELOW_EMA50
external,5m,2020-02-03 01:30:00+00:00,2020-02-03 01:40:00+00:00,2020-02-03 01:45:00+00:00,2020-02-03 02:00:00+00:00,2020-02-03 02:05:00+00:00,1,2,9574.36,9389.87,-0.019269173083109492,0.0013682376681050101,-0.02752037734114865,4,20,-9.634586541554746,-10.034586541554747,CLOSE_BELOW_EMA50
external,5m,2020-02-03 05:40:00+00:00,2020-02-03 06:00:00+00:00,2020-02-03 06:05:00+00:00,2020-02-03 06:05:00+00:00,2020-02-03 06:10:00+00:00,3,4,9416.2,9400.82,-0.0016333552813238006,0.00019646991355304344,-0.0016333552813238006,1,5,-0.8166776406619003,-1.2166776406619002,CLOSE_BELOW_EMA50
external,5m,2020-02-03 19:35:00+00:00,2020-02-03 19:45:00+00:00,2020-02-03 19:50:00+00:00,2020-02-03 19:50:00+00:00,2020-02-03 19:55:00+00:00,1,2,9316.28,9309.97,-0.000677308968816015,0.00015027457311278525,-0.000996105741776776,1,5,-0.3386544844080075,-0.7386544844080075,CLOSE_BELOW_EMA50
external,5m,2020-02-04 00:10:00+00:00,2020-02-04 00:15:00+00:00,2020-02-04 00:20:00+00:00,2020-02-04 01:30:00+00:00,2020-02-04 01:35:00+00:00,0,1,9344.85,9303.86,-0.004386373243016162,0.0024773003311984176,-0.005896295820692732,15,75,-2.193186621508081,-2.5931866215080808,CLOSE_BELOW_EMA50
external,5m,2020-02-04 15:30:00+00:00,2020-02-04 15:35:00+00:00,2020-02-04 15:40:00+00:00,2020-02-04 18:40:00+00:00,2020-02-04 18:45:00+00:00,0,1,9200.01,9206.0,0.0006510862488193769,0.004665212320421386,-5.217385633271565e-05,37,185,0.32554312440968847,-0.07445687559031156,CLOSE_BELOW_EMA50
external,5m,2020-02-04 23:25:00+00:00,2020-02-04 23:30:00+00:00,2020-02-04 23:35:00+00:00,2020-02-05 00:00:00+00:00,2020-02-05 00:05:00+00:00,0,1,9196.07,9187.37,-0.00094605630448652,0.0012537964587047146,-0.0012864190898937977,6,30,-0.47302815224326,-0.87302815224326,CLOSE_BELOW_EMA50
external,5m,2020-02-05 02:45:00+00:00,2020-02-05 02:55:00+00:00,2020-02-05 03:00:00+00:00,2020-02-05 08:00:00+00:00,2020-02-05 08:05:00+00:00,1,2,9230.0,9262.01,0.0034680390032502117,0.00842686890574229,-0.0021863488624052074,61,305,1.7340195016251059,1.334019501625106,CLOSE_BELOW_EMA50
external,5m,2020-02-06 04:10:00+00:00,2020-02-06 04:15:00+00:00,2020-02-06 04:20:00+00:00,2020-02-06 06:00:00+00:00,2020-02-06 06:05:00+00:00,0,1,9661.98,9635.1,-0.0027820384641656926,0.0011560777397594535,-0.0032860759388861904,21,105,-1.3910192320828463,-1.7910192320828462,CLOSE_BELOW_EMA50
external,5m,2020-02-06 09:50:00+00:00,2020-02-06 09:55:00+00:00,2020-02-06 10:00:00+00:00,2020-02-06 13:45:00+00:00,2020-02-06 13:50:00+00:00,0,1,9667.99,9728.52,0.0062608670468216054,0.02234280341622208,-0.0017573456323393133,46,230,3.1304335234108027,2.730433523410803,CLOSE_BELOW_EMA50
external,5m,2020-02-06 20:55:00+00:00,2020-02-06 21:00:00+00:00,2020-02-06 21:05:00+00:00,2020-02-06 21:10:00+00:00,2020-02-06 21:15:00+00:00,0,1,9804.0,9773.69,-0.00309159526723779,0.0005946552427580354,-0.003706650346797291,2,10,-1.545797633618895,-1.945797633618895,CLOSE_BELOW_EMA50
external,5m,2020-02-07 00:05:00+00:00,2020-02-07 00:20:00+00:00,2020-02-07 00:25:00+00:00,2020-02-07 02:45:00+00:00,2020-02-07 02:50:00+00:00,2,3,9810.13,9800.85,-0.0009459609607618269,0.005827649582625272,-0.004906153129469182,29,145,-0.47298048038091345,-0.8729804803809135,CLOSE_BELOW_EMA50
external,5m,2020-02-07 05:00:00+00:00,2020-02-07 05:10:00+00:00,2020-02-07 05:15:00+00:00,2020-02-07 05:20:00+00:00,2020-02-07 05:25:00+00:00,1,2,9820.99,9792.46,-0.0029050024488367354,0.0,-0.0029905335409158296,2,10,-1.4525012244183677,-1.8525012244183676,CLOSE_BELOW_EMA50
external,5m,2020-02-07 07:50:00+00:00,2020-02-07 07:55:00+00:00,2020-02-07 08:00:00+00:00,2020-02-07 08:30:00+00:00,2020-02-07 08:35:00+00:00,0,1,9804.5,9789.81,-0.0014982916007956204,0.001477892804324421,-0.0014982916007956204,7,35,-0.7491458003978102,-1.1491458003978101,CLOSE_BELOW_EMA50
external,5m,2020-02-07 09:40:00+00:00,2020-02-07 09:45:00+00:00,2020-02-07 09:50:00+00:00,2020-02-07 12:00:00+00:00,2020-02-07 12:05:00+00:00,0,1,9814.34,9814.32,-2.037834434198693e-06,0.008728044881265662,-0.0014611272892522953,27,135,-0.0010189172170993466,-0.40101891721709937,CLOSE_BELOW_EMA50
external,5m,2020-02-07 14:40:00+00:00,2020-02-07 14:45:00+00:00,2020-02-07 14:50:00+00:00,2020-02-07 15:35:00+00:00,2020-02-07 15:40:00+00:00,0,1,9839.94,9791.51,-0.004921777978321051,0.0004776451888932609,-0.005804913444594217,10,50,-2.4608889891605257,-2.8608889891605256,CLOSE_BELOW_EMA50
external,5m,2020-02-07 22:45:00+00:00,2020-02-07 22:50:00+00:00,2020-02-07 22:55:00+00:00,2020-02-08 00:35:00+00:00,2020-02-08 00:40:00+00:00,0,1,9818.35,9804.1,-0.001451364027560631,0.002205054820820118,-0.0022712573904984934,21,105,-0.7256820137803155,-1.1256820137803154,CLOSE_BELOW_EMA50
external,5m,2020-02-08 05:40:00+00:00,2020-02-08 05:55:00+00:00,2020-02-08 06:00:00+00:00,2020-02-08 06:45:00+00:00,2020-02-08 06:50:00+00:00,2,3,9773.56,9766.36,-0.0007366814139371236,0.0037683300660147356,-0.0009679175244229343,10,50,-0.3683407069685618,-0.7683407069685618,CLOSE_BELOW_EMA50
external,5m,2020-02-09 22:15:00+00:00,2020-02-09 22:25:00+00:00,2020-02-09 22:30:00+00:00,2020-02-10 01:35:00+00:00,2020-02-10 01:40:00+00:00,1,2,10126.95,10153.2,0.0025920933746093056,0.008552426939996582,-0.0019275300065666467,38,190,1.2960466873046528,0.8960466873046528,CLOSE_BELOW_EMA50
external,5m,2020-02-10 14:55:00+00:00,2020-02-10 15:00:00+00:00,2020-02-10 15:05:00+00:00,2020-02-10 15:55:00+00:00,2020-02-10 16:00:00+00:00,0,1,9907.03,9872.1,-0.003525779168933596,0.0025093292338873585,-0.004359530555575253,11,55,-1.762889584466798,-2.162889584466798,CLOSE_BELOW_EMA50
external,5m,2020-02-10 20:40:00+00:00,2020-02-10 20:45:00+00:00,2020-02-10 20:50:00+00:00,2020-02-10 22:15:00+00:00,2020-02-10 22:20:00+00:00,0,1,9879.54,9849.47,-0.003043663976258104,0.00045143802241787157,-0.0030507493263857155,18,90,-1.521831988129052,-1.921831988129052,CLOSE_BELOW_EMA50
external,5m,2020-02-10 23:15:00+00:00,2020-02-10 23:25:00+00:00,2020-02-10 23:30:00+00:00,2020-02-11 00:00:00+00:00,2020-02-11 00:05:00+00:00,1,2,9874.88,9844.06,-0.0031210505849185166,0.0033539648076736928,-0.003532194821607826,7,35,-1.5605252924592583,-1.9605252924592582,CLOSE_BELOW_EMA50
external,5m,2020-02-11 08:55:00+00:00,2020-02-11 09:00:00+00:00,2020-02-11 09:05:00+00:00,2020-02-11 10:05:00+00:00,2020-02-11 10:10:00+00:00,0,1,9817.26,9781.69,-0.0036232105495830336,2.3428125566660185e-05,-0.004083624147674603,13,65,-1.8116052747915168,-2.2116052747915167,CLOSE_BELOW_EMA50
external,5m,2020-02-11 23:40:00+00:00,2020-02-11 23:50:00+00:00,2020-02-11 23:55:00+00:00,2020-02-11 23:55:00+00:00,2020-02-12 00:00:00+00:00,1,2,10250.0,10230.74,-0.0018790243902438997,0.00048487804878050156,-0.0029268292682926855,1,5,-0.9395121951219498,-1.3395121951219497,CLOSE_BELOW_EMA50
external,5m,2020-02-12 10:40:00+00:00,2020-02-12 10:55:00+00:00,2020-02-12 11:00:00+00:00,2020-02-12 12:05:00+00:00,2020-02-12 12:10:00+00:00,2,3,10322.0,10315.99,-0.0005822515016470353,0.006361170315830167,-0.0012662274752954783,14,70,-0.29112575082351766,-0.6911257508235177,CLOSE_BELOW_EMA50
external,5m,2020-02-12 16:50:00+00:00,2020-02-12 17:00:00+00:00,2020-02-12 17:05:00+00:00,2020-02-12 17:20:00+00:00,2020-02-12 17:25:00+00:00,1,2,10372.38,10341.58,-0.0029694245679390274,0.0004887981350472081,-0.0036857500400100385,4,20,-1.4847122839695137,-1.8847122839695136,CLOSE_BELOW_EMA50
external,5m,2020-02-12 20:20:00+00:00,2020-02-12 20:25:00+00:00,2020-02-12 20:30:00+00:00,2020-02-12 21:40:00+00:00,2020-02-12 21:45:00+00:00,0,1,10383.22,10351.86,-0.0030202576849954754,0.004697964600576698,-0.004985929220415075,15,75,-1.5101288424977377,-1.9101288424977376,CLOSE_BELOW_EMA50
external,5m,2020-02-13 00:55:00+00:00,2020-02-13 01:00:00+00:00,2020-02-13 01:05:00+00:00,2020-02-13 03:30:00+00:00,2020-02-13 03:35:00+00:00,0,1,10385.55,10392.48,0.0006672732787382785,0.006871085306026314,-0.0017351030999801509,30,150,0.33363663936913923,-0.06636336063086079,CLOSE_BELOW_EMA50
external,5m,2020-02-13 13:25:00+00:00,2020-02-13 13:30:00+00:00,2020-02-13 13:35:00+00:00,2020-02-13 13:55:00+00:00,2020-02-13 14:00:00+00:00,0,1,10338.14,10150.0,-0.018198631475294325,0.01952575608378293,-0.018198631475294325,5,25,-9.099315737647162,-9.499315737647162,CLOSE_BELOW_EMA50
external,5m,2020-02-13 19:25:00+00:00,2020-02-13 19:35:00+00:00,2020-02-13 19:40:00+00:00,2020-02-13 20:25:00+00:00,2020-02-13 20:30:00+00:00,1,2,10265.03,10242.78,-0.002167553333989325,0.0009712587298817965,-0.003277145804737147,10,50,-1.0837766669946625,-1.4837766669946624,CLOSE_BELOW_EMA50
external,5m,2020-02-13 23:10:00+00:00,2020-02-13 23:15:00+00:00,2020-02-13 23:20:00+00:00,2020-02-13 23:40:00+00:00,2020-02-13 23:45:00+00:00,0,1,10257.04,10234.01,-0.002245287139369667,0.0008121251355166503,-0.002525094959169638,5,25,-1.1226435696848336,-1.5226435696848335,CLOSE_BELOW_EMA50
external,5m,2020-02-14 01:05:00+00:00,2020-02-14 01:10:00+00:00,2020-02-14 01:15:00+00:00,2020-02-14 01:50:00+00:00,2020-02-14 01:55:00+00:00,0,1,10284.04,10229.99,-0.00525571662498403,0.0010657290325590818,-0.005697177373872542,8,40,-2.627858312492015,-3.027858312492015,CLOSE_BELOW_EMA50
external,5m,2020-02-14 09:50:00+00:00,2020-02-14 09:55:00+00:00,2020-02-14 10:00:00+00:00,2020-02-14 14:45:00+00:00,2020-02-14 14:50:00+00:00,0,1,10234.36,10249.99,0.0015272083452213536,0.013262187376640977,-0.00179395682778416,58,290,0.7636041726106768,0.3636041726106768,CLOSE_BELOW_EMA50
external,5m,2020-02-15 09:50:00+00:00,2020-02-15 09:55:00+00:00,2020-02-15 10:00:00+00:00,2020-02-15 10:55:00+00:00,2020-02-15 11:00:00+00:00,0,1,10271.91,10258.32,-0.0013230256106215865,0.0015800372082699354,-0.0014194049597396896,12,60,-0.6615128053107933,-1.0615128053107932,CLOSE_BELOW_EMA50
external,5m,2020-02-15 14:25:00+00:00,2020-02-15 14:40:00+00:00,2020-02-15 14:45:00+00:00,2020-02-15 14:50:00+00:00,2020-02-15 14:55:00+00:00,2,3,10264.68,10250.01,-0.0014291726580858422,9.352459112199618e-05,-0.001537310466570907,2,10,-0.7145863290429211,-1.114586329042921,CLOSE_BELOW_EMA50
external,5m,2020-02-16 01:20:00+00:00,2020-02-16 01:25:00+00:00,2020-02-16 01:30:00+00:00,2020-02-16 01:35:00+00:00,2020-02-16 01:40:00+00:00,0,1,9942.21,9924.58,-0.0017732475978680107,0.0,-0.002233909764529085,2,10,-0.8866237989340053,-1.2866237989340052,CLOSE_BELOW_EMA50
external,5m,2020-02-16 08:50:00+00:00,2020-02-16 09:00:00+00:00,2020-02-16 09:05:00+00:00,2020-02-16 09:50:00+00:00,2020-02-16 09:55:00+00:00,1,2,10010.85,9981.55,-0.002926824395530936,0.0008141166833983693,-0.0030516889175246087,10,50,-1.463412197765468,-1.8634121977654678,CLOSE_BELOW_EMA50
external,5m,2020-02-16 22:30:00+00:00,2020-02-16 22:35:00+00:00,2020-02-16 22:40:00+00:00,2020-02-17 00:55:00+00:00,2020-02-17 01:00:00+00:00,0,1,9850.99,9872.3,0.002163234355125665,0.015571023826031594,-0.0019084376291113037,28,140,1.0816171775628325,0.6816171775628325,CLOSE_BELOW_EMA50
external,5m,2020-02-17 09:05:00+00:00,2020-02-17 09:10:00+00:00,2020-02-17 09:15:00+00:00,2020-02-17 10:00:00+00:00,2020-02-17 10:05:00+00:00,0,1,9832.0,9777.43,-0.0055502441008949965,0.0012967860048820334,-0.007119609438567931,10,50,-2.7751220504474983,-3.175122050447498,CLOSE_BELOW_EMA50
external,5m,2020-02-17 16:25:00+00:00,2020-02-17 16:35:00+00:00,2020-02-17 16:40:00+00:00,2020-02-17 17:20:00+00:00,2020-02-17 17:25:00+00:00,1,2,9665.0,9620.95,-0.004557682359027315,0.0067252974650802155,-0.005825142265907801,9,45,-2.2788411795136576,-2.6788411795136575,CLOSE_BELOW_EMA50
external,5m,2020-02-17 19:10:00+00:00,2020-02-17 19:25:00+00:00,2020-02-17 19:30:00+00:00,2020-02-17 20:45:00+00:00,2020-02-17 20:50:00+00:00,2,3,9639.6,9648.36,0.0009087514004730846,0.0076642184322999185,0.0,16,80,0.4543757002365423,0.05437570023654226,CLOSE_BELOW_EMA50
external,5m,2020-02-17 23:20:00+00:00,2020-02-17 23:25:00+00:00,2020-02-17 23:30:00+00:00,2020-02-18 00:20:00+00:00,2020-02-18 00:25:00+00:00,0,1,9686.98,9640.0,-0.004849808712312775,0.005282348058941011,-0.00528957425327603,11,55,-2.4249043561563877,-2.8249043561563876,CLOSE_BELOW_EMA50
external,5m,2020-02-18 15:10:00+00:00,2020-02-18 15:15:00+00:00,2020-02-18 15:20:00+00:00,2020-02-19 00:20:00+00:00,2020-02-19 00:25:00+00:00,0,1,9768.0,10119.8,0.036015561015561026,0.05139230139230144,0.0,109,545,18.007780507780513,17.607780507780515,CLOSE_BELOW_EMA50
external,5m,2020-02-19 08:50:00+00:00,2020-02-19 08:55:00+00:00,2020-02-19 09:00:00+00:00,2020-02-19 10:00:00+00:00,2020-02-19 10:05:00+00:00,0,1,10168.27,10114.45,-0.005292935769801499,0.0,-0.005529947572202487,13,65,-2.6464678849007495,-3.0464678849007494,CLOSE_BELOW_EMA50
external,5m,2020-02-19 14:15:00+00:00,2020-02-19 14:30:00+00:00,2020-02-19 14:35:00+00:00,2020-02-19 14:55:00+00:00,2020-02-19 15:00:00+00:00,2,3,10133.77,10125.99,-0.0007677300747895854,0.0011348195192903976,-0.0022469426481951382,5,25,-0.3838650373947927,-0.7838650373947927,CLOSE_BELOW_EMA50
external,5m,2020-02-19 16:05:00+00:00,2020-02-19 16:10:00+00:00,2020-02-19 16:15:00+00:00,2020-02-19 17:50:00+00:00,2020-02-19 17:55:00+00:00,0,1,10149.99,10147.32,-0.00026305444635910114,0.013400013201983363,-0.0012798042165558243,20,100,-0.13152722317955057,-0.5315272231795506,CLOSE_BELOW_EMA50
external,5m,2020-02-20 07:15:00+00:00,2020-02-20 07:40:00+00:00,2020-02-20 07:45:00+00:00,2020-02-20 08:15:00+00:00,2020-02-20 08:20:00+00:00,4,5,9603.48,9583.2,-0.0021117344962450213,0.0017691503496648497,-0.0023376942524999667,7,35,-1.0558672481225106,-1.4558672481225106,CLOSE_BELOW_EMA50
external,5m,2020-02-20 10:10:00+00:00,2020-02-20 10:15:00+00:00,2020-02-20 10:20:00+00:00,2020-02-20 11:25:00+00:00,2020-02-20 11:30:00+00:00,0,1,9627.48,9593.75,-0.003503512861101732,0.001508182826658766,-0.003821353043579334,14,70,-1.751756430550866,-2.151756430550866,CLOSE_BELOW_EMA50
external,5m,2020-02-20 14:25:00+00:00,2020-02-20 14:30:00+00:00,2020-02-20 14:35:00+00:00,2020-02-20 15:00:00+00:00,2020-02-20 15:05:00+00:00,0,1,9618.76,9581.68,-0.0038549667524712117,0.0006788816853733337,-0.004758409607891312,6,30,-1.9274833762356058,-2.3274833762356057,CLOSE_BELOW_EMA50
external,5m,2020-02-20 16:55:00+00:00,2020-02-20 17:15:00+00:00,2020-02-20 17:20:00+00:00,2020-02-20 17:20:00+00:00,2020-02-20 17:25:00+00:00,3,4,9584.25,9585.33,0.00011268487362081636,0.0005999426141847231,-0.0011894514437749137,1,5,0.05634243681040818,-0.34365756318959184,CLOSE_BELOW_EMA50
external,5m,2020-02-20 20:35:00+00:00,2020-02-20 20:40:00+00:00,2020-02-20 20:45:00+00:00,2020-02-21 00:00:00+00:00,2020-02-21 00:05:00+00:00,0,1,9569.72,9595.4,0.0026834640929933595,0.010048360871582451,-0.0006729559485542103,40,200,1.3417320464966798,0.9417320464966797,CLOSE_BELOW_EMA50
external,5m,2020-02-21 10:45:00+00:00,2020-02-21 10:50:00+00:00,2020-02-21 10:55:00+00:00,2020-02-21 13:05:00+00:00,2020-02-21 13:10:00+00:00,0,1,9701.08,9704.49,0.0003515072548623266,0.006031287238122074,-0.0020698726327378347,27,135,0.1757536274311633,-0.22424637256883673,CLOSE_BELOW_EMA50
external,5m,2020-02-21 15:50:00+00:00,2020-02-21 15:55:00+00:00,2020-02-21 16:00:00+00:00,2020-02-21 16:15:00+00:00,2020-02-21 16:20:00+00:00,0,1,9726.97,9694.51,-0.0033371132017472327,0.001523598818542915,-0.0035324463836116093,4,20,-1.6685566008736163,-2.0685566008736163,CLOSE_BELOW_EMA50
external,5m,2020-02-21 23:40:00+00:00,2020-02-22 00:05:00+00:00,2020-02-22 00:10:00+00:00,2020-02-22 01:00:00+00:00,2020-02-22 01:05:00+00:00,4,5,9686.84,9681.16,-0.0005863625289568297,0.0024631355529771692,-0.0007597936994934162,11,55,-0.29318126447841486,-0.6931812644784149,CLOSE_BELOW_EMA50
external,5m,2020-02-22 08:45:00+00:00,2020-02-22 08:50:00+00:00,2020-02-22 08:55:00+00:00,2020-02-22 09:20:00+00:00,2020-02-22 09:25:00+00:00,0,1,9641.52,9612.28,-0.0030327168330304133,0.0007032086227065637,-0.0032691940689850707,6,30,-1.5163584165152066,-1.9163584165152066,CLOSE_BELOW_EMA50
external,5m,2020-02-22 10:15:00+00:00,2020-02-22 10:30:00+00:00,2020-02-22 10:35:00+00:00,2020-02-22 14:15:00+00:00,2020-02-22 14:20:00+00:00,2,3,9637.25,9642.51,0.000545798853407442,0.003922280733611672,-0.001326104438506892,45,225,0.272899426703721,-0.127100573296279,CLOSE_BELOW_EMA50
external,5m,2020-02-22 17:15:00+00:00,2020-02-22 17:30:00+00:00,2020-02-22 17:35:00+00:00,2020-02-22 22:05:00+00:00,2020-02-22 22:10:00+00:00,2,3,9652.58,9679.07,0.002744343999220966,0.005790161801300764,-0.0008888815218314194,55,275,1.372171999610483,0.9721719996104831,CLOSE_BELOW_EMA50
external,5m,2020-02-23 01:05:00+00:00,2020-02-23 01:10:00+00:00,2020-02-23 01:15:00+00:00,2020-02-23 01:45:00+00:00,2020-02-23 01:50:00+00:00,0,1,9689.64,9673.69,-0.0016460879867569167,5.7793684801632494e-05,-0.0018287573119331046,7,35,-0.8230439933784583,-1.2230439933784583,CLOSE_BELOW_EMA50
external,5m,2020-02-23 14:20:00+00:00,2020-02-23 14:25:00+00:00,2020-02-23 14:30:00+00:00,2020-02-23 15:10:00+00:00,2020-02-23 15:15:00+00:00,0,1,9897.6,9883.93,-0.0013811429033301348,0.0020934367927578634,-0.0015417879081798258,9,45,-0.6905714516650674,-1.0905714516650673,CLOSE_BELOW_EMA50
external,5m,2020-02-23 17:15:00+00:00,2020-02-23 17:20:00+00:00,2020-02-23 17:25:00+00:00,2020-02-23 17:50:00+00:00,2020-02-23 17:55:00+00:00,0,1,9899.59,9880.55,-0.0019233119755465156,2.0202856886086806e-05,-0.002168776686711227,6,30,-0.9616559877732578,-1.3616559877732577,CLOSE_BELOW_EMA50
external,5m,2020-02-23 22:50:00+00:00,2020-02-23 22:55:00+00:00,2020-02-23 23:00:00+00:00,2020-02-24 01:10:00+00:00,2020-02-24 01:15:00+00:00,0,1,9917.78,9905.03,-0.0012855699561796774,0.008290161709576083,-0.002653819705619731,27,135,-0.6427849780898387,-1.0427849780898386,CLOSE_BELOW_EMA50
external,5m,2020-02-24 11:20:00+00:00,2020-02-24 11:25:00+00:00,2020-02-24 11:30:00+00:00,2020-02-24 13:35:00+00:00,2020-02-24 13:40:00+00:00,0,1,9792.92,9763.2,-0.0030348455823185905,0.005644894474783779,-0.004141767726071444,26,130,-1.5174227911592952,-1.9174227911592951,CLOSE_BELOW_EMA50
external,5m,2020-02-24 22:40:00+00:00,2020-02-24 22:50:00+00:00,2020-02-24 22:55:00+00:00,2020-02-24 23:00:00+00:00,2020-02-24 23:05:00+00:00,1,2,9651.01,9623.15,-0.002886744496171989,5.18080491040962e-06,-0.002948914155098903,2,10,-1.4433722480859945,-1.8433722480859944,CLOSE_BELOW_EMA50
external,5m,2020-02-25 09:00:00+00:00,2020-02-25 09:05:00+00:00,2020-02-25 09:10:00+00:00,2020-02-25 10:05:00+00:00,2020-02-25 10:10:00+00:00,0,1,9579.39,9565.81,-0.00141762680087143,0.0025554863096712843,-0.0016191010074754209,12,60,-0.708813400435715,-1.1088134004357149,CLOSE_BELOW_EMA50
external,5m,2020-02-25 11:55:00+00:00,2020-02-25 12:00:00+00:00,2020-02-25 12:05:00+00:00,2020-02-25 13:15:00+00:00,2020-02-25 13:20:00+00:00,0,1,9656.01,9587.79,-0.007065029965793279,8.802807784991096e-05,-0.008182468742265248,15,75,-3.5325149828966396,-3.9325149828966395,CLOSE_BELOW_EMA50
external,5m,2020-02-25 22:10:00+00:00,2020-02-25 22:15:00+00:00,2020-02-25 22:20:00+00:00,2020-02-25 23:00:00+00:00,2020-02-25 23:05:00+00:00,0,1,9407.55,9381.71,-0.0027467300200371136,0.00288066499779438,-0.003068811752262701,9,45,-1.3733650100185568,-1.7733650100185567,CLOSE_BELOW_EMA50
external,5m,2020-02-26 10:55:00+00:00,2020-02-26 11:10:00+00:00,2020-02-26 11:15:00+00:00,2020-02-26 11:15:00+00:00,2020-02-26 11:20:00+00:00,2,3,9188.47,9180.03,-0.0009185424776919637,0.0,-0.0013136028087374907,1,5,-0.45927123884598187,-0.8592712388459819,CLOSE_BELOW_EMA50
external,5m,2020-02-26 12:15:00+00:00,2020-02-26 12:25:00+00:00,2020-02-26 12:30:00+00:00,2020-02-26 13:30:00+00:00,2020-02-26 13:35:00+00:00,1,2,9223.73,9202.0,-0.0023558798880712883,0.008268889050308426,-0.002463211737550819,13,65,-1.1779399440356442,-1.577939944035644,CLOSE_BELOW_EMA50
external,5m,2020-02-27 04:05:00+00:00,2020-02-27 04:10:00+00:00,2020-02-27 04:15:00+00:00,2020-02-27 04:35:00+00:00,2020-02-27 04:40:00+00:00,0,1,8740.19,8684.35,-0.006388877129673398,0.0001292878072443049,-0.007346522215192275,5,25,-3.194438564836699,-3.594438564836699,CLOSE_BELOW_EMA50
external,5m,2020-02-27 04:50:00+00:00,2020-02-27 04:55:00+00:00,2020-02-27 05:00:00+00:00,2020-02-27 09:05:00+00:00,2020-02-27 09:10:00+00:00,0,1,8715.93,8791.67,0.008689835737551777,0.016758968922421236,-0.0012207532644249453,50,250,4.344917868775888,3.9449178687758883,CLOSE_BELOW_EMA50
external,5m,2020-02-27 19:40:00+00:00,2020-02-27 19:45:00+00:00,2020-02-27 19:50:00+00:00,2020-02-27 20:25:00+00:00,2020-02-27 20:30:00+00:00,0,1,8912.83,8875.24,-0.004217515648789472,0.0015337440521137058,-0.004502498084222317,8,40,-2.108757824394736,-2.5087578243947357,CLOSE_BELOW_EMA50
external,5m,2020-02-28 00:35:00+00:00,2020-02-28 00:45:00+00:00,2020-02-28 00:50:00+00:00,2020-02-28 02:45:00+00:00,2020-02-28 02:50:00+00:00,1,2,8855.16,8850.01,-0.0005815818121862604,0.006064260837749025,-0.003719865027848268,24,120,-0.2907909060931302,-0.6907909060931302,CLOSE_BELOW_EMA50
external,5m,2020-02-28 14:00:00+00:00,2020-02-28 14:10:00+00:00,2020-02-28 14:15:00+00:00,2020-02-28 14:20:00+00:00,2020-02-28 14:25:00+00:00,1,2,8631.11,8611.99,-0.002215242303713061,0.001940654214811266,-0.004380664827583147,2,10,-1.1076211518565304,-1.5076211518565303,CLOSE_BELOW_EMA50
external,5m,2020-02-28 14:40:00+00:00,2020-02-28 14:50:00+00:00,2020-02-28 14:55:00+00:00,2020-02-28 16:45:00+00:00,2020-02-28 16:50:00+00:00,1,2,8649.9,8656.28,0.0007375807812808333,0.0106394293575649,-0.002217366674759247,23,115,0.36879039064041663,-0.03120960935958339,CLOSE_BELOW_EMA50
external,5m,2020-02-28 20:15:00+00:00,2020-02-28 20:35:00+00:00,2020-02-28 20:40:00+00:00,2020-02-28 23:55:00+00:00,2020-02-29 00:00:00+00:00,3,4,8653.82,8699.86,0.005320193856585886,0.017937743100734593,-0.00429059074489635,40,200,2.660096928292943,2.2600969282929433,CLOSE_BELOW_EMA50
external,5m,2020-02-29 02:20:00+00:00,2020-02-29 02:35:00+00:00,2020-02-29 02:40:00+00:00,2020-02-29 02:40:00+00:00,2020-02-29 02:45:00+00:00,2,3,8718.9,8709.57,-0.0010700891167463311,0.00013533817339350662,-0.0014095814839026888,1,5,-0.5350445583731656,-0.9350445583731656,CLOSE_BELOW_EMA50
