role,partition,dev_block,execution_start,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,loss_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_start,latent_target_visit_entry_eligible,visit_count_through_watch
CENTRAL,development,2.0,2023-03-10 18:00:00+00:00,2023-03-10 22:35:00+00:00,2023-03-10 22:45:00+00:00,-2.477866250904792,-2.7278662509047926,L2_BREAK_FAST_FAIL_5M,True,165.0,1.0,2023-03-10 22:35:00+00:00,False,1
CENTRAL,development,2.0,2023-03-11 18:00:00+00:00,2023-03-11 18:00:00+00:00,2023-03-11 18:10:00+00:00,-1.2988479783148654,-1.5488479783148654,L2_BREAK_FAST_FAIL_5M,True,110.0,3.0,2023-03-11 19:20:00+00:00,True,3
CENTRAL,development,2.0,2023-03-17 18:00:00+00:00,2023-03-17 19:50:00+00:00,2023-03-17 20:00:00+00:00,-0.5839984426707634,-0.8339984426707634,L2_BREAK_FAST_FAIL_5M,True,155.0,3.0,2023-03-17 21:35:00+00:00,True,3
CENTRAL,development,2.0,2023-03-30 18:00:00+00:00,2023-03-30 20:35:00+00:00,2023-03-30 20:45:00+00:00,-1.4018465703098393,-1.6518465703098393,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
CENTRAL,development,2.0,2023-03-31 18:00:00+00:00,2023-03-31 21:40:00+00:00,2023-03-31 21:50:00+00:00,-1.0472201066260567,-1.2972201066260567,L2_BREAK_FAST_FAIL_5M,True,25.0,1.0,2023-03-31 21:40:00+00:00,False,7
CENTRAL,development,2.0,2023-04-01 18:00:00+00:00,2023-04-01 20:30:00+00:00,2023-04-01 21:00:00+00:00,-0.8068343616516316,-1.0568343616516316,L4_BREAK_FAIL_30M,True,120.0,4.0,2023-04-01 21:55:00+00:00,True,7
CENTRAL,development,2.0,2023-04-05 18:00:00+00:00,2023-04-05 23:35:00+00:00,2023-04-06 05:55:00+00:00,-7.343155893536069,-7.593155893536069,L1_NEVER_BREAK_TIME,False,,,,False,1
CENTRAL,development,2.0,2023-04-10 18:00:00+00:00,2023-04-10 18:50:00+00:00,2023-04-10 20:25:00+00:00,-1.2621359223301545,-1.5121359223301545,L5_BREAK_FAIL_LATE,True,95.0,2.0,2023-04-10 21:15:00+00:00,True,2
CENTRAL,development,2.0,2023-04-12 18:00:00+00:00,2023-04-12 18:00:00+00:00,2023-04-13 05:55:00+00:00,-8.796030509308606,-9.046030509308606,L1_NEVER_BREAK_TIME,True,410.0,5.0,2023-04-13 12:15:00+00:00,True,5
CENTRAL,development,2.0,2023-04-13 18:00:00+00:00,2023-04-13 19:20:00+00:00,2023-04-13 19:45:00+00:00,-0.3624501631026011,-0.6124501631026011,L2_BREAK_FAST_FAIL_5M,True,330.0,3.0,2023-04-14 01:05:00+00:00,True,4
CENTRAL,development,2.0,2023-04-14 18:00:00+00:00,2023-04-14 23:05:00+00:00,2023-04-14 23:20:00+00:00,-0.484007582785495,-0.734007582785495,L3_BREAK_FAST_FAIL_10M,False,,,,False,3
CENTRAL,development,2.0,2023-04-15 18:00:00+00:00,2023-04-16 02:10:00+00:00,2023-04-16 05:55:00+00:00,-2.8380089019559573,-3.0880089019559573,L1_NEVER_BREAK_TIME,False,,,,False,2
CENTRAL,development,2.0,2023-04-23 18:00:00+00:00,2023-04-24 01:15:00+00:00,2023-04-24 05:55:00+00:00,-9.462287325994025,-9.712287325994025,L1_NEVER_BREAK_TIME,False,,,,False,1
CENTRAL,development,2.0,2023-04-27 18:00:00+00:00,2023-04-27 18:20:00+00:00,2023-04-28 05:55:00+00:00,-2.6954778347070274,-2.9454778347070274,L1_NEVER_BREAK_TIME,True,290.0,13.0,2023-04-28 10:15:00+00:00,True,15
CENTRAL,development,2.0,2023-04-28 18:00:00+00:00,2023-04-28 18:15:00+00:00,2023-04-29 05:55:00+00:00,-2.1439903949230787,-2.3939903949230787,L1_NEVER_BREAK_TIME,True,415.0,18.0,2023-04-29 12:15:00+00:00,True,20
CENTRAL,development,2.0,2023-05-02 18:00:00+00:00,2023-05-02 18:35:00+00:00,2023-05-03 05:55:00+00:00,-10.31760272743587,-10.56760272743587,L1_NEVER_BREAK_TIME,False,,,,False,7
CENTRAL,development,2.0,2023-05-06 18:00:00+00:00,2023-05-06 18:10:00+00:00,2023-05-06 19:20:00+00:00,-1.0683274992044356,-1.3183274992044356,L5_BREAK_FAIL_LATE,False,,,,False,6
CENTRAL,development,2.0,2023-05-09 18:00:00+00:00,2023-05-10 01:20:00+00:00,2023-05-10 01:30:00+00:00,-2.03973891341902,-2.28973891341902,L2_BREAK_FAST_FAIL_5M,True,660.0,2.0,2023-05-10 12:30:00+00:00,True,2
CENTRAL,development,2.0,2023-05-10 18:00:00+00:00,2023-05-10 20:15:00+00:00,2023-05-11 05:55:00+00:00,-13.554287869501636,-13.804287869501636,L1_NEVER_BREAK_TIME,False,,,,False,2
CENTRAL,development,2.0,2023-05-11 18:00:00+00:00,2023-05-11 22:25:00+00:00,2023-05-12 05:55:00+00:00,-7.08781981626,-7.33781981626,L1_NEVER_BREAK_TIME,True,410.0,7.0,2023-05-12 11:05:00+00:00,True,7
CENTRAL,development,2.0,2023-05-16 18:00:00+00:00,2023-05-17 01:00:00+00:00,2023-05-17 01:20:00+00:00,-0.5763688760807018,-0.8263688760807018,L3_BREAK_FAST_FAIL_10M,True,10.0,2.0,2023-05-17 01:25:00+00:00,True,2
CENTRAL,development,2.0,2023-05-17 18:00:00+00:00,2023-05-17 18:00:00+00:00,2023-05-17 18:10:00+00:00,-0.4559416394701032,-0.7059416394701032,L2_BREAK_FAST_FAIL_5M,True,60.0,1.0,2023-05-17 18:00:00+00:00,False,1
CENTRAL,development,2.0,2023-05-20 18:00:00+00:00,2023-05-20 18:00:00+00:00,2023-05-21 05:55:00+00:00,-2.1884528376118206,-2.4384528376118206,L1_NEVER_BREAK_TIME,False,,,,False,2
CENTRAL,development,2.0,2023-05-25 18:00:00+00:00,2023-05-25 19:10:00+00:00,2023-05-26 05:50:00+00:00,-6.284124858349616,-6.534124858349616,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,515.0,2.0,2023-05-26 14:05:00+00:00,True,3
CENTRAL,development,2.0,2023-05-30 18:00:00+00:00,2023-05-30 18:20:00+00:00,2023-05-31 04:50:00+00:00,-13.414177357430502,-13.664177357430502,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,6
CENTRAL,development,2.0,2023-05-31 18:00:00+00:00,2023-05-31 18:00:00+00:00,2023-05-31 18:15:00+00:00,-0.7007200502585631,-0.9507200502585632,L2_BREAK_FAST_FAIL_5M,True,355.0,6.0,2023-05-31 22:10:00+00:00,True,8
CENTRAL,development,2.0,2023-06-03 18:00:00+00:00,2023-06-04 04:30:00+00:00,2023-06-04 04:40:00+00:00,-0.3983130271790203,-0.6483130271790203,L2_BREAK_FAST_FAIL_5M,True,125.0,4.0,2023-06-04 06:40:00+00:00,True,4
CENTRAL,development,2.0,2023-06-08 18:00:00+00:00,2023-06-08 20:30:00+00:00,2023-06-08 20:50:00+00:00,-0.0790305584826289,-0.3290305584826289,L4_BREAK_FAIL_30M,False,,,,False,1
CENTRAL,development,2.0,2023-06-10 18:00:00+00:00,2023-06-10 22:40:00+00:00,2023-06-11 05:55:00+00:00,-6.744831064044387,-6.994831064044388,L1_NEVER_BREAK_TIME,False,,,,False,1
CENTRAL,development,2.0,2023-06-12 18:00:00+00:00,2023-06-13 03:15:00+00:00,2023-06-13 05:55:00+00:00,-3.3936651583710287,-3.6436651583710287,L1_NEVER_BREAK_TIME,True,390.0,4.0,2023-06-13 10:20:00+00:00,True,5
CENTRAL,development,2.0,2023-06-13 18:00:00+00:00,2023-06-14 02:40:00+00:00,2023-06-14 05:55:00+00:00,-7.891806929071987,-8.141806929071988,L1_NEVER_BREAK_TIME,False,,,,False,4
CENTRAL,development,2.0,2023-06-16 18:00:00+00:00,2023-06-16 18:05:00+00:00,2023-06-16 18:35:00+00:00,-0.6541933795629618,-0.9041933795629618,L4_BREAK_FAIL_30M,True,665.0,7.0,2023-06-17 02:15:00+00:00,True,7
CENTRAL,development,2.0,2023-06-19 18:00:00+00:00,2023-06-19 18:00:00+00:00,2023-06-19 18:30:00+00:00,-0.0947747520060882,-0.3447747520060882,L4_BREAK_FAIL_30M,True,250.0,2.0,2023-06-19 19:50:00+00:00,True,2
CENTRAL,development,2.0,2023-06-21 18:00:00+00:00,2023-06-21 23:05:00+00:00,2023-06-21 23:25:00+00:00,-0.2022303114346257,-0.4522303114346258,L4_BREAK_FAIL_30M,True,75.0,3.0,2023-06-22 00:20:00+00:00,True,6
CENTRAL,development,2.0,2023-06-23 18:00:00+00:00,2023-06-23 20:30:00+00:00,2023-06-23 21:25:00+00:00,-0.1156737998842527,-0.3656737998842527,L5_BREAK_FAIL_LATE,False,,,,False,7
CENTRAL,development,2.0,2023-06-27 18:00:00+00:00,2023-06-27 21:35:00+00:00,2023-06-27 21:45:00+00:00,-0.2376708259060889,-0.4876708259060889,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,development,3.0,2023-07-02 18:00:00+00:00,2023-07-02 20:40:00+00:00,2023-07-02 20:55:00+00:00,-0.6155740227762885,-0.8655740227762885,L3_BREAK_FAST_FAIL_10M,False,,,,False,10
CENTRAL,development,3.0,2023-07-03 18:00:00+00:00,2023-07-04 00:15:00+00:00,2023-07-04 05:55:00+00:00,-3.9264310808018177,-4.176431080801818,L1_NEVER_BREAK_TIME,True,510.0,5.0,2023-07-04 13:00:00+00:00,True,5
CENTRAL,development,3.0,2023-07-06 18:00:00+00:00,2023-07-06 18:00:00+00:00,2023-07-06 18:20:00+00:00,-0.2242599421907742,-0.4742599421907743,L4_BREAK_FAIL_30M,True,35.0,1.0,2023-07-06 18:00:00+00:00,False,5
CENTRAL,development,3.0,2023-07-07 18:00:00+00:00,2023-07-07 22:15:00+00:00,2023-07-08 05:55:00+00:00,-7.405703771849126,-7.655703771849126,L1_NEVER_BREAK_TIME,True,120.0,7.0,2023-07-08 07:30:00+00:00,True,9
CENTRAL,development,3.0,2023-07-10 18:00:00+00:00,2023-07-10 18:40:00+00:00,2023-07-10 18:50:00+00:00,-1.220657276995274,-1.470657276995274,L2_BREAK_FAST_FAIL_5M,True,55.0,1.0,2023-07-10 18:40:00+00:00,False,5
CENTRAL,development,3.0,2023-07-18 18:00:00+00:00,2023-07-18 19:05:00+00:00,2023-07-18 19:15:00+00:00,-1.2062256809338143,-1.4562256809338143,L2_BREAK_FAST_FAIL_5M,True,335.0,2.0,2023-07-19 00:30:00+00:00,True,2
CENTRAL,development,3.0,2023-07-23 18:00:00+00:00,2023-07-23 18:50:00+00:00,2023-07-23 19:05:00+00:00,-0.3574975173783468,-0.6074975173783468,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,development,3.0,2023-07-24 18:00:00+00:00,2023-07-24 21:55:00+00:00,2023-07-25 05:55:00+00:00,-5.518061038244426,-5.768061038244427,L1_NEVER_BREAK_TIME,False,,,,False,3
CENTRAL,development,3.0,2023-07-25 18:00:00+00:00,2023-07-26 03:00:00+00:00,2023-07-26 03:20:00+00:00,-0.5301102629346466,-0.7801102629346466,L3_BREAK_FAST_FAIL_10M,True,420.0,8.0,2023-07-26 10:10:00+00:00,True,8
CENTRAL,development,3.0,2023-07-29 18:00:00+00:00,2023-07-29 20:20:00+00:00,2023-07-29 20:30:00+00:00,-0.3156441112645014,-0.5656441112645014,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
CENTRAL,development,3.0,2023-08-03 18:00:00+00:00,2023-08-03 20:25:00+00:00,2023-08-03 22:10:00+00:00,-11.450216450216432,-11.700216450216432,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CENTRAL,development,3.0,2023-08-05 18:00:00+00:00,2023-08-06 02:00:00+00:00,2023-08-06 03:10:00+00:00,-0.5482456140351588,-0.7982456140351588,L5_BREAK_FAIL_LATE,True,175.0,2.0,2023-08-06 03:15:00+00:00,True,2
CENTRAL,development,3.0,2023-08-07 18:00:00+00:00,2023-08-07 18:05:00+00:00,2023-08-07 18:50:00+00:00,0.0,-0.25,L5_BREAK_FAIL_LATE,True,310.0,2.0,2023-08-07 19:40:00+00:00,True,2
CENTRAL,development,3.0,2023-08-08 18:00:00+00:00,2023-08-08 18:15:00+00:00,2023-08-08 18:50:00+00:00,-1.5668164763122383,-1.8168164763122383,L4_BREAK_FAIL_30M,True,10.0,1.0,2023-08-08 18:15:00+00:00,False,4
CENTRAL,development,3.0,2023-08-10 18:00:00+00:00,2023-08-11 03:10:00+00:00,2023-08-11 05:55:00+00:00,-3.134418324291788,-3.384418324291788,L1_NEVER_BREAK_TIME,False,,,,False,1
CENTRAL,development,3.0,2023-08-12 18:00:00+00:00,2023-08-12 18:55:00+00:00,2023-08-12 19:15:00+00:00,-0.3429078586412726,-0.5929078586412726,L2_BREAK_FAST_FAIL_5M,True,175.0,4.0,2023-08-12 21:50:00+00:00,True,5
CENTRAL,development,3.0,2023-08-13 18:00:00+00:00,2023-08-13 19:50:00+00:00,2023-08-13 20:00:00+00:00,-0.3446598005028001,-0.5946598005028001,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,development,3.0,2023-08-14 18:00:00+00:00,2023-08-15 01:00:00+00:00,2023-08-15 05:55:00+00:00,-6.16844602609723,-6.41844602609723,L1_NEVER_BREAK_TIME,False,,,,False,1
CENTRAL,development,3.0,2023-08-16 18:00:00+00:00,2023-08-16 18:00:00+00:00,2023-08-16 20:30:00+00:00,-16.44484259022272,-16.69484259022272,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,3
CENTRAL,development,3.0,2023-08-20 18:00:00+00:00,2023-08-20 20:45:00+00:00,2023-08-21 00:55:00+00:00,-9.598285531895456,-9.848285531895456,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CENTRAL,development,3.0,2023-08-21 18:00:00+00:00,2023-08-21 21:35:00+00:00,2023-08-22 05:55:00+00:00,-9.320687721921184,-9.570687721921184,L1_NEVER_BREAK_TIME,False,,,,False,1
CENTRAL,development,3.0,2023-08-28 18:00:00+00:00,2023-08-29 01:15:00+00:00,2023-08-29 01:30:00+00:00,-0.120872213895451,-0.370872213895451,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
CENTRAL,development,3.0,2023-09-10 18:00:00+00:00,2023-09-10 20:15:00+00:00,2023-09-10 20:25:00+00:00,-0.2991081139874785,-0.5491081139874785,L2_BREAK_FAST_FAIL_5M,False,,,,False,7
CENTRAL,development,3.0,2023-09-13 18:00:00+00:00,2023-09-14 00:10:00+00:00,2023-09-14 00:25:00+00:00,-1.0785159620362306,-1.3285159620362306,L3_BREAK_FAST_FAIL_10M,True,5.0,1.0,2023-09-14 00:10:00+00:00,False,1
CENTRAL,development,3.0,2023-09-16 18:00:00+00:00,2023-09-16 23:35:00+00:00,2023-09-17 00:55:00+00:00,-7.5813029384085295,-7.8313029384085295,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,2
CENTRAL,development,3.0,2023-09-19 18:00:00+00:00,2023-09-20 02:00:00+00:00,2023-09-20 05:55:00+00:00,-7.166947723440065,-7.416947723440065,L1_NEVER_BREAK_TIME,True,515.0,2.0,2023-09-20 13:40:00+00:00,True,4
CENTRAL,development,3.0,2023-09-21 18:00:00+00:00,2023-09-21 18:20:00+00:00,2023-09-22 00:15:00+00:00,-8.737617475234883,-8.987617475234883,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,8
CENTRAL,development,3.0,2023-09-23 18:00:00+00:00,2023-09-23 18:15:00+00:00,2023-09-23 18:25:00+00:00,-0.2056661010849669,-0.4556661010849669,L2_BREAK_FAST_FAIL_5M,True,355.0,5.0,2023-09-23 23:35:00+00:00,True,5
CENTRAL,development,3.0,2023-09-27 18:00:00+00:00,2023-09-28 00:25:00+00:00,2023-09-28 00:35:00+00:00,-1.1667703795892326,-1.4167703795892326,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
CENTRAL,development,3.0,2023-10-04 18:00:00+00:00,2023-10-04 19:05:00+00:00,2023-10-04 19:25:00+00:00,-1.8144116122343343,-2.064411612234335,L4_BREAK_FAIL_30M,True,315.0,4.0,2023-10-05 00:15:00+00:00,True,4
CENTRAL,development,3.0,2023-10-07 18:00:00+00:00,2023-10-08 03:10:00+00:00,2023-10-08 03:25:00+00:00,-0.4243041412084758,-0.6743041412084758,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,development,3.0,2023-10-09 18:00:00+00:00,2023-10-09 18:30:00+00:00,2023-10-10 05:55:00+00:00,-4.871726110664165,-5.121726110664166,L1_NEVER_BREAK_TIME,False,,,,False,6
CENTRAL,development,3.0,2023-10-12 18:00:00+00:00,2023-10-13 00:30:00+00:00,2023-10-13 05:55:00+00:00,-6.035889070146738,-6.285889070146738,L1_NEVER_BREAK_TIME,False,,,,False,5
CENTRAL,development,3.0,2023-10-13 18:00:00+00:00,2023-10-13 20:00:00+00:00,2023-10-13 20:20:00+00:00,-0.2083912197832771,-0.4583912197832771,L4_BREAK_FAIL_30M,True,30.0,2.0,2023-10-13 20:35:00+00:00,True,2
CENTRAL,development,3.0,2023-10-15 18:00:00+00:00,2023-10-15 18:00:00+00:00,2023-10-15 18:10:00+00:00,-0.3423406974621401,-0.5923406974621401,L2_BREAK_FAST_FAIL_5M,True,150.0,5.0,2023-10-15 20:30:00+00:00,True,6
CENTRAL,development,3.0,2023-10-17 18:00:00+00:00,2023-10-18 04:55:00+00:00,2023-10-18 05:55:00+00:00,-4.469227930624486,-4.719227930624487,L1_NEVER_BREAK_TIME,False,,,,False,1
CENTRAL,development,3.0,2023-10-20 18:00:00+00:00,2023-10-20 22:25:00+00:00,2023-10-20 22:35:00+00:00,-0.866104006191748,-1.116104006191748,L2_BREAK_FAST_FAIL_5M,True,475.0,2.0,2023-10-21 06:15:00+00:00,True,2
CENTRAL,development,3.0,2023-10-22 18:00:00+00:00,2023-10-22 19:20:00+00:00,2023-10-22 19:35:00+00:00,-0.5018169233431125,-0.7518169233431125,L3_BREAK_FAST_FAIL_10M,True,185.0,5.0,2023-10-22 22:20:00+00:00,True,7
CENTRAL,development,3.0,2023-10-23 18:00:00+00:00,2023-10-23 19:00:00+00:00,2023-10-23 19:10:00+00:00,-1.5101684676823712,-1.7601684676823712,L2_BREAK_FAST_FAIL_5M,True,90.0,2.0,2023-10-23 19:40:00+00:00,True,2
CENTRAL,development,3.0,2023-10-26 18:00:00+00:00,2023-10-26 20:50:00+00:00,2023-10-26 21:05:00+00:00,-0.093063655540404,-0.3430636555404041,L3_BREAK_FAST_FAIL_10M,True,105.0,1.0,2023-10-26 20:50:00+00:00,False,2
CENTRAL,development,3.0,2023-10-28 18:00:00+00:00,2023-10-29 05:55:00+00:00,2023-10-29 05:55:00+00:00,-0.810019315845234,-1.060019315845234,L1_NEVER_BREAK_TIME,True,115.0,3.0,2023-10-29 07:40:00+00:00,True,3
CENTRAL,development,3.0,2023-11-01 18:00:00+00:00,2023-11-01 18:25:00+00:00,2023-11-01 18:55:00+00:00,-2.522321428571394,-2.772321428571395,L4_BREAK_FAIL_30M,False,,,,False,1
CENTRAL,development,3.0,2023-11-03 18:00:00+00:00,2023-11-04 01:40:00+00:00,2023-11-04 01:50:00+00:00,-1.785935755922119,-2.035935755922119,L2_BREAK_FAST_FAIL_5M,True,115.0,2.0,2023-11-04 02:10:00+00:00,True,2
CENTRAL,development,3.0,2023-11-05 18:00:00+00:00,2023-11-06 01:05:00+00:00,2023-11-06 01:20:00+00:00,-0.2762032856182261,-0.5262032856182262,L3_BREAK_FAST_FAIL_10M,False,,,,False,2
CENTRAL,development,3.0,2023-11-08 18:00:00+00:00,2023-11-08 19:00:00+00:00,2023-11-08 19:30:00+00:00,-1.7526058481689422,-2.002605848168942,L4_BREAK_FAIL_30M,True,420.0,7.0,2023-11-09 02:05:00+00:00,True,7
CENTRAL,development,3.0,2023-11-17 18:00:00+00:00,2023-11-17 18:35:00+00:00,2023-11-18 05:55:00+00:00,-17.048088313561195,-17.298088313561195,L1_NEVER_BREAK_TIME,False,,,,False,14
CENTRAL,development,3.0,2023-11-18 18:00:00+00:00,2023-11-18 18:50:00+00:00,2023-11-18 19:15:00+00:00,-0.1780173948425223,-0.4280173948425223,L2_BREAK_FAST_FAIL_5M,True,685.0,5.0,2023-11-19 06:00:00+00:00,True,5
CENTRAL,development,3.0,2023-11-25 18:00:00+00:00,2023-11-25 18:30:00+00:00,2023-11-25 18:45:00+00:00,-0.7158256417166275,-0.9658256417166275,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
CENTRAL,development,3.0,2023-11-27 18:00:00+00:00,2023-11-27 23:30:00+00:00,2023-11-28 05:55:00+00:00,-9.857264631735529,-10.10726463173553,L1_NEVER_BREAK_TIME,True,225.0,9.0,2023-11-28 09:30:00+00:00,True,9
CENTRAL,development,3.0,2023-12-01 18:00:00+00:00,2023-12-02 02:25:00+00:00,2023-12-02 02:35:00+00:00,-0.2454349106617015,-0.4954349106617015,L2_BREAK_FAST_FAIL_5M,True,200.0,6.0,2023-12-02 04:50:00+00:00,True,6
CENTRAL,development,3.0,2023-12-04 18:00:00+00:00,2023-12-04 20:25:00+00:00,2023-12-04 20:35:00+00:00,-0.357073297409638,-0.607073297409638,L2_BREAK_FAST_FAIL_5M,False,,,,False,5
CENTRAL,development,3.0,2023-12-05 18:00:00+00:00,2023-12-05 18:00:00+00:00,2023-12-05 18:45:00+00:00,-1.283603778154507,-1.533603778154507,L5_BREAK_FAIL_LATE,True,335.0,2.0,2023-12-06 00:10:00+00:00,True,2
CENTRAL,development,3.0,2023-12-10 18:00:00+00:00,2023-12-10 22:25:00+00:00,2023-12-11 02:10:00+00:00,-18.08688667246805,-18.33688667246805,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,3
CENTRAL,development,3.0,2023-12-11 18:00:00+00:00,2023-12-12 00:00:00+00:00,2023-12-12 01:50:00+00:00,-0.3945885005636751,-0.6445885005636751,L5_BREAK_FAIL_LATE,False,,,,False,8
CENTRAL,development,3.0,2023-12-15 18:00:00+00:00,2023-12-15 19:30:00+00:00,2023-12-15 19:50:00+00:00,-0.5972474681900652,-0.8472474681900652,L3_BREAK_FAST_FAIL_10M,False,,,,False,4
CENTRAL,development,3.0,2023-12-17 18:00:00+00:00,2023-12-17 19:10:00+00:00,2023-12-17 19:20:00+00:00,-0.7566626489888817,-1.0066626489888817,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,development,3.0,2023-12-18 18:00:00+00:00,2023-12-18 18:55:00+00:00,2023-12-18 19:20:00+00:00,-0.2770083102493492,-0.5270083102493492,L4_BREAK_FAIL_30M,True,95.0,2.0,2023-12-18 20:30:00+00:00,True,2
CENTRAL,development,3.0,2023-12-19 18:00:00+00:00,2023-12-19 20:05:00+00:00,2023-12-19 20:20:00+00:00,-0.9800130668408124,-1.2300130668408125,L2_BREAK_FAST_FAIL_5M,True,690.0,7.0,2023-12-20 06:15:00+00:00,True,7
CENTRAL,development,3.0,2023-12-20 18:00:00+00:00,2023-12-20 18:05:00+00:00,2023-12-21 05:55:00+00:00,-0.005952380952412,-0.255952380952412,L1_NEVER_BREAK_TIME,True,40.0,4.0,2023-12-21 04:20:00+00:00,False,4
CENTRAL,development,3.0,2023-12-22 18:00:00+00:00,2023-12-22 18:25:00+00:00,2023-12-22 19:05:00+00:00,-1.275194118618872,-1.525194118618872,L4_BREAK_FAIL_30M,False,,,,False,11
CENTRAL,development,3.0,2023-12-24 18:00:00+00:00,2023-12-24 18:40:00+00:00,2023-12-24 20:50:00+00:00,-22.817664403757764,-23.067664403757764,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,3
CENTRAL,development,3.0,2023-12-25 18:00:00+00:00,2023-12-25 18:05:00+00:00,2023-12-25 18:15:00+00:00,-2.211892931559545,-2.461892931559545,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CENTRAL,development,3.0,2023-12-28 18:00:00+00:00,2023-12-28 19:30:00+00:00,2023-12-28 19:40:00+00:00,-1.7089723510928525,-1.9589723510928525,L2_BREAK_FAST_FAIL_5M,True,185.0,5.0,2023-12-28 22:30:00+00:00,True,7
CENTRAL,development,3.0,2023-12-31 18:00:00+00:00,2023-12-31 20:25:00+00:00,2023-12-31 21:55:00+00:00,-3.469368250023863,-3.719368250023863,L5_BREAK_FAIL_LATE,False,,,,False,2
CENTRAL,development,4.0,2024-01-06 18:00:00+00:00,2024-01-06 18:50:00+00:00,2024-01-06 20:50:00+00:00,-15.614071178769784,-15.864071178769784,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CENTRAL,development,4.0,2024-01-10 18:00:00+00:00,2024-01-10 18:00:00+00:00,2024-01-10 18:20:00+00:00,-0.3716282478759547,-0.6216282478759547,L4_BREAK_FAIL_30M,True,205.0,3.0,2024-01-10 21:05:00+00:00,True,3
CENTRAL,development,4.0,2024-01-17 18:00:00+00:00,2024-01-18 00:00:00+00:00,2024-01-18 00:20:00+00:00,-2.5817471937530367,-2.8317471937530367,L4_BREAK_FAIL_30M,False,,,,False,1
CENTRAL,development,4.0,2024-01-19 18:00:00+00:00,2024-01-19 19:30:00+00:00,2024-01-20 05:55:00+00:00,-9.0845488466757,-9.3345488466757,L1_NEVER_BREAK_TIME,False,,,,False,2
CENTRAL,development,4.0,2024-01-20 18:00:00+00:00,2024-01-20 18:30:00+00:00,2024-01-21 05:55:00+00:00,-2.057946590614479,-2.30794659061448,L1_NEVER_BREAK_TIME,True,270.0,7.0,2024-01-21 08:20:00+00:00,True,12
CENTRAL,development,4.0,2024-01-23 18:00:00+00:00,2024-01-23 23:25:00+00:00,2024-01-23 23:35:00+00:00,-0.3338221443303646,-0.5838221443303646,L2_BREAK_FAST_FAIL_5M,True,460.0,4.0,2024-01-24 05:00:00+00:00,True,4
CENTRAL,development,4.0,2024-01-25 18:00:00+00:00,2024-01-26 04:40:00+00:00,2024-01-26 05:55:00+00:00,-4.550336329206872,-4.800336329206872,L1_NEVER_BREAK_TIME,True,285.0,3.0,2024-01-26 10:30:00+00:00,True,3
CENTRAL,development,4.0,2024-01-26 18:00:00+00:00,2024-01-26 18:05:00+00:00,2024-01-27 05:55:00+00:00,-10.798824472348368,-11.048824472348368,L1_NEVER_BREAK_TIME,False,,,,False,3
CENTRAL,development,4.0,2024-01-27 18:00:00+00:00,2024-01-27 21:25:00+00:00,2024-01-27 22:10:00+00:00,-1.1510498645508904,-1.4010498645508904,L4_BREAK_FAIL_30M,True,55.0,2.0,2024-01-27 22:20:00+00:00,True,2
CENTRAL,development,4.0,2024-01-28 18:00:00+00:00,2024-01-29 03:35:00+00:00,2024-01-29 03:50:00+00:00,-0.1221125470642348,-0.3721125470642348,L3_BREAK_FAST_FAIL_10M,False,,,,False,2
CENTRAL,development,4.0,2024-02-01 18:00:00+00:00,2024-02-01 19:40:00+00:00,2024-02-01 20:10:00+00:00,-0.3794521531345629,-0.6294521531345629,L4_BREAK_FAIL_30M,True,245.0,4.0,2024-02-01 23:30:00+00:00,True,4
CENTRAL,development,4.0,2024-02-08 18:00:00+00:00,2024-02-09 02:45:00+00:00,2024-02-09 03:30:00+00:00,-0.3143635566902336,-0.5643635566902336,L5_BREAK_FAIL_LATE,True,305.0,3.0,2024-02-09 07:10:00+00:00,True,6
CENTRAL,development,4.0,2024-02-13 18:00:00+00:00,2024-02-13 20:45:00+00:00,2024-02-13 20:55:00+00:00,-0.3283460234634883,-0.5783460234634883,L2_BREAK_FAST_FAIL_5M,False,,,,False,6
