partition,date_utc,signal_ts,variant,H,L,range,F85,F35,E20,touch_bar_start,frozen_h2_bar_start,session_end,confirmation_status,confirmation_kind,confirmation_bar_start,confirmation_ts,confirmation_close,minutes_touch_to_confirmation,entry_executed,entry_bar_start,entry_px,entry_fraction,entry_on_frozen_h2_bar_open,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,hold_minutes,h2_before_exit,accepted_close_above_H_before_exit
external,2021-06-04,2021-06-04 17:25:00+00:00,EARLY_RECLAIM,37191.0,35552.51,1638.489999999998,36945.2265,36125.9815,37518.698,2021-06-04 18:05:00+00:00,2021-06-04 19:00:00+00:00,2021-06-04 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-06-04 18:05:00+00:00,2021-06-04 18:10:00+00:00,36989.34,5.0,True,2021-06-04 18:10:00+00:00,36990.24,0.8774725509462967,False,0.6114582616196439,2021-06-04 20:00:00+00:00,2021-06-04 20:00:00+00:00,36798.91,TIME_EXIT_SESSION_END,-0.005172445488323296,-2.986222744161648,110.0,True,False
external,2021-06-04,2021-06-04 17:25:00+00:00,SAME_BAR_REJECTION,37191.0,35552.51,1638.489999999998,36945.2265,36125.9815,37518.698,2021-06-04 18:05:00+00:00,2021-06-04 19:00:00+00:00,2021-06-04 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-06-04 18:05:00+00:00,2021-06-04 18:10:00+00:00,36989.34,5.0,True,2021-06-04 18:10:00+00:00,36990.24,0.8774725509462967,False,0.6114582616196439,2021-06-04 20:00:00+00:00,2021-06-04 20:00:00+00:00,36798.91,TIME_EXIT_SESSION_END,-0.005172445488323296,-2.986222744161648,110.0,True,False
external,2021-06-14,2021-06-14 13:40:00+00:00,EARLY_RECLAIM,40700.0,38790.0,1910.0,40413.5,39458.5,41082.0,2021-06-14 13:55:00+00:00,2021-06-14 14:10:00+00:00,2021-06-14 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-06-14 13:55:00+00:00,2021-06-14 14:00:00+00:00,40520.34,5.0,True,2021-06-14 14:00:00+00:00,40520.33,0.9059319371727758,False,0.5289641468031581,2021-06-14 19:15:00+00:00,2021-06-14 19:20:00+00:00,39408.38,CLOSE_INVALIDATION_F35,-0.02744178045933987,-14.120890229669936,320.0,True,True
external,2021-06-14,2021-06-14 13:40:00+00:00,SAME_BAR_REJECTION,40700.0,38790.0,1910.0,40413.5,39458.5,41082.0,2021-06-14 13:55:00+00:00,2021-06-14 14:10:00+00:00,2021-06-14 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-06-14 13:55:00+00:00,2021-06-14 14:00:00+00:00,40520.34,5.0,True,2021-06-14 14:00:00+00:00,40520.33,0.9059319371727758,False,0.5289641468031581,2021-06-14 19:15:00+00:00,2021-06-14 19:20:00+00:00,39408.38,CLOSE_INVALIDATION_F35,-0.02744178045933987,-14.120890229669936,320.0,True,True
external,2021-07-02,2021-07-02 14:35:00+00:00,EARLY_RECLAIM,33600.0,32751.0,849.0,33472.65,33048.15,33769.8,2021-07-02 14:40:00+00:00,2021-07-02 14:55:00+00:00,2021-07-02 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-07-02 14:40:00+00:00,2021-07-02 14:45:00+00:00,33509.99,5.0,True,2021-07-02 14:45:00+00:00,33510.0,0.8939929328621908,False,0.5625202987983192,2021-07-02 16:20:00+00:00,2021-07-02 16:20:00+00:00,33769.8,TP_E20,0.007752909579230138,3.4764547896150693,95.0,True,True
external,2021-07-02,2021-07-02 14:35:00+00:00,SAME_BAR_REJECTION,33600.0,32751.0,849.0,33472.65,33048.15,33769.8,2021-07-02 14:40:00+00:00,2021-07-02 14:55:00+00:00,2021-07-02 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-07-02 14:40:00+00:00,2021-07-02 14:45:00+00:00,33509.99,5.0,True,2021-07-02 14:45:00+00:00,33510.0,0.8939929328621908,False,0.5625202987983192,2021-07-02 16:20:00+00:00,2021-07-02 16:20:00+00:00,33769.8,TP_E20,0.007752909579230138,3.4764547896150693,95.0,True,True
external,2021-07-08,2021-07-08 17:05:00+00:00,EARLY_RECLAIM,32968.0,32066.0,902.0,32832.7,32381.7,33148.4,2021-07-08 17:10:00+00:00,2021-07-08 17:45:00+00:00,2021-07-08 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2021-07-08 17:25:00+00:00,2021-07-08 17:30:00+00:00,32839.47,20.0,True,2021-07-08 17:30:00+00:00,32839.48,0.8575166297117552,False,0.6748219668836485,2021-07-08 19:55:00+00:00,2021-07-08 19:55:00+00:00,33148.4,TP_E20,0.009406969903299256,4.303484951649628,145.0,True,True
external,2021-07-08,2021-07-08 17:05:00+00:00,SAME_BAR_REJECTION,32968.0,32066.0,902.0,32832.7,32381.7,33148.4,2021-07-08 17:10:00+00:00,2021-07-08 17:45:00+00:00,2021-07-08 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2021-07-16,2021-07-16 13:35:00+00:00,EARLY_RECLAIM,31955.87,31018.59,937.2799999999988,31815.278,31346.638,32143.325999999997,2021-07-16 13:40:00+00:00,2021-07-16 15:00:00+00:00,2021-07-16 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2021-07-16 14:10:00+00:00,2021-07-16 14:15:00+00:00,31837.63,35.0,True,2021-07-16 14:15:00+00:00,31837.62,0.8738370604301808,False,0.6226419705814028,2021-07-16 15:45:00+00:00,2021-07-16 15:45:00+00:00,32143.325999999997,TP_E20,0.00960203683566796,4.4010184178339795,90.0,True,True
external,2021-07-16,2021-07-16 13:35:00+00:00,SAME_BAR_REJECTION,31955.87,31018.59,937.2799999999988,31815.278,31346.638,32143.325999999997,2021-07-16 13:40:00+00:00,2021-07-16 15:00:00+00:00,2021-07-16 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2021-07-22,2021-07-22 14:45:00+00:00,EARLY_RECLAIM,32240.0,31700.0,540.0,32159.0,31889.0,32348.0,2021-07-22 14:50:00+00:00,2021-07-22 14:55:00+00:00,2021-07-22 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-07-22 14:50:00+00:00,2021-07-22 14:55:00+00:00,32186.42,5.0,True,2021-07-22 14:55:00+00:00,32186.42,0.9007777777777746,True,0.5432721404075136,2021-07-22 15:25:00+00:00,2021-07-22 15:25:00+00:00,32348.0,TP_E20,0.005020129607455681,2.1100648037278407,30.0,True,True
external,2021-07-22,2021-07-22 14:45:00+00:00,SAME_BAR_REJECTION,32240.0,31700.0,540.0,32159.0,31889.0,32348.0,2021-07-22 14:50:00+00:00,2021-07-22 14:55:00+00:00,2021-07-22 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-07-22 14:50:00+00:00,2021-07-22 14:55:00+00:00,32186.42,5.0,True,2021-07-22 14:55:00+00:00,32186.42,0.9007777777777746,True,0.5432721404075136,2021-07-22 15:25:00+00:00,2021-07-22 15:25:00+00:00,32348.0,TP_E20,0.005020129607455681,2.1100648037278407,30.0,True,True
external,2021-08-04,2021-08-04 13:35:00+00:00,EARLY_RECLAIM,39155.0,37500.0,1655.0,38906.75,38079.25,39486.0,2021-08-04 13:55:00+00:00,2021-08-04 14:15:00+00:00,2021-08-04 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-08-04 13:55:00+00:00,2021-08-04 14:00:00+00:00,38985.01,5.0,True,2021-08-04 14:00:00+00:00,38985.01,0.8972870090634454,False,0.5531156156156122,2021-08-04 16:10:00+00:00,2021-08-04 16:10:00+00:00,39486.0,TP_E20,0.012850836770338159,6.025418385169079,130.0,True,True
external,2021-08-04,2021-08-04 13:35:00+00:00,SAME_BAR_REJECTION,39155.0,37500.0,1655.0,38906.75,38079.25,39486.0,2021-08-04 13:55:00+00:00,2021-08-04 14:15:00+00:00,2021-08-04 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-08-04 13:55:00+00:00,2021-08-04 14:00:00+00:00,38985.01,5.0,True,2021-08-04 14:00:00+00:00,38985.01,0.8972870090634454,False,0.5531156156156122,2021-08-04 16:10:00+00:00,2021-08-04 16:10:00+00:00,39486.0,TP_E20,0.012850836770338159,6.025418385169079,130.0,True,True
external,2021-08-11,2021-08-11 14:50:00+00:00,EARLY_RECLAIM,46643.13,45825.0,818.1299999999974,46520.4105,46111.345499999996,46806.755999999994,2021-08-11 15:00:00+00:00,2021-08-11 15:10:00+00:00,2021-08-11 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2021-08-11 15:05:00+00:00,2021-08-11 15:10:00+00:00,46555.72,10.0,True,2021-08-11 15:10:00+00:00,46555.73,0.8931710119418742,True,0.5648846888223747,2021-08-11 20:00:00+00:00,2021-08-11 20:00:00+00:00,46448.43,TIME_EXIT_SESSION_END,-0.0023047646336982197,-1.5523823168491098,290.0,True,True
external,2021-08-11,2021-08-11 14:50:00+00:00,SAME_BAR_REJECTION,46643.13,45825.0,818.1299999999974,46520.4105,46111.345499999996,46806.755999999994,2021-08-11 15:00:00+00:00,2021-08-11 15:10:00+00:00,2021-08-11 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2021-09-08,2021-09-08 13:35:00+00:00,EARLY_RECLAIM,46800.0,44431.0,2369.0,46444.65,45260.15,47273.8,2021-09-08 13:40:00+00:00,,2021-09-08 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-09-08 13:40:00+00:00,2021-09-08 13:45:00+00:00,46533.05,5.0,True,2021-09-08 13:45:00+00:00,46533.06,0.8873195441114384,False,0.5819264519879704,2021-09-08 20:00:00+00:00,2021-09-08 20:00:00+00:00,46454.12,TIME_EXIT_SESSION_END,-0.0016964283028022553,-1.2482141514011276,375.0,False,False
external,2021-09-08,2021-09-08 13:35:00+00:00,SAME_BAR_REJECTION,46800.0,44431.0,2369.0,46444.65,45260.15,47273.8,2021-09-08 13:40:00+00:00,,2021-09-08 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-09-08 13:40:00+00:00,2021-09-08 13:45:00+00:00,46533.05,5.0,True,2021-09-08 13:45:00+00:00,46533.06,0.8873195441114384,False,0.5819264519879704,2021-09-08 20:00:00+00:00,2021-09-08 20:00:00+00:00,46454.12,TIME_EXIT_SESSION_END,-0.0016964283028022553,-1.2482141514011276,375.0,False,False
external,2021-09-14,2021-09-14 13:35:00+00:00,EARLY_RECLAIM,46694.06,45687.88,1006.1800000000003,46543.132999999994,46040.043,46895.295999999995,2021-09-14 13:50:00+00:00,2021-09-14 15:00:00+00:00,2021-09-14 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2021-09-14 14:55:00+00:00,2021-09-14 15:00:00+00:00,46566.98,70.0,True,2021-09-14 15:00:00+00:00,46566.99,0.873710469299728,True,0.6230341950898227,2021-09-14 15:10:00+00:00,2021-09-14 15:10:00+00:00,46895.295999999995,TP_E20,0.007050187267847896,3.125093633923948,10.0,True,True
external,2021-09-14,2021-09-14 13:35:00+00:00,SAME_BAR_REJECTION,46694.06,45687.88,1006.1800000000003,46543.132999999994,46040.043,46895.295999999995,2021-09-14 13:50:00+00:00,2021-09-14 15:00:00+00:00,2021-09-14 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2021-11-02,2021-11-02 14:05:00+00:00,EARLY_RECLAIM,63692.17,61417.81,2274.3600000000006,63351.015999999996,62213.835999999996,64147.042,2021-11-02 14:10:00+00:00,2021-11-02 15:30:00+00:00,2021-11-02 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2021-11-02 14:20:00+00:00,2021-11-02 14:25:00+00:00,63362.73,15.0,True,2021-11-02 14:25:00+00:00,63363.67,0.8555637629926661,False,0.6812913864088219,2021-11-02 15:45:00+00:00,2021-11-02 15:45:00+00:00,64147.042,TP_E20,0.012363109649425441,5.78155482471272,80.0,True,True
external,2021-11-02,2021-11-02 14:05:00+00:00,SAME_BAR_REJECTION,63692.17,61417.81,2274.3600000000006,63351.015999999996,62213.835999999996,64147.042,2021-11-02 14:10:00+00:00,2021-11-02 15:30:00+00:00,2021-11-02 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2021-11-16,2021-11-16 14:50:00+00:00,EARLY_RECLAIM,61320.58,58397.14,2923.4400000000023,60882.064,59420.344,61905.268000000004,2021-11-16 15:00:00+00:00,,2021-11-16 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-11-16 15:00:00+00:00,2021-11-16 15:05:00+00:00,61016.44,5.0,True,2021-11-16 15:05:00+00:00,61013.89,0.895092767424677,False,0.5593675990526806,2021-11-16 20:00:00+00:00,2021-11-16 20:00:00+00:00,60243.54,TIME_EXIT_SESSION_END,-0.012625813564747235,-6.712906782373618,295.0,False,False
external,2021-11-16,2021-11-16 14:50:00+00:00,SAME_BAR_REJECTION,61320.58,58397.14,2923.4400000000023,60882.064,59420.344,61905.268000000004,2021-11-16 15:00:00+00:00,,2021-11-16 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-11-16 15:00:00+00:00,2021-11-16 15:05:00+00:00,61016.44,5.0,True,2021-11-16 15:05:00+00:00,61013.89,0.895092767424677,False,0.5593675990526806,2021-11-16 20:00:00+00:00,2021-11-16 20:00:00+00:00,60243.54,TIME_EXIT_SESSION_END,-0.012625813564747235,-6.712906782373618,295.0,False,False
external,2021-11-23,2021-11-23 15:05:00+00:00,EARLY_RECLAIM,57743.87,55250.0,2493.8700000000026,57369.7895,56122.8545,58242.644,2021-11-23 15:10:00+00:00,2021-11-23 19:45:00+00:00,2021-11-23 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2021-11-23 16:20:00+00:00,2021-11-23 16:25:00+00:00,57436.75,75.0,True,2021-11-23 16:25:00+00:00,57436.75,0.8768500362889796,False,0.6133623259992906,2021-11-23 20:00:00+00:00,2021-11-23 20:00:00+00:00,57815.12,TIME_EXIT_SESSION_END,0.006587594179684686,2.893797089842343,215.0,True,True
external,2021-11-23,2021-11-23 15:05:00+00:00,SAME_BAR_REJECTION,57743.87,55250.0,2493.8700000000026,57369.7895,56122.8545,58242.644,2021-11-23 15:10:00+00:00,2021-11-23 19:45:00+00:00,2021-11-23 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2021-11-25,2021-11-25 15:10:00+00:00,EARLY_RECLAIM,58888.0,57375.38,1512.6200000000026,58661.106999999996,57904.797,59190.524,2021-11-25 15:20:00+00:00,2021-11-25 15:45:00+00:00,2021-11-25 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-11-25 15:20:00+00:00,2021-11-25 15:25:00+00:00,58687.05,5.0,True,2021-11-25 15:25:00+00:00,58687.05,0.8671510359508688,False,0.6436204143672085,2021-11-25 15:55:00+00:00,2021-11-25 15:55:00+00:00,59190.524,TP_E20,0.008578962479797392,3.889481239898696,30.0,True,True
external,2021-11-25,2021-11-25 15:10:00+00:00,SAME_BAR_REJECTION,58888.0,57375.38,1512.6200000000026,58661.106999999996,57904.797,59190.524,2021-11-25 15:20:00+00:00,2021-11-25 15:45:00+00:00,2021-11-25 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2021-11-25 15:20:00+00:00,2021-11-25 15:25:00+00:00,58687.05,5.0,True,2021-11-25 15:25:00+00:00,58687.05,0.8671510359508688,False,0.6436204143672085,2021-11-25 15:55:00+00:00,2021-11-25 15:55:00+00:00,59190.524,TP_E20,0.008578962479797392,3.889481239898696,30.0,True,True
external,2021-12-27,2021-12-27 14:25:00+00:00,EARLY_RECLAIM,51473.07,50501.71,971.3600000000006,51327.366,50841.686,51667.342,2021-12-27 14:30:00+00:00,2021-12-27 14:35:00+00:00,2021-12-27 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
external,2021-12-27,2021-12-27 14:25:00+00:00,SAME_BAR_REJECTION,51473.07,50501.71,971.3600000000006,51327.366,50841.686,51667.342,2021-12-27 14:30:00+00:00,2021-12-27 14:35:00+00:00,2021-12-27 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
external,2021-12-30,2021-12-30 17:30:00+00:00,EARLY_RECLAIM,47694.1,46650.0,1044.0999999999985,47537.485,47015.435,47902.92,2021-12-30 17:35:00+00:00,2021-12-30 18:50:00+00:00,2021-12-30 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2021-12-30 17:40:00+00:00,2021-12-30 17:45:00+00:00,47588.57,10.0,True,2021-12-30 17:45:00+00:00,47592.38,0.9025763815726451,False,0.5382488798758999,2021-12-30 18:50:00+00:00,2021-12-30 18:50:00+00:00,47902.92,TP_E20,0.006524994127211192,2.862497063605596,65.0,True,False
external,2021-12-30,2021-12-30 17:30:00+00:00,SAME_BAR_REJECTION,47694.1,46650.0,1044.0999999999985,47537.485,47015.435,47902.92,2021-12-30 17:35:00+00:00,2021-12-30 18:50:00+00:00,2021-12-30 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-01-02,2025-01-02 14:35:00+00:00,EARLY_RECLAIM,96991.8,95612.5,1379.300000000003,96784.905,96095.255,97267.66,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,2025-01-02 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,96797.5,5.0,True,2025-01-02 14:45:00+00:00,96797.9,0.8594214456608364,True,0.6685595144063023,2025-01-02 14:50:00+00:00,2025-01-02 14:50:00+00:00,97267.66,TP_E20,0.004852997843961537,2.0264989219807688,5.0,True,True
reference_validation,2025-01-02,2025-01-02 14:35:00+00:00,SAME_BAR_REJECTION,96991.8,95612.5,1379.300000000003,96784.905,96095.255,97267.66,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,2025-01-02 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-01-02 14:40:00+00:00,2025-01-02 14:45:00+00:00,96797.5,5.0,True,2025-01-02 14:45:00+00:00,96797.9,0.8594214456608364,True,0.6685595144063023,2025-01-02 14:50:00+00:00,2025-01-02 14:50:00+00:00,97267.66,TP_E20,0.004852997843961537,2.0264989219807688,5.0,True,True
reference_validation,2025-01-17,2025-01-17 14:40:00+00:00,EARLY_RECLAIM,102943.2,101400.0,1543.199999999997,102711.72,101940.12,103251.84,2025-01-17 14:45:00+00:00,2025-01-17 14:50:00+00:00,2025-01-17 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
reference_validation,2025-01-17,2025-01-17 14:40:00+00:00,SAME_BAR_REJECTION,102943.2,101400.0,1543.199999999997,102711.72,101940.12,103251.84,2025-01-17 14:45:00+00:00,2025-01-17 14:50:00+00:00,2025-01-17 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,EARLY_RECLAIM,84325.2,83137.8,1187.3999999999942,84147.09,83553.39,84562.68,2025-03-19 14:15:00+00:00,2025-03-19 15:00:00+00:00,2025-03-19 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-03-19 14:15:00+00:00,2025-03-19 14:20:00+00:00,84257.9,5.0,True,2025-03-19 14:20:00+00:00,84258.0,0.9434057604850956,False,0.4324094179758913,2025-03-19 15:40:00+00:00,2025-03-19 15:40:00+00:00,84562.68,TP_E20,0.0036160364594459704,1.4080182297229853,80.0,True,True
reference_validation,2025-03-19,2025-03-19 14:05:00+00:00,SAME_BAR_REJECTION,84325.2,83137.8,1187.3999999999942,84147.09,83553.39,84562.68,2025-03-19 14:15:00+00:00,2025-03-19 15:00:00+00:00,2025-03-19 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-03-19 14:15:00+00:00,2025-03-19 14:20:00+00:00,84257.9,5.0,True,2025-03-19 14:20:00+00:00,84258.0,0.9434057604850956,False,0.4324094179758913,2025-03-19 15:40:00+00:00,2025-03-19 15:40:00+00:00,84562.68,TP_E20,0.0036160364594459704,1.4080182297229853,80.0,True,True
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,EARLY_RECLAIM,111582.5,110238.5,1344.0,111380.9,110708.9,111851.3,2025-05-22 16:25:00+00:00,2025-05-22 17:20:00+00:00,2025-05-22 20:00:00+00:00,CONFIRMED_EXECUTED,LATER_RECLAIM,2025-05-22 16:40:00+00:00,2025-05-22 16:45:00+00:00,111383.7,20.0,True,2025-05-22 16:45:00+00:00,111383.8,0.8521577380952403,False,0.6926952141057845,2025-05-22 17:20:00+00:00,2025-05-22 17:20:00+00:00,111851.3,TP_E20,0.004197199233640703,1.6985996168203514,35.0,True,False
reference_validation,2025-05-22,2025-05-22 16:20:00+00:00,SAME_BAR_REJECTION,111582.5,110238.5,1344.0,111380.9,110708.9,111851.3,2025-05-22 16:25:00+00:00,2025-05-22 17:20:00+00:00,2025-05-22 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,EARLY_RECLAIM,107912.8,105429.2,2483.600000000006,107540.26000000001,106298.45999999999,108409.52,2025-06-09 14:55:00+00:00,2025-06-09 15:10:00+00:00,2025-06-09 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-06-09 14:55:00+00:00,2025-06-09 15:00:00+00:00,107561.2,5.0,True,2025-06-09 15:00:00+00:00,107561.1,0.8583910452568867,False,0.6719413292783286,2025-06-09 18:05:00+00:00,2025-06-09 18:05:00+00:00,108409.52,TP_E20,0.007887795866721392,3.543897933360696,185.0,True,True
reference_validation,2025-06-09,2025-06-09 14:50:00+00:00,SAME_BAR_REJECTION,107912.8,105429.2,2483.600000000006,107540.26000000001,106298.45999999999,108409.52,2025-06-09 14:55:00+00:00,2025-06-09 15:10:00+00:00,2025-06-09 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-06-09 14:55:00+00:00,2025-06-09 15:00:00+00:00,107561.2,5.0,True,2025-06-09 15:00:00+00:00,107561.1,0.8583910452568867,False,0.6719413292783286,2025-06-09 18:05:00+00:00,2025-06-09 18:05:00+00:00,108409.52,TP_E20,0.007887795866721392,3.543897933360696,185.0,True,True
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,EARLY_RECLAIM,119475.2,117441.5,2033.699999999997,119170.145,118153.295,119881.94,2025-07-22 15:05:00+00:00,2025-07-22 18:25:00+00:00,2025-07-22 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-07-22 15:05:00+00:00,2025-07-22 15:10:00+00:00,119172.1,5.0,True,2025-07-22 15:10:00+00:00,119172.1,0.8509613020602883,False,0.6967378448280007,2025-07-22 18:50:00+00:00,2025-07-22 18:50:00+00:00,119881.94,TP_E20,0.005956427720917867,2.5782138604589337,220.0,True,False
reference_validation,2025-07-22,2025-07-22 13:45:00+00:00,SAME_BAR_REJECTION,119475.2,117441.5,2033.699999999997,119170.145,118153.295,119881.94,2025-07-22 15:05:00+00:00,2025-07-22 18:25:00+00:00,2025-07-22 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-07-22 15:05:00+00:00,2025-07-22 15:10:00+00:00,119172.1,5.0,True,2025-07-22 15:10:00+00:00,119172.1,0.8509613020602883,False,0.6967378448280007,2025-07-22 18:50:00+00:00,2025-07-22 18:50:00+00:00,119881.94,TP_E20,0.005956427720917867,2.5782138604589337,220.0,True,False
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,EARLY_RECLAIM,116880.0,116256.0,624.0,116786.4,116474.4,117004.8,2025-08-08 13:50:00+00:00,2025-08-08 13:55:00+00:00,2025-08-08 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
reference_validation,2025-08-08,2025-08-08 13:45:00+00:00,SAME_BAR_REJECTION,116880.0,116256.0,624.0,116786.4,116474.4,117004.8,2025-08-08 13:50:00+00:00,2025-08-08 13:55:00+00:00,2025-08-08 20:00:00+00:00,NO_CONFIRMATION,,,,,,False,,,,False,,,,,NO_CONFIRMATION,,,,False,False
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,EARLY_RECLAIM,111831.4,110843.0,988.3999999999942,111683.14,111188.94,112029.07999999999,2025-09-03 14:00:00+00:00,2025-09-03 14:35:00+00:00,2025-09-03 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-09-03 14:00:00+00:00,2025-09-03 14:05:00+00:00,111765.0,5.0,True,2025-09-03 14:05:00+00:00,111765.1,0.932921893970064,False,0.45817134129404985,2025-09-03 14:10:00+00:00,2025-09-03 14:15:00+00:00,111153.0,CLOSE_INVALIDATION_F35,-0.005476664898076411,-3.1383324490382054,10.0,False,False
reference_validation,2025-09-03,2025-09-03 13:50:00+00:00,SAME_BAR_REJECTION,111831.4,110843.0,988.3999999999942,111683.14,111188.94,112029.07999999999,2025-09-03 14:00:00+00:00,2025-09-03 14:35:00+00:00,2025-09-03 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-09-03 14:00:00+00:00,2025-09-03 14:05:00+00:00,111765.0,5.0,True,2025-09-03 14:05:00+00:00,111765.1,0.932921893970064,False,0.45817134129404985,2025-09-03 14:10:00+00:00,2025-09-03 14:15:00+00:00,111153.0,CLOSE_INVALIDATION_F35,-0.005476664898076411,-3.1383324490382054,10.0,False,False
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,EARLY_RECLAIM,112321.3,111201.0,1120.300000000003,112153.255,111593.105,112545.36,2025-09-08 13:45:00+00:00,2025-09-08 14:30:00+00:00,2025-09-08 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-09-08 13:45:00+00:00,2025-09-08 13:50:00+00:00,112156.8,5.0,True,2025-09-08 13:50:00+00:00,112156.8,0.8531643309827729,False,0.6893089347962867,2025-09-08 14:30:00+00:00,2025-09-08 14:30:00+00:00,112545.36,TP_E20,0.0034644355045791997,1.3322177522896,40.0,True,False
reference_validation,2025-09-08,2025-09-08 13:40:00+00:00,SAME_BAR_REJECTION,112321.3,111201.0,1120.300000000003,112153.255,111593.105,112545.36,2025-09-08 13:45:00+00:00,2025-09-08 14:30:00+00:00,2025-09-08 20:00:00+00:00,CONFIRMED_EXECUTED,SAME_BAR,2025-09-08 13:45:00+00:00,2025-09-08 13:50:00+00:00,112156.8,5.0,True,2025-09-08 13:50:00+00:00,112156.8,0.8531643309827729,False,0.6893089347962867,2025-09-08 14:30:00+00:00,2025-09-08 14:30:00+00:00,112545.36,TP_E20,0.0034644355045791997,1.3322177522896,40.0,True,False
reference_validation,2025-09-24,2025-09-24 13:45:00+00:00,EARLY_RECLAIM,113121.8,112356.4,765.4000000000087,113006.99,112624.29,113274.88,2025-09-24 14:00:00+00:00,2025-09-24 14:10:00+00:00,2025-09-24 20:00:00+00:00,H2_BEFORE_CONFIRMATION,,,,,,False,,,,False,,,,,H2_BEFORE_CONFIRMATION,,,,False,False
